#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,749.0018
DEPTH_LSF,P16B,P16H,P16L,P22B,P22H,P22L,P28B,P28H,P28L,P34B,P34H,P34L,P40B,P40H,P40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
547.3765,1.191637,1.193114,1.191288,1.194218,1.198682,1.19315,1.198171,1.203585,1.196844,1.200847,1.202189,1.20051,1.200731,1.195118,1.202154
547.5289,1.182283,1.197677,1.178929,1.182143,1.198281,1.178633,1.18435,1.20064,1.180757,1.184865,1.19898,1.181731,1.18139,1.19148,1.179188
547.6813,1.171337,1.207332,1.16425,1.166361,1.199589,1.160023,1.164626,1.196135,1.158677,1.164532,1.192819,1.159171,1.163087,1.185362,1.158877
547.8337,1.086096,1.060243,1.08861,1.097993,1.075876,1.100463,1.105991,1.084996,1.108548,1.109879,1.087366,1.11274,1.113087,1.089841,1.116142
547.9861,1.100319,1.092587,1.101189,1.102969,1.098738,1.103457,1.107304,1.102222,1.107919,1.109008,1.104985,1.109503,1.106357,1.109777,1.105952
548.1385,1.125957,1.142526,1.12362,1.128672,1.148695,1.12579,1.128684,1.14631,1.12614,1.126542,1.144531,1.123995,1.124737,1.151993,1.120985
548.2909,1.133307,1.147579,1.131152,1.132205,1.147071,1.129984,1.131704,1.14255,1.130082,1.130292,1.140393,1.128799,1.127418,1.144604,1.124963
548.4433,1.132617,1.147089,1.130445,1.134632,1.157449,1.131186,1.136121,1.155862,1.13309,1.133041,1.151473,1.130279,1.12593,1.156302,1.121721
548.5957,1.107344,1.103271,1.107836,1.114182,1.11439,1.114155,1.120708,1.122352,1.120483,1.118495,1.124822,1.117651,1.107672,1.125056,1.105619
548.7481,1.121083,1.120575,1.121152,1.11667,1.12336,1.115794,1.115323,1.128519,1.113631,1.112534,1.132938,1.110011,1.105509,1.134151,1.102247
548.9005,1.094668,1.084735,1.09572,1.087995,1.090706,1.087734,1.084278,1.093086,1.083476,1.080053,1.091638,1.079059,1.072761,1.089985,1.071436
549.0529,1.077747,1.06609,1.078741,1.072557,1.077403,1.072177,1.073146,1.086182,1.07213,1.072047,1.082259,1.071261,1.064008,1.068385,1.063709
549.2053,1.101546,1.15389,1.095982,1.100164,1.176839,1.092357,1.098978,1.19165,1.089829,1.091095,1.183411,1.082762,1.076946,1.161098,1.070556
549.3577,1.036811,1.062864,1.035839,1.043634,1.104915,1.04101,1.045161,1.126512,1.041624,1.037845,1.116814,1.034979,1.027323,1.098658,1.025457
549.5101,0.9331774,0.8877566,0.9331774,0.9482815,0.9302136,0.9482815,0.9547369,0.9547411,0.9547368,0.9494705,0.9499934,0.9494705,0.9406976,0.9365777,0.9406976
549.6625,0.9243477,0.8741187,0.924332,0.9344472,0.9015897,0.9344317,0.9387867,0.9200757,0.9387727,0.9341787,0.9178312,0.9341666,0.9260607,0.9050221,0.9260571
549.8149,1.07973,1.122177,1.076227,1.078652,1.143307,1.073521,1.07118,1.145302,1.065947,1.0554,1.140491,1.050842,1.037302,1.148483,1.033454
549.9673,1.078324,1.124577,1.074595,1.077091,1.146071,1.071758,1.072456,1.150684,1.066851,1.057852,1.144833,1.052986,1.036662,1.145855,1.032943
550.1197,1.079649,1.118491,1.076432,1.077662,1.137718,1.072935,1.072291,1.143178,1.067184,1.058743,1.138143,1.054192,1.04047,1.136765,1.036791
550.2721,1.14347,1.206287,1.133769,1.13214,1.214057,1.120877,1.11989,1.211015,1.108769,1.106622,1.200575,1.096579,1.093705,1.193485,1.084497
550.4245,1.164984,1.21408,1.155916,1.146978,1.207783,1.137301,1.129851,1.199844,1.120281,1.122495,1.195813,1.113142,1.124753,1.197306,1.115297
550.5769,1.154593,1.198974,1.146948,1.138338,1.18715,1.13098,1.123241,1.178466,1.115995,1.120736,1.175981,1.113652,1.130316,1.176641,1.123772
550.7293,1.121422,1.173274,1.114703,1.117788,1.16328,1.112048,1.109322,1.161597,1.103299,1.111336,1.169634,1.10453,1.128611,1.179207,1.121606
550.8817,1.069804,1.130993,1.065506,1.082271,1.135522,1.077773,1.080756,1.139929,1.07589,1.079553,1.142162,1.074504,1.091488,1.1423,1.086661
551.0341,0.9712971,0.9932603,0.9712943,0.9905191,1.002314,0.9905148,0.9939337,1.005375,0.9939291,0.9893011,0.9983545,0.9892962,0.9913853,0.9870843,0.9913853
551.1865,0.9049444,0.8851091,0.9049444,0.9078417,0.8865247,0.9078417,0.9082989,0.8845456,0.9082989,0.9021567,0.8740741,0.9021567,0.8918809,0.8587222,0.8918809
551.3389,0.8988207,0.8557588,0.8988207,0.9010348,0.8707745,0.9010348,0.9041951,0.8753541,0.9041951,0.900257,0.8686936,0.9002569,0.8884625,0.8616211,0.8884625
551.4913,0.9100659,0.8285097,0.9100584,0.9034629,0.8391772,0.9034571,0.9093121,0.8484077,0.9093069,0.9110054,0.8515102,0.911,0.8968333,0.8500398,0.8968329
551.6437,1.046629,1.085144,1.044816,1.02395,1.076201,1.02273,1.022262,1.077729,1.021065,1.024644,1.081486,1.023286,1.011946,1.076827,1.011209
551.7961,1.098212,1.212017,1.087323,1.068827,1.20096,1.060342,1.060602,1.196907,1.052977,1.058383,1.192364,1.051159,1.043622,1.180445,1.038189
551.9485,1.087636,1.197646,1.078291,1.075278,1.200268,1.06639,1.067332,1.194848,1.059294,1.063066,1.189876,1.0556,1.058682,1.193313,1.051389
552.1009,1.053988,1.157769,1.048669,1.050241,1.164002,1.044886,1.043045,1.160227,1.038362,1.037848,1.153148,1.033807,1.037999,1.152707,1.033961
552.2533,0.9498278,0.9850862,0.9498261,0.9567986,0.9964444,0.9567966,0.9535707,1.003744,0.9535685,0.9507337,1.001241,0.9507318,0.9577556,0.9928563,0.9577556
552.4057,0.8906389,0.9125566,0.8906382,0.8937661,0.9138318,0.8937654,0.888774,0.9142306,0.8887734,0.8904269,0.9135078,0.8904262,0.9065185,0.9125257,0.9065185
552.5581,0.8586612,0.8795105,0.8586611,0.8628851,0.8849504,0.8628851,0.8582684,0.8851081,0.8582684,0.8607579,0.8885933,0.8607578,0.8789346,0.900987,0.8789346
552.7105,0.7975051,0.7880558,0.7975044,0.8225747,0.8230461,0.8225744,0.8315136,0.841183,0.8315136,0.8353781,0.8508438,0.835378,0.8500598,0.8716897,0.8500598
552.8629,0.7493082,0.713027,0.7493081,0.7955186,0.780205,0.7955186,0.8202507,0.8205769,0.8202507,0.8224497,0.8306966,0.8224497,0.8248886,0.8461287,0.8248886
553.0153,0.7405486,0.6961892,0.7405472,0.796513,0.7946654,0.7965113,0.8269964,0.8512427,0.8269948,0.8286081,0.8600076,0.8286068,0.8293765,0.8815597,0.8293765
553.1677,0.6987375,0.5902756,0.6987368,0.7504738,0.6712236,0.7504721,0.780809,0.7138725,0.7808068,0.7872118,0.7222226,0.7872102,0.7935401,0.7491181,0.7935401
553.3201,0.6755179,0.5133883,0.6755156,0.7101416,0.5480819,0.7101406,0.7346959,0.5678313,0.7346952,0.7472149,0.5760628,0.7472142,0.7574753,0.5915704,0.7574753
553.4725,0.7777434,0.6530019,0.7777191,0.7781929,0.6393774,0.7781738,0.7913153,0.6446643,0.7912982,0.8057325,0.6559315,0.805716,0.8082352,0.6536596,0.8082349
553.6249,1.028485,1.116982,1.026109,1.003862,1.084762,1.003564,1.00488,1.096107,1.004461,1.013798,1.121578,1.01243,1.006677,1.116055,1.006009
553.7773,1.093815,1.202563,1.083855,1.094466,1.213189,1.083628,1.106928,1.251298,1.092253,1.116683,1.286711,1.098173,1.110867,1.289006,1.092672
553.9297,1.049324,1.095938,1.047023,1.062229,1.116225,1.058851,1.081846,1.167615,1.0749,1.099046,1.213341,1.088012,1.10491,1.217676,1.093303
554.0821,0.9926438,0.9878635,0.9926436,0.9966058,0.9811526,0.9966057,1.000713,0.9851087,1.000724,1.007736,0.9935089,1.007849,1.017403,0.9955366,1.017799
554.2345,0.9683833,0.9148384,0.9683809,0.982057,0.9210867,0.9820549,0.9874061,0.9221376,0.987404,0.9872538,0.9181692,0.9872516,0.9892592,0.9144309,0.9892588
554.3869,1.038496,1.039638,1.038447,1.046144,1.049858,1.045961,1.048306,1.058984,1.047765,1.046912,1.060737,1.046237,1.047027,1.05627,1.046572
554.5393,1.075577,1.132099,1.071241,1.086495,1.148748,1.081007,1.091416,1.157832,1.085227,1.091348,1.160481,1.084931,1.091825,1.164582,1.085061
554.6917,1.013593,0.992611,1.013888,1.02999,1.011062,1.030586,1.039896,1.020944,1.040698,1.043282,1.025836,1.044084,1.046076,1.034737,1.046628
554.8441,0.9633159,0.8729586,0.9633109,0.9837525,0.8884529,0.9837493,1.000029,0.899485,1.000027,1.006662,0.9033962,1.007426,1.008948,0.9049785,1.009991
554.9965,1.077326,1.076391,1.077401,1.077936,1.074886,1.07819,1.082432,1.077245,1.082897,1.085915,1.079289,1.08654,1.084512,1.077047,1.085205
555.1489,1.134774,1.162778,1.130569,1.136778,1.166511,1.132247,1.136706,1.16587,1.132261,1.133515,1.163358,1.129092,1.129132,1.163324,1.124281
555.3013,1.143108,1.15212,1.141621,1.145363,1.153744,1.143954,1.150822,1.158457,1.14948,1.154738,1.161808,1.153457,1.153798,1.160583,1.152577
555.4537,1.166377,1.179167,1.16387,1.167405,1.17788,1.16533,1.17478,1.185162,1.172614,1.18133,1.194054,1.178564,1.180583,1.195713,1.177322
555.6061,1.186325,1.204439,1.182288,1.191224,1.206744,1.187639,1.195332,1.210239,1.191794,1.198493,1.214221,1.194691,1.201111,1.217448,1.197101
555.7585,1.190522,1.199751,1.18838,1.19629,1.204345,1.194346,1.197431,1.205546,1.195459,1.198637,1.207114,1.196563,1.204023,1.212471,1.201886
555.9109,1.184621,1.190713,1.183254,1.192916,1.196564,1.192049,1.196794,1.200104,1.195987,1.198759,1.202295,1.197886,1.202611,1.205451,1.201892
556.0633,1.17779,1.175378,1.178314,1.187021,1.182247,1.188128,1.190605,1.185166,1.191896,1.189565,1.184504,1.190758,1.18893,1.184211,1.190038
556.2157,1.179344,1.17471,1.180364,1.183497,1.177768,1.184796,1.185875,1.179057,1.187448,1.187863,1.178351,1.190096,1.190853,1.177377,1.194098
556.3681,1.182219,1.17384,1.18411,1.181212,1.170853,1.18354,1.182692,1.171035,1.185344,1.186713,1.172421,1.190066,1.190698,1.171775,1.19529
556.5205,1.190452,1.193305,1.189784,1.191665,1.190411,1.191963,1.196073,1.191846,1.19711,1.198987,1.193253,1.200425,1.197122,1.1902,1.198841
556.6729,1.204853,1.216042,1.202019,1.208183,1.220182,1.205086,1.213126,1.224891,1.209998,1.215095,1.226439,1.212041,1.212353,1.224173,1.209226
556.8253,1.16191,1.158983,1.162477,1.161541,1.161794,1.161491,1.162373,1.161812,1.162481,1.156565,1.159662,1.155993,1.143044,1.158103,1.14058
556.9777,1.18329,1.19516,1.180672,1.173766,1.191336,1.170163,1.168,1.189755,1.16374,1.159808,1.182088,1.155699,1.146336,1.166204,1.14302
557.1301,1.197034,1.221585,1.191229,1.177694,1.209076,1.171211,1.169764,1.202628,1.163348,1.164186,1.19288,1.158771,1.151344,1.174112,1.147407
557.2825,1.204629,1.244569,1.194957,1.18149,1.230627,1.17133,1.170469,1.222417,1.160535,1.166622,1.214883,1.157593,1.159608,1.202526,1.15192
557.4349,1.166198,1.202309,1.159345,1.150277,1.193766,1.143013,1.141134,1.186203,1.134146,1.141169,1.182342,1.134752,1.144493,1.181214,1.138582
557.5873,1.073379,1.04868,1.07539,1.072475,1.048285,1.074416,1.074701,1.052665,1.076523,1.078739,1.05557,1.080773,1.081434,1.05207,1.084131
557.7397,1.103001,1.160222,1.096864,1.106758,1.166591,1.100103,1.106545,1.17022,1.099509,1.102832,1.161996,1.096513,1.099373,1.144844,1.094622
557.8921,1.074231,1.147799,1.068796,1.085044,1.166187,1.078163,1.083814,1.170307,1.076635,1.074817,1.157369,1.068724,1.069529,1.142081,1.064525
558.0445,1.02444,1.063986,1.023485,1.026721,1.067746,1.025638,1.020429,1.060838,1.019618,1.011326,1.046342,1.010937,1.007512,1.034867,1.00731
558.1969,0.9542562,0.8995264,0.9542553,0.9653587,0.9206694,0.9653582,0.9710494,0.9287894,0.971049,0.9701855,0.9262105,0.970185,0.9677085,0.9265913,0.9677088
558.3493,1.009578,0.9600967,1.010051,1.010534,0.9721665,1.010932,1.017925,0.9826717,1.01857,1.022006,0.9882454,1.022772,1.016443,0.9905658,1.016875
558.5017,1.144404,1.205926,1.134817,1.140282,1.206208,1.130397,1.135192,1.198739,1.126028,1.129466,1.191796,1.120895,1.124167,1.192992,1.115205
558.6541,1.163846,1.19307,1.158348,1.166172,1.194135,1.160814,1.164054,1.188989,1.159328,1.162055,1.185297,1.157704,1.164234,1.18922,1.159492
558.8065,1.171431,1.19687,1.166355,1.176164,1.198609,1.171517,1.17641,1.199475,1.171631,1.175239,1.200818,1.169999,1.176658,1.203481,1.17112
558.9589,1.18022,1.194874,1.177067,1.186344,1.19846,1.183619,1.189441,1.206073,1.185649,1.191168,1.212837,1.18621,1.194016,1.214564,1.18922
559.1113,1.197672,1.209401,1.194834,1.206367,1.214807,1.204201,1.207371,1.220379,1.204037,1.204988,1.224258,1.200166,1.206212,1.226223,1.201173
559.2637,1.195337,1.195469,1.195305,1.203901,1.20119,1.204599,1.205893,1.205323,1.206041,1.205441,1.207613,1.204881,1.208417,1.209631,1.208098
559.4161,1.193235,1.187931,1.194516,1.198996,1.189917,1.201284,1.203398,1.193071,1.206079,1.205417,1.19542,1.208043,1.205959,1.195721,1.208658
559.5685,1.203199,1.200821,1.203808,1.205471,1.199929,1.206916,1.209419,1.201741,1.211479,1.211856,1.203342,1.214176,1.210921,1.20194,1.213357
559.7209,1.218983,1.222387,1.218034,1.21887,1.221696,1.218081,1.220945,1.223154,1.220321,1.224208,1.225308,1.223891,1.2264,1.225936,1.226536
559.8733,1.208032,1.209535,1.207638,1.211594,1.211194,1.211702,1.216149,1.214261,1.216671,1.220029,1.217012,1.220885,1.221972,1.217961,1.223124
560.0257,1.205898,1.209867,1.204875,1.209933,1.212125,1.209352,1.214666,1.21447,1.214719,1.219672,1.216306,1.220624,1.223934,1.21749,1.225814
560.1781,1.167014,1.166321,1.167152,1.172971,1.169313,1.173739,1.178369,1.169801,1.180253,1.18018,1.170106,1.182427,1.178666,1.172724,1.17997
560.3305,1.151479,1.128514,1.155714,1.154715,1.129198,1.159559,1.160611,1.134603,1.165779,1.166364,1.138802,1.172092,1.169003,1.136904,1.175851
560.4829,1.170958,1.168354,1.171497,1.172909,1.167524,1.174043,1.175945,1.168019,1.177657,1.178463,1.167951,1.180783,1.179191,1.165928,1.182145
560.6353,1.171695,1.170298,1.171985,1.174198,1.171025,1.174871,1.177024,1.171937,1.178127,1.180405,1.172755,1.182108,1.183764,1.173243,1.186171
560.7877,1.178648,1.180212,1.178309,1.181221,1.182233,1.180998,1.185317,1.185338,1.185312,1.189538,1.188284,1.189832,1.192172,1.189925,1.192709
560.9401,1.177435,1.180841,1.176704,1.183653,1.18567,1.1832,1.189198,1.189255,1.189185,1.194218,1.191881,1.194783,1.198975,1.194778,1.200024
561.0925,1.170332,1.170316,1.170335,1.178864,1.175601,1.179578,1.186776,1.181043,1.188104,1.191638,1.18566,1.193068,1.193578,1.189268,1.194619
561.2449,1.174428,1.173149,1.174699,1.182122,1.17875,1.182877,1.186714,1.182501,1.187688,1.189088,1.185453,1.18994,1.19183,1.189468,1.192393
561.3973,1.172724,1.168116,1.173693,1.179551,1.172125,1.181194,1.182973,1.174217,1.18496,1.184829,1.17487,1.187122,1.187978,1.175981,1.190807
561.5497,1.172209,1.164063,1.173924,1.179265,1.166598,1.182085,1.184685,1.169117,1.188296,1.188704,1.17083,1.192978,1.192404,1.171703,1.197499
561.7021,1.183338,1.175967,1.185011,1.188894,1.178478,1.191358,1.194365,1.183014,1.197152,1.19842,1.1865,1.201427,1.200708,1.186814,1.204275
561.8545,1.198672,1.198675,1.198671,1.203956,1.200328,1.204891,1.210003,1.203381,1.211782,1.214512,1.206478,1.216735,1.216363,1.208153,1.21866
562.0069,1.20993,1.211521,1.209509,1.21516,1.21347,1.215624,1.221066,1.216828,1.222277,1.226691,1.220297,1.228585,1.230953,1.2224,1.23356
562.1593,1.209141,1.206424,1.209863,1.215959,1.209183,1.217846,1.222331,1.212676,1.225136,1.227444,1.215906,1.230908,1.231241,1.218078,1.235291
562.3117,1.22456,1.225459,1.2243,1.231287,1.229518,1.23182,1.238469,1.233979,1.239886,1.243907,1.237586,1.245968,1.246739,1.239877,1.249014
562.4641,1.229442,1.231219,1.228914,1.237832,1.236918,1.238118,1.24375,1.240901,1.244673,1.250014,1.244032,1.25203,1.258431,1.248022,1.262129
562.6165,1.228319,1.225703,1.229097,1.23866,1.23218,1.240714,1.244125,1.235254,1.247036,1.247768,1.237788,1.251114,1.253727,1.243218,1.257369
562.7689,1.226405,1.21948,1.228455,1.238035,1.226299,1.241777,1.245716,1.230738,1.250728,1.250832,1.234027,1.256634,1.256546,1.238566,1.262961
562.9213,1.240429,1.233563,1.242629,1.250559,1.241436,1.25366,1.257965,1.247137,1.261805,1.261947,1.250569,1.266072,1.264652,1.253904,1.268599
563.0737,1.251924,1.245424,1.254139,1.260991,1.252463,1.264051,1.267606,1.257924,1.271209,1.271175,1.261644,1.274787,1.273614,1.265185,1.276841
563.2261,1.258702,1.244043,1.263959,1.264219,1.249208,1.269764,1.271462,1.254452,1.278011,1.277058,1.25818,1.284567,1.279059,1.260251,1.286615
563.3785,1.297584,1.293344,1.299396,1.299409,1.297805,1.300096,1.304716,1.3046,1.304767,1.308177,1.310462,1.307164,1.306303,1.312948,1.303409
563.5309,1.310018,1.312433,1.308939,1.311424,1.316114,1.309324,1.3155,1.321378,1.312824,1.318627,1.328149,1.314263,1.31813,1.33481,1.310615
563.6833,1.313146,1.317032,1.311388,1.316225,1.324183,1.312606,1.320861,1.330034,1.316611,1.324622,1.33786,1.318437,1.325951,1.349052,1.315312
563.8357,1.291075,1.289483,1.291731,1.301099,1.305513,1.299215,1.308373,1.315869,1.305082,1.309413,1.320937,1.304372,1.306745,1.326544,1.298328
563.9881,1.275403,1.27086,1.277145,1.283965,1.289676,1.281725,1.287937,1.300972,1.282797,1.284461,1.301207,1.278012,1.278038,1.298104,1.270593
564.1405,1.251474,1.243632,1.254145,1.252653,1.254051,1.25218,1.253448,1.259509,1.25141,1.251566,1.255905,1.250116,1.247476,1.248246,1.247221
564.2929,1.207753,1.19484,1.211211,1.198988,1.188288,1.201691,1.196592,1.187389,1.198876,1.198369,1.18568,1.201573,1.198419,1.177477,1.203779
564.4453,1.186978,1.187493,1.18686,1.174596,1.171697,1.175212,1.172931,1.169062,1.173745,1.177242,1.170679,1.178669,1.177625,1.163458,1.180751
564.5977,1.194255,1.242998,1.183314,1.183624,1.22425,1.175006,1.182575,1.222222,1.174211,1.183738,1.219961,1.176001,1.178345,1.2011,1.173566
564.7501,1.157722,1.215137,1.147764,1.160102,1.217071,1.150043,1.159965,1.220003,1.149415,1.157104,1.212219,1.147561,1.153822,1.192901,1.147081
564.9025,1.106384,1.134747,1.103123,1.105675,1.131882,1.102676,1.104344,1.133084,1.101111,1.101863,1.125807,1.099226,1.098859,1.106163,1.098065
565.0549,1.087871,1.114738,1.085358,1.093313,1.128374,1.089847,1.091947,1.125379,1.08869,1.085811,1.114302,1.083223,1.081301,1.111788,1.078695
565.2073,1.047657,1.01871,1.049124,1.05388,1.035808,1.054905,1.063312,1.040727,1.064858,1.066159,1.035501,1.068391,1.059459,1.032755,1.061185
565.3597,1.161247,1.209212,1.152609,1.158328,1.211442,1.149027,1.154431,1.203521,1.146036,1.149475,1.196616,1.141693,1.144485,1.200724,1.135659
565.5121,1.157676,1.180752,1.153492,1.160213,1.189173,1.154904,1.158986,1.185766,1.154108,1.154154,1.179074,1.149764,1.149276,1.180873,1.143963
565.6645,1.179168,1.190984,1.176633,1.180091,1.194824,1.176924,1.178094,1.192475,1.175043,1.173632,1.185916,1.171096,1.169496,1.181279,1.167132
565.8169,1.19061,1.201967,1.187981,1.188735,1.202328,1.185637,1.18904,1.206782,1.185012,1.189616,1.209517,1.185095,1.188335,1.206301,1.184276
565.9693,1.206154,1.217178,1.20334,1.200805,1.212654,1.197882,1.198758,1.216177,1.194551,1.199774,1.220856,1.194677,1.200734,1.218477,1.196398
566.1217,1.196194,1.206775,1.193653,1.195089,1.205847,1.192524,1.193349,1.207887,1.18994,1.192216,1.207001,1.188776,1.192216,1.200139,1.190353
566.2741,1.18397,1.199863,1.18047,1.185684,1.200366,1.182408,1.186862,1.204521,1.182909,1.188001,1.20355,1.184484,1.1893,1.193716,1.188276
566.4265,1.19262,1.22686,1.184851,1.186583,1.214458,1.180443,1.181389,1.208989,1.175511,1.178203,1.204427,1.172725,1.176385,1.19398,1.17271
566.5789,1.150243,1.161964,1.148198,1.149029,1.157405,1.147575,1.145922,1.152231,1.14485,1.14295,1.145618,1.142505,1.141874,1.138158,1.14249
566.7313,1.109644,1.083289,1.112988,1.116366,1.089064,1.12008,1.119844,1.093271,1.12358,1.120715,1.094375,1.124449,1.121771,1.093952,1.125766
566.8837,1.174512,1.193127,1.170678,1.174802,1.197324,1.17018,1.174059,1.194182,1.169937,1.171953,1.191893,1.167927,1.169475,1.197799,1.163921
567.0361,1.181597,1.199103,1.177812,1.185753,1.206137,1.181241,1.186741,1.202639,1.183175,1.183325,1.197748,1.180156,1.178455,1.201955,1.173521
567.1885,1.194634,1.205413,1.192072,1.197836,1.213653,1.194028,1.197923,1.212358,1.194439,1.193033,1.206337,1.189914,1.186154,1.205095,1.181941
567.3409,1.202843,1.205949,1.202056,1.200589,1.211065,1.198002,1.200176,1.213099,1.197005,1.197634,1.209045,1.194871,1.191389,1.201969,1.188925
567.4933,1.204708,1.202306,1.205329,1.195952,1.199014,1.195209,1.192185,1.198974,1.190586,1.192739,1.197531,1.191603,1.193061,1.191368,1.193467
567.6457,1.210108,1.216507,1.208424,1.196626,1.204552,1.19471,1.190675,1.201209,1.188233,1.193325,1.203104,1.191015,1.197777,1.201666,1.196823
567.7981,1.196527,1.226029,1.189623,1.192791,1.216937,1.187228,1.192131,1.216651,1.186509,1.200126,1.225641,1.193985,1.213692,1.235188,1.208046
567.9505,1.158569,1.197725,1.151565,1.170955,1.200862,1.165037,1.175045,1.205454,1.168861,1.180835,1.215337,1.173581,1.195637,1.229222,1.187864
568.1029,1.090796,1.114777,1.088467,1.114234,1.128546,1.11242,1.121234,1.133556,1.119559,1.124597,1.137783,1.12275,1.139341,1.150445,1.137568
568.2553,1.011932,0.9837957,1.012279,1.029459,0.9898409,1.030711,1.035057,0.989217,1.036806,1.036492,0.9862643,1.0385,1.044436,0.9876772,1.047248
568.4077,1.00544,0.9672012,1.005658,1.012469,0.9624727,1.013134,1.016307,0.9575996,1.017344,1.016804,0.9523053,1.017985,1.016667,0.9467553,1.017944
568.5601,1.045529,1.017713,1.046896,1.043144,1.01101,1.044643,1.048458,1.010456,1.050476,1.052314,1.01066,1.054723,1.047388,1.005391,1.049577
568.7125,1.115365,1.124926,1.114132,1.111117,1.12376,1.10956,1.119647,1.131178,1.118102,1.127177,1.138717,1.125519,1.121327,1.137484,1.119141
568.8649,1.147469,1.163904,1.144688,1.149038,1.168557,1.145708,1.159194,1.177385,1.155836,1.167945,1.185238,1.164539,1.166772,1.187774,1.162692
569.0173,1.175293,1.193184,1.171587,1.181146,1.198636,1.177375,1.187206,1.200973,1.184099,1.191248,1.201855,1.18878,1.192821,1.204395,1.190105
569.1697,1.192212,1.204972,1.189233,1.199437,1.208262,1.197269,1.201141,1.207344,1.199595,1.199765,1.205903,1.198247,1.200214,1.208122,1.198259
569.3221,1.206995,1.21885,1.203957,1.212745,1.220701,1.210622,1.211455,1.219426,1.209344,1.208846,1.217717,1.206536,1.211282,1.218655,1.209329
569.4745,1.205156,1.206043,1.204927,1.210719,1.210146,1.210872,1.210242,1.211886,1.209805,1.208622,1.211964,1.207745,1.211333,1.21271,1.210965
569.6269,1.206881,1.205386,1.207271,1.211355,1.207574,1.212374,1.214023,1.21134,1.214757,1.215526,1.214569,1.21579,1.217256,1.215604,1.217715
569.7793,1.213142,1.214257,1.21284,1.219075,1.219328,1.219004,1.223171,1.224576,1.222769,1.224834,1.227528,1.224056,1.225485,1.227938,1.224774
569.9317,1.207886,1.20544,1.208531,1.214438,1.211443,1.215259,1.220012,1.21614,1.221111,1.222317,1.218153,1.223516,1.221981,1.21875,1.222907
570.0841,1.218411,1.223192,1.217085,1.219511,1.22173,1.218889,1.222243,1.222348,1.222213,1.223681,1.223867,1.223627,1.222093,1.224144,1.221509
570.2365,1.204939,1.204613,1.205022,1.208761,1.20705,1.209213,1.212819,1.209024,1.21385,1.21402,1.210377,1.215019,1.211927,1.211523,1.212036
570.3889,1.197677,1.185577,1.200713,1.198599,1.186766,1.201584,1.20297,1.191211,1.206019,1.205696,1.193531,1.208906,1.20331,1.190343,1.206686
570.5413,1.226259,1.238995,1.22261,1.225229,1.242638,1.220308,1.22683,1.244344,1.221836,1.227832,1.243519,1.22332,1.225762,1.242049,1.221137
570.6937,1.199317,1.20593,1.197686,1.200177,1.207699,1.198315,1.20152,1.208622,1.199746,1.204435,1.210107,1.202988,1.208308,1.212972,1.207088
570.8461,1.170742,1.176446,1.169577,1.173241,1.175885,1.172689,1.175732,1.176003,1.175675,1.179673,1.176941,1.180274,1.184753,1.177971,1.186305
570.9985,1.150795,1.160655,1.149068,1.154615,1.158151,1.153972,1.157124,1.158335,1.156898,1.160919,1.162009,1.16071,1.166867,1.166465,1.166947
571.1509,1.135939,1.14246,1.134922,1.140591,1.138772,1.140889,1.142163,1.136974,1.143029,1.14476,1.137534,1.145995,1.150852,1.138529,1.153079
571.3033,1.105975,1.104163,1.106191,1.11066,1.098312,1.112221,1.114263,1.095976,1.116678,1.117162,1.09553,1.120115,1.11994,1.093417,1.123683
571.4557,1.106269,1.102088,1.106769,1.109053,1.10035,1.11013,1.112553,1.099347,1.114256,1.114805,1.097869,1.117049,1.114895,1.095129,1.117527
571.6081,1.113789,1.115366,1.113587,1.118606,1.115366,1.119044,1.125044,1.114722,1.126539,1.129299,1.114749,1.131501,1.129548,1.11607,1.13159
571.7605,1.133111,1.13291,1.133141,1.136547,1.136047,1.136626,1.142284,1.139293,1.142781,1.146245,1.140769,1.14719,1.146005,1.140313,1.146986
571.9129,1.150518,1.15247,1.150173,1.156537,1.157485,1.156361,1.161644,1.159423,1.162074,1.164647,1.159655,1.165639,1.166137,1.161263,1.167114
572.0653,1.160609,1.166196,1.159548,1.16673,1.170062,1.166066,1.171056,1.170527,1.171165,1.172525,1.169213,1.173219,1.172566,1.169497,1.173208
572.2177,1.177038,1.17845,1.176735,1.181701,1.180597,1.181946,1.184243,1.180729,1.185041,1.185501,1.180425,1.186666,1.187212,1.181668,1.1885
572.3701,1.1905,1.192472,1.190037,1.19399,1.192827,1.19427,1.196056,1.194725,1.196381,1.197656,1.197172,1.197776,1.199841,1.198561,1.200162
572.5225,1.205813,1.213382,1.203875,1.210884,1.216211,1.209472,1.214567,1.220212,1.213039,1.21594,1.22342,1.213905,1.216,1.224589,1.213666
572.6749,1.209289,1.212729,1.208384,1.214884,1.218381,1.213932,1.218507,1.223429,1.217141,1.220115,1.226636,1.218294,1.221304,1.228569,1.219264
572.8273,1.209256,1.210907,1.208821,1.214392,1.216033,1.213946,1.21756,1.219643,1.216983,1.217867,1.220444,1.217152,1.216954,1.21991,1.216139
572.9797,1.206446,1.20541,1.206716,1.208981,1.206125,1.209739,1.21164,1.20742,1.21278,1.213704,1.208465,1.21514,1.214815,1.208619,1.216528
