#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,82.6989
#BOTTOM:,332.4825
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
185.4165,2270.152,531.6935,1079.654
185.5689,2234.287,532.1808,1078.609
185.7213,2230.505,533.3232,1077.565
185.8737,2290.663,533.0118,1076.532
186.0261,2436.579,531.6235,1075.492
186.1785,2358.128,530.7946,1074.448
186.3309,2206.729,534.2312,1073.411
186.4833,2072.87,535.9512,1072.374
186.6357,2070.734,535.9,1071.331
186.7881,2164.066,538.0499,1070.3
186.9405,2269.72,535.6021,1069.271
187.0929,2418.94,532.1667,1068.259
187.2453,2436.201,533.5968,1067.208
187.3977,2285.588,536.8209,1066.175
187.5501,2234.983,535.0394,1065.133
187.7025,2213.909,533.5773,1064.101
187.8549,2171.307,532.874,1063.058
188.0073,2154.552,533.0558,1062.042
188.1597,2393.649,528.2766,1061.011
188.3121,2378.275,526.7987,1059.962
188.4645,2334.44,524.2412,1058.917
188.6169,2368.786,522.0267,1057.873
188.7693,2342.048,524.3149,1056.797
188.9217,2396.885,525.681,1055.764
189.0741,2434.428,528.6041,1054.706
189.2265,2319.201,530.8228,1053.645
189.3789,2314.771,529.8124,1052.601
189.5313,2335.922,534.0904,1051.555
189.6837,2286.19,539.2819,1050.51
189.8361,2327.519,538.3169,1049.482
189.9885,2341.672,541.5449,1048.471
190.1409,2389.193,548.8218,1047.428
190.2933,2436.569,546.2267,1046.418
190.4457,2399.027,550.7703,1045.407
190.5981,2362.592,552.2976,1044.396
190.7505,2304.246,552.2742,1043.386
190.9029,2320.809,550.8171,1042.392
191.0553,2353.245,552.5065,1041.397
191.2077,2333.35,549.3477,1040.386
191.3601,2413.049,546.3297,1039.392
191.5125,2390.642,586.7148,1038.382
191.6649,2328.017,607.0896,1037.393
191.8173,2232.364,610.8877,1036.461
191.9697,2135.834,616.0605,1035.575
192.1221,2161.67,620.5098,1034.663
192.2745,2220.542,623.1573,1033.756
192.4269,2333.233,624.6305,1032.864
192.5793,2450.805,624.972,1031.981
192.7317,2476.907,620.8155,1031.095
192.8841,2438.762,616.4473,1030.204
193.0365,2388.864,603.8643,1029.326
193.1889,2412.752,596.8008,1028.429
193.3413,2337.339,598.3034,1027.503
193.4937,2371.527,596.396,1026.576
193.6461,2449.307,595.5259,1025.651
193.7985,2413.561,594.8243,1024.729
193.9509,2321.549,600.3494,1023.796
194.1033,2239.984,603.7755,1022.875
194.2557,2102.619,610.3623,1021.968
194.4081,2175.541,617.4566,1021.065
194.5605,2161.707,619.0848,1020.189
194.7129,2299.49,613.4351,1019.308
194.8653,2465.056,621.0372,1018.439
195.0177,2493.551,626.364,1017.552
195.1701,2389.102,625.5215,1016.693
195.3225,2381.525,616.7879,1015.834
195.4749,2290.735,603.1274,1014.957
195.6273,2224.754,603.4374,1014.064
195.7797,2166.041,619.959,1013.156
195.9321,2182.214,623.68,1012.281
196.0845,2145.471,587.8779,1011.406
196.2369,2255.647,499.8752,1010.528
196.3893,2342.324,515.8356,1009.504
196.5417,2386.771,489.6439,1008.433
196.6941,2410.601,502.0977,1007.36
196.8465,2437.241,506.1614,1006.254
196.9989,2391.939,510.0751,1005.179
197.1513,2308.467,522.0829,1004.122
197.3037,2257.246,528.4322,1003.082
197.4561,2219.832,535.3018,1002.042
197.6085,2184.196,529.4504,1001.017
197.7609,2324.943,525.2632,1000.007
197.9133,2353.424,528.6525,998.9709
198.0657,2354.124,525.3954,997.9456
198.2181,2390.273,529.6038,996.9227
198.3705,2356.807,538.9219,995.8848
198.5229,2389.472,538.3625,994.8724
198.6753,2423.502,541.7585,993.8643
198.8277,2411.033,543.7886,992.8694
198.9801,2320.914,549.2177,991.8649
199.1325,2352.33,549.9855,990.8707
199.2849,2343.358,549.8592,989.8811
199.4373,2380.836,550.0936,988.904
199.5897,2432.604,550.8562,987.9169
199.7421,2349.609,554.4857,986.9378
199.8945,2346.326,551.4045,985.9515
200.0469,2408.943,547.8802,984.9734
200.1993,2341.04,547.9808,983.9765
200.3517,2353.135,544.933,982.9804
200.5041,2374,534.6751,981.9888
200.6565,2334.262,525.5245,980.9877
200.8089,2287.878,518.8027,979.9703
200.9613,2391.555,515.6462,978.9364
201.1137,2413.551,515.6951,977.8849
201.2661,2344.325,516.98,976.8275
201.4185,2276.485,518.673,975.7708
201.5709,2243.777,519.5627,974.7335
201.7233,2293.875,519.8638,973.6992
201.8757,2337.781,520.3412,972.6498
202.0281,2424.105,517.6644,971.6041
202.1805,2442.102,514.5721,970.556
202.3329,2363.691,514.0581,969.5075
202.4853,2337.556,514.0358,968.4567
202.6377,2362.608,513.5764,967.408
202.7901,2386.114,512.5104,966.3591
202.9425,2290.999,513.1176,965.3021
203.0949,2163.285,514.2078,964.2369
203.2473,2257.322,513.6055,963.1752
203.3997,2339.917,514.6837,962.1271
203.5521,2359.332,514.4211,961.0762
203.7045,2480.833,510.8689,960.0282
203.8569,2437.137,510.225,958.9742
204.0093,2305.356,514.2381,957.8975
204.1617,2264.588,519.4153,956.8209
204.3141,2233.709,524.0776,955.7665
204.4665,2196.11,528.715,954.7251
204.6189,2250.355,529.3142,953.6817
204.7713,2335.11,529.2555,952.6494
204.9237,2387.606,529.5596,951.6174
205.0761,2455.048,530.3488,950.5841
205.2285,2458.207,531.6285,949.5491
205.3809,2359.795,532.6606,948.5142
205.5333,2295.003,533.6385,947.4862
205.6857,2256.513,534.0096,946.4626
205.8381,2296.04,532.832,945.4321
205.9905,2401.946,530.7274,944.4133
206.1429,2374.911,530.7015,943.3943
206.2953,2369.645,531.3822,942.3604
206.4477,2364.31,530.535,941.3258
206.6001,2361.482,530.4299,940.2916
206.7525,2358.237,532.8679,939.2549
206.9049,2433.117,532.8247,938.2184
207.0573,2464.077,534.2993,937.1955
207.2097,2368.89,536.9554,936.1723
207.3621,2229.407,538.9974,935.1453
207.5145,2082.647,536.2151,934.129
207.6669,2074.592,528.6631,933.1124
207.8193,2306.982,522.8195,932.0889
207.9717,2455.74,520.9826,931.0485
208.1241,2431.422,523.8792,929.9974
208.2765,2373.686,525.2925,928.9469
208.4289,2274.607,524.1747,927.9026
208.5813,2167.745,520.3876,926.8699
208.7337,2199.823,518.5239,925.8255
208.8861,2373.578,515.4095,924.7642
209.0385,2458.681,515.4276,923.7077
209.1909,2402.447,516.7387,922.6406
209.3433,2350.631,517.4504,921.5739
209.4957,2258.263,518.566,920.5151
209.6481,2090.321,518.4683,919.4672
209.8005,2040.55,518.0549,918.4044
209.9529,2077.433,518.8616,917.342
210.1053,2223.921,518.4035,916.287
210.2577,2457.854,515.7216,915.2274
210.4101,2463.25,516.2071,914.1721
210.5625,2309.524,516.5707,913.115
210.7149,2230.918,515.112,912.0701
210.8673,2222.312,517.3961,911.0021
211.0197,2239.102,523.371,909.9404
211.1721,2253.483,525.1942,908.89
211.3245,2247.672,523.9105,907.8454
211.4769,2341.672,522.5194,906.8073
211.6293,2322.602,522.092,905.7581
211.7817,2318.343,521.688,904.7086
211.9341,2374.551,525.248,903.6584
212.0865,2384.762,528.5933,902.6077
212.2389,2394.238,531.0503,901.5665
212.3913,2403.532,531.2664,900.5436
212.5437,2383.531,531.616,899.5101
212.6961,2348.175,532.0522,898.4772
212.8485,2344.569,530.8754,897.4439
213.0009,2376.759,530.8275,896.4111
213.1533,2357.942,531.1818,895.3809
213.3057,2295.102,531.2971,894.358
213.4581,2253.667,531.9312,893.3231
213.6105,2367.646,530.3592,892.2941
213.7629,2398.302,529.4709,891.2686
213.9153,2324.065,534.1107,890.2236
214.0677,2335.978,535.7117,889.1987
214.2201,2344.791,537.6154,888.1894
214.3725,2303.669,548.8376,887.1592
214.5249,2337.591,571.5913,886.1423
214.6773,2377.593,551.3239,885.1218
214.8297,2315.431,534.0286,884.0934
214.9821,2305.513,539.4978,883.0762
215.1345,2322.517,542.9202,882.0575
215.2869,2286.752,545.1321,881.0396
215.4393,2221.42,544.9243,880.0266
215.5917,2312.097,543.4364,879.0274
215.7441,2405.713,544.4117,878.0244
215.8965,2467.208,541.3409,877.0126
216.0489,2455.368,541.1257,876.0115
216.2013,2356.885,543.1041,875.0062
216.3537,2335.633,542.5649,873.9879
216.5061,2302.548,544.7471,872.9736
216.6585,2239.774,546.8405,871.9733
216.8109,2260.91,558.3228,870.9735
216.9633,2353.79,587.1824,869.9775
217.1157,2411.688,630.4971,869.0078
217.2681,2401.383,646.5128,868.1047
217.4205,2383.568,647.0082,867.2535
217.5729,2405.508,615.5485,866.4065
217.7253,2456.406,544.4213,865.5559
217.8777,2451.457,496.9568,864.6092
218.0301,2332.285,417.6645,863.5358
218.1825,2238.904,285.606,862.2825
218.3349,2417.171,272.4326,860.4018
218.4873,2354.244,278.4573,858.4037
218.6397,2317.507,285.5088,856.4311
218.7921,2304.701,305.8177,854.5063
218.9445,2360.116,370.4839,852.6911
219.0969,2428.161,391.9478,851.1865
219.2493,2425.487,398.5441,849.7994
219.4017,2333.233,400.2437,848.4031
219.5541,2312.061,399.0206,847.0381
219.7065,2290.205,366.0287,845.6793
219.8589,2371.224,317.2545,844.2334
220.0113,2346.324,272.9517,842.5221
220.1637,2253.611,278.7702,840.5955
220.3161,2217.625,282.2893,838.6338
220.4685,2377.185,280.7676,836.6982
220.6209,2377.002,279.8063,834.7618
220.7733,2354.729,282.4833,832.8043
220.9257,2385.265,289.8199,830.8873
221.0781,2334.573,303.6629,828.9813
221.2305,2282.132,335.8115,827.1642
221.3829,2194.598,331.9544,825.5173
221.5353,2406.288,315.9777,823.8849
221.6877,2368.096,281.5433,822.1324
221.8401,2414.197,280.8001,820.185
221.9925,2336.091,279.4126,818.2471
222.1449,2239.836,278.892,816.2932
222.2973,2248.395,280.2693,814.3274
222.4497,2406.335,287.7511,812.382
222.6021,2362.044,282.4119,810.479
222.7545,2415.493,285.3143,808.5474
222.9069,2364.582,297.5829,806.6371
223.0593,2168.897,300.7433,804.787
223.2117,2156.039,303.8409,802.9609
223.3641,2465.471,302.3688,801.1735
223.5165,2326.179,309.326,799.361
223.6689,2299.848,323.045,797.58
223.8213,2323.287,393.6411,795.8679
223.9737,2427.212,386.3803,794.4402
224.1261,2266.443,318.9406,793.0339
224.2785,2461.254,287.2618,791.4116
224.4309,2320.229,290.9136,789.4993
224.5833,2309.702,291.9984,787.631
224.7357,2279.267,291.8058,785.748
224.8881,2337.235,289.7318,783.8827
225.0405,2438.115,285.5959,782.0113
225.1929,2289.627,283.5753,780.0901
225.3453,2147.264,292.0802,778.1438
225.4977,2157.231,310.2672,776.2695
225.6501,2410.634,313.225,774.4868
225.8025,2401.67,315.4069,772.725
225.9549,2345.785,317.9593,771.0042
226.1073,2337.747,318.5935,769.2698
226.2597,2384.201,319.4304,767.5387
226.4121,2323.339,319.7991,765.8229
226.5645,2252.51,323.5989,764.1218
226.7169,2436.101,318.8901,762.4202
226.8693,2279.536,319.7797,760.7057
227.0217,2138.047,320.3664,758.9883
227.1741,2210.516,320.3763,757.2844
227.3265,2469.519,316.6668,755.5685
227.4789,2395.141,316.3629,753.8526
227.6313,2221.07,315.8507,752.1202
227.7837,2214.169,312.4019,750.4154
227.9361,2332.524,311.609,748.6631
228.0885,2406.049,304.2309,746.9101
228.2409,2393.721,320.5878,745.132
228.3933,2446.819,325.2438,743.4163
228.5457,2203.159,331.4795,741.7338
228.6981,2228.404,334.8959,740.0675
228.8505,2269.87,339.5737,738.45
229.0029,2104.919,340.0411,736.8306
229.1553,2420.331,337.5576,735.2154
229.3077,2395.08,341.1167,733.6151
229.4601,2165.829,342.3009,732.0001
229.6125,2185.656,342.5853,730.3834
229.7649,2090.509,342.2994,728.7988
229.9173,2240.959,342.5278,727.1962
230.0697,2348.325,340.012,725.5957
230.2221,2468.383,334.4261,723.9974
230.3745,2360.646,324.5172,722.3616
230.5269,2388.722,334.3873,720.6774
230.6793,2322.893,351.3268,719.0214
230.8317,2359.036,346.1834,717.4472
230.9841,2107.744,343.2903,715.8706
231.1365,2289.053,346.7368,714.2646
231.2889,2298.899,353.0746,712.6743
231.4413,2556.044,347.7251,711.1021
231.5937,2452.991,374.3148,709.5168
231.7461,2109.91,374.7605,708.0577
231.8985,2211.709,371.1394,706.5977
232.0509,2166.97,376.6005,705.1087
232.2033,2474.808,387.7791,703.655
232.3557,2421.59,382.3188,702.2164
232.5081,2347.847,378.697,700.8071
232.6605,2333.422,393.169,699.3358
232.8129,2510.791,375.2092,697.9429
232.9653,2388.775,381.0322,696.4716
233.1177,2306.207,383.6301,695.0312
233.2701,2202.395,418.6634,693.5952
233.4225,2420.768,421.5742,692.2424
233.5749,2360.75,421.9605,690.9368
233.7273,2470.683,417.4165,689.6457
233.8797,2350.621,392.0832,688.3197
234.0321,2386.227,385.482,686.9426
234.1845,2362.834,392.9424,685.5209
234.3369,2378.765,398.1381,684.1138
234.4893,2425.018,403.2621,682.7249
234.6417,2248.355,406.4469,681.3539
234.7941,2371.264,396.7255,679.9982
234.9465,2349.185,392.1854,678.6379
235.0989,2461.55,402.8003,677.2477
235.2513,2421.558,456.5811,675.8552
235.4037,2400.443,467.085,674.6216
235.5561,2326.448,475.9619,673.4365
235.7085,2174.967,487.0983,672.2813
235.8609,2268.313,487.5463,671.1427
236.0133,2403.561,489.5243,670.0185
236.1657,2381.148,492.6163,668.882
236.3181,2469.589,493.2886,667.7632
236.4705,2424.452,494.169,666.6589
236.6229,2454.792,492.5379,665.5367
236.7753,2443.335,495.675,664.4158
236.9277,2375.739,501.7257,663.3097
237.0801,2482.606,504.5448,662.2064
237.2325,2417.459,505.2896,661.1168
237.3849,2298.21,505.2709,660.016
237.5373,2187.419,509.5347,658.9287
237.6897,2129.533,510.8581,657.8529
237.8421,2363.688,508.7112,656.7656
237.9945,2461.761,508.7866,655.6929
238.1469,2329.653,508.8615,654.6196
238.2993,2549.856,506.2464,653.5341
238.4517,2489.851,510.5908,652.4607
238.6041,2417.115,513.0187,651.3743
238.7565,2432.202,513.2832,650.3041
238.9089,2436.048,513.2832,649.2312
239.0613,2414.456,513.3253,648.1589
239.2137,2439.786,514.0154,647.0853
239.3661,2451.615,516.9396,646.0146
239.5185,2361.399,519.8301,644.9565
239.6709,2229.885,526.3087,643.8881
239.8233,2231.337,526.9728,642.8373
239.9757,2402.981,523.3416,641.7974
240.1281,2546.962,523.5748,640.7454
240.2805,2495.859,524.8656,639.703
240.4329,2414.553,525.3941,638.6475
240.5853,2320.03,528.267,637.5952
240.7377,2228.055,529.0161,636.5568
240.8901,2074.88,531.7214,635.52
241.0425,2090.807,531.2737,634.4958
241.1949,2278.097,525.1704,633.4572
241.3473,2417.619,525.1185,632.4169
241.4997,2466.721,524.6554,631.3632
241.6521,2567.499,523.6998,630.3113
241.8045,2540.734,523.8972,629.2712
241.9569,2475.818,523.4827,628.2192
242.1093,2376.535,523.6704,627.1761
242.2617,2261.051,528.1934,626.1196
242.4141,2151.413,529.6068,625.0678
242.5665,2116.874,530.4092,624.0292
242.7189,2178.951,529.7319,622.9922
242.8713,2461.167,525.78,621.9583
243.0237,2451.588,525.4847,620.9305
243.1761,2480.374,524.1962,619.8749
243.3285,2465.437,524.0717,618.8206
243.4809,2376.787,524.683,617.767
243.6333,2342.402,525.7272,616.7274
243.7857,2262.012,528.2252,615.6867
243.9381,2155.136,529.5638,614.6345
244.0905,2177.057,529.3463,613.5966
244.2429,2303.038,526.7587,612.5588
244.3953,2384.743,526.9992,611.5183
244.5477,2475.349,526.9992,610.475
244.7001,2492.808,526.9992,609.4415
244.8525,2409.014,526.9323,608.3898
245.0049,2384.632,526.3565,607.3477
245.1573,2417.435,525.5795,606.2949
245.3097,2341.708,527.2057,605.2557
245.4621,2349.143,527.4262,604.2176
245.6145,2514.216,526.0609,603.1768
245.7669,2516.162,527.0701,602.1265
245.9193,2399.618,527.4473,601.0839
246.0717,2316.282,528.202,600.0365
246.2241,2285.629,528.8413,599.009
246.3765,2352.144,527.6931,597.97
246.5289,2432.049,526.851,596.9272
246.6813,2466.752,526.3896,595.8767
246.8337,2491.391,526.5405,594.835
246.9861,2448.495,526.6954,593.7896
247.1385,2438.134,525.9336,592.7593
247.2909,2399.341,525.7694,591.7083
247.4433,2400.157,525.4332,590.6653
247.5957,2373.543,529.506,589.6107
247.7481,2448.349,528.7486,588.5723
247.9005,2500.281,528.5232,587.5447
248.0529,2412.387,528.4425,586.4876
248.2053,2398.635,527.8929,585.4623
248.3577,2466.839,527.3267,584.4196
248.5101,2434.254,527.8878,583.3679
248.6625,2451.194,526.9992,582.3294
248.8149,2454.018,527.1669,581.2954
248.9673,2394.849,527.9469,580.264
249.1197,2377.437,529.1692,579.2084
249.2721,2383.291,530.219,578.1587
249.4245,2378.722,530.3105,577.1206
249.5769,2431.132,529.5249,576.0841
249.7293,2445.206,529.0402,575.0546
249.8817,2517.554,527.304,574.0223
250.0341,2476.914,527.6606,572.9802
250.1865,2322.515,528.5232,571.9302
250.3389,2284.022,528.9753,570.8913
250.4913,2230.792,530.5029,569.8522
250.6437,2199.771,531.6628,568.8147
250.7961,2318.143,530.9519,567.7817
250.9485,2427.817,528.642,566.7562
251.1009,2477.594,528.4995,565.7133
251.2533,2510.364,529.4162,564.6628
251.4057,2453.178,530.0472,563.6244
251.5581,2407.81,529.7602,562.5865
251.7105,2421.879,529.3255,561.5537
251.8629,2387.955,529.5483,560.5214
252.0153,2403.442,529.0353,559.4728
252.1677,2417.807,529.1229,558.4351
252.3201,2382.158,529.6435,557.3976
252.4725,2401.019,528.6414,556.3591
252.6249,2443.96,527.9011,555.3258
252.7773,2412.916,529.4397,554.2931
252.9297,2460.622,528.7266,553.2445
253.0821,2506.323,528.7277,552.2059
253.2345,2483.412,529.0298,551.1676
253.3869,2426.331,529.2418,550.1353
253.5393,2346.573,530.0472,549.1072
253.6917,2281.228,529.7327,548.0628
253.8441,2323.264,530.0817,547.0128
253.9965,2357.193,530.8148,545.9753
254.1489,2457.016,527.5465,544.9384
254.3013,2539.958,526.1363,543.9016
254.4537,2454.759,529.1025,542.8574
254.6061,2387.745,531.7012,541.8138
254.7585,2308.539,532.267,540.7855
254.9109,2236.938,531.766,539.7455
255.0633,2226.658,532.1249,538.7112
255.2157,2268.015,532.2045,537.6829
255.3681,2441.934,530.3207,536.6506
255.5205,2454.135,530.5313,535.6238
255.6729,2418.634,530.6304,534.587
255.8253,2495.285,527.9532,533.5429
255.9777,2502.501,528.0305,532.4974
256.1301,2412.552,529.9728,531.467
256.2825,2393.578,531.0473,530.4263
256.4349,2339.055,532.8801,529.383
256.5873,2246.938,534.2438,528.3552
256.7397,2278.583,533.0872,527.3175
256.8921,2368.606,530.183,526.2872
257.0445,2415.354,528.8419,525.266
257.1969,2499.929,528.0334,524.2373
257.3493,2491.605,528.4594,523.1922
257.5017,2416.178,528.9491,522.1367
257.6541,2443.778,529.2546,521.0871
257.8065,2469.161,529.805,520.0549
257.9589,2444.296,530.475,519.0273
258.1113,2414.413,530.6568,517.9897
258.2637,2414.768,530.4081,516.9454
258.4161,2464.549,529.9222,515.9038
258.5685,2476.386,529.4911,514.8747
258.7209,2447.414,529.2591,513.843
258.8733,2374.743,547.7067,512.8145
259.0257,2272.419,555.704,511.7682
259.1781,2349.644,530.2396,510.7272
259.3305,2482.07,528.6991,509.6988
259.4829,2502.834,528.7825,508.6566
259.6353,2440.826,529.6539,507.6168
259.7877,2395.158,530.7446,506.583
259.9401,2369.739,532.1874,505.5445
260.0925,2388.8,531.4169,504.5068
260.2449,2504.316,528.5624,503.4692
260.3973,2470.472,528.886,502.4375
260.5497,2350.958,529.4741,501.4075
260.7021,2336.543,528.1898,500.3683
260.8545,2358.335,524.4259,499.3226
261.0069,2382.614,520.2548,498.2761
261.1593,2472.81,518.1169,497.2273
261.3117,2487.99,518.3157,496.1707
261.4641,2418.406,520.5413,495.112
261.6165,2420.201,521.4854,494.0471
261.7689,2420.043,522.0965,492.992
261.9213,2360.462,522.0071,491.937
262.0737,2328.844,521.5128,490.8893
262.2261,2357.013,521.2301,489.835
262.3785,2414.399,520.0514,488.7715
262.5309,2463.418,518.7893,487.7173
262.6833,2439.596,519.1818,486.6613
262.8357,2413.813,519.8448,485.606
262.9881,2489.15,519.684,484.5509
263.1405,2534.635,518.812,483.4956
263.2929,2461.12,520.4821,482.4327
263.4453,2387.365,523.4882,481.3685
263.5977,2268.338,524.0882,480.3125
263.7501,2135.436,524.1172,479.2652
263.9025,2129.79,522.7556,478.2181
264.0549,2274.007,521.3701,477.1621
264.2073,2475.108,520.304,476.1072
264.3597,2541.223,519.8344,475.0526
264.5121,2456.074,521.0466,474.0017
264.6645,2398.664,520.4221,472.9454
264.8169,2497.574,517.644,471.875
264.9693,2499.713,519.1452,470.7897
265.1217,2379.952,522.0774,469.7052
265.2741,2271.273,524.5368,468.6287
265.4265,2197.766,525.593,467.5631
265.5789,2187.625,525.4752,466.4936
265.7313,2386.341,523.474,465.4296
265.8837,2479.858,522.4272,464.3701
266.0361,2475.3,522.6405,463.2999
266.1885,2442.518,521.1919,462.2243
266.3409,2475.329,520.3719,461.1501
266.4933,2524.64,520.2936,460.0753
266.6457,2501.953,521.0131,458.9982
266.7981,2439.671,522.932,457.9081
266.9505,2427,524.6068,456.8416
267.1029,2398.056,524.6061,455.7695
267.2553,2379.035,525.8909,454.7092
267.4077,2301.865,523.6311,453.6361
267.5601,2482.638,520.27,452.575
267.7125,2396.929,520.8456,451.5013
267.8649,2466.752,520.3184,450.4252
268.0173,2589.595,520.2936,449.3517
268.1697,2504.838,521.8201,448.2761
268.3221,2445.081,522.6889,447.2008
268.4745,2403.469,521.055,446.1093
268.6269,2318.785,524.3591,445.0642
268.7793,2176.405,525.9691,443.9883
268.9317,2167.764,527.3726,442.9142
269.0841,2253.337,522.9564,441.8553
269.2365,2418.666,522.1932,440.781
269.3889,2487.729,520.8498,439.709
269.5413,2515.117,520.6584,438.6472
269.6937,2523.111,521.1696,437.5716
269.8461,2472.681,521.8299,436.4964
269.9985,2419.042,521.4604,435.4166
270.1509,2280.229,523.6411,434.3278
270.3033,2207.692,525.6345,433.2574
270.4557,2257,524.8022,432.1982
270.6081,2406.228,520.9032,431.1348
270.7605,2433.587,520.7906,430.0603
270.9129,2461.874,520.837,428.9849
271.0653,2461.016,521.3339,427.9024
271.2177,2395.264,521.6453,426.8238
271.3701,2393.675,521.8176,425.7577
271.5225,2377.053,522.1087,424.6824
271.6749,2339.003,522.4272,423.6069
271.8273,2407.829,522.5859,422.5311
271.9797,2429.604,522.732,421.455
272.1321,2405.964,522.732,420.3893
272.2845,2461.663,522.732,419.3216
272.4369,2481.244,521.9915,418.2465
272.5893,2459.16,521.7046,417.1714
272.7417,2427.574,521.8176,416.0958
272.8941,2450.607,521.8176,415.0202
273.0465,2479.794,522.2405,413.9554
273.1989,2482.14,521.9913,412.8854
273.3513,2415.215,522.2583,411.825
273.5037,2365.982,522.2119,410.79
273.6561,2392.202,521.9142,409.7617
273.8085,2444.609,523.0236,408.7336
273.9609,2476.357,523.0648,407.7157
274.1133,2479.713,524.4121,406.6942
274.2657,2464.63,522.6025,405.6668
274.4181,2521.597,520.0813,404.639
274.5705,2504.298,521.1697,403.6112
274.7229,2435.083,521.7955,402.5785
274.8753,2451.205,521.3588,401.5506
275.0277,2455.915,522.6616,400.5271
275.1801,2454.174,522.0409,399.4995
275.3325,2511.568,519.9426,398.4721
275.4849,2522.955,520.5378,397.4441
275.6373,2462.505,521.4779,396.4155
275.7897,2409.314,523.7209,395.3864
275.9421,2358.514,525.5817,394.3635
276.0945,2343.7,523.9063,393.347
276.2469,2404.908,522.2546,392.3203
276.3993,2447.419,521.6591,391.2926
276.5517,2505.277,521.3522,390.2658
276.7041,2520.966,521.947,389.2461
276.8565,2482.645,522.312,388.2242
277.0089,2481.777,522.019,387.1972
277.1613,2405.804,523.1666,386.1696
277.3137,2339.262,523.7711,385.1421
277.4661,2486.324,522.3983,384.1151
277.6185,2513.873,522.1007,383.1021
277.7709,2457.983,521.92,382.074
277.9233,2418.073,523.9586,381.0466
278.0757,2420.911,524.256,380.0184
278.2281,2337.876,524.256,378.9897
278.3805,2344.587,521.9296,377.9781
278.5329,2445.539,520.6826,376.9512
278.6853,2460.257,521.1514,375.9388
278.8377,2435.387,521.7465,374.9129
278.9901,2491.295,523.3892,373.8705
279.1425,2509.361,521.6076,372.8534
279.2949,2463.07,524.4269,371.8277
279.4473,2380.191,526.373,370.7991
279.5997,2524.03,522.9617,369.7856
279.7521,2591.811,522.27,368.7627
279.9045,2516.099,523.3031,367.7357
280.0569,2394.333,525.3413,366.7072
280.2093,2307.961,526.4944,365.6781
280.3617,2204.604,526.6944,364.6602
280.5141,2152.875,526.6944,363.6581
280.6665,2175.062,526.3278,362.6422
280.8189,2296.952,524.8526,361.6155
280.9713,2506.425,523.1074,360.5985
281.1237,2593.323,523.8815,359.57
281.2761,2538.014,525.016,358.5428
281.4285,2454.65,524.8656,357.5266
281.5809,2388.83,525.2859,356.5059
281.7333,2327.385,525.78,355.4885
281.8857,2252.841,526.5348,354.4685
282.0381,2231.281,527.4902,353.446
282.1905,2311.206,525.9652,352.4393
282.3429,2451.363,523.4376,351.4327
282.4953,2475.086,523.2313,350.406
282.6477,2500.863,523.4662,349.3789
282.8001,2575.808,523.5342,348.3518
282.9525,2568.853,525.0928,347.3243
283.1049,2496.596,525.9167,346.2988
283.2573,2411.934,526.2671,345.2818
283.4097,2340.937,526.2662,344.2731
283.5621,2253.755,528.7579,343.2459
283.7145,2171.76,529.5313,342.2321
283.8669,2268.128,526.1174,341.2068
284.0193,2366.574,526.1867,340.1982
284.1717,2438.935,523.823,339.194
284.3241,2606.528,521.9077,338.1587
284.4765,2514.876,524.2361,337.1472
284.6289,2430.864,522.7473,336.1186
284.7813,2304.408,527.149,335.0912
284.9337,2202.876,527.0166,334.0786
285.0861,2235.603,527.5595,333.0517
285.2385,2307.933,527.3359,332.0386
285.3909,2327.328,528.3663,331.0268
285.5433,2470.641,524.1284,330.0148
285.6957,2529.8,523.5929,329.0026
285.8481,2391.994,525.5999,327.9637
286.0005,2459.396,523.2413,326.9464
286.1529,2553.101,523.1168,325.9296
286.3053,2487.009,524.01,324.9106
286.4577,2409.729,523.3936,323.8852
286.6101,2349.959,525.3301,322.856
286.7625,2298.642,527.7986,321.827
286.9149,2243.143,529.494,320.8189
287.0673,2232.655,530.2341,319.8023
287.2197,2307.206,529.2739,318.7845
287.3721,2386.808,531.6266,317.774
287.5245,2446.158,544.2559,316.7633
287.6769,2544.503,538.2045,315.7524
287.8293,2552.548,524.5608,314.7328
287.9817,2484.151,525.5672,313.7126
288.1341,2465.277,527.1042,312.6926
288.2865,2465.076,527.8679,311.67
288.4389,2457.525,528.3408,310.6572
288.5913,2395.543,528.4065,309.6342
288.7437,2373.407,527.8672,308.5939
288.8961,2377.978,528.2919,307.5401
289.0485,2319.635,529.7424,306.4728
289.2009,2422,527.8358,305.423
289.3533,2546.127,525.3325,304.3663
289.5057,2475.054,526.3635,303.2913
289.6581,2374.449,527.4533,302.2161
289.8105,2353.416,529.2461,301.1584
289.9629,2319.33,530.625,300.1077
290.1153,2306.72,531.4008,299.0494
290.2677,2413.844,530.5496,297.9918
290.4201,2502.002,528.1245,296.9347
290.5725,2544.476,527.304,295.887
290.7249,2523.558,527.7047,294.824
290.8773,2465.006,528.9476,293.7605
291.0297,2459.592,527.5186,292.7035
291.1821,2543.583,526.6944,291.6459
291.3345,2504.309,527.1464,290.5756
291.4869,2430.43,527.304,289.5118
291.6393,2503.551,527.0652,288.4529
291.7917,2496.601,531.171,287.3807
291.9441,2391.601,532.9355,286.322
292.0965,2487.009,528.1913,285.2799
292.2489,2545.343,526.2452,284.2252
292.4013,2490.523,526.898,283.1672
