#HOLE:,U1520B,,
#EXPEDITION:,372,,
#TOP:,0.1079,,
#BOTTOM:,752.0498,,
DEPTH_LSF,DHAP,DHAT,ECD
m,psi,degC,g/cm3
114.8652,5389.008722,2,1.705355
115.0176,5390.009484,2,1.7092
115.17,5392.009558,2,1.719695
115.3224,5392.009558,2,1.718465
115.4748,5391.010246,2,1.708477
115.6272,5392.009558,2,1.712841
115.7796,5392.011009,2,1.710074
115.932,5395.007494,2,1.728041
116.0844,5392.012459,2,1.706078
116.2368,5395.008944,2,1.722628
116.3892,5393.01032,2,1.706902
116.5416,5395.010394,2,1.718215
116.694,5396.009706,2,1.721872
116.8464,5396.009706,2,1.719155
116.9988,5392.011009,2,1.69125
117.1512,5398.00978,2,1.727834
117.3036,5401.007716,2,1.744975
117.456,5399.010542,2,1.728843
117.6084,5399.009092,2,1.726694
117.7608,5395.010394,2,1.698451
117.9132,5405.007864,2,1.759627
118.0656,5401.013517,2,1.732277
118.218,5397.011919,2,1.705327
118.3704,5398.00978,2,1.709725
118.5228,5395.010394,2,1.687078
118.6752,5398.006879,2,1.70426
118.8276,5393.011771,2,1.67023
118.98,5393.01032,2,1.668326
119.1324,5397.010468,2,1.690998
119.2848,5399.007642,2,1.700823
119.4372,5402.008478,2,1.717304
119.5896,5400.009854,2,1.702346
119.742,5400.009854,2,1.701233
119.8944,5404.007102,2,1.72324
120.0468,5398.014131,2,1.683521
120.1992,5400.008404,2,1.693357
120.3516,5399.009092,2,1.684724
120.504,5400.468174,2,1.692303
120.6564,5401.009166,2,1.69258
120.8088,5399.010542,2,1.67793
120.9612,5402.009928,2,1.694398
121.1136,5403.01069,2,1.698363
121.266,5405.007864,2,1.708089
121.4184,5400.012755,2,1.675436
121.5708,5405.009314,2,1.703924
121.7232,5402.009928,2,1.682799
121.8756,5405.007864,2,1.698795
122.028,5401.013517,2,1.672629
122.1804,5399.010542,2,1.658231
122.3328,5404.010002,2,1.686829
122.4852,5403.01069,2,1.67797
122.6376,5405.007864,2,1.689029
122.79,5405.009314,2,1.685933
122.9424,5405.009314,2,1.68424
123.0948,5405.009314,2,1.68112
123.2472,5403.012141,2,1.667346
123.3996,5406.008626,2,1.683005
123.552,5406.010076,2,1.681696
123.7044,5407.009388,2,1.685738
123.8568,5403.012141,2,1.659218
124.0092,5407.006487,2,1.680152
124.1616,5406.010076,2,1.672154
124.314,5407.009388,2,1.67691
124.4664,5406.010076,2,1.667649
124.6188,5408.0087,2,1.677593
124.7712,5411.008086,2,1.693427
124.9236,5412.010298,2,1.697191
125.076,5409.008012,2,1.67786
125.2284,5404.014353,2,1.644632
125.3808,5408.00725,2,1.666925
125.5332,5409.009462,2,1.670541
125.6856,5409.009462,2,1.668434
125.838,5409.009462,2,1.666393
125.9904,5409.009462,2,1.663807
126.1428,5411.009536,2,1.674148
126.2952,5418.01052,2,1.713454
126.4476,5411.012437,2,1.669652
126.6,5417.003957,2,1.702402
126.7524,5413.011061,2,1.677216
126.9048,5414.008922,2,1.680709
127.0572,5412.010298,2,1.666895
127.2096,5411.010987,2,1.658934
127.362,5413.00816,2,1.668527
127.5144,5416.008996,2,1.683837
127.6668,5416.008996,2,1.681703
127.8192,5412.010298,2,1.656235
127.9716,5414.007472,2,1.665871
128.124,5419.008382,2,1.692506
128.2764,5416.008996,2,1.673034
128.4288,5417.009758,2,1.677693
128.5812,5418.00907,2,1.680527
128.7336,5417.009758,2,1.672546
128.886,5415.009684,2,1.659416
129.0384,5417.009758,2,1.668749
129.1908,5418.00907,2,1.671848
129.3432,5415.011135,2,1.653311
129.4956,5417.008308,2,1.66218
129.648,5416.008996,2,1.654312
129.8004,5417.011209,2,1.65793
129.9528,5421.007005,2,1.679098
130.1052,5420.010594,2,1.671339
130.2576,5423.00998,2,1.68652
130.41,5416.008996,2,1.643942
130.5624,5414.011823,2,1.631907
130.7148,5418.00762,2,1.65175
130.8672,5420.010594,2,1.660616
131.0196,5419.009832,2,1.653107
131.172,5419.009832,2,1.651073
131.3244,5420.009144,2,1.654973
131.4768,5419.009832,2,1.646888
131.6292,5420.010594,2,1.650901
131.7816,5423.00853,2,1.665596
131.934,5421.011357,2,1.652319
132.0864,5420.010594,2,1.644836
132.2388,5422.010668,2,1.654023
132.3912,5418.01052,2,1.629862
132.5436,5418.01052,2,1.627511
132.696,5421.008456,2,1.642273
132.8484,5420.010594,2,1.635307
133.0008,5424.007842,2,1.655154
133.1532,5418.016322,2,1.619499
133.3056,5422.007768,2,1.63981
133.458,5420.010594,2,1.626828
133.6104,5424.009292,2,1.646968
133.7628,5424.009292,2,1.645392
133.9152,5422.012119,2,1.63183
134.0676,5419.617541,2,1.617458
134.22,5427.010128,2,1.655718
134.3724,5423.00998,2,1.631539
134.5248,5421.011357,2,1.618558
134.6772,5427.007228,2,1.649766
134.8296,5426.009366,2,1.642999
134.982,5427.010128,2,1.645629
135.1344,5426.029671,2,1.639215
135.2868,5425.010054,2,1.630871
135.4392,5421.011357,2,1.607038
135.5916,5425.010054,2,1.627902
135.744,5423.00998,2,1.615062
135.8964,5424.009292,2,1.618975
136.0488,5431.007376,2,1.653851
136.2012,5427.010128,2,1.630285
136.3536,5428.00944,2,1.63386
136.506,5427.011579,2,1.626575
136.6584,5427.010128,2,1.624411
136.8108,5430.009514,2,1.639189
136.9632,5428.00944,2,1.627393
137.1156,5428.00944,2,1.624123
137.268,5427.010128,2,1.617176
137.4204,5430.009514,2,1.631834
137.5728,5429.008752,2,1.62367
137.7252,5425.011505,2,1.601031
137.8776,5429.007302,2,1.620216
138.03,5430.009514,2,1.6235
138.1824,5433.0089,2,1.638087
138.3348,5429.011653,2,1.615366
138.4872,5434.005311,2,1.640635
138.6396,5435.008974,2,1.643933
138.792,5432.009588,2,1.625719
138.9444,5433.0089,2,1.628109
139.0968,5434.008212,2,1.632959
139.2492,5431.011727,2,1.613882
139.4016,5435.008974,2,1.63412
139.554,5432.009588,2,1.616605
139.7064,5434.011113,2,1.625077
139.8588,5436.008286,2,1.633035
140.0112,5435.010424,2,1.625991
140.1636,5434.009662,2,1.619391
140.316,5429.010202,2,1.59164
140.4684,5431.007376,2,1.599512
140.6208,5431.010276,2,1.597111
140.7732,5437.009048,2,1.62814
140.9256,5440.008434,2,1.641294
141.078,5432.013939,2,1.597755
141.2304,5440.005533,2,1.637693
141.3828,5433.011801,2,1.59892
141.5352,5435.010424,2,1.608212
141.6876,5437.009048,2,1.616704
141.84,5434.012563,2,1.598438
141.9924,5432.009588,2,1.587556
142.1448,5432.009588,2,1.584707
142.2972,5431.010276,2,1.577821
142.4496,5434.006761,2,1.592064
142.602,5436.008286,2,1.600413
142.7544,5437.010498,2,1.604138
142.9068,5437.009048,2,1.601809
143.0592,5432.011039,2,1.574262
143.2116,5435.008974,2,1.587732
143.364,5439.009122,2,1.606884
143.5164,5439.010572,2,1.60445
143.6688,5438.011261,2,1.598483
143.8212,5439.009122,2,1.601604
143.9736,5442.008508,2,1.614951
144.126,5440.009884,2,1.602672
144.2784,5439.010572,2,1.59559
144.4308,5440.008434,2,1.599284
144.5832,5440.009884,2,1.597521
144.7356,5438.011261,2,1.585491
144.888,5439.010572,2,1.589128
145.0404,5440.011335,2,1.592371
145.1928,5442.008508,2,1.600552
145.3452,5439.010572,2,1.583655
145.4976,5442.009958,2,1.597335
145.65,5444.008582,2,1.606229
145.8024,5442.011409,2,1.593254
145.9548,5439.010572,2,1.576294
146.1072,5447.009418,2,1.616181
146.2596,5445.009344,2,1.60378
146.412,5443.012171,2,1.591958
146.5644,5442.009958,2,1.584633
146.7168,5441.010646,2,1.57801
146.8692,5445.009344,2,1.596696
147.0216,5444.008582,2,1.58956
147.174,5442.011409,2,1.577825
147.3264,5446.008656,2,1.596935
147.4788,5446.010106,2,1.594303
147.6312,5445.010794,2,1.588265
147.7836,5448.00728,2,1.60123
147.936,5447.010869,2,1.594578
148.0884,5442.009958,2,1.567571
148.2408,5450.008804,2,1.606064
148.3932,5447.012319,2,1.590154
148.5456,5450.007354,2,1.602297
148.698,5446.010106,2,1.580846
148.8504,5453.00819,2,1.613575
149.0028,5446.008656,2,1.577516
149.1552,5443.012171,2,1.561013
149.3076,5449.008042,2,1.588786
149.46,5450.010254,2,1.592553
149.6124,5447.010869,2,1.57626
149.7648,5449.008042,2,1.583949
149.9172,5451.009566,2,1.592141
150.0696,5447.009418,2,1.570551
150.222,5448.00873,2,1.57417
150.3744,5446.011557,2,1.562154
150.5268,5451.006665,2,1.584869
150.6792,5452.008878,2,1.588062
150.8316,5452.005977,2,1.586769
150.984,5437.01775,2,1.511781
151.1364,5450.001552,2,1.573508
151.2888,5451.009566,2,1.576784
151.4412,5450.010254,2,1.570469
151.5936,5451.009566,2,1.573309
151.746,5451.009566,2,1.572137
151.8984,5452.008878,2,1.574844
152.0508,5451.009566,2,1.568239
152.2032,5454.007502,2,1.581261
152.3556,5446.017358,2,1.540748
152.508,5448.00873,2,1.549366
152.6604,5453.00964,2,1.571876
152.8128,5451.009566,2,1.559982
152.9652,5454.008952,2,1.573138
153.1176,5452.010328,2,1.562079
153.27,5451.009566,2,1.555379
153.4224,5457.009788,2,1.582687
153.5748,5452.010328,2,1.556787
153.7272,5455.008264,2,1.56998
153.8796,5457.009788,2,1.57736
154.032,5459.009862,2,1.585905
154.1844,5457.009788,2,1.574439
154.3368,5455.011165,2,1.563884
154.4892,5458.00765,2,1.575891
154.6416,5459.009862,2,1.579213
154.794,5460.010624,2,1.582688
154.9464,5459.006961,2,1.575807
155.0988,5453.013991,2,1.545919
155.2512,5460.007724,2,1.577203
155.4036,5459.009862,2,1.571504
155.556,5460.010624,2,1.574444
155.7084,5460.010624,2,1.572669
155.8608,5460.010624,2,1.57053
156.0132,5462.009248,2,1.579511
156.1656,5457.009788,2,1.553456
156.318,5456.010476,2,1.547362
156.4704,5460.007724,2,1.564526
156.6228,5461.009936,2,1.568333
156.7752,5460.010624,2,1.561032
156.9276,5461.008486,2,1.564354
157.08,5459.011313,2,1.553585
157.2324,5462.009248,2,1.565853
157.3848,5461.009936,2,1.55958
157.5372,5461.009936,2,1.557909
157.6896,5461.009936,2,1.5566
157.842,5461.009936,2,1.555888
157.9944,5465.010084,2,1.571789
158.1468,5463.011461,2,1.560844
158.2992,5467.005807,2,1.578089
158.4516,5464.010772,2,1.562593
158.604,5465.010084,2,1.565801
158.7564,5463.011461,2,1.555052
158.9088,5468.00802,2,1.57636
159.0612,5465.011535,2,1.560872
159.2136,5459.011313,2,1.531498
159.366,5466.009396,2,1.562224
159.5184,5463.011461,2,1.546947
159.6708,5465.008634,2,1.555251
159.8232,5466.009396,2,1.557403
159.9756,5463.01001,2,1.542563
160.128,5474.009692,2,1.591121
160.2804,5474.009692,2,1.589521
160.4328,5467.013059,2,1.555818
160.5852,5463.01001,2,1.536065
160.7376,5470.009544,2,1.567654
160.89,5469.008782,2,1.560603
161.0424,5467.010158,2,1.550519
161.1948,5462.012149,2,1.52593
161.3472,5466.009396,2,1.543345
161.4996,5464.010772,2,1.531382
161.652,5468.006569,2,1.548256
161.8044,5465.011535,2,1.532905
161.9568,5477.009078,2,1.586329
162.1092,5477.006177,2,1.584813
162.2616,5466.019549,2,1.533672
162.414,5472.006717,2,1.558642
162.5664,5472.009618,2,1.557105
162.7188,5466.010847,2,1.529078
162.8712,5476.006865,2,1.572075
163.0236,5471.013207,2,1.548172
163.176,5467.010158,2,1.528491
163.3284,5470.009544,2,1.540591
163.4808,5465.011535,2,1.51711
163.6332,5468.00802,2,1.528515
163.7856,5473.00748,2,1.549629
163.938,5467.010158,2,1.521314
164.0904,5479.006251,2,1.573727
164.2428,5466.020999,2,1.514067
164.3952,5475.004653,2,1.552465
164.5476,5475.010454,2,1.550906
164.7,5472.011069,2,1.536166
164.8524,5474.009692,2,1.543504
165.0048,5474.009692,2,1.54191
165.1572,5480.008464,2,1.567511
165.3096,5466.010847,2,1.50405
165.462,5475.009004,2,1.542505
165.6144,5473.011831,2,1.531979
165.7668,5472.011069,2,1.525657
165.9192,5475.010454,2,1.537598
166.0716,5476.008316,2,1.540488
166.224,5469.016034,2,1.508597
166.3764,5476.005415,2,1.537618
166.5288,5477.010528,2,1.541074
166.6812,5473.01038,2,1.52141
166.8336,5472.012519,2,1.51581
166.986,5477.006177,2,1.536382
167.1384,5473.011831,2,1.517112
167.2908,5473.01038,2.00006,1.515485
167.4432,5478.00839,3,1.536307
167.5956,5474.014043,3,1.517316
167.748,5476.008316,3,1.525257
167.9004,5484.008612,3,1.558439
168.0528,5474.011143,3,1.512805
168.2052,5477.010528,3,1.525067
168.3576,5479.009152,3,1.532127
168.51,5483.0093,3,1.548168
168.6624,5478.011291,3,1.524694
168.8148,5483.0093,3,1.5447
168.9672,5483.0093,3,1.543908
169.1196,5477.011979,3,1.516589
169.272,5475.010454,3,1.505806
169.4244,5482.008538,3,1.534853
169.5768,5479.012053,3,1.520946
169.7292,5489.005171,3,1.563037
169.8816,5480.009914,3,1.52185
170.034,5479.010602,3,1.516138
170.1864,5480.011365,3,1.518994
170.3388,5482.008538,3,1.526475
170.4912,5482.009988,3,1.524956
170.6436,5486.008686,3,1.540412
170.796,5484.011513,3,1.530357
170.9484,5486.008686,3,1.537653
171.1008,5486.010136,3,1.53737
171.2532,5484.010062,2,1.527026
171.4056,5481.010676,2,1.511797
171.558,5482.008538,2,1.514725
171.7104,5481.010676,2,1.5093
171.8628,5484.010062,2,1.52048
172.0152,5482.011439,2,1.511096
172.1676,5485.007924,2,1.522899
172.32,5483.01075,2,1.511965
172.4724,5479.010602,2,1.493646
172.6248,5486.010136,2,1.521984
172.7772,5491.006695,2,1.542088
172.9296,5486.013037,2,1.519494
173.082,5484.010062,2,1.509813
173.2344,5493.00967,2,1.546777
173.3868,5484.014413,2,1.507551
173.5392,5493.002418,2,1.543311
173.6916,5492.010358,2,1.537786
173.844,5492.010358,2,1.53608
173.9964,5497.006917,2,1.556672
174.1488,5486.013037,2,1.50912
174.3012,5490.007384,2,1.524033
174.4536,5490.010284,2,1.522538
174.606,5486.010136,2,1.504074
174.7584,5490.010284,2,1.519331
174.9108,5490.010284,2,1.518073
175.0632,5489.010973,2,1.512351
175.2156,5490.010284,2,1.515192
175.368,5492.010358,2,1.522321
175.5204,5492.010358,2,1.521613
175.6728,5490.011735,2,1.511105
175.8252,5495.009744,2,1.531027
175.9776,5493.011121,2,1.521033
176.13,5495.005393,2,1.52783
176.2824,5488.014561,2,1.497377
176.4348,5494.008982,2,1.521318
176.5872,5494.010432,2,1.519909
176.7396,5496.009056,2,1.526512
176.892,5494.010432,2,1.517029
177.0444,5498.00913,2,1.531994
177.1968,5489.010973,2,1.49335
177.3492,5496.007606,2,1.521309
177.5016,5491.013947,2,1.499109
177.654,5495.008294,2,1.514379
177.8064,5499.009892,2,1.530057
177.9588,5493.011121,2,1.503606
178.1112,5495.011195,2.000658,1.510301
178.2636,5496.009056,2.999427,1.51297
178.416,5499.009892,3,1.524324
178.5684,5503.00714,3,1.539106
178.7208,5491.013947,3,1.489093
178.8732,5498.004779,3,1.515919
179.0256,5487.013799,3,1.46999
179.178,5502.009278,3,1.529661
179.3304,5499.011343,3,1.516178
179.4828,5503.005689,3,1.531036
179.6352,5505.008664,3,1.537622
179.7876,5506.010877,3,1.540433
179.94,5506.009426,3,1.539108
180.0924,5504.006451,3,1.529353
180.2448,5499.012793,3,1.507985
180.3972,5506.007976,3,1.534801
180.5496,5504.010803,3,1.525543
180.702,5509.004461,2.999469,1.544446
180.8544,5498.017832,2.0007,1.499399
181.0068,5504.007902,2,1.521521
181.1592,5502.009278,2,1.512622
181.3116,5499.015694,2,1.499029
181.464,5512.998807,2,1.553679
181.6164,5499.015694,2,1.496128
181.7688,5503.00859,2,1.511204
181.9212,5510.008124,2,1.538225
182.0736,5505.010114,2,1.516429
182.226,5505.010114,2,1.515012
182.3784,5506.010877,2,1.517533
182.5308,5504.010803,2,1.508139
182.6832,5503.012941,2,1.502872
182.8356,5508.006599,2,1.522138
182.988,5514.008272,2,1.544979
183.1404,5500.009204,2,1.488104
183.2928,5506.012327,2,1.509652
183.4452,5510.006673,2,1.524646
183.5976,5501.014317,2,1.487139
183.75,5506.009426,2,1.506008
183.9024,5510.008124,3,1.520514
184.0548,5503.015842,2.999351,1.491613
184.2072,5513.004609,2.000582,1.529731
184.3596,5509.011713,2,1.512646
184.512,5506.009426,2.000156,1.499684
184.6644,5503.011491,3,1.486642
184.8168,5507.007288,3,1.500848
184.9692,5507.010188,3,1.49937
185.1216,5511.010336,3,1.513795
185.274,5517.004757,3,1.536283
185.4264,5504.020955,3,1.483989
185.5788,5510.006673,3,1.506129
185.7312,5514.009722,3,1.520523
185.8836,5510.011025,3,1.503547
186.036,5515.004683,3,1.52184
186.1884,5507.014539,3,1.4893
186.3408,5517.007658,3,1.527036
186.4932,5516.009796,3,1.522154
186.6456,5515.007584,3,1.517301
186.798,5512.012549,3,1.504504
186.9504,5510.011025,3,1.494511
187.1028,5514.009722,3,1.509121
187.2552,5512.013999,3,1.5002
187.4076,5520.002692,3,1.530525
187.56,5514.012623,3,1.505199
187.7124,5517.009108,3,1.515493
187.8648,5516.009796,3,1.510584
188.0172,5518.012771,3,1.516935
188.1696,5522.008568,3,1.531437
188.322,5515.011935,3,1.502799
188.4744,5530.008864,3,1.559633
188.6268,5522.55246,3,1.529905
188.7792,5515.014836,3,1.499856
188.9316,5533.003899,3,1.567365
189.084,5516.009796,3,1.500768
189.2364,5521.010706,3,1.519064
189.3888,5523.00788,3,1.524867
189.5412,5519.012083,3,1.508155
189.6936,5523.00933,3,1.522462
189.846,5521.007806,3,1.513241
189.9984,5515.014836,3,1.489186
190.1508,5522.005667,3,1.514416
190.3032,5516.011247,3,1.490207
190.4556,5516.009796,3,1.489641
190.608,5514.008272,3,1.480395
190.7604,5512.011099,3,1.471348
190.9128,5516.008346,3,1.485395
191.0652,5517.010558,3,1.48803
191.2176,5519.010632,3,1.494367
191.37,5522.008568,3,1.504453
191.5224,5522.010018,3,1.503534
191.6748,5513.01041,3,1.467794
191.8272,5522.008568,3,1.500949
191.9796,5513.011861,3,1.465269
192.132,5517.007658,3,1.479454
192.2844,5521.009256,3,1.493613
192.4368,5527.009478,3,1.51567
192.5892,5521.010706,3,1.49193
192.7416,5522.010018,3,1.493356
192.894,5518.011321,3,1.47727
193.0464,5519.009182,3,1.480256
193.1988,5517.010558,3,1.47086
193.3512,5520.007044,3,1.480979
193.5036,5523.00788,3,1.491219
193.656,5526.010166,3,1.501662
193.8084,5518.00987,3,1.470327
193.9608,5520.014295,3,1.476389
194.1132,5526.007266,3,1.497369
194.2656,5520.011395,3,1.473869
194.418,5524.010092,3,1.488145
194.5704,5525.010855,3,1.490334
194.7228,5526.010166,3,1.492782
194.8752,5526.010166,3,1.491437
195.0276,5528.01024,3,1.497559
195.18,5518.014221,3,1.459693
195.3324,5528.001538,3,1.495145
195.4848,5521.013607,3,1.467825
195.6372,5525.009404,3,1.481521
195.7896,5528.01024,3,1.491535
195.942,5527.008028,3,1.48673
196.0944,5524.011543,3,1.474256
196.2468,5527.009478,3,1.484515
196.3992,5531.009626,3,1.498162
196.5516,5526.011617,3,1.47809
196.704,5528.00879,3,1.484443
196.8564,5522.012919,3,1.46193
197.0088,5528.01024,3,1.48247
197.1612,5527.012379,3,1.477846
197.3136,5532.006037,3,1.49449
197.466,5528.011691,3,1.47862
197.6184,5528.01024,3,1.477239
197.7708,5527.010929,3,1.472555
197.9232,5531.011077,3,1.486077
198.0756,5533.00825,3,1.492275
198.228,5534.010462,3,1.494864
198.3804,5530.010314,3,1.478822
198.5328,5530.010314,3,1.478029
198.6852,5531.009626,3,1.480453
198.8376,5531.009626,3,1.479634
198.99,5534.010462,3,1.488921
199.1424,5534.010462,3,1.487911
199.2948,5537.006948,3,1.497257
199.4472,5531.012527,3,1.474157
199.5996,5533.0097,3,1.480287
199.752,5533.011151,3,1.479405
199.9044,5537.009848,3,1.493182
200.0568,5537.009848,3,1.491318
200.2092,5531.011077,2.000238,1.468342
200.3616,5531.009626,2,1.467197
200.514,5529.013903,2,1.458944
200.6664,5537.004047,2,1.486619
200.8188,5536.010536,2,1.481851
200.9712,5529.009552,2,1.455317
201.1236,5536.010536,2,1.479626
201.276,5538.00771,2,1.486236
201.4284,5535.011225,2,1.474028
201.5808,5541.009996,2,1.494355
201.7332,5533.012601,2,1.464681
201.8856,5542.007858,2,1.496139
202.038,5539.011373,2,1.48413
202.1904,5538.00916,2,1.47899
202.3428,5536.010536,2,1.470349
202.4952,5538.00916,2.000497,1.476792
202.6476,5537.009848,2.999266,1.472013
202.8,5530.013215,3,1.445453
202.9524,5549.010292,3,1.512467
203.1048,5548.006629,2.999626,1.508304
203.2572,5539.009922,2.000742,1.474389
203.4096,5539.009922,2.999511,1.47304
203.562,5537.009848,3,1.4648
203.7144,5542.010759,3,1.481713
203.8668,5541.008546,3,1.476892
204.0192,5537.012749,3,1.461453
204.1716,5543.00862,3,1.482094
204.324,5537.009848,3,1.459039
204.4764,5538.01061,3,1.462096
204.6288,5540.009234,3,1.467767
204.7812,5546.008006,3,1.48798
204.9336,5539.009922,3,1.461761
205.086,5546.009456,3,1.485515
205.2384,5544.005031,3,1.477223
205.3908,5538.012061,3,1.45473
205.5432,5544.009382,3,1.474937
205.6956,5537.011299,3,1.449319
205.848,5541.011447,3,1.462227
206.0004,5542.009308,3,1.464487
206.1528,5541.009996,3,1.460043
206.3052,5544.010833,3,1.469416
206.4576,5551.010366,3,1.492817
206.61,5552.009678,3,1.495581
206.7624,5544.012283,3,1.465925
206.9148,5542.010759,3,1.457745
207.0672,5553.017692,3,1.495782
207.2196,5573.002478,3,1.564614
207.372,5564.014473,3,1.531985
207.5244,5558.011351,3,1.509443
207.6768,5556.014177,3,1.501753
207.8292,5570.996603,3,1.552866
207.9816,5550.022658,3,1.478935
208.134,5560.008524,3,1.512765
208.2864,5552.011129,3,1.483098
208.4388,5561.004935,3,1.513576
208.5912,5550.018306,3,1.473708
208.7436,5552.009678,3,1.479379
208.896,5553.01044,3,1.482047
209.0484,5558.0099,3,1.498823
209.2008,5556.005475,3,1.490007
209.3532,5549.013193,3,1.464598
209.5056,5551.010366,3,1.470714
209.658,5547.011669,3,1.455939
209.8104,5555.006163,3,1.482237
209.9628,5549.014644,3,1.460416
210.1152,5545.011595,3,1.445979
210.2676,5548.00953,3,1.455369
210.42,5548.00953,3,1.454059
210.5724,5547.010218,3,1.448822
210.7248,5546.010907,3,1.444707
210.8772,5555.010514,3,1.474629
211.0296,5538.014962,3,1.414958
211.182,5550.005253,3,1.454964
211.3344,5543.012971,3,1.42967
211.4868,5558.00845,3,1.480417
211.6392,5553.011891,3,1.461878
211.7916,5559.004861,3,1.481825
211.944,5550.015406,3,1.44955
212.0964,5554.008302,3,1.462381
212.2488,5552.009678,3,1.454298
212.4012,5553.00754,3,1.456644
212.5536,5548.013881,3,1.438228
212.706,5552.008228,3,1.45106
212.8584,5557.010588,3,1.466934
213.0108,5553.011891,3,1.45235
213.1632,5557.007688,3,1.465477
213.3156,5554.011203,3,1.453445
213.468,5564.008672,3,1.48643
213.6204,5558.011351,3,1.46489
213.7728,5565.006533,3,1.488007
213.9252,5559.013563,3,1.466267
214.0776,5558.0099,3,1.461737
214.23,5554.011203,3,1.447311
214.3824,5564.008672,3,1.480353
214.5348,5560.012875,3,1.465346
214.6872,5561.009286,3,1.467483
214.8396,5562.443712,3,1.471796
214.992,5564.008672,3,1.476501
215.1444,5560.012875,3,1.461281
215.2968,5563.00791,3,1.470123
215.4492,5580.007814,3,1.526392
215.6016,5567.008058,3,1.481784
215.754,5558.011351,3,1.449925
215.9064,5561.007836,3,1.459299
216.0588,5574.007592,3,1.501917
216.2112,5559.010662,3,1.450403
216.3636,5560.012875,3,1.453026
216.516,5565.006533,3,1.468232
216.6684,5571.008206,3,1.487324
216.8208,5572.010418,3,1.489691
216.9732,5566.011647,3,1.468365
217.1256,5569.009582,3,1.477284
217.278,5569.009582,3,1.476263
217.4304,5566.010196,3,1.465282
217.5828,5565.009434,3,1.460808
217.7352,5563.010811,3,1.453293
217.8876,5563.010811,3,1.452017
218.04,5559.010662,3,1.437858
218.1924,5575.009804,3,1.49
218.3448,5566.011647,3,1.459269
218.4972,5571.005305,3,1.474965
218.6496,5566.011647,3,1.456826
218.802,5573.00973,3,1.478861
218.9544,5565.007984,3,1.451275
219.1068,5559.012113,3,1.431023
219.2592,5561.009286,3,1.435992
219.4116,5561.010737,3,1.434989
219.564,5565.012335,3,1.447686
219.7164,5572.007518,3,1.469631
219.8688,5568.013171,3,1.454996
220.0212,5566.010196,3,1.447486
220.1736,5573.00973,3,1.469467
220.326,5567.010959,3,1.448552
220.4784,5569.008132,3,1.454197
220.6308,5570.008894,3,1.456857
220.7832,5569.009582,3,1.452373
220.9356,5570.010344,3,1.454383
221.088,5571.009656,3,1.456523
221.2404,5570.010344,3,1.452438
221.3928,5572.008968,3,1.457691
221.5452,5578.00919,3,1.477217
221.6976,5570.010344,3,1.449123
221.85,5571.009656,3,1.451585
222.0024,5573.00973,3,1.456784
222.1548,5579.009952,3,1.475456
222.3072,5571.009656,3,1.448441
222.4596,5571.009656,3,1.447317
222.612,5573.00973,3,1.452667
222.7644,5568.01027,3,1.435534
222.9168,5593.001768,3,1.516349
223.0692,5570.016146,3,1.440811
223.2216,5579.005601,3,1.468829
223.374,5587.008798,3,1.493333
223.5264,5573.00828,3,1.447204
223.6788,5569.013933,3,1.432829
223.8312,5576.006215,3,1.454547
223.9836,5581.008576,3,1.469497
224.136,5571.009656,3,1.436536
224.2884,5574.014844,3,1.445092
224.4408,5582.003537,3,1.469898
224.5932,5576.012017,3,1.44935
224.7456,5577.009878,3,1.452103
224.898,5586.008036,3,1.480125
225.0504,5580.013615,3,1.459326
225.2028,5585.007274,3,1.474476
225.3552,5583.0101,3,1.466731
225.5076,5582.010789,3,1.462682
225.66,5583.011551,3,1.464851
225.8124,5585.008724,3,1.470207
225.9648,5585.010174,3,1.469315
226.1172,5584.009412,3,1.465019
226.2696,5586.010937,3,1.470834
226.422,5587.008798,3,1.4724
226.5744,5585.010174,3,1.465106
226.7268,5580.010715,3,1.448167
226.8792,5585.007274,3,1.463301
227.0316,5579.015754,3,1.44277
227.184,5587.005897,3,1.467218
227.3364,5590.009634,3,1.475797
227.4888,5587.010248,3,1.465307
227.6412,5587.011699,3,1.464442
227.7936,5591.007496,3,1.476272
227.946,5586.010937,3,1.459133
228.0984,5584.009412,3,1.45182
228.2508,5577.012779,3,1.428342
228.4032,5583.005749,3,1.44649
228.5556,5583.0101,3,1.445578
228.708,5586.009486,3,1.453966
228.8604,5592.005357,3,1.472586
229.0128,5576.016368,3,1.421124
229.1652,5584.006511,3,1.445464
229.3176,5588.00956,3,1.456393
229.47,5576.010566,3,1.417544
229.6224,5580.013615,3,1.429474
229.7748,5587.005897,3,1.450193
229.9272,5580.012165,3,1.42713
230.0796,5581.010026,3,1.429552
230.232,5587.010248,3,1.447229
230.3844,5587.010248,3,1.446405
230.5368,5582.012239,3,1.429831
230.6892,5585.010174,3,1.438015
230.8416,5589.008872,3,1.4495
230.994,5585.014526,3,1.435989
231.1464,5591.007496,3,1.453913
231.2988,5589.010322,3,1.446919
231.4512,5593.01047,3,1.458452
231.6036,5589.010322,3,1.445047
231.756,5591.008946,3,1.450418
231.9084,5589.010322,3,1.442798
232.0608,5590.009634,3,1.445223
232.2132,5588.011011,3,1.437578
232.3656,5591.007496,3,1.446549
232.518,5588.011011,3,1.43583
232.6704,5593.01047,3,1.450233
232.8228,5597.009168,3,1.461731
232.9752,5593.01047,3,1.448753
233.1276,5593.01047,3,1.44791
233.28,5580.012165,3,1.405929
