#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0980
#BOTTOM:,333.7017
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
319.6809,2144.015,534.6201,2353.593
319.8333,2131,534.6192,2354.662
319.9857,2132,534.6192,2355.715
320.1381,2164,534.3144,2356.769
320.2905,2112.023,539.7983,2357.839
320.4429,2035.006,540.1056,2358.893
320.5953,2073.98,542.2381,2359.945
320.7477,2100.996,539.8011,2360.998
320.9001,2149.972,536.1453,2362.066
321.0525,2127.005,534.9243,2363.136
321.2049,2149.999,535.5336,2364.255
321.3573,2141.002,535.2289,2365.391
321.5097,2074.001,533.4001,2366.696
321.6621,2085.996,534.6188,2368.302
321.8145,2156.002,534.924,2460.424
321.9669,2212.978,535.2287,2460.424
322.1193,2131.002,535.2288,2460.424
322.2717,2109.01,535.5335,2460.424
322.4241,2076.003,534.9241,2460.424
322.5765,2119.977,534.924,2460.424
322.7289,2124.999,535.2288,2460.424
322.8813,2104.012,535.2288,2460.424
323.0337,2059.009,533.7051,2460.424
323.1861,2053.005,533.7048,2460.424
323.3385,2082.992,534.0095,2460.424
323.4909,2060,533.4,2460.424
323.6433,2065.998,532.7906,2460.424
323.7957,2103,534.924,2460.424
323.9481,2091.005,534.3146,2460.424
324.1005,2068.001,535.2288,2460.424
324.2529,2046.01,533.0962,2460.424
324.4053,2079.997,533.0952,2460.424
324.5577,2118.98,533.0952,2460.424
324.7101,2070.008,532.7905,2460.424
324.8625,2360.83,538.5782,2460.424
325.0149,2413.989,540.7147,2460.424
325.1673,2187.981,535.8377,2460.424
325.3197,2067.034,531.5724,2460.424
325.4721,1983.994,530.3522,2460.424
325.6245,1920.022,533.0943,2460.424
325.7769,1983.999,531.876,2460.424
325.9293,1932.021,532.79,2460.424
326.0817,1953.999,533.0952,2460.424
326.2341,1969.993,533.0952,2460.424
326.3865,1978.999,534.0095,2460.424
326.5389,2097.937,534.6189,2460.424
326.6913,2272.972,538.2762,2460.424
326.8437,2226.985,546.5051,2460.424
326.9961,2157.016,540.107,2460.424
327.1485,2060.98,531.2661,2460.424
327.3009,1923.039,529.1334,2460.424
327.4533,1948.997,532.7904,2460.424
327.6057,1914.012,532.7904,2460.424
327.7581,1915.001,531.5712,2460.424
327.9105,1967.978,532.1805,2460.424
328.0629,1971,530.3521,2460.424
328.2153,1968.001,530.352,2460.424
328.3677,2037.993,531.8758,2460.424
328.5201,2070.982,533.3992,2460.424
328.6725,2052.003,532.181,2460.424
328.8249,2002.002,531.5708,2460.424
328.9773,2009.998,529.4381,2460.424
329.1297,2023.997,529.7425,2460.424
329.2821,2003.006,530.6566,2460.424
329.4345,2018.999,530.9587,2460.424
329.5869,2011.003,493.4845,2460.424
329.7393,1939,461.1632,2460.424
329.8917,1963.99,515.3942,2460.424
330.0441,1994.999,518.4647,2460.424
330.1965,1964.015,516.9415,2460.424
330.3489,2003.996,517.5504,2460.424
330.5013,1965.021,517.855,2460.424
330.6537,1981.997,517.5505,2460.424
330.8061,2003.998,516.9409,2460.424
330.9585,1993.003,517.5503,2460.424
331.1109,1914.999,559.3024,2460.424
331.2633,1905.003,517.2582,2460.424
331.4157,1904.004,516.636,2460.424
331.5681,1958.98,517.2454,2460.424
331.7205,1971.001,516.636,2460.424
331.8729,2160.919,519.9874,2460.424
332.0253,2202.998,523.0366,2460.424
332.1777,2108.046,519.9902,2460.424
332.3301,2009.012,518.465,2460.424
332.4825,1910.054,514.5046,2460.424
332.6349,1804.019,516.0261,2460.424
332.7873,1839.001,516.3311,2460.424
332.9397,1844.999,516.0265,2460.424
333.0921,2080.005,520.2939,2460.424
333.2445,2119.988,522.7313,2460.424
333.3969,2002.994,520.2933,2460.424
333.5493,1904.036,516.6373,2460.424
333.7017,1806,514.1976,2460.424

