#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.3271
#BOTTOM:,748.5446
DEPTH_LSF,BPHI,TNPH
m,%,%
563.2261,47.9023,47.4184
563.3785,55.2803,60.2364
563.5309,51.0574,52.5112
563.6833,50.9653,52.4557
563.8357,52.1798,54.4642
563.9881,52.6086,54.5385
564.1405,54.1909,56.5329
564.2929,51.9111,51.6744
564.4453,53.4217,51.9554
564.5977,58.8631,59.8251
564.7501,70.9305,83.3783
564.9025,62.2559,62.4502
565.0549,55.6585,51.4632
565.2073,54.1559,50.4036
565.3597,61.9011,65.0043
565.5121,57.9641,59.9982
565.6645,54.8788,56.6560
565.8169,51.7000,52.5183
565.9693,55.9226,59.5885
566.1217,54.0504,54.2031
566.2741,59.0444,61.4355
566.4265,57.9587,60.0212
566.5789,56.4774,56.9811
566.7313,50.6029,47.3741
566.8837,51.9015,50.1542
567.0361,57.1099,61.0897
567.1885,56.7499,61.0962
567.3409,52.3669,53.8994
567.4933,53.7014,56.0079
567.6457,53.6701,55.3819
567.7981,56.7864,59.8253
567.9505,53.4699,52.7573
568.1029,59.3286,62.2027
568.2553,58.4888,59.9523
568.4077,54.3892,52.3101
568.5601,56.0149,56.2035
568.7125,54.0807,54.5981
568.8649,50.7055,50.5642
569.0173,46.7777,45.5057
569.1697,51.5148,53.5194
569.3221,49.4798,49.9689
569.4745,50.6595,51.8609
569.6269,53.1745,56.2379
569.7793,50.5640,51.9712
569.9317,52.3715,54.6041
570.0841,48.1064,47.5168
570.2365,52.4412,54.5770
570.3889,49.2418,49.0281
570.5413,51.2579,51.7551
570.6937,49.9038,49.2961
570.8461,52.6701,53.2446
570.9985,55.2533,56.5856
571.1509,56.9409,58.8367
571.3033,56.0812,56.5498
571.4557,49.7437,46.7035
571.6081,56.0076,57.2577
571.7605,53.1158,53.6343
571.9129,53.0455,54.3001
572.0653,53.3071,56.2052
572.2177,50.3661,51.5621
572.3701,50.6005,53.0472
572.5225,49.1955,50.9944
572.6749,48.6387,50.5006
572.8273,46.1559,46.4480
572.9797,50.4799,53.4834
573.1321,51.4968,54.4308
573.2845,50.2450,51.9393
573.4369,49.2404,50.1955
573.5893,50.5760,52.7621
573.7417,48.4274,48.9897
573.8941,48.8904,49.6215
574.0465,49.7110,50.9583
574.1989,52.5026,56.0108
574.3513,48.1714,48.2972
574.5037,47.8982,47.7705
574.6561,53.3411,56.5232
574.8085,50.4675,51.4645
574.9609,54.6103,58.7990
575.1133,46.6348,45.3273
575.2657,48.3112,48.2306
575.4181,49.4908,50.8112
575.5705,49.2127,49.9240
575.7229,48.5878,48.4077
575.8753,53.2267,56.3581
576.0277,52.6821,55.0297
576.1801,47.4687,46.4400
576.3325,48.0804,47.3276
576.4849,51.8608,53.5645
576.6373,53.3447,56.5065
576.7897,51.4640,53.8046
576.9421,50.0360,51.8236
577.0945,49.4400,51.1730
577.2469,48.1705,48.6819
577.3993,49.7356,51.0745
577.5517,53.3222,57.2400
577.7041,54.8927,59.7685
577.8565,50.4421,51.9195
578.0089,50.7292,52.2136
578.1613,49.8558,50.4295
578.3137,52.7067,55.2661
578.4661,50.7456,51.6663
578.6185,52.8840,55.4282
578.7709,52.0750,53.9895
578.9233,51.0916,52.0306
579.0757,54.6470,58.0237
579.2281,56.3807,61.6714
579.3805,51.0885,51.9575
579.5329,49.5996,49.3680
579.6853,52.4294,54.0197
579.8377,54.6854,57.9985
579.9901,53.8682,56.1354
580.1425,52.2266,53.3955
580.2949,51.7977,52.5250
580.4473,54.6238,57.7677
580.5997,52.4535,54.6392
580.7521,51.7522,53.7083
580.9045,49.3687,50.0074
581.0569,53.7652,57.9055
581.2093,48.7096,48.9943
581.3617,49.4735,50.2102
581.5141,50.3871,52.1084
581.6665,51.0520,53.1349
581.8189,52.8763,55.5286
581.9713,55.0724,58.7343
582.1237,56.8983,62.1688
582.2761,48.5020,47.2261
582.4285,53.8246,56.0086
582.5809,49.4842,49.2321
582.7333,53.4782,55.8557
582.8857,49.8629,49.8954
583.0381,50.5672,51.1795
583.1905,51.4068,51.7945
583.3429,49.1459,47.3694
583.4953,54.8476,55.3491
583.6477,52.5367,49.3424
583.8001,58.4503,58.5840
583.9525,53.7806,50.4625
584.1049,53.1197,48.7145
584.2573,58.8881,58.4257
584.4097,61.9424,66.7392
584.5621,50.1311,47.0730
584.7145,51.8094,49.9123
584.8669,50.6064,48.6826
585.0193,49.1423,47.3997
585.1717,54.6592,56.8110
585.3241,50.6046,49.9023
585.4765,52.6349,52.7594
585.6289,49.9599,47.8409
585.7813,60.8622,65.2667
585.9337,70.5011,84.2382
586.0861,62.5033,63.6396
586.2385,61.0757,60.5664
586.3909,57.1264,54.2041
586.5433,60.2606,62.0883
586.6957,54.8080,55.4354
586.8481,48.4322,47.4956
587.0005,47.2962,47.4119
587.1529,46.5484,46.7061
587.3053,49.3285,50.6349
587.4577,47.8845,47.9125
587.6101,51.4273,52.6175
587.7625,58.6706,65.5307
587.9149,55.4668,58.8205
588.0673,51.1666,52.0956
588.2197,48.9444,49.5546
588.3721,50.4184,54.1580
588.5245,49.5285,52.8789
588.6769,52.6580,60.0577
588.8293,46.9335,49.1355
588.9817,45.3551,46.3091
589.1341,43.8023,44.0149
589.2865,50.6967,56.1175
589.4389,48.5720,52.0590
589.5913,49.9083,54.1686
589.7437,44.9485,45.1321
589.8961,45.9904,47.3046
590.0485,47.2245,48.7510
590.2009,51.2910,53.0957
590.3533,53.4061,54.6790
590.5057,73.0729,99.5130
590.6581,54.9320,53.7589
590.8105,49.8800,46.0487
590.9629,51.2525,48.7691
591.1153,53.0914,53.1629
591.2677,49.0801,48.7624
591.4201,53.6967,57.9647
591.5725,51.1599,53.3706
591.7249,49.8527,51.1914
591.8773,48.5725,49.2944
592.0297,46.6564,45.9590
592.1821,47.9687,47.8684
592.3345,49.9210,50.7494
592.4869,48.4568,48.1476
592.6393,47.0366,46.4196
592.7917,51.6002,53.9880
592.9441,52.1736,55.3505
593.0965,45.3312,44.7024
593.2489,44.6783,43.9243
593.4013,50.0560,52.2864
593.5537,49.8571,52.0872
593.7061,51.5713,54.3511
593.8585,47.0417,46.9405
594.0109,51.5585,53.9012
594.1633,50.4900,51.2418
594.3157,52.9569,55.1903
594.4681,49.9290,50.3788
594.6205,49.2808,48.8874
594.7729,49.9320,50.1987
594.9253,51.7325,53.5418
595.0777,52.3850,53.9779
595.2301,56.4170,58.9029
595.3825,57.9644,59.4804
595.5349,60.7445,61.8382
595.6873,54.5446,49.4811
595.8397,58.5485,54.9466
595.9921,60.4836,58.7790
596.1445,60.1750,58.3575
596.2969,56.8944,54.7207
596.4493,56.4661,55.3300
596.6017,57.3436,58.6622
596.7541,63.6091,70.9940
596.9065,64.2213,68.8233
597.0589,61.6191,58.7266
597.2113,58.3977,52.2017
597.3637,71.5284,75.4800
597.5161,65.8291,63.4683
597.6685,65.3871,62.8430
597.8209,67.1047,69.7725
597.9733,64.8825,65.4650
598.1257,64.0820,63.5401
598.2781,63.1421,63.3505
598.4305,61.4398,63.2968
598.5829,62.0231,64.4270
598.7353,60.2819,59.6394
598.8877,55.5339,51.0458
599.0401,61.6607,61.2808
599.1925,57.1657,54.6028
599.3449,57.6908,57.7851
599.4973,50.5339,47.7144
599.6497,54.8535,55.0687
599.8021,54.3957,54.0708
599.9545,61.4658,64.8768
600.1069,60.6653,60.4584
600.2593,63.3961,60.5350
600.4117,65.2601,60.7132
600.5641,77.7460,86.6655
600.7165,71.9746,73.0547
600.8689,63.9590,58.4945
601.0213,58.8706,52.6330
601.1737,59.8749,55.6047
601.3261,69.1896,76.1612
601.4785,65.4220,68.9380
601.6309,59.9132,58.5589
601.7833,51.5101,46.6064
601.9357,56.2090,55.1559
602.0881,53.5856,52.7909
602.2405,56.2618,60.4542
602.3929,54.8352,59.5620
602.5453,49.9087,51.6537
602.6977,49.4363,51.9785
602.8501,44.9539,44.2374
603.0025,50.0307,52.1279
603.1549,51.6469,54.3188
603.3073,50.8877,52.4472
603.4597,48.8479,48.8757
603.6121,48.7465,48.9341
603.7645,48.9789,49.2443
603.9169,48.6160,48.8988
604.0693,50.7592,51.9968
604.2217,49.2803,49.5866
604.3741,52.4015,55.4131
604.5265,51.6742,54.2836
604.6789,51.5459,55.0116
604.8313,46.1820,46.3535
604.9837,45.1867,44.9890
605.1361,47.8392,49.5330
605.2885,43.0549,42.3106
605.4409,46.7731,47.8274
605.5933,49.0521,51.3856
605.7457,50.3112,52.6198
605.8981,51.0653,52.8343
606.0505,51.5244,53.6112
606.2029,51.4328,53.6398
606.3553,49.2554,50.0248
606.5077,51.8430,55.1512
606.6601,51.5622,55.2606
606.8125,51.7179,55.8604
606.9649,49.6653,52.9302
607.1173,48.2337,50.6546
607.2697,45.3846,45.7651
607.4221,48.8045,51.1552
607.5745,52.1158,56.8755
607.7269,47.4101,49.0414
607.8793,49.1871,51.8393
608.0317,51.8163,55.9387
608.1841,49.8719,51.9411
608.3365,51.3612,54.4959
608.4889,50.7376,53.4985
608.6413,49.8060,51.7916
608.7937,48.7302,49.4074
608.9461,52.9919,57.2018
609.0985,57.2600,66.1127
609.2509,47.4889,47.8540
609.4033,49.2995,50.8237
609.5557,50.0779,52.5203
609.7081,49.7256,51.6304
609.8605,51.5738,55.4994
610.0129,51.7961,56.1464
610.1653,47.2016,48.3336
610.3177,52.6870,57.7037
610.4701,50.1003,52.2678
610.6225,50.6942,53.2900
610.7749,48.6498,49.6507
610.9273,49.4579,50.3934
611.0797,53.7632,57.9328
611.2321,49.8878,50.7960
611.3845,49.2235,49.6811
611.5369,50.4687,52.6162
611.6893,55.2751,61.0435
611.8417,46.4827,46.2268
611.9941,50.0205,52.5072
612.1465,45.7512,45.6925
612.2989,49.1459,50.5633
612.4513,50.8470,53.3268
612.6037,50.0299,51.5166
612.7561,48.4222,48.5836
612.9085,48.7386,48.8826
613.0609,48.8338,48.3122
613.2133,49.5731,49.8250
613.3657,53.0065,55.3176
613.5181,48.3822,47.0206
613.6705,54.0788,57.1728
613.8229,49.6823,50.3962
613.9753,48.7422,49.5480
614.1277,47.0396,48.3136
614.2801,48.6670,51.6112
614.4325,45.7318,47.2454
614.5849,44.2505,45.5806
614.7373,45.2537,46.8943
614.8897,44.4749,45.7129
615.0421,46.3762,47.8729
615.1945,49.6461,52.3887
615.3469,46.3338,46.4214
615.4993,46.9068,46.8295
615.6517,50.3564,52.3806
615.8041,47.4913,48.5180
615.9565,47.0262,48.4627
616.1089,44.4366,44.9702
616.2613,43.6529,44.0347
616.4137,46.7642,49.4512
616.5661,43.1911,43.9468
616.7185,42.2120,42.5505
616.8709,43.9802,44.6782
617.0233,46.1767,48.1151
617.1757,46.0985,47.9435
617.3281,44.4479,45.4772
617.4805,46.4066,48.6653
617.6329,46.5919,48.8266
617.7853,48.2003,51.3223
617.9377,46.4229,48.7255
618.0901,48.3508,51.4683
618.2425,47.2156,49.1329
618.3949,46.9905,48.6772
618.5473,48.6516,50.4230
618.6997,48.3398,48.8222
618.8521,50.5718,52.4705
619.0045,49.7443,50.2476
619.1569,50.7655,51.9450
619.3093,54.4634,59.1938
619.4617,48.3174,49.0856
619.6141,46.0890,46.4612
619.7665,45.3676,46.0018
619.9189,48.5035,51.2403
620.0713,45.0565,46.1862
620.2237,48.8439,52.1170
620.3761,47.1456,48.9790
620.5285,48.4611,50.9125
620.6809,45.0640,44.9841
620.8333,48.4324,50.4001
620.9857,49.4469,52.1081
621.1381,45.3814,45.7411
621.2905,47.6347,50.1614
621.4429,47.1521,49.7304
621.5953,47.7428,50.9209
621.7477,48.1605,51.3773
621.9001,45.3214,46.4754
622.0525,46.2586,48.0746
622.2049,47.6470,50.1804
622.3573,49.8633,53.4069
622.5097,47.0395,48.3647
622.6621,51.6325,56.4231
622.8145,46.7168,47.8203
622.9669,49.1361,51.1078
623.1193,52.3582,57.0656
623.2717,48.9540,50.8938
623.4241,50.8330,54.4787
623.5765,45.3904,45.9759
623.7289,47.8704,50.0793
623.8813,47.0133,48.9518
624.0337,47.2896,50.4092
624.1861,46.6453,49.5497
624.3385,41.1097,40.9436
624.4909,43.1339,43.6179
624.6433,45.6762,47.5071
624.7957,47.1707,50.0592
624.9481,48.6623,52.9194
625.1005,48.4839,52.4928
625.2529,46.6024,48.7079
625.4053,49.1225,53.0497
625.5577,47.3054,49.5956
625.7101,44.1096,44.1945
625.8625,47.2876,48.7245
626.0149,46.6113,47.6686
626.1673,48.1517,50.2737
626.3197,44.9173,45.4149
626.4721,46.2241,47.6193
626.6245,47.0009,49.6939
626.7769,44.7067,45.9458
626.9293,43.8152,44.6529
627.0817,49.6435,54.7929
627.2341,49.3739,54.2904
627.3865,44.8418,46.6282
627.5389,45.4350,47.9485
627.6913,46.0408,48.3769
627.8437,46.4027,48.7853
627.9961,47.0640,49.5710
628.1485,44.1509,44.7205
628.3009,51.9642,58.1960
628.4533,42.9910,42.9963
628.6057,42.8257,42.3552
628.7581,42.8776,42.2507
628.9105,48.9205,51.5741
629.0629,47.2335,48.5732
629.2153,46.6928,47.6379
629.3677,50.0296,53.1654
629.5201,43.6715,43.0251
629.6725,48.1059,50.0688
629.8249,45.9023,46.5333
629.9773,45.5004,45.9014
630.1297,48.0063,50.0027
630.2821,45.4929,46.1005
630.4345,47.6733,49.6935
630.5869,45.9598,47.0714
630.7393,48.8912,52.0516
630.8917,49.0859,52.5268
631.0441,45.7540,46.7655
631.1965,-999.25,-999.25
631.3489,-999.25,-999.25
631.5013,-999.25,-999.25
631.6537,-999.25,-999.25
631.8061,-999.25,-999.25
631.9585,-999.25,-999.25
632.1109,-999.25,-999.25
632.2633,-999.25,-999.25
632.4157,-999.25,-999.25
632.5681,-999.25,-999.25
632.7205,-999.25,-999.25
632.8729,-999.25,-999.25
633.0253,-999.25,-999.25
633.1777,-999.25,-999.25
633.3301,-999.25,-999.25
633.4825,-999.25,-999.25
633.6349,-999.25,-999.25
633.7873,-999.25,-999.25
633.9397,-999.25,-999.25
634.0921,-999.25,-999.25
634.2445,-999.25,-999.25
634.3969,-999.25,-999.25
634.5493,-999.25,-999.25
634.7017,-999.25,-999.25
634.8541,-999.25,-999.25
635.0065,-999.25,-999.25
635.1589,-999.25,-999.25
635.3113,-999.25,-999.25
635.4637,-999.25,-999.25
635.6161,-999.25,-999.25
635.7685,-999.25,-999.25
635.9209,-999.25,-999.25
636.0733,-999.25,-999.25
636.2257,-999.25,-999.25
636.3781,-999.25,-999.25
636.5305,-999.25,-999.25
636.6829,-999.25,-999.25
636.8353,-999.25,-999.25
636.9877,-999.25,-999.25
637.1401,55.3871,49.5592
637.2925,67.7462,69.2656
637.4449,61.5265,56.5501
637.5973,53.6084,45.5933
637.7497,47.4496,40.7400
637.9021,51.6309,45.9667
638.0545,56.7036,53.9709
638.2069,60.6753,64.4137
638.3593,48.2744,46.1126
638.5117,54.4085,57.6122
638.6641,54.7786,57.6477
638.8165,47.3950,45.1614
638.9689,46.9556,44.1996
639.1213,50.3110,49.3203
639.2737,52.8349,54.2857
639.4261,52.9525,54.9266
639.5785,51.0830,51.4992
639.7309,45.5621,43.5883
639.8833,48.1168,48.2233
640.0357,51.9088,55.0041
640.1881,45.8867,45.2077
640.3405,47.3468,47.6466
640.4929,51.6320,55.1679
640.6453,46.4053,47.0868
640.7977,47.0395,48.2460
640.9501,46.3923,47.4153
641.1025,43.7569,43.3466
641.2549,50.2907,53.1719
641.4073,48.9871,49.5564
641.5597,55.7750,60.1887
641.7121,54.3806,56.1515
641.8645,47.3701,44.7862
642.0169,48.7046,46.3195
642.1693,49.0661,46.2117
642.3217,54.1338,54.3647
642.4741,51.3251,50.7188
642.6265,49.9244,48.7749
642.7789,51.8430,52.0018
642.9313,47.5899,45.1614
643.0837,49.6796,48.6599
643.2361,54.7817,56.9243
643.3885,47.2132,44.3148
643.5409,50.1302,47.3782
643.6933,48.7397,45.3680
643.8457,50.1718,48.5275
643.9981,43.8807,40.2508
644.1505,48.4694,46.9874
644.3029,48.7875,48.5542
644.4553,52.4056,55.0543
644.6077,51.5114,53.0641
644.7601,49.2572,49.1307
644.9125,50.9927,52.6089
645.0649,52.1948,53.7822
645.2173,48.4963,47.6387
645.3697,51.0733,51.7747
645.5221,48.7189,48.1775
645.6745,54.0526,57.1810
645.8269,49.1862,49.0333
645.9793,51.8648,52.9256
646.1317,52.5159,54.6528
646.2841,48.7724,48.4691
646.4365,48.4847,48.2745
646.5889,52.3762,55.2991
646.7413,49.9552,51.1789
646.8938,50.3695,51.9110
647.0462,48.4361,48.8202
647.1986,46.5576,45.7481
647.3510,48.1598,48.0680
647.5034,49.1045,49.4886
647.6558,52.8753,55.6810
647.8082,49.2671,49.3654
647.9606,42.4249,39.0322
648.1130,53.0753,55.5835
648.2654,53.5778,56.9253
648.4178,49.3699,49.4362
648.5702,50.7159,52.2694
648.7226,48.9862,50.1719
648.8750,48.0400,49.5307
649.0274,43.6681,43.1356
649.1798,48.4304,51.7588
649.3322,49.1380,53.3158
649.4846,49.1584,52.8936
649.6370,50.4238,53.4516
649.7894,56.0556,62.5724
649.9418,50.4391,50.2587
650.0942,56.5047,58.9443
650.2466,53.9739,53.3333
650.3990,56.0724,56.0650
650.5514,55.7193,55.8190
650.7038,57.6140,59.5382
650.8562,58.9947,61.2375
651.0086,57.5306,58.1454
651.1610,55.2182,53.0514
651.3134,55.9315,54.4223
651.4658,59.5401,61.5819
651.6182,52.9798,50.2345
651.7706,53.6583,51.6799
651.9230,56.2866,57.9845
652.0754,57.0044,58.8683
652.2278,59.5034,62.9896
652.3802,56.0454,54.3078
652.5326,61.3214,60.6743
652.6850,58.7587,56.7382
652.8374,57.5836,54.7780
652.9898,49.1059,42.4177
653.1422,55.0449,52.8276
653.2946,58.1103,61.0385
653.4470,57.0851,59.9597
653.5994,50.7255,48.9223
653.7518,52.3645,51.2197
653.9042,54.7169,55.2235
654.0566,51.6926,50.3789
654.2090,50.3734,48.8951
654.3614,48.7974,46.4895
654.5138,50.9061,50.2871
654.6662,49.7892,49.4882
654.8186,49.7800,49.2642
654.9710,51.1201,50.8806
655.1234,53.3654,54.5538
655.2758,53.8288,55.3228
655.4282,54.2977,56.9163
655.5806,51.1597,51.5354
655.7330,49.0045,48.1828
655.8854,53.7130,56.1872
656.0378,52.3818,54.5673
656.1902,51.4012,53.7374
656.3426,46.8780,46.9058
656.4950,45.8151,45.9877
656.6474,48.8426,51.6478
656.7998,47.5773,50.1595
656.9522,51.4312,57.3911
657.1046,49.7820,53.6865
657.2570,49.1225,52.1408
657.4094,44.1878,44.7200
657.5618,45.0443,45.9098
657.7142,47.5215,50.3873
657.8666,47.9479,51.8873
658.0190,45.9847,48.3850
658.1714,43.4031,43.3460
658.3238,51.0832,55.5993
658.4762,48.9759,51.1138
658.6286,51.5084,54.7482
658.7810,56.2873,63.7146
658.9334,46.5194,46.3253
659.0858,48.3563,48.2068
659.2382,58.3077,66.7260
659.3906,50.6211,51.6134
659.5430,45.8060,44.2541
659.6954,50.6124,51.2305
659.8478,-999.25,-999.25
660.0002,-999.25,-999.25
660.1526,-999.25,-999.25
660.3050,-999.25,-999.25
660.4574,-999.25,-999.25
660.6098,-999.25,-999.25
660.7622,-999.25,-999.25
660.9146,-999.25,-999.25
661.0670,-999.25,-999.25
661.2194,-999.25,-999.25
661.3718,-999.25,-999.25
661.5242,-999.25,-999.25
661.6766,-999.25,-999.25
661.8290,-999.25,-999.25
661.9814,-999.25,-999.25
662.1338,-999.25,-999.25
662.2862,-999.25,-999.25
662.4386,-999.25,-999.25
662.5910,-999.25,-999.25
662.7434,-999.25,-999.25
662.8958,-999.25,-999.25
663.0482,-999.25,-999.25
663.2006,-999.25,-999.25
663.3530,-999.25,-999.25
663.5054,-999.25,-999.25
663.6578,-999.25,-999.25
663.8102,-999.25,-999.25
663.9626,-999.25,-999.25
664.1150,-999.25,-999.25
664.2674,-999.25,-999.25
664.4198,-999.25,-999.25
664.5722,-999.25,-999.25
664.7246,-999.25,-999.25
664.8770,-999.25,-999.25
665.0294,-999.25,-999.25
665.1818,-999.25,-999.25
665.3342,-999.25,-999.25
665.4866,-999.25,-999.25
665.6390,-999.25,-999.25
665.7914,-999.25,-999.25
665.9438,-999.25,-999.25
666.0962,-999.25,-999.25
666.2486,55.8862,57.5074
666.4010,51.1085,48.6815
666.5534,55.1734,55.7919
666.7058,56.5094,58.8488
666.8582,52.4744,52.7288
667.0106,49.1478,48.2910
667.1630,46.6969,46.0188
667.3154,41.1602,39.4700
667.4678,41.9983,42.5379
667.6202,42.9664,45.5943
667.7726,41.1953,44.0534
667.9250,37.2522,38.1793
668.0774,41.5434,45.4070
668.2298,35.4285,35.1512
668.3822,43.6320,47.4244
668.5346,46.4048,51.8695
668.6870,44.6013,48.4064
668.8394,42.0442,44.0458
668.9918,44.6020,48.2930
669.1442,42.9603,46.5394
669.2966,39.7628,42.2915
669.4490,41.0315,44.6005
669.6014,40.9671,44.8398
669.7538,39.7493,43.2252
669.9062,38.9181,41.9067
670.0586,40.9284,44.9716
670.2110,40.2483,43.7892
670.3634,40.3924,43.9113
670.5158,41.5457,45.6330
670.6682,42.6397,47.4172
670.8206,39.5824,41.8651
670.9730,48.3152,55.0490
671.1254,48.7487,53.6870
671.2778,50.0858,54.7689
671.4302,46.7859,48.1358
671.5826,48.4788,49.7345
671.7350,54.0883,58.8949
671.8874,53.5622,56.7602
672.0398,54.3613,56.7305
672.1922,54.9829,57.0614
672.3446,54.9448,56.2289
672.4970,48.9283,46.4014
672.6494,51.6030,51.1476
672.8018,58.1788,64.6101
672.9542,51.3599,53.3952
673.1066,52.3124,56.3760
673.2590,47.7880,48.8080
673.4114,47.9582,49.0849
673.5638,50.7570,53.7033
673.7162,52.9496,57.4817
673.8686,50.6932,53.1473
674.0210,52.3120,54.7470
674.1734,50.0356,50.4276
674.3258,45.2773,43.6927
674.4782,43.7783,41.7520
674.6306,47.4296,47.6218
674.7830,50.2862,52.2709
674.9354,50.0217,51.6724
675.0878,52.5976,56.6748
675.2402,49.7550,51.3514
675.3926,52.9994,55.9653
675.5450,50.3006,50.6032
675.6974,51.5449,51.2969
675.8498,47.4466,44.3660
676.0022,64.8234,74.9464
676.1546,58.3628,59.3285
676.3070,56.7857,55.0047
676.4594,59.9763,60.9874
676.6118,55.8312,55.0797
676.7642,53.9836,53.7389
676.9166,54.7687,56.3216
677.0690,52.4896,53.4555
677.2214,51.7840,53.0886
677.3738,46.8559,45.3702
677.5262,47.0797,45.9505
677.6786,50.0640,50.5322
677.8310,52.1949,53.9922
677.9834,49.2151,48.8117
678.1358,50.5873,51.7257
678.2882,49.4960,49.9453
678.4406,50.8964,52.5516
678.5930,50.7175,52.0606
678.7454,51.9687,53.9809
678.8978,50.9326,52.1235
679.0502,51.1894,52.8792
679.2026,50.4128,51.4888
679.3550,46.4057,45.5664
679.5074,48.4612,49.2544
679.6598,49.8795,52.2112
679.8122,48.1705,49.6209
679.9646,49.2534,51.6200
680.1170,49.8287,52.7760
680.2694,48.1493,50.0610
680.4218,49.2888,52.2494
680.5742,49.7324,52.6384
680.7266,50.4960,53.8579
680.8790,51.4813,55.9280
681.0314,48.5990,51.0313
681.1838,47.9263,49.6623
681.3362,50.9034,53.8848
681.4886,50.7169,52.2427
681.6410,53.2756,54.2012
681.7934,56.5431,56.6142
681.9458,69.5553,80.5022
682.0982,68.0864,71.7232
682.2506,69.3706,69.5305
682.4030,72.9250,72.2525
682.5554,73.6606,73.2222
682.7078,69.2423,67.1775
682.8602,66.4322,64.4725
683.0126,61.2497,55.8563
683.1650,57.0789,52.1162
683.3174,59.7999,58.7062
683.4698,54.1972,51.7265
683.6222,61.3202,65.3013
683.7746,53.7927,51.6088
683.9270,56.9572,55.3598
684.0794,59.6652,58.2582
684.2318,54.6687,49.7501
684.3842,56.7400,52.3687
684.5366,59.9181,56.8295
684.6890,51.7003,45.0337
684.8414,60.1058,58.3020
684.9938,59.0620,57.8472
685.1462,45.6654,39.4682
685.2986,43.4685,36.9060
685.4510,53.5458,54.0867
685.6034,59.2940,66.6761
685.7558,56.3454,61.9772
685.9082,52.1554,54.2948
686.0606,47.5238,46.8411
686.2130,52.5464,55.0030
686.3654,50.7589,52.7412
686.5178,49.2535,51.6782
686.6702,46.1368,48.4323
686.8226,47.5825,51.6245
686.9750,44.3774,46.7721
687.1274,48.9269,54.3335
687.2798,47.9461,52.2558
687.4322,46.8811,49.6093
687.5846,46.5209,48.7632
687.7370,47.6486,50.8549
687.8894,41.9068,42.9836
688.0418,38.7797,39.2774
688.1942,40.9703,43.7261
688.3466,42.5974,47.3756
688.4990,39.4223,42.6692
688.6514,37.1825,39.1408
688.8038,39.5514,43.2403
688.9562,37.1010,38.9892
689.1086,39.6446,42.8403
689.2610,42.1892,46.5045
689.4134,42.4847,45.7899
689.5658,44.5593,48.5455
689.7182,41.0066,41.9121
689.8706,42.0076,42.0497
690.0230,47.8396,50.2497
690.1754,53.8843,60.6546
690.3278,47.4927,48.7652
690.4802,42.7782,41.5274
690.6326,45.3447,46.3987
690.7850,42.7161,44.5781
690.9374,39.3466,41.6740
691.0898,37.5210,39.9454
691.2422,35.7888,37.8433
691.3946,37.0223,39.3933
691.5470,45.6389,50.5965
691.6994,54.7693,62.2283
691.8518,56.9187,59.2224
692.0042,61.2124,58.8374
692.1566,68.6355,64.8837
692.3090,73.7322,70.8963
692.4614,72.5504,67.1162
692.6138,74.1776,72.5596
692.7662,66.0202,59.7459
692.9186,62.9325,55.8117
693.0710,64.3058,60.3421
693.2234,59.7029,53.6768
693.3758,59.2483,53.2254
693.5282,68.8064,72.0539
693.6806,61.7821,60.3595
693.8330,51.5376,46.4271
693.9854,49.7036,47.0005
694.1378,47.8583,48.2148
694.2902,46.1132,48.5826
694.4426,45.7302,50.1021
694.5950,42.0071,44.9572
694.7474,42.0647,45.4485
694.8998,38.5431,39.9516
695.0522,43.3815,47.9199
695.2046,39.2776,41.6965
695.3570,38.9400,41.5867
695.5094,39.6832,43.0701
695.6618,39.2969,42.9658
695.8142,40.0598,44.3342
695.9666,39.1372,42.3520
696.1190,43.7281,49.8175
696.2714,41.2804,45.0724
696.4238,42.4894,46.6219
696.5762,41.2686,44.9081
696.7286,41.6891,45.9271
696.8810,37.8438,40.5000
697.0334,35.1203,37.0542
697.1858,38.9347,43.6092
697.3382,39.2827,44.1959
697.4906,36.4699,39.4515
697.6430,35.3359,37.2142
697.7954,35.7506,37.8591
697.9478,37.1683,40.2004
698.1002,37.4536,39.8632
698.2526,43.2043,48.6017
698.4050,43.3512,48.4074
698.5574,37.2426,38.0707
698.7098,40.7828,43.4515
698.8622,41.3229,44.3550
699.0146,43.6688,48.4467
699.1670,41.2709,44.3394
699.3194,41.5770,44.9055
699.4718,40.6046,43.6300
699.6242,39.3598,42.3053
699.7766,40.5780,44.7482
699.9290,36.2364,38.2584
700.0814,36.2354,38.8300
700.2338,35.2905,37.6912
700.3862,35.6829,38.4312
700.5386,35.4298,38.3633
700.6910,34.7921,36.5968
700.8434,41.0594,45.4472
700.9958,41.7638,46.0410
701.1482,38.8126,41.0177
701.3006,41.0949,43.8804
701.4530,39.7961,41.5545
701.6054,39.6435,39.9537
701.7578,51.8977,58.8938
701.9102,51.6465,56.4280
702.0626,48.6199,50.6596
702.2150,42.9179,42.3115
702.3674,40.7504,40.6278
702.5198,41.0135,43.2613
702.6722,37.4879,39.6598
702.8246,35.4758,36.8784
702.9770,38.9742,41.3410
703.1294,48.2503,53.4035
703.2818,53.0300,58.1302
703.4342,52.3199,52.6854
703.5866,55.2263,53.8517
703.7390,59.8848,59.2834
703.8914,60.2202,59.1867
704.0438,62.1685,63.3968
704.1962,56.1298,55.3893
704.3486,52.5159,52.3122
704.5010,44.9846,43.7367
