#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,82.6989
#BOTTOM:,323.0337
DEPTH_WMSF,GR,ECGR
m,gAPI,gAPI
218.4873,34.47692,38.36135
218.6397,36.54413,40.67829
218.7921,35.54472,39.61706
218.9445,35.11374,39.09193
219.0969,30.63853,33.94227
219.2493,30.70673,33.76291
219.4017,33.13993,36.40101
219.5541,38.00904,41.65636
219.7065,39.42508,42.89478
219.8589,37.32657,40.61566
220.0113,35.30534,38.37829
220.1637,34.22433,37.20883
220.3161,34.50891,37.54284
220.4685,34.42195,37.50793
220.6209,33.94123,37.08238
220.7733,33.47801,36.72718
220.9257,31.41139,34.36266
221.0781,28.86762,31.56878
221.2305,29.01703,31.76807
221.3829,33.04432,36.44369
221.5353,37.30172,41.45964
221.6877,38.43454,42.86471
221.8401,36.04873,41.44955
221.9925,36.61236,42.2823
222.1449,34.22625,39.11909
222.2973,33.71939,38.09589
222.4497,31.53587,35.46872
222.6021,34.17417,38.95169
222.7545,32.75225,37.16169
222.9069,33.9637,38.45472
223.0593,36.46093,40.31411
223.2117,41.78648,45.93624
223.3641,39.96497,44.317
223.5165,36.83807,41.14571
223.6689,34.86291,38.86503
223.8213,36.48885,40.23072
223.9737,34.10136,37.00514
224.1261,32.16241,34.85499
224.2785,31.7324,34.39631
224.4309,38.15221,41.35435
224.5833,41.30007,44.77162
224.7357,40.62751,44.14243
224.8881,38.34946,42.28407
225.0405,38.92003,43.51957
225.1929,38.48042,43.42871
225.3453,36.46629,41.86723
225.4977,33.91293,38.76958
225.6501,34.67112,39.54193
225.8025,35.94885,41.29535
225.9549,37.51075,43.03161
226.1073,32.81414,37.08237
226.2597,26.41877,29.55078
226.4121,22.44014,24.54414
226.5645,24.77484,27.30548
226.7169,29.11099,31.71832
226.8693,29.57108,32.08337
227.0217,32.56384,35.48424
227.1741,31.21836,34.41385
227.3265,30.93258,33.71682
227.4789,29.82884,32.54344
227.6313,26.6631,29.08233
227.7837,25.93081,28.28207
227.9361,25.20201,27.50113
228.0885,29.3341,31.9999
228.2409,30.93839,33.78653
228.3933,32.99805,36.35325
228.5457,36.20269,39.93933
228.6981,36.96665,40.78423
228.8505,37.61733,41.40441
229.0029,36.99366,40.22208
229.1553,35.8334,38.3549
229.3077,34.73758,37.14486
229.4601,35.54543,38.01202
229.6125,35.55238,38.01584
229.7649,35.65894,38.12616
229.9173,32.41076,34.66802
230.0697,33.72069,36.06414
230.2221,30.49645,32.61315
230.3745,28.64084,30.62172
230.5269,26.54071,28.35806
230.6793,26.78757,28.60913
230.8317,26.85267,28.68814
230.9841,26.40293,28.21337
231.1365,27.06711,28.9083
231.2889,28.67365,30.66021
231.4413,30.80724,33.15017
231.5937,34.064,36.57195
231.7461,34.73287,37.37397
231.8985,34.2086,37.04255
232.0509,31.176,33.76197
232.2033,30.03017,32.51205
232.3557,31.88931,34.47174
232.5081,32.78368,35.3946
232.6605,37.22142,40.00695
232.8129,38.83388,41.72905
232.9653,43.48547,46.63746
233.1177,41.23465,44.27878
233.2701,40.30616,43.31971
233.4225,34.75812,37.50119
233.5749,36.08197,38.77388
233.7273,33.73085,36.24839
233.8797,36.44991,39.2209
234.0321,33.94232,36.56412
234.1845,35.53817,38.38837
234.3369,36.25706,39.60428
234.4893,38.48434,42.2602
234.6417,38.4179,42.19065
234.7941,40.2337,44.15309
234.9465,39.42654,42.38743
235.0989,37.61669,40.18366
235.2513,35.22984,37.60913
235.4037,33.25415,35.50698
235.5561,36.03783,38.4852
235.7085,34.89689,37.28132
235.8609,36.46509,38.96508
236.0133,36.15937,38.632
236.1657,37.28059,39.86823
236.3181,37.3733,40.06968
236.4705,40.52647,43.45636
236.6229,42.1961,45.25307
236.7753,44.36541,47.57481
236.9277,40.75031,43.79253
237.0801,38.73427,41.76638
237.2325,38.94763,42.04616
237.3849,37.47638,40.61191
237.5373,37.54169,41.4316
237.6897,35.23339,38.70771
237.8421,38.08535,41.04518
237.9945,37.87474,40.92398
238.1469,36.79667,39.79774
238.2993,40.23547,43.32516
238.4517,44.24048,47.78328
238.6041,45.30021,49.29501
238.7565,41.21733,45.82451
238.9089,42.14297,46.57257
239.0613,41.72102,45.97595
239.2137,39.46663,42.88551
239.3661,32.88664,35.73073
239.5185,31.24574,33.96294
239.6709,31.58572,34.33644
239.8233,29.80863,32.40249
239.9757,28.63642,31.14416
240.1281,28.63335,31.17349
240.2805,30.04452,32.85199
240.4329,31.20207,34.26344
240.5853,29.7021,32.58844
240.7377,26.72398,29.15958
240.8901,24.7553,26.93584
241.0425,23.98364,26.08131
241.1949,26.10222,28.38519
241.3473,26.02609,28.30394
241.4997,25.21623,27.42845
241.6521,23.15149,25.17319
241.8045,23.55722,25.61752
241.9569,24.96982,27.14853
242.1093,27.44901,29.86515
242.2617,29.03958,31.70652
242.4141,28.45095,31.06759
242.5665,29.31804,32.03261
242.7189,29.90156,32.68019
242.8713,28.78452,31.4696
243.0237,27.58033,30.10795
243.1761,28.20764,30.63153
243.3285,29.86683,32.27214
243.4809,32.1902,34.77698
243.6333,31.16735,33.67574
243.7857,31.84622,34.35922
243.9381,29.55331,31.82927
244.0905,29.05277,31.30061
244.2429,30.08302,32.55875
244.3953,31.97052,34.81624
244.5477,33.47124,36.26767
244.7001,33.34552,36.78316
244.8525,31.53075,36.11869
245.0049,31.01063,35.81211
245.1573,29.49842,34.06531
245.3097,29.83387,34.61113
245.4621,27.75675,32.66574
245.6145,30.69697,35.65305
245.7669,31.57985,35.42101
245.9193,34.10105,36.8786
246.0717,33.68608,36.42068
246.2241,36.52905,39.47545
246.3765,36.43398,39.40687
246.5289,35.13611,38.09616
246.6813,33.11336,35.73696
246.8337,31.33121,34.01269
246.9861,33.9446,37.504
247.1385,35.83479,40.26532
247.2909,37.70573,41.97557
247.4433,37.69039,41.06712
247.5957,34.57097,37.37659
247.7481,33.28051,35.8249
247.9005,30.14566,32.46521
248.0529,29.77148,32.04356
248.2053,30.49316,32.85446
248.3577,29.05691,31.45634
248.5101,30.66335,33.44068
248.6625,32.63316,35.35844
248.8149,35.22121,38.14841
248.9673,35.90643,39.33825
249.1197,35.4216,39.57059
249.2721,34.85415,38.55563
249.4245,33.15476,36.56278
249.5769,33.61914,36.6884
249.7293,33.35762,36.14922
249.8817,32.5015,35.61207
250.0341,31.36346,35.11064
250.1865,30.60868,33.95074
250.3389,32.29246,34.87951
250.4913,33.20802,35.80096
250.6437,36.40736,39.18582
250.7961,36.70916,39.44079
250.9485,36.28166,38.99102
251.1009,37.52216,40.28798
251.2533,38.91003,41.71889
251.4057,39.79251,42.66773
251.5581,38.67754,41.52169
251.7105,38.12972,40.9923
251.8629,36.27699,38.87027
252.0153,35.24313,37.80453
252.1677,31.90838,34.33066
252.3201,31.18016,33.53191
252.4725,30.01739,32.29062
252.6249,32.06569,34.49738
252.7773,33.58117,36.11147
252.9297,34.86283,37.45562
253.0821,36.72033,39.47129
253.2345,35.9938,38.7566
253.3869,33.63702,36.29779
253.5393,32.3325,34.9616
253.6917,31.39694,33.95205
253.8441,33.65888,36.3998
253.9965,32.99223,35.6834
254.1489,33.34311,36.08754
254.3013,31.0155,33.60346
254.4537,31.01653,33.64487
254.6061,33.4497,36.22816
254.7585,35.9005,38.73498
254.9109,37.10302,39.98306
255.0633,36.89539,39.72549
255.2157,36.22466,38.97624
255.3681,36.9525,39.74538
255.5205,37.6653,40.49547
255.6729,36.55107,39.29752
255.8253,33.1995,35.66681
255.9777,29.82449,31.90759
256.1301,30.81375,32.77209
256.2825,32.4672,34.40265
256.4349,33.22554,35.14047
256.5873,32.18579,34.0262
256.7397,32.12569,33.96697
256.8921,31.78887,33.60791
257.0445,32.40876,34.24891
257.1969,31.68262,33.48294
257.3493,31.88377,33.72508
257.5017,31.52826,33.31928
257.6541,30.99878,32.64367
257.8065,30.28054,31.88529
257.9589,27.473,28.92587
258.1113,25.51318,26.86241
258.2637,24.3888,25.6822
258.4161,26.37133,27.85307
258.5685,29.91076,31.61226
258.7209,33.92254,35.70333
258.8733,38.97377,40.99292
259.0257,40.79384,42.90431
259.1781,38.25875,40.23786
259.3305,36.20519,38.2335
259.4829,36.41728,38.64032
259.6353,39.67437,42.06617
259.7877,40.92021,43.45802
259.9401,39.62409,42.24422
260.0925,40.88575,43.60187
260.2449,42.96909,45.63453
260.3973,45.93903,48.70179
260.5497,46.80382,49.6139
260.7021,47.82431,50.69567
260.8545,47.33098,50.16976
261.0069,45.30326,48.02655
261.1593,44.36274,47.09628
261.3117,45.75511,48.66336
261.4641,46.01482,48.98087
261.6165,44.78793,47.75304
261.7689,45.43336,48.58979
261.9213,47.93083,51.36161
262.0737,49.3837,53.12849
262.2261,49.07953,53.90842
262.3785,48.28223,54.08901
262.5309,46.63424,52.26837
262.6833,41.99619,46.91034
262.8357,36.39854,39.97318
262.9881,31.61533,34.20276
263.1405,29.80197,32.32874
263.2929,29.51369,32.09612
263.4453,28.85864,31.72466
263.5977,29.41378,32.7295
263.7501,31.2639,34.67401
263.9025,33.22069,36.63732
264.0549,33.62075,37.37717
264.2073,31.96181,35.89001
264.3597,30.23928,33.94178
264.5121,28.27428,31.71571
264.6645,25.86236,28.92914
264.8169,21.85302,24.25122
264.9693,19.32917,21.47381
265.1217,20.02532,22.26622
265.2741,23.22433,25.31828
265.4265,24.76193,26.70065
265.5789,25.71449,28.10308
265.7313,28.25178,31.38692
265.8837,30.20508,33.70996
266.0361,30.66504,34.2497
266.1885,31.35347,35.11946
266.3409,31.61877,35.2581
266.4933,30.04915,32.90696
266.6457,28.22104,30.35656
266.7981,29.01667,31.24838
266.9505,30.87963,33.45646
267.1029,32.25322,35.07485
267.2553,33.48914,36.46151
267.4077,37.6906,41.02799
267.5601,38.21467,41.60089
267.7125,36.19056,39.39419
267.8649,32.62774,35.47206
268.0173,34.06912,37.00764
268.1697,35.0532,38.04494
268.3221,34.35086,37.16711
268.4745,28.82998,31.1484
268.6269,30.19223,32.67844
268.7793,29.85748,32.38135
268.9317,32.43476,35.19584
269.0841,32.84361,35.67524
269.2365,35.70942,38.81197
269.3889,35.13543,38.18992
269.5413,32.89262,35.8228
269.6937,30.8438,33.66288
269.8461,29.22437,31.93951
269.9985,30.11922,32.75907
270.1509,30.98218,33.45746
270.3033,31.29423,33.76255
270.4557,28.85769,31.07277
270.6081,28.3649,30.39302
270.7605,28.64555,30.60317
270.9129,28.20188,29.92339
271.0653,25.98391,27.12197
271.2177,26.02956,27.36148
271.3701,26.87341,28.82212
271.5225,27.67744,30.1964
271.6749,28.82605,31.94501
271.8273,30.30292,33.56617
271.9797,30.18288,33.37521
272.1321,30.13715,33.37649
272.2845,31.47506,34.9829
272.4369,33.2962,36.9462
272.5893,34.01326,37.70796
272.7417,32.44837,36.30426
272.8941,33.63897,37.67798
273.0465,32.17604,35.92539
273.1989,30.71525,33.89249
273.3513,28.50069,31.18474
273.5037,29.89466,32.31719
273.6561,34.45547,37.16528
273.8085,39.45181,42.67893
273.9609,44.8906,48.274
274.1133,49.85781,53.25357
274.2657,51.64474,55.09509
274.4181,50.61452,53.91692
274.5705,48.84189,52.0133
274.7229,47.15208,50.17462
274.8753,45.61372,48.46186
275.0277,44.48001,47.27032
275.1801,45.95198,48.78075
275.3325,48.52364,51.43825
275.4849,49.22012,52.17004
275.6373,50.36259,53.41742
275.7897,50.80659,53.95808
275.9421,49.40809,52.51075
276.0945,46.75186,49.70161
276.2469,43.67583,46.43316
276.3993,45.46389,48.28484
276.5517,44.88167,47.73484
276.7041,43.9884,47.03296
276.8565,43.44086,46.57221
277.0089,43.92028,46.84064
277.1613,45.17168,47.98739
277.3137,44.37171,47.13074
277.4661,44.46059,47.22956
277.6185,43.47292,46.2243
277.7709,45.8462,48.77003
277.9233,49.08588,52.20802
278.0757,52.90439,56.26943
278.2281,52.25612,55.60174
278.3805,53.17731,56.58784
278.5329,54.55857,58.35636
278.6853,52.88058,56.35317
278.8377,48.89788,52.05598
278.9901,47.16188,50.19644
279.1425,48.76056,51.90405
279.2949,47.0644,50.09987
279.4473,44.32787,47.17456
279.5997,42.07978,44.79576
279.7521,40.81191,43.44603
279.9045,39.80007,42.41044
280.0569,39.17154,41.73568
280.2093,40.62206,43.25608
280.3617,42.55663,45.31393
280.5141,43.77887,46.63275
280.6665,44.54143,47.44421
280.8189,42.45751,45.23527
280.9713,43.10653,45.99801
281.1237,46.80581,49.99559
281.2761,49.41655,52.81997
281.4285,48.58092,51.99989
281.5809,46.28982,49.64828
281.7333,48.35434,51.98661
281.8857,51.02803,54.86724
282.0381,51.47008,55.2795
282.1905,51.69336,55.56846
282.3429,49.01908,52.70263
282.4953,48.4143,52.06345
282.6477,47.336,50.88913
282.8001,50.11547,53.90911
282.9525,53.85655,57.92799
283.1049,51.05023,54.61594
283.2573,49.30933,52.86096
283.4097,44.4413,47.96915
283.5621,46.48331,50.3038
283.7145,47.03088,51.0123
283.8669,47.21349,51.20474
284.0193,42.81396,46.36991
284.1717,43.12455,46.52087
284.3241,41.94133,45.06444
284.4765,43.48084,46.75083
284.6289,41.34149,44.31763
284.7813,40.05708,42.98044
284.9337,39.66491,42.56774
285.0861,37.49812,40.29129
285.2385,36.45546,39.34775
285.3909,35.69088,38.5537
285.5433,36.60436,39.55313
285.6957,38.64354,41.7756
285.8481,36.79476,39.77512
286.0005,33.64131,36.374
286.1529,31.18047,33.73865
286.3053,33.32162,36.3164
286.4577,35.66145,38.76677
286.6101,36.21455,39.49253
286.7625,36.05537,39.86366
286.9149,36.96883,40.89107
287.0673,40.77099,44.98143
287.2197,41.22797,45.46678
287.3721,38.10901,41.63871
287.5245,36.04669,39.16642
287.6769,37.71325,41.29951
287.8293,40.89395,45.00193
287.9817,40.79963,44.84909
288.1341,38.15696,41.84617
288.2865,35.34377,38.74896
288.4389,33.44572,36.93766
288.5913,33.77433,37.59491
288.7437,36.53423,40.65344
288.8961,41.33833,45.95677
289.0485,43.10631,47.90282
289.2009,42.39905,46.8213
289.3533,40.15531,43.98708
289.5057,40.16933,43.75634
289.6581,41.71303,45.55454
289.8105,43.31708,47.69786
289.9629,45.81034,50.3707
290.1153,48.59166,53.28382
290.2677,48.65971,53.21619
290.4201,47.72734,52.14771
290.5725,47.18653,51.56428
290.7249,47.14488,51.42883
290.8773,45.03069,49.0702
291.0297,43.96732,47.91645
291.1821,43.42205,47.12417
291.3345,40.59208,43.99401
291.4869,39.30618,42.87825
291.6393,45.27885,49.48611
291.7917,53.68602,58.60269
291.9441,53.43694,58.04494
292.0965,49.21018,53.30037
292.2489,47.19411,51.09811
292.4013,51.78319,56.08319
292.5537,53.35986,57.87816
292.7061,50.38601,54.77502
292.8585,47.20573,51.52235
293.0109,48.04935,52.71001
293.1633,47.88311,53.778
293.3157,48.13311,54.94286
293.4681,48.35038,55.0121
293.6205,52.89184,59.67746
293.7729,52.09744,58.65209
293.9253,50.82105,57.9082
294.0777,48.89774,53.36089
294.2301,54.93765,59.17778
294.3825,53.55644,57.74093
294.5349,52.73899,56.95473
294.6873,50.29084,54.33883
294.8397,53.37777,57.77889
294.9921,57.76708,62.4496
295.1445,55.07335,59.00505
295.2969,51.76422,55.29245
295.4493,50.26204,53.75383
295.6017,51.10795,54.82783
295.7541,51.23174,54.84761
295.9065,51.74759,55.37016
296.0589,54.43862,58.24957
296.2113,55.63743,59.52837
296.3637,52.64103,56.3168
296.5161,51.74301,55.40657
296.6685,51.62602,55.5491
296.8209,51.10855,55.62885
296.9733,47.42231,53.00219
297.1257,43.87331,50.5019
297.2781,43.10714,50.05154
297.4305,46.05866,53.48201
297.5829,48.40628,56.2132
297.7353,48.26152,55.90525
297.8877,47.55792,54.89047
298.0401,47.87193,55.87839
298.1925,50.64304,60.27702
298.3449,49.88635,56.71685
298.4973,49.68383,53.83396
298.6497,48.64146,52.22538
298.8021,48.5998,52.10282
298.9545,48.91012,52.39141
299.1069,48.96902,52.35712
299.2593,49.8183,53.35519
299.4117,46.4904,51.62158
299.5641,40.86911,47.91845
299.7165,38.11814,46.49011
299.8689,40.24546,51.57495
300.0213,42.25499,54.33392
300.1737,40.16297,51.64866
300.3261,38.90851,50.02493
300.4785,34.11483,43.87014
300.6309,34.36783,44.21089
300.7833,31.50816,40.52778
300.9357,34.88232,44.85807
301.0881,38.43454,49.43154
301.2405,43.68085,56.16057
301.3929,45.71511,58.78244
301.5453,50.23313,63.65275
301.6977,49.02425,58.45807
301.8501,52.90378,64.15842
302.0025,50.94716,63.9065
302.1549,51.68833,64.99551
302.3073,47.55057,59.76418
302.4597,44.7406,55.45535
302.6121,41.71072,48.77317
302.7645,42.76284,47.72667
302.9169,43.26828,48.26841
303.0693,45.05461,50.02112
303.2217,43.13963,47.01859
303.3741,41.36752,45.33982
303.5265,43.79691,48.48875
303.6789,47.69169,52.77691
303.8313,44.90816,50.97672
303.9837,44.26789,49.98627
304.1361,42.75875,48.17505
304.2885,47.29824,53.25726
304.4409,49.84623,56.09245
304.5933,52.38674,58.75671
304.7457,53.66041,60.44427
304.8981,52.28262,56.65877
305.0505,49.01422,53.41843
305.2029,42.99466,46.45698
305.3553,39.36159,42.41299
305.5077,41.62163,45.3489
305.6601,45.13831,48.85927
305.8125,45.71094,49.8542
305.9649,42.17031,46.13309
306.1173,40.01714,43.92008
306.2697,36.47908,39.91268
306.4221,36.44051,39.49972
306.5745,36.25836,39.13215
306.7269,38.88763,42.56768
306.8793,36.79773,40.10127
307.0317,37.60841,40.97021
307.1841,35.2945,38.54708
307.3365,38.2373,41.59473
307.4889,41.25121,44.87274
307.6413,43.57898,47.56168
307.7937,42.6497,46.20828
307.9461,43.77295,47.37975
308.0985,41.81172,45.25576
308.2509,39.87324,43.65244
308.4033,36.25112,41.49026
308.5557,35.91039,41.48193
308.7081,36.82435,42.6129
308.8605,34.6348,39.13013
309.0129,34.80729,38.18758
309.1653,35.31129,38.44527
309.3177,36.64315,39.90815
309.4701,38.15761,41.75188
309.6225,34.95332,38.49094
309.7749,35.14562,38.70753
309.9273,35.22616,38.21458
310.0797,39.54,43.82416
310.2321,37.60611,42.67006
310.3845,34.04132,38.72105
310.5369,31.71022,35.99612
310.6893,30.77293,34.57127
310.8417,30.87673,34.3433
310.9941,29.26472,33.65617
311.1465,27.89645,34.065
311.2989,26.51771,30.71395
311.4513,28.3679,32.46357
311.6037,27.89604,31.92358
311.7561,30.72194,35.35467
311.9085,26.8175,31.81976
312.0609,29.3256,36.76087
312.2133,27.62109,34.73763
312.3657,32.38577,37.18131
312.5181,31.26537,35.51408
312.6705,33.11337,37.6839
312.8229,32.66862,37.22252
312.9753,35.85402,40.35726
313.1277,36.80578,40.77414
313.2801,37.00504,40.76833
313.4325,36.53508,40.23268
313.5849,38.31907,42.19854
313.7373,38.48585,42.37688
313.8897,38.91901,43.02993
314.0421,39.05921,43.54408
314.1945,39.73421,46.26641
314.3469,38.90008,45.5963
314.4993,35.92396,40.24579
314.6517,33.02713,36.46479
314.8041,32.4181,35.75393
314.9565,31.59634,35.16895
315.1089,34.78845,38.82787
315.2613,37.97002,42.38766
315.4137,40.57315,45.10855
315.5661,38.60426,42.53818
315.7185,35.83844,39.60311
315.8709,35.52779,39.44044
316.0233,37.84095,41.81464
316.1757,37.93559,41.95113
316.3281,39.31802,43.37258
316.4805,39.39811,43.42425
316.6329,41.48064,45.7796
316.7853,43.34894,47.74155
316.9377,45.74731,50.20899
317.0901,47.21221,51.96886
317.2425,42.87029,47.16185
317.3949,39.9038,43.87045
317.5473,36.6771,40.32665
317.6997,40.82178,44.873
317.8521,42.98384,47.24384
318.0045,43.77371,48.10783
318.1569,41.44532,45.67938
318.3093,40.2856,44.52528
318.4617,42.97999,47.54882
318.6141,44.19515,48.91016
318.7665,42.39795,46.9149
318.9189,40.03809,44.28485
319.0713,36.85342,40.75954
319.2237,38.33812,42.48311
319.3761,35.9164,40.12623
319.5285,39.10888,44.13686
319.6809,37.62933,42.49934
319.8333,39.37885,44.55113
319.9857,35.31481,40.87665
320.1381,35.74441,42.69263
320.2905,35.81386,43.20685
320.4429,36.49435,44.29521
320.5953,33.68039,41.26067
320.7477,31.39742,38.66044
320.9001,32.58474,38.26762
321.0525,38.09232,42.83567
321.2049,40.8848,46.08262
321.3573,39.92863,45.88747
321.5097,36.47694,41.9881
321.6621,35.63024,40.98594
321.8145,36.45992,41.85508
321.9669,35.58105,40.20414
322.1193,34.28434,38.65026
322.2717,33.90212,38.45057
322.4241,33.52861,38.2433
322.5765,33.64452,38.79106
322.7289,33.33566,38.89792
322.8813,33.93354,39.17938
323.0337,34.21154,38.7242

