#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.0223
#BOTTOM:,748.8494
DEPTH_LSF,RHON
m,g/cm3
634.5493,-999.25
634.7017,-999.25
634.8541,-999.25
635.0065,-999.25
635.1589,-999.25
635.3113,-999.25
635.4637,-999.25
635.6161,-999.25
635.7685,-999.25
635.9209,-999.25
636.0733,-999.25
636.2257,-999.25
636.3781,-999.25
636.5305,-999.25
636.6829,-999.25
636.8353,-999.25
636.9877,-999.25
637.1401,1.62096
637.2925,1.580971
637.4449,1.557898
637.5973,1.581052
637.7497,1.68934
637.9021,1.672518
638.0545,1.679538
638.2069,1.746597
638.3593,1.819278
638.5117,1.851156
638.6641,1.83723
638.8165,1.829803
638.9689,1.820135
639.1213,1.821069
639.2737,1.840058
639.4261,1.850083
639.5785,1.84488
639.7309,1.863876
639.8833,1.885678
640.0357,1.894555
640.1881,1.898611
640.3405,1.903569
640.4929,1.909719
640.6453,1.929851
640.7977,1.933768
640.9501,1.939612
641.1025,1.93962
641.2549,1.919134
641.4073,1.883758
641.5597,1.850884
641.7121,1.820338
641.8645,1.819604
642.0169,1.806577
642.1693,1.787923
642.3217,1.78959
642.4741,1.815053
642.6265,1.82281
642.7789,1.825865
642.9313,1.821294
643.0837,1.830148
643.2361,1.821422
643.3885,1.812257
643.5409,1.775723
643.6933,1.777287
643.8457,1.805636
643.9981,1.836195
644.1505,1.835935
644.3029,1.865559
644.4553,1.875314
644.6077,1.865481
644.7601,1.860851
644.9125,1.876037
645.0649,1.854406
645.2173,1.853016
645.3697,1.852165
645.5221,1.85822
645.6745,1.856026
645.8269,1.861293
645.9793,1.847535
646.1317,1.861582
646.2841,1.863896
646.4365,1.871051
646.5889,1.882089
646.7413,1.884287
646.8938,1.885075
647.0462,1.88794
647.1986,1.884427
647.3510,1.879541
647.5034,1.87693
647.6558,1.870368
647.8082,1.86666
647.9606,1.867147
648.1130,1.860062
648.2654,1.869519
648.4178,1.864132
648.5702,1.879355
648.7226,1.899915
648.8750,1.924187
649.0274,1.937078
649.1798,1.9643
649.3322,1.971666
649.4846,1.960671
649.6370,1.920195
649.7894,1.886591
649.9418,1.840246
650.0942,1.797098
650.2466,1.771666
650.3990,1.751935
650.5514,1.760201
650.7038,1.766792
650.8562,1.748732
651.0086,1.740977
651.1610,1.715573
651.3134,1.720037
651.4658,1.735117
651.6182,1.734623
651.7706,1.743971
651.9230,1.785397
652.0754,1.776287
652.2278,1.763461
652.3802,1.712965
652.5326,1.651716
652.6850,1.664216
652.8374,1.664642
652.9898,1.670022
653.1422,1.716997
653.2946,1.778107
653.4470,1.795567
653.5994,1.793018
653.7518,1.784917
653.9042,1.786158
654.0566,1.791074
654.2090,1.807074
654.3614,1.807508
654.5138,1.821435
654.6662,1.847633
654.8186,1.842089
654.9710,1.827736
655.1234,1.824831
655.2758,1.823807
655.4282,1.840523
655.5806,1.842591
655.7330,1.846104
655.8854,1.847868
656.0378,1.865111
656.1902,1.886091
656.3426,1.903533
656.4950,1.924857
656.6474,1.94371
656.7998,1.961
656.9522,1.967356
657.1046,1.952976
657.2570,1.943816
657.4094,1.961751
657.5618,1.957675
657.7142,1.969341
657.8666,1.988524
658.0190,1.984779
658.1714,1.95618
658.3238,1.94232
658.4762,1.924468
658.6286,1.90522
658.7810,1.899055
658.9334,1.902874
659.0858,1.874628
659.2382,1.87573
659.3906,1.86701
659.5430,1.873302
659.6954,1.857843
659.8478,-999.25
660.0002,-999.25
660.1526,-999.25
660.3050,-999.25
660.4574,-999.25
660.6098,-999.25
660.7622,-999.25
660.9146,-999.25
661.0670,-999.25
661.2194,-999.25
661.3718,-999.25
661.5242,-999.25
661.6766,-999.25
661.8290,-999.25
661.9814,-999.25
662.1338,-999.25
662.2862,-999.25
662.4386,-999.25
662.5910,-999.25
662.7434,-999.25
662.8958,-999.25
663.0482,-999.25
663.2006,-999.25
663.3530,-999.25
663.5054,-999.25
663.6578,-999.25
663.8102,-999.25
663.9626,-999.25
664.1150,-999.25
664.2674,-999.25
664.4198,-999.25
664.5722,-999.25
664.7246,-999.25
664.8770,-999.25
665.0294,-999.25
665.1818,-999.25
665.3342,-999.25
665.4866,-999.25
665.6390,-999.25
665.7914,-999.25
665.9438,-999.25
666.0962,-999.25
666.2486,1.790809
666.4010,1.77058
666.5534,1.781036
666.7058,1.794973
666.8582,1.817798
667.0106,1.84292
667.1630,1.88614
667.3154,1.942055
667.4678,1.997464
667.6202,2.045513
667.7726,2.084262
667.9250,2.098041
668.0774,2.108222
668.2298,2.090229
668.3822,2.066671
668.5346,2.056545
668.6870,2.048532
668.8394,2.042764
668.9918,2.045511
669.1442,2.073198
669.2966,2.099119
669.4490,2.108974
669.6014,2.119433
669.7538,2.129846
669.9062,2.129192
670.0586,2.125228
670.2110,2.122602
670.3634,2.119227
670.5158,2.114805
670.6682,2.113401
670.8206,2.094211
670.9730,2.047843
671.1254,1.997347
671.2778,1.96535
671.4302,1.94201
671.5826,1.910498
671.7350,1.891039
671.8874,1.86659
672.0398,1.833964
672.1922,1.816554
672.3446,1.799727
672.4970,1.799307
672.6494,1.81447
672.8018,1.843175
672.9542,1.879733
673.1066,1.908859
673.2590,1.915993
673.4114,1.915966
673.5638,1.912228
673.7162,1.907005
673.8686,1.901653
674.0210,1.872141
674.1734,1.861743
674.3258,1.880201
674.4782,1.887209
674.6306,1.899284
674.7830,1.897521
674.9354,1.893903
675.0878,1.903799
675.2402,1.897191
675.3926,1.87175
675.5450,1.855063
675.6974,1.820649
675.8498,1.803434
676.0022,1.769319
676.1546,1.734123
676.3070,1.700422
676.4594,1.70729
676.6118,1.739139
676.7642,1.780961
676.9166,1.808802
677.0690,1.834641
677.2214,1.854836
677.3738,1.860053
677.5262,1.867174
677.6786,1.863228
677.8310,1.859375
677.9834,1.854171
678.1358,1.871359
678.2882,1.872211
678.4406,1.878763
678.5930,1.8742
678.7454,1.868439
678.8978,1.866743
679.0502,1.874464
679.2026,1.872798
679.3550,1.88597
679.5074,1.898581
679.6598,1.913294
679.8122,1.920939
679.9646,1.925377
680.1170,1.929233
680.2694,1.933377
680.4218,1.939431
680.5742,1.929992
680.7266,1.926853
680.8790,1.933197
681.0314,1.938767
681.1838,1.932699
681.3362,1.910384
681.4886,1.878706
681.6410,1.820298
681.7934,1.745682
681.9458,1.683438
682.0982,1.608559
682.2506,1.530391
682.4030,1.455975
682.5554,1.446809
682.7078,1.495398
682.8602,1.543139
683.0126,1.552597
683.1650,1.620573
683.3174,1.667499
683.4698,1.723609
683.6222,1.739075
683.7746,1.736854
683.9270,1.701939
684.0794,1.663068
684.2318,1.654342
684.3842,1.639796
684.5366,1.623025
684.6890,1.642187
684.8414,1.647697
684.9938,1.676809
685.1462,1.729902
685.2986,1.747551
685.4510,1.806675
685.6034,1.837962
685.7558,1.864007
685.9082,1.868092
686.0606,1.873158
686.2130,1.868443
686.3654,1.889116
686.5178,1.926813
686.6702,1.979263
686.8226,1.998135
686.9750,2.01348
687.1274,2.004872
687.2798,1.997791
687.4322,1.977456
687.5846,1.970983
687.7370,1.975772
687.8894,2.016034
688.0418,2.054675
688.1942,2.08524
688.3466,2.114367
688.4990,2.128556
688.6514,2.132706
688.8038,2.14025
688.9562,2.132389
689.1086,2.123057
689.2610,2.109172
689.4134,2.074152
689.5658,2.054333
689.7182,2.025132
689.8706,1.981339
690.0230,1.951917
690.1754,1.93501
690.3278,1.927745
690.4802,1.926841
690.6326,1.958285
690.7850,2.026975
690.9374,2.099828
691.0898,2.140375
691.2422,2.164775
691.3946,2.149505
691.5470,2.059145
691.6994,1.930584
691.8518,1.786951
692.0042,1.618319
692.1566,1.475456
692.3090,1.408629
692.4614,1.3848
692.6138,1.420047
692.7662,1.466334
692.9186,1.490868
693.0710,1.538238
693.2234,1.559305
693.3758,1.565346
693.5282,1.589277
693.6806,1.628637
693.8330,1.68983
693.9854,1.7833
694.1378,1.896883
694.2902,1.984475
694.4426,2.042154
694.5950,2.072366
694.7474,2.084254
694.8998,2.087863
695.0522,2.092324
695.2046,2.1041
695.3570,2.117361
695.5094,2.128317
695.6618,2.144377
695.8142,2.148922
695.9666,2.13272
696.1190,2.126993
696.2714,2.111069
696.4238,2.098053
696.5762,2.106691
696.7286,2.116491
696.8810,2.14064
697.0334,2.174249
697.1858,2.183123
697.3382,2.183715
697.4906,2.180058
697.6430,2.167842
697.7954,2.167167
697.9478,2.166698
698.1002,2.14149
698.2526,2.119302
698.4050,2.106971
698.5574,2.094975
698.7098,2.085819
698.8622,2.087374
699.0146,2.093163
699.1670,2.089262
699.3194,2.091628
699.4718,2.100054
699.6242,2.119909
699.7766,2.135824
699.9290,2.154209
700.0814,2.17285
700.2338,2.186614
700.3862,2.18986
700.5386,2.201194
700.6910,2.176564
700.8434,2.133226
700.9958,2.116251
701.1482,2.106137
701.3006,2.083847
701.4530,2.073545
701.6054,2.032471
701.7578,1.979959
701.9102,1.937485
702.0626,1.928334
702.2150,1.946006
702.3674,1.99799
702.5198,2.068662
702.6722,2.133543
702.8246,2.149139
702.9770,2.108165
703.1294,2.012356
703.2818,1.917632
703.4342,1.823092
703.5866,1.734368
703.7390,1.676331
703.8914,1.661939
704.0438,1.673545
704.1962,1.734591
704.3486,1.805962
704.5010,1.895016
704.6534,1.989468
704.8058,2.068088
704.9582,2.120564
705.1106,2.146724
705.2630,2.162095
705.4154,2.177874
705.5678,2.185297
705.7202,2.182909
705.8726,2.177848
706.0250,2.171825
706.1774,2.170274
706.3298,2.166546
706.4822,2.167317
706.6346,2.175658
706.7870,2.18658
706.9394,2.186372
707.0918,2.183747
707.2442,2.180788
707.3966,2.171048
707.5490,2.161906
707.7014,2.164562
707.8538,2.150974
708.0062,2.144766
708.1586,2.143287
708.3110,2.137099
708.4634,2.138428
708.6158,2.136659
708.7682,2.122304
708.9206,2.135174
709.0730,2.140594
709.2254,2.134486
709.3778,2.148976
709.5302,2.159979
709.6826,2.168405
709.8350,2.180927
709.9874,2.181829
710.1398,2.185678
710.2922,2.19815
710.4446,2.204272
710.5970,2.205926
710.7494,2.202927
710.9018,2.193362
711.0542,2.192771
711.2066,2.182934
711.3590,2.165382
711.5114,2.153598
711.6638,2.15097
711.8162,2.147632
711.9686,2.145688
712.1210,2.1431
712.2734,2.146695
712.4258,2.152406
712.5782,2.155207
712.7306,2.16108
712.8830,2.164308
713.0354,2.167724
713.1878,2.17083
713.3402,2.163964
713.4926,2.14421
713.6450,2.140689
713.7974,2.138204
713.9498,2.13722
714.1022,2.140385
714.2546,2.137159
714.4070,2.139009
714.5594,2.145712
714.7118,2.137858
714.8642,2.141588
715.0166,2.148933
715.1690,2.158717
715.3214,2.157684
715.4738,2.16677
715.6262,2.169612
715.7786,2.172806
715.9310,2.163775
716.0834,2.161571
716.2358,2.153889
716.3882,2.154907
716.5406,2.147888
716.6930,2.154117
716.8454,2.159634
716.9978,2.17056
717.1502,2.178679
717.3026,2.178606
717.4550,2.174666
717.6074,2.175627
717.7598,2.170573
717.9122,2.173174
718.0646,2.161913
718.2170,2.172941
718.3694,2.183174
718.5218,2.186978
718.6742,2.183931
718.8266,2.184122
718.9790,2.187048
719.1314,2.187869
719.2838,2.182325
719.4362,2.18521
719.5886,2.184587
719.7410,2.182035
719.8934,2.172415
720.0458,2.159813
720.1982,2.161497
720.3506,2.163192
720.5030,2.163855
720.6554,2.172951
720.8078,2.177964
720.9602,2.17525
721.1126,2.178259
721.2650,2.164223
721.4174,2.159844
721.5698,2.150789
721.7222,2.150649
721.8746,2.144663
722.0270,2.12721
722.1794,2.125865
722.3318,2.136829
722.4842,2.131409
722.6366,2.137012
722.7890,2.138918
722.9414,2.117193
723.0938,2.09325
723.2462,2.093229
723.3986,2.094865
723.5510,2.102303
723.7034,2.111601
723.8558,2.133394
724.0082,2.15022
724.1606,2.16301
724.3130,2.16548
724.4654,2.173587
724.6178,2.172701
724.7702,2.164959
724.9226,2.157615
725.0750,2.14433
725.2274,2.123763
725.3798,2.118056
725.5322,2.123908
725.6846,2.115314
725.8370,2.088128
725.9894,2.058036
726.1418,2.065191
726.2942,2.067066
726.4466,2.075
726.5990,2.103143
726.7514,2.136069
726.9038,2.148569
727.0562,2.151523
727.2086,2.153156
727.3610,2.160535
727.5134,2.152222
727.6658,2.14382
727.8182,2.144157
727.9706,2.143923
728.1230,2.148274
728.2754,2.156356
728.4278,2.165902
728.5802,2.164941
728.7326,2.162875
728.8850,2.168771
729.0374,2.167328
729.1898,2.162233
729.3422,2.158427
729.4946,2.154196
729.6470,2.144068
729.7994,2.129761
729.9518,2.11047
730.1042,2.107554
730.2566,2.101271
730.4090,2.091877
730.5614,2.086789
730.7138,2.095913
730.8662,2.105388
731.0186,2.109844
731.1710,2.101344
731.3234,2.105916
731.4758,2.097563
731.6282,2.08465
731.7806,2.087739
731.9330,2.087958
732.0854,2.081954
732.2378,2.092341
732.3902,2.092179
732.5426,2.072996
732.6950,2.056554
732.8474,2.060014
732.9998,2.031175
733.1522,2.016499
733.3046,2.036412
733.4570,2.051788
733.6094,2.052021
733.7618,2.066604
733.9142,2.072238
734.0666,2.091703
734.2190,2.115278
734.3714,2.126116
734.5238,2.142769
734.6762,2.150598
734.8286,2.157267
734.9810,2.158498
735.1334,2.147934
735.2858,2.128835
735.4382,2.12515
735.5906,2.124362
735.7430,2.128992
735.8954,2.121224
736.0478,2.124047
736.2002,2.130374
736.3526,2.126696
736.5050,2.108886
736.6574,2.117809
736.8098,2.106591
736.9622,2.085517
737.1146,2.080697
737.2670,2.098597
737.4194,2.123222
737.5718,2.15144
737.7242,2.18255
737.8766,2.194104
738.0290,2.195776
738.1814,2.181443
738.3338,2.177108
738.4862,2.169176
738.6386,2.16423
738.7910,2.165058
738.9434,2.167305
739.0958,2.162923
739.2482,2.156653
739.4006,2.14497
739.5530,2.136793
739.7054,2.130555
739.8578,2.125334
740.0102,2.140844
740.1626,2.142215
740.3150,2.148578
740.4674,2.142406
740.6198,2.14537
740.7722,2.150397
740.9246,2.158677
741.0770,2.153628
741.2294,2.166803
741.3818,2.183955
741.5342,2.186831
741.6866,2.189354
741.8390,2.181394
741.9914,2.183642
742.1438,2.191534
742.2962,2.187924
742.4486,2.183926
742.6010,2.190563
742.7534,2.187379
742.9058,2.184131
743.0582,2.177904
743.2106,2.180435
743.3630,2.186629
743.5154,2.184419
743.6678,2.18842
743.8202,2.191087
743.9726,2.189259
744.1250,2.190403
744.2774,2.188479
744.4298,2.184219
744.5822,2.188922
744.7346,2.180994
744.8870,2.171004
745.0394,2.167486
745.1918,2.161005
745.3442,2.161058
745.4966,2.168879
745.6490,2.164408
745.8014,2.15459
745.9538,2.125373
746.1062,2.097653
746.2586,2.091698
746.4110,2.076199
746.5634,2.086214
746.7158,2.112476
746.8682,2.138345
747.0206,2.152419
747.1730,2.153664
747.3254,2.159327
747.4778,2.157132
747.6302,2.158977
747.7826,2.166853
747.9350,2.167799
748.0874,2.181036
748.2398,2.202192
748.3922,2.210782
748.5446,2.216309
748.6970,2.23439
748.8494,2.240608

