#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,757.3838
DEPTH_LSF,ROP5,RPM_GVR
m,m/h,c/min
481.3873,48.29948,61
481.5397,49.01123,61
481.6921,48.0094,61.00007
481.8445,44.61256,67
481.9969,35.92027,66.99991
482.1493,30.74488,34
482.3017,31.14336,34.00033
482.4541,31.72902,62
482.6065,30.928,47
482.7589,31.83818,43.97297
482.9113,38.91051,30
483.0637,39.51173,60
483.2161,41.04101,60.00014
483.3685,46.51512,72
483.5209,63.23062,73.99967
483.6733,56.21097,46
483.8257,55.88992,54
483.9781,58.63898,53.99988
484.1305,65.43647,44
484.2829,60.53945,65
484.4353,48.00914,55
484.5877,45.91875,55.00001
484.7401,41.39063,56
484.8925,39.87653,58.01218
485.0449,34.33777,62.0001
485.1973,43.7089,70
485.3497,44.02822,69.92375
485.5021,43.61844,53.47436
485.6545,45.84196,70
485.8069,45.62405,76
485.9593,55.43383,76
486.1117,58.15394,57
486.2641,64.9895,48
486.4165,56.3531,47
486.5689,70.6211,61
486.7213,73.56488,59
486.8737,71.92609,58.96626
487.0261,52.94391,48
487.1785,53.90402,62
487.3309,59.18256,68.85865
487.4833,61.56854,68
487.6357,58.76345,48
487.7881,54.30976,54
487.9405,60.98689,53.98152
488.0929,56.99517,48.01233
488.2453,46.79409,55
488.3977,44.9049,54
488.5501,57.41736,53
488.7025,56.61399,43
488.8549,49.99966,39
489.0073,42.26327,50.00001
489.1597,38.57315,34.99998
489.3121,40.01716,62.99992
489.4645,40.47374,35
489.6169,40.96372,48
489.7693,44.93484,56.9907
489.9217,44.46891,64
490.0741,44.83459,22
490.2265,29.77615,66
490.3789,31.64332,48.00311
490.5313,31.12099,42
490.6837,32.80322,68.93154
490.8361,24.97094,44.02179
490.9885,25.09765,56
491.1409,23.33496,56
491.2933,23.37441,25
491.4457,22.73983,74.99981
491.5981,22.50043,61.00012
491.7505,27.82858,51
491.9029,26.2214,30
492.0553,28.02792,40.00007
492.2077,26.93176,27
492.3601,34.68039,27.14716
492.5125,33.38765,70
492.6649,36.81408,25.00044
492.8173,36.50008,60.96236
492.9697,36.49341,69
493.1221,30.66662,68.99988
493.2745,32.7894,59
493.4269,33.27282,61
493.5793,34.03863,65
493.7317,33.53645,65
493.8841,33.80918,67
494.0365,34.11182,67
494.1889,33.4199,67
494.3413,33.19311,64
494.4937,35.32521,64
494.6461,43.84697,66.97788
494.7985,44.22088,68
494.9509,45.55476,71.99998
495.1033,46.44735,69.96204
495.2557,54.78463,57.98418
495.4081,61.37739,51.0002
495.5605,68.06128,67
495.7129,79.93027,59.98098
495.8653,95.91039,53.99994
496.0177,103.0864,44
496.1701,73.15617,43.99991
496.3225,41.04465,57.95232
496.4749,41.97105,62.99956
496.6273,34.95816,27
496.7797,28.01462,70
496.9321,23.16871,72.89174
497.0845,22.72886,30.00059
497.2369,21.74021,77.97131
497.3893,20.32307,65
497.5417,18.49304,48
497.6941,19.98559,48.06067
497.8465,23.90086,67
497.9989,20.91632,67
498.1513,23.37655,60
498.3037,27.16149,60
498.4561,31.34913,57
498.6085,30.18775,57
498.7609,28.67456,55
498.9133,27.50132,70
499.0657,31.70839,63
499.2181,32.03223,63
499.3705,35.41998,63.00003
499.5229,46.34114,65
499.6753,46.68171,64.99996
499.8277,48.81998,62
499.9801,54.75399,62
500.1325,60.63907,62.00966
500.2849,74.96622,59.00003
500.4373,104.1769,60.97743
500.5897,102.2855,63.99995
500.7421,83.20819,57
500.8945,82.76118,56.99031
501.0469,83.79243,62.99989
501.1993,85.72826,54
501.3517,75.89897,49
501.5041,68.37592,49
501.6565,43.64548,51
501.8089,40.59769,51
501.9613,39.82626,54
502.1137,36.94408,53.99997
502.2661,35.03312,52
502.4185,34.61789,47
502.5709,31.50594,47.00325
502.7233,25.40517,54
502.8757,26.59627,54
503.0281,27.8911,53.99026
503.1805,36.40883,54
503.3329,39.3751,54.00326
503.4853,40.6287,54.99348
503.6377,44.14555,52
503.7901,52.06005,57.99345
503.9425,53.18392,53.99995
504.0949,57.23146,50.0196
504.2473,79.25948,56
504.3997,78.21382,51
504.5521,56.21979,47.02618
504.7045,44.77383,52
504.8569,43.98528,53.00008
505.0093,39.29829,46.00005
505.1617,38.03524,52
505.3141,31.28103,46
505.4665,27.45594,57
505.6189,23.83638,56.99992
505.7713,25.12954,51
505.9237,25.00954,55
506.0761,21.16085,24
506.2285,22.97117,24.00035
506.3809,20.4835,51
506.5333,20.60354,51
506.6857,20.16122,49
506.8381,22.75209,48.9901
506.9905,22.37334,44
507.1429,26.43309,47
507.2953,26.46087,51
507.4477,25.72413,49.00331
507.6001,35.98751,53.97354
507.7525,34.75367,53
507.9049,43.29951,56
508.0573,50.23413,59.9735
508.2097,56.7294,52.00004
508.3621,55.33768,55
508.5145,57.46695,55
508.6669,56.93045,55.00332
508.8193,54.2701,56
508.9717,52.93592,29
509.1241,42.88651,29.02816
509.2765,45.63077,51
509.4289,38.93319,51.00999
509.5813,26.55467,53.99334
509.7337,26.48106,52.99498
509.8861,26.98532,50.00667
510.0385,30.82734,52
510.1909,29.13197,56
510.3433,30.12519,56
510.4957,32.1511,55.99332
510.6481,38.57202,54
510.8005,33.76128,54
510.9529,38.51553,57
511.1053,63.58308,57
511.2577,52.98294,56.99974
511.4101,42.62949,37
511.5625,43.23081,58.00003
511.7149,37.71431,54
511.8673,38.18889,71
512.0197,38.07786,68
512.1721,38.58309,67.95661
512.3245,45.95344,77.95293
512.4769,46.09131,63.90916
512.6293,49.67302,66.99973
512.7817,59.27125,45.93264
512.9341,83.12997,26
513.0865,60.32232,26.05057
513.2389,50.95788,44.02699
513.3913,50.14962,56.99991
513.5437,49.6786,49.98987
513.6961,48.04283,51.0777
513.8485,38.09549,38.04394
514.0009,36.26601,70
514.1533,34.6535,75.99979
514.3057,27.02171,59.9763
514.4581,26.98038,44
514.6105,28.50338,56.02372
514.7629,33.29722,42
514.9153,32.24545,60.01018
515.0677,30.46194,51.99982
515.2201,28.02085,67
515.3725,29.72301,24
515.5249,30.07337,53
515.6773,26.9341,39.00033
515.8297,32.26547,48.95916
515.9821,30.67301,60.99994
516.1345,31.22158,56.00341
516.2869,32.00069,62.97955
516.4393,31.59749,26.1023
516.5917,31.06325,49.93517
516.7441,32.19706,31.06145
516.8965,33.17376,60.90437
517.0489,32.86007,69.91155
517.2013,36.32214,62.99994
517.3537,33.87789,52
517.5061,33.24804,45.99992
517.6585,33.74043,48
517.8109,33.79577,42.00013
517.9633,32.43383,50.89717
518.1157,31.31325,60.99956
518.2681,29.90341,73
518.4205,30.92843,60.99996
518.5729,28.8155,42.00003
518.7253,26.9104,68
518.8777,29.15346,62
519.0301,29.33574,75
519.1825,28.18605,66.99969
519.3349,28.51908,58.99968
519.4873,28.51132,35.07925
519.6397,29.75034,67
519.7921,30.72139,59
519.9445,29.89072,55
520.0969,31.44645,60
520.2493,34.35582,47
520.4017,33.52494,47
520.5541,34.32557,37
520.7065,35.97942,37
520.8589,35.31067,43.99998
521.0113,36.70328,42.97922
521.1637,37.17121,37.07969
521.3161,38.8394,64.99984
521.4685,39.90798,53.00018
521.6209,42.76001,29.05205
521.7733,41.05776,44
521.9257,44.65538,45
522.0781,47.66789,45
522.2305,51.33829,46
522.3829,55.82396,58.96173
522.5353,54.44551,45
522.6877,57.14771,42.00016
522.8401,54.01443,53.98258
522.9925,55.0894,47
523.1449,39.58007,63
523.2973,44.89717,45
523.4497,44.477,40.02095
523.6021,44.19979,41.0454
523.7545,40.71144,56
523.9069,41.37677,65.00349
524.0593,40.51627,49
524.2117,36.02457,76.909
524.3641,37.88623,58
524.5165,37.92106,50.96847
524.6689,44.35052,24.0002
524.8213,41.56966,59
524.9737,38.09656,58.91227
525.1261,35.39666,34.00004
525.2785,32.99955,60.9157
525.4309,31.21382,37.13706
525.5833,30.02402,75.99952
525.7357,29.81165,41
525.8881,29.99166,42.0176
526.0405,28.79177,72.99983
526.1929,30.6961,60.91897
526.3453,28.13996,65.90835
526.4977,29.76707,62.05996
526.6501,31.0043,54
526.8025,30.99529,51
526.9549,32.71057,35.00035
527.1073,34.03895,46
527.2597,38.60477,53
527.4121,37.20437,49.00012
527.5645,37.20177,70.99953
527.7169,37.70588,57
527.8693,37.0697,41.04959
528.0217,34.23661,58.99984
528.1741,29.10879,47.03901
528.3265,32.20214,53
528.4789,31.27695,41.00023
528.6313,31.43816,51
528.7837,29.81132,54.02843
528.9361,29.45581,46.00007
529.0885,29.49343,37.00044
529.2409,27.97829,69.00712
529.3933,30.57354,54.00003
529.5457,30.79879,50
529.6981,35.23777,61
529.8505,33.77576,37
530.0029,33.61927,37.06778
530.1553,33.64574,28
530.3077,34.52731,47
530.4601,33.93716,41.06409
530.6125,33.79322,43
530.7649,35.54602,45
530.9173,35.3064,45.03936
531.0697,35.25046,59
531.2221,33.17547,61
531.3745,29.93482,61
531.5269,30.84814,60.99998
531.6793,31.33908,60
531.8317,29.10309,60
531.9841,28.67054,66
532.1365,29.76043,65.96408
532.2889,31.15687,64.99991
532.4413,32.00987,62
532.5937,32.75675,59.00008
532.7461,35.98251,59
532.8985,44.25217,42.03958
533.0509,46.54617,56
533.2033,51.81927,49
533.3557,66.12257,33.00006
533.5081,84.01482,51.00006
533.6605,87.0423,42.00021
533.8129,73.73388,42.00017
533.9653,40.59523,45.01084
534.1177,43.04839,21.0001
534.2701,36.79988,62.99455
534.4225,34.47068,30.00039
534.5749,28.96851,57.93845
534.7273,26.76796,55
534.8797,24.01051,28
535.0321,22.11246,38.00014
535.1845,20.73932,50.07255
535.3369,20.2377,80.93105
535.4893,25.13679,74
535.6417,22.66409,32.00045
535.7941,23.09518,63.89824
535.9465,21.0217,54.99974
536.0989,23.12802,20
536.2513,23.55477,22
536.4037,24.44731,39.10561
536.5561,24.52009,29
536.7085,24.39956,52.04739
536.8609,24.9431,61
537.0133,25.48636,48.99979
537.1657,27.63629,41
537.3181,29.55615,45.99997
537.4705,32.86595,44.10962
537.6229,31.34922,17.07101
537.7753,30.83477,48.95232
537.9277,31.34385,28
538.0801,32.67246,61
538.2325,34.82295,59.99969
538.3849,36.60078,38.08795
538.5373,35.76685,29
538.6897,35.24176,37.99266
538.8421,34.68371,63.99967
538.9945,36.14974,45.05875
539.1469,35.14927,42.12489
539.2993,34.32539,38.00367
539.4517,32.47581,44.04045
539.6041,33.06913,44.00016
539.7565,33.21518,65
539.9089,32.06293,29.00056
540.0613,31.62313,62.9779
540.2137,31.08848,61
540.3661,30.66418,42.03319
540.5185,29.05432,41.0701
540.6709,28.37327,57
540.8233,24.95052,40.99997
540.9757,25.27271,36
541.1281,24.98655,49
541.2805,24.594,72.9995
541.4329,24.20547,38.0259
541.5853,23.05816,45.00011
541.7377,24.13207,53
541.8901,23.91415,39
542.0425,24.58003,52
542.1949,25.89923,59.99997
542.3473,29.93478,49
542.4997,32.10536,23
542.6521,32.25538,45.06685
542.8045,33.59582,21
542.9569,35.70163,21.07063
543.1093,41.37222,72.8661
543.2617,41.16612,43
543.4141,44.67027,48
543.5665,47.1329,25
543.7189,48.42239,25.09316
543.8713,50.16921,50
544.0237,47.98696,60.00016
544.1761,47.451,74.99627
544.3285,47.44789,35.0784
544.4809,44.40707,55.99253
544.6333,42.38574,53.98879
544.7857,39.71259,53.00025
544.9381,38.56088,80
545.0905,39.24261,60.98503
545.2429,41.62615,51.91763
545.3953,43.47757,67.00006
545.5477,42.56971,42.00035
545.7001,38.60574,62.00004
545.8525,34.88745,66.99979
546.0049,37.61453,48.98892
546.1573,38.34612,53
546.3097,38.8784,69.94366
546.4621,38.16818,55.00025
546.6145,34.32391,71.93984
546.7669,31.41407,64.96991
546.9193,28.90939,80
547.0717,28.41534,28
547.2241,29.89134,43.09417
547.3765,31.73355,63.99984
547.5289,28.31665,79.99978
547.6813,27.38291,66.02264
547.8337,26.89976,67
547.9861,27.81596,64
548.1385,29.59114,64
548.2909,29.7964,64.00005
548.4433,27.55115,67
548.5957,28.01923,66.99978
548.7481,28.45638,51.99997
548.9005,26.81924,50.97335
549.0529,28.07311,55.99984
549.2053,27.78547,44.06443
549.3577,27.85354,67.93554
549.5101,28.35144,46
549.6625,29.51835,46.03416
549.8149,31.97466,55.00007
549.9673,40.48366,63
550.1197,27.53286,59.0001
550.2721,29.24006,62.02083
550.4245,23.76089,47.99261
550.5769,21.10354,61
550.7293,19.69332,63
550.8817,18.97773,63.00762
551.0341,17.38583,64.98856
551.1865,17.31413,63.00381
551.3389,17.09464,64.99989
551.4913,16.43204,58.00763
551.6437,19.01073,47
551.7961,16.32954,53.44864
551.9485,17.38026,61.93885
552.1009,18.37941,48.00955
552.2533,20.69091,59
552.4057,22.08943,64
552.5581,24.6206,62.99982
552.7105,22.11535,48.00021
552.8629,21.93519,54.99234
553.0153,22.21458,26.12269
553.1677,22.79008,55.01534
553.3201,22.81356,45.02686
553.4725,25.41804,63.99987
553.6249,23.4695,73.99958
553.7773,22.34232,41.00023
553.9297,22.4307,53.99997
554.0821,22.15569,55.00002
554.2345,20.89016,54.08466
554.3869,19.52854,75.91915
554.5393,18.94326,65.97885
554.6917,19.45663,44.00005
554.8441,21.95289,42.95037
554.9965,21.39703,41.06158
555.1489,22.91208,49
555.3013,17.38039,39.05405
555.4537,15.96244,47
555.6061,14.44193,60.99994
555.7585,13.95493,63.99976
555.9109,13.59969,60
556.0633,13.48092,53
556.2157,13.29859,61.93419
556.3681,12.54941,60
556.5205,12.59416,60
556.6729,12.74259,59.93798
556.8253,15.81241,56.98064
556.9777,16.83374,42.55197
557.1301,18.64109,55.98059
557.2825,20.88731,60.96893
557.4349,22.53846,45.00032
557.5873,22.02355,40.04276
557.7397,22.96169,43
557.8921,25.43941,61.99976
558.0445,29.07315,54.99418
558.1969,32.09926,47.00011
558.3493,28.36141,59
558.5017,22.38228,49
558.6541,21.95719,42.99986
558.8065,21.56161,17.00027
558.9589,20.86196,26
559.1113,19.09148,45
559.2637,17.90216,26.12501
559.4161,16.95737,29.06253
559.5685,16.21294,50
559.7209,15.21518,30.00015
559.8733,14.60111,50
560.0257,17.44978,52.90211
560.1781,17.50311,34.00014
560.3305,17.89797,58
560.4829,18.42124,58
560.6353,21.48836,70
560.7877,23.42381,42
560.9401,25.96292,41
561.0925,25.98709,36
561.2449,27.3341,24.09431
561.3973,33.0489,74.87813
561.5497,31.21273,45
561.7021,31.09734,36.00018
561.8545,32.77769,48
562.0069,34.3069,54.99994
562.1593,34.36917,51.0591
562.3117,36.03148,28.00061
562.4641,37.73974,67.92113
562.6165,40.59098,53
562.7689,40.89671,57.92895
562.9213,40.12294,59.99995
563.0737,41.36946,58
563.2261,41.86089,42.00008
563.3785,42.15348,47
563.5309,40.43682,68
563.6833,40.81986,67.9998
563.8357,38.75634,55
563.9881,37.59675,52.99995
564.1405,35.79398,49.96433
564.2929,37.02285,50.00014
564.4453,37.15619,72.99982
564.5977,37.02494,54
564.7501,37.19217,59.02382
564.9025,37.53268,43.0993
565.0549,40.88976,65
565.2073,43.38677,50
565.3597,47.17734,50.04375
565.5121,47.21658,70.99992
565.6645,47.6316,64.99602
565.8169,47.35452,50.99995
565.9693,45.86354,63.95617
566.1217,44.50263,28.00053
566.2741,43.76987,46.00023
566.4265,41.29715,61.9998
566.5789,38.41187,20
566.7313,37.31599,53
566.8837,37.21756,56
567.0361,37.04678,55.99995
567.1885,34.58705,53.00025
567.3409,33.99973,71
567.4933,34.4778,56.04802
567.6457,33.03003,48.00029
567.7981,33.13614,53
567.9505,33.1043,76
568.1029,31.23471,61
568.2553,29.94745,54.99992
568.4077,30.06365,48
568.5601,31.88508,64.99983
568.7125,34.65332,43.00028
568.8649,31.0487,55.96384
569.0173,29.47935,57
569.1697,28.87171,55.02413
569.3221,28.20469,68.85517
569.4745,23.48114,47.9678
569.6269,25.27075,67.92349
569.7793,24.43199,39.99194
569.9317,23.10932,42.00045
570.0841,21.42045,70.89114
570.2365,20.66018,49.9758
570.3889,22.05427,41.06053
570.5413,23.24972,48.99987
570.6937,24.20017,43.04452
570.8461,24.36607,58
570.9985,29.417,54.93936
571.1509,27.38659,47.00014
571.3033,28.1742,44.00016
571.4557,28.47675,62
571.6081,30.33075,42.01215
571.7605,30.6826,44.00033
571.9129,29.72915,39.08917
572.0653,27.79673,42.0527
572.2177,26.7937,54.01217
572.3701,26.20917,46.00807
572.5225,25.05661,44.97564
572.6749,23.53471,60
572.8273,23.56432,54.99976
572.9797,22.60914,51.00813
573.1321,20.52075,56
573.2845,20.17358,48.00831
573.4369,19.82239,27.00065
573.5893,20.29949,58.99186
573.7417,18.72158,36.09347
573.8941,18.77231,25.00027
574.0465,19.08665,52.9633
574.1989,20.06895,61.93064
574.3513,19.37869,30.00021
574.5037,19.68638,41.91834
574.6561,20.58548,30
574.8085,20.10896,51.03678
574.9609,19.83924,59.99976
575.1133,19.54885,61.93456
575.2657,21.63353,64.9509
575.4181,20.81205,63.99986
575.5705,20.76609,60
575.7229,20.89933,60.00003
575.8753,20.99699,68.99995
576.0277,20.77153,57.96309
576.1801,21.23046,45.00037
576.3325,21.67998,49.02873
576.4849,22.59204,45
576.6373,23.04242,49.97946
576.7897,22.06478,58.99965
576.9421,23.41501,65.94655
577.0945,23.93367,68.99965
577.2469,23.59598,48.08641
577.3993,24.10481,58.9995
577.5517,23.89029,55.00006
577.7041,24.19865,62.99997
577.8565,24.24827,75.98351
578.0089,24.33964,64
578.1613,24.5839,62.95062
578.3137,25.82006,44
578.4661,23.42002,52.00002
578.6185,23.76831,48.04957
578.7709,23.21686,50.04132
578.9233,20.16125,49.99992
579.0757,18.34409,62.8511
579.2281,18.31687,47.00018
579.3805,17.31771,42.00021
579.5329,16.66518,48.0704
579.6853,14.65999,50.01657
579.8377,14.40011,60.99976
579.9901,14.23784,65.04521
580.1425,14.18309,59.95436
580.2949,14.36842,59.94604
580.4473,15.48143,59.03299
580.5997,16.46876,52.99986
580.7521,15.94852,51
580.9045,17.22243,42.06652
581.0569,17.70145,44
581.2093,19.07591,57
581.3617,20.29087,44
581.5141,20.62782,48
581.6665,19.96879,58.00008
581.8189,20.49241,62.92081
581.9713,19.24028,44
582.1237,19.01915,50.03754
582.2761,20.02954,42
582.4285,20.03145,55
582.5809,21.13769,55
582.7333,23.97885,44
582.8857,23.88864,43
583.0381,27.55468,65
583.1905,30.12184,53
583.3429,30.75562,47.99995
583.4953,37.04349,66
583.6477,43.55243,58.9623
583.8001,42.94234,49.97485
583.9525,45.43972,54.9455
584.1049,45.37658,43.01462
584.2573,45.01157,55.94135
584.4097,41.94007,55.00016
584.5621,39.58318,65
584.7145,39.69819,50
584.8669,39.43251,46.0419
585.0193,39.77823,48
585.1717,38.45481,48.04621
585.3241,37.19322,60.92425
585.4765,34.75851,47.06736
585.6289,32.39088,47.97894
585.7813,24.92217,57.99992
585.9337,23.22629,57.98735
586.0861,24.50945,46.94939
586.2385,25.15013,27.14345
586.3909,24.2072,42.07175
586.5433,23.21711,52
586.6957,23.57358,57.99969
586.8481,22.85126,39.09298
587.0005,22.39795,62.93658
587.1529,22.80664,43.00018
587.3053,26.88286,46.99154
587.4577,28.86349,39.05503
587.6101,26.63513,55
587.7625,24.57664,61.92797
587.9149,24.08837,57.93218
588.0673,24.55173,52.99992
588.2197,24.37284,53.99987
588.3721,24.62187,55.00005
588.5245,20.38266,51.05944
588.6769,20.8094,66.99962
588.8293,20.67338,54.99985
588.9817,21.08737,50
589.1341,21.2088,48.00025
589.2865,21.2982,66.9064
589.4389,22.14538,48
589.5913,22.21674,52
589.7437,21.54177,30.00041
589.8961,22.25775,64
590.0485,27.16272,61
590.2009,26.88296,64
590.3533,26.67188,43.0004
590.5057,25.33913,55
590.6581,25.31356,67.96584
590.8105,25.29714,50.98291
590.9629,25.42798,68
591.1153,25.54905,46
591.2677,25.12482,52.00018
591.4201,25.4037,62.94865
591.5725,26.25549,70.99952
591.7249,25.54526,58.99988
591.8773,25.96973,47
592.0297,27.65651,61.91856
592.1821,28.48676,59
592.3345,28.01376,56
592.4869,27.77715,60
592.6393,28.81145,53
592.7917,29.25576,62
592.9441,29.21215,64.96992
593.0965,29.65971,59.00023
593.2489,29.55123,72.9527
593.4013,29.22994,56
593.5537,29.13755,74.94405
593.7061,28.06044,74.01722
593.8585,29.74078,45.00039
594.0109,29.98521,44
594.1633,30.1327,66
594.3157,32.38697,73
594.4681,33.00148,72.99989
594.6205,32.16972,66
594.7729,33.67965,65.97841
594.9253,36.91092,55.00017
595.0777,37.0709,68.02593
595.2301,35.5569,46.09079
595.3825,33.06565,73
595.5349,32.20645,72.99998
595.6873,31.65857,72
595.8397,32.61399,72
595.9921,34.0048,75
596.1445,38.25611,75
596.2969,39.94441,74.99997
596.4493,38.64094,73
596.6017,37.75876,73.00008
596.7541,39.47848,78
596.9065,39.58297,41
597.0589,44.50275,41
597.2113,47.39758,55
597.3637,48.37641,54.99993
597.5161,48.59365,51
597.6685,48.68121,58
597.8209,50.78198,52
597.9733,58.40675,47.00027
598.1257,66.47482,66
598.2781,61.80489,48.00019
598.4305,81.1142,46.9999
598.5829,81.29667,44.02181
598.7353,83.02866,43
598.8877,79.7762,43.09605
599.0401,78.38818,64.95632
599.1925,70.75517,55
599.3449,65.07452,60
599.4973,57.77041,60.00437
599.6497,51.94029,60.99973
599.8021,56.9745,50.0133
599.9545,47.41307,51
600.1069,41.09262,51
600.2593,36.54955,45
600.4117,36.20276,45.09203
600.5641,35.73834,59
600.7165,35.18705,73.99985
600.8689,36.51736,68.46269
601.0213,39.24725,27
601.1737,40.16086,45.99993
601.3261,33.63644,58
601.4785,35.73142,63.99966
601.6309,40.65559,52.02199
601.7833,46.68294,56.00026
601.9357,37.37029,63.99997
602.0881,31.4068,58
602.2405,30.08831,25.17619
602.3929,25.42982,47.00034
602.5453,24.46517,40.00024
602.6977,23.44735,53.94708
602.8501,26.83129,45
603.0025,25.86035,44.02648
603.1549,23.66475,38.00031
603.3073,21.25233,56.94699
603.4597,22.07171,63.91604
603.6121,23.7797,55.93811
603.7645,23.21259,44.03096
603.9169,24.80888,42.51137
604.0693,24.17295,49
604.2217,25.51459,50.99998
604.3741,25.12554,55.99984
604.5265,25.13374,54.99976
604.6789,25.89175,60.98227
604.8313,26.91898,67.88026
604.9837,27.98327,59.01775
605.1361,27.57059,37
605.2885,28.41261,41.00041
605.4409,28.07661,28
605.5933,28.64162,42.10664
605.7457,26.97205,44.00031
605.8981,26.28568,50
606.0505,26.42588,68.99931
606.2029,26.18555,30
606.3553,26.56648,38.00029
606.5077,24.64314,53.99998
606.6601,24.59607,47.00009
606.8125,24.56296,45
606.9649,24.38865,40.1069
607.1173,23.64454,51.99972
607.2697,23.86748,55
607.4221,24.24923,62
607.5745,23.81024,44
607.7269,20.81142,47.00023
607.8793,20.50583,54
608.0317,21.60203,34.00019
608.1841,22.02236,42.97316
608.3365,21.25489,49.97762
608.4889,21.97329,47
608.6413,21.29018,63
608.7937,21.19966,45.00021
608.9461,21.30289,42.00038
609.0985,21.70823,51
609.2509,24.62253,57.95066
609.4033,25.06955,46.00023
609.5557,25.31647,59.00898
609.7081,24.52856,40.0001
609.8605,25.16456,60.99976
610.0129,26.01874,63
610.1653,28.21645,53.05396
610.3177,30.00161,48.00009
610.4701,30.06957,42
610.6225,30.76452,55.04502
610.7749,31.61773,63
610.9273,32.2667,56.03154
611.0797,33.4497,55
611.2321,34.77122,50.04509
611.3845,35.22133,58.02255
611.5369,34.15646,54.00903
611.6893,33.56378,75
611.8417,32.13798,52.00024
611.9941,33.09538,46
612.1465,32.12907,53
612.2989,31.20164,56
612.4513,31.28243,52.96834
612.6037,29.87938,46.09954
612.7561,29.68918,60
612.9085,30.1879,46
613.0609,28.88555,64.96376
613.2133,30.42385,59.02266
613.3657,29.47148,57.99093
613.5181,28.86807,58.96825
613.6705,30.47556,58.00908
613.8229,32.73285,64.93645
613.9753,32.94355,58
614.1277,35.16161,53
614.2801,35.7233,54.05453
614.4325,34.97085,60.93636
614.5849,37.07418,64.99993
614.7373,34.18485,42.12738
614.8897,34.95486,56.98635
615.0421,35.37941,58
615.1945,32.79867,60
615.3469,30.47659,54.01367
615.4993,29.48523,51.00456
615.6517,28.91953,62.01824
615.8041,27.17823,44
615.9565,26.90747,48
616.1089,26.50275,61
616.2613,25.79305,46
616.4137,25.88087,66
616.5661,25.69918,50.0003
616.7185,25.62511,64
616.8709,26.28431,55.97713
617.0233,26.79978,62.99965
617.1757,25.6799,49.00043
617.3281,23.31513,50.99981
617.4805,25.19048,48.99542
617.6329,26.1035,51
617.7853,26.73504,56.02292
617.9377,26.21019,64.99977
618.0901,26.44135,51.98624
618.2425,25.96186,46.05049
618.3949,26.03701,64.02296
618.5473,25.6916,60
618.6997,25.7146,58.00029
618.8521,30.3657,69.99972
619.0045,28.18171,60.0138
619.1569,27.16451,57.95399
619.3093,27.49723,64.94477
619.4617,29.06785,57.99987
619.6141,29.29015,63.99979
619.7665,30.26237,52
619.9189,29.90898,55.03688
620.0713,30.20088,61.96311
620.2237,31.35167,50.99995
620.3761,30.33065,56
620.5285,30.54931,60.00009
620.6809,29.44005,65.99996
620.8333,29.58346,47
620.9857,28.45952,61.9353
621.1381,28.32652,59.00011
621.2905,29.16181,60.99993
621.4429,28.47207,48
621.5953,28.68513,49
621.7477,29.27229,57.99987
621.9001,29.43698,49
622.0525,29.84829,60.93048
622.2049,31.27493,55
622.3573,31.09888,63.99982
622.5097,32.18401,67.00016
622.6621,31.73792,56.99993
622.8145,31.24771,53.00014
622.9669,32.27242,53.99997
623.1193,31.61049,52.10223
623.2717,30.1204,51.00024
623.4241,30.28193,55.98605
623.5765,30.12874,49
623.7289,29.55202,63.96277
623.8813,29.74566,54.00027
624.0337,29.30018,54.99997
624.1861,29.17015,54.00024
624.3385,29.14111,53
624.4909,28.30292,62.99975
624.6433,29.36539,48.00047
624.7957,29.89421,54
624.9481,30.00846,60.00009
625.1005,30.25423,61.00002
625.2529,30.64379,62.02803
625.4053,30.342,65.0002
625.5577,30.74351,61
625.7101,30.02673,55
625.8625,30.20525,42.00024
626.0149,30.99272,49.99532
626.1673,29.58002,50.04214
626.3197,29.69608,56.99998
626.4721,30.33272,61
626.6245,30.00646,57.97188
626.7769,29.37701,54
626.9293,29.44355,60
627.0817,25.70498,45.04692
627.2341,27.24436,54
627.3865,27.17182,59.9953
627.5389,27.41953,57
627.6913,27.34819,52.00004
627.8437,27.68142,69.92977
627.9961,26.90771,70.99989
628.1485,26.99799,64.99974
628.3009,27.48353,57
628.4533,26.59594,51
628.6057,30.31142,45.00016
628.7581,28.66133,54.99995
628.9105,28.5384,56
629.0629,27.86435,53.00005
629.2153,28.88673,49
629.3677,27.49392,67.01888
629.5201,28.36506,55.99987
629.6725,28.79203,73
629.8249,27.21544,65
629.9773,28.34602,55.00009
630.1297,28.12636,59.99982
630.2821,28.69446,50
630.4345,28.9569,55.99991
630.5869,30.42157,68
630.7393,29.66366,63
630.8917,31.55269,59.02842
631.0441,30.20253,74.99956
631.1965,30.26943,68
631.3489,32.48184,69
631.5013,33.02887,63.00475
631.6537,33.94017,63.96204
631.8061,36.70492,56.08545
631.9585,38.37815,62.08073
632.1109,35.8917,65
632.2633,36.84757,73.99974
632.4157,36.70523,60.04754
632.5681,37.80621,74
632.7205,37.06617,74.96194
632.8729,37.80827,73.99986
633.0253,37.44446,70
633.1777,38.71696,62.10955
633.3301,38.34444,64
633.4825,35.50731,62.00015
633.6349,38.27399,67
633.7873,37.92468,80.9995
633.9397,36.33581,54.07158
634.0921,34.07562,69
634.2445,34.40032,76
634.3969,32.43592,77
634.5493,32.0327,64
634.7017,30.76885,57
634.8541,28.64959,71
635.0065,27.92067,68.00018
