#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,60.3733
#BOTTOM:,332.4073
DEPTH_WMSF,DRH,NRHB,PEFL,RHL,RHOM
m,g/cm3,g/cm3,barns/e-,g/cm3,g/cm3
263.6749,-0.1418938,2.149917,2.638548,2.291811,2.149917
263.8273,-0.179449,2.094778,2.54885,2.274227,2.094778
263.9797,-0.1899183,2.071841,2.591877,2.261759,2.071841
264.1321,-0.1520565,2.07558,2.636482,2.227637,2.07558
264.2845,-0.1308843,2.05211,2.563812,2.182995,2.05211
264.4369,-0.1251642,2.00969,2.510831,2.134854,2.00969
264.5893,-0.1087882,1.99153,2.251319,2.100318,1.99153
264.7417,-0.1074104,1.957392,2.075119,2.064803,1.957392
264.8941,-0.1455003,1.899086,1.944422,2.044587,1.899086
265.0465,-0.1633897,1.87947,2.064342,2.04286,1.87947
265.1989,-0.1641355,1.881989,2.200252,2.046124,1.881989
265.3513,-0.1727057,1.89717,2.335987,2.069875,1.89717
265.5037,-0.1831318,1.943982,2.408491,2.127114,1.943982
265.6561,-0.1749415,2.027068,2.633578,2.20201,2.027068
265.8085,-0.190933,2.050425,2.845197,2.241358,2.050425
265.9609,-0.2283188,2.010041,2.937983,2.238359,2.010041
266.1133,-0.2421977,1.98982,2.719752,2.232017,1.98982
266.2657,-0.243453,1.987728,2.513504,2.231181,1.987728
266.4181,-0.253213,1.976359,2.417019,2.229572,1.976359
266.5705,-0.257489,1.992482,2.531478,2.249971,1.992482
266.7229,-0.2496241,2.014452,2.637216,2.264076,2.014452
266.8753,-0.2420915,2.029204,2.514588,2.271296,2.029204
267.0277,-0.24743,2.003709,2.487088,2.251139,2.003709
267.1801,-0.2404255,1.981088,2.474515,2.221514,1.981088
267.3325,-0.2170034,1.971092,2.551704,2.188096,1.971092
267.4849,-0.1931168,1.968102,2.428714,2.161219,1.968102
267.6373,-0.190952,1.960742,2.311388,2.151694,1.960742
267.7897,-0.1860232,1.996545,2.280368,2.182569,1.996545
267.9421,-0.193043,2.050902,2.446193,2.243945,2.050902
268.0945,-0.2005653,2.133794,2.642962,2.334359,2.133794
268.2469,-0.2286689,2.18843,2.802658,2.417099,2.18843
268.3993,-0.2416043,2.239251,3.003336,2.480855,2.239251
268.5517,-0.2524086,2.256736,3.029019,2.509145,2.256736
268.7041,-0.2538764,2.261336,2.862191,2.515212,2.261336
268.8565,-0.2648594,2.203262,2.611879,2.468122,2.203262
269.0089,-0.2776206,2.134074,2.529176,2.411695,2.134074
269.1613,-0.291956,2.07097,2.498128,2.362926,2.07097
269.3137,-0.2856408,2.063173,2.47189,2.348814,2.063173
269.4661,-0.2689059,2.091877,2.757519,2.360783,2.091877
269.6185,-0.262311,2.055671,2.74876,2.317982,2.055671
269.7709,-0.2670562,1.965398,2.665997,2.232454,1.965398
269.9233,-0.2657313,1.921288,2.444937,2.187019,1.921288
270.0757,-0.2520177,1.928623,2.358184,2.180641,1.928623
270.2281,-0.2213658,1.94718,2.450714,2.168546,1.94718
270.3805,-0.2278346,1.846596,2.408839,2.07443,1.846596
270.5329,-0.2486198,1.787365,2.393012,2.035985,1.787365
270.6853,-0.2463042,1.857252,2.389234,2.103556,1.857252
270.8377,-0.2065891,2.018864,2.618797,2.225453,2.018864
270.9901,-0.1944183,2.052215,2.379594,2.246634,2.052215
271.1425,-0.2748421,1.832978,1.946189,2.10782,1.832978
271.2949,-0.3066062,1.704293,1.679367,2.010899,1.704293
271.4473,-0.2943608,1.660146,1.503448,1.954507,1.660146
271.5997,-0.2784924,1.672693,1.497963,1.951186,1.672693
271.7521,-0.2930841,1.657864,1.520788,1.950948,1.657864
271.9045,-0.2801083,1.706817,1.734746,1.986925,1.706817
272.0569,-0.244274,1.766837,1.949582,2.011111,1.766837
272.2093,-0.2049049,1.805085,2.064825,2.00999,1.805085
272.3617,-0.1779685,1.737813,2.211104,1.915781,1.737813
272.5141,-0.1526948,1.647068,2.159848,1.799762,1.647068
272.6665,-0.1400391,1.577857,2.229418,1.717896,1.577857
272.8189,-0.1239849,1.606221,2.059646,1.730206,1.606221
272.9713,-0.113616,1.705999,2.176551,1.819615,1.705999
273.1237,-0.1264845,1.803559,1.97039,1.930044,1.803559
273.2761,-0.1781891,1.86817,1.976403,2.046359,1.86817
273.4285,-0.2053677,1.952915,1.954627,2.158283,1.952915
273.5809,-0.2092509,2.095041,2.474169,2.304292,2.095041
273.7333,-0.2211404,2.100487,2.849007,2.321627,2.100487
273.8857,-0.2262216,2.058772,3.117922,2.284994,2.058772
274.0381,-0.2062629,2.047379,3.121704,2.253641,2.047379
274.1905,-0.2070389,2.064738,3.228115,2.271776,2.064738
274.3429,-0.2064664,2.112,3.382483,2.318467,2.112
274.4953,-0.2289064,2.13293,3.358487,2.361836,2.13293
274.6477,-0.2817086,2.089775,3.343869,2.371484,2.089775
274.8001,-0.3165667,2.058869,3.181075,2.375436,2.058869
274.9525,-0.3101681,2.07783,3.321344,2.387998,2.07783
275.1049,-0.3086754,2.092966,3.275525,2.401641,2.092966
275.2573,-0.3086099,2.100092,3.278595,2.408702,2.100092
275.4097,-0.3061824,2.074354,3.121686,2.380536,2.074354
275.5621,-0.3183052,2.040017,3.069607,2.358322,2.040017
275.7145,-0.3314088,2.022425,3.188941,2.353834,2.022425
275.8669,-0.3318765,2.021253,3.3245,2.353129,2.021253
276.0193,-0.3281013,2.014243,3.428671,2.342345,2.014243
276.1717,-0.3584174,1.959665,3.332732,2.318083,1.959665
276.3241,-0.3600637,1.953919,3.354565,2.313983,1.953919
276.4765,-0.3564064,1.968638,3.386922,2.325044,1.968638
276.6289,-0.351759,1.99272,3.3912,2.344479,1.99272
276.7813,-0.3623592,2.003329,3.306105,2.365688,2.003329
276.9337,-0.3492655,2.016763,3.193426,2.366029,2.016763
277.0861,-0.3531134,1.990571,3.257728,2.343684,1.990571
277.2385,-0.3519839,1.976919,3.398911,2.328903,1.976919
277.3909,-0.3547647,1.967584,3.694237,2.322348,1.967584
277.5433,-0.343094,1.986002,3.701916,2.329096,1.986002
277.6957,-0.3463801,1.985687,3.634978,2.332067,1.985687
277.8481,-0.3547708,1.951777,3.386554,2.306548,1.951777
278.0005,-0.3557214,1.92356,3.399874,2.279281,1.92356
278.1529,-0.3525767,1.897174,3.210501,2.249751,1.897174
278.3053,-0.3353138,1.919988,3.27696,2.255302,1.919988
278.4577,-0.3302833,1.933111,3.247773,2.263394,1.933111
278.6101,-0.329717,1.956562,3.473141,2.286279,1.956562
278.7625,-0.3339765,1.961569,3.537115,2.295546,1.961569
278.9149,-0.3399419,1.961315,3.550354,2.301257,1.961315
279.0673,-0.347703,1.952612,3.349333,2.300315,1.952612
279.2197,-0.3492663,1.961548,3.408956,2.310814,1.961548
279.3721,-0.3384288,1.979967,3.489491,2.318396,1.979967
279.5245,-0.3293693,1.980452,3.654746,2.309821,1.980452
279.6769,-0.329419,1.941846,3.431957,2.271265,1.941846
279.8293,-0.3299321,1.920837,3.252254,2.250769,1.920837
279.9817,-0.3131178,1.947093,3.075363,2.260211,1.947093
280.1341,-0.2888982,2.01527,3.063394,2.304168,2.01527
280.2865,-0.2751749,2.066518,3.120591,2.341693,2.066518
280.4389,-0.2632361,2.098352,3.008526,2.361588,2.098352
280.5913,-0.2604034,2.113429,2.913561,2.373832,2.113429
280.7437,-0.2723512,2.108958,3.009521,2.381309,2.108958
280.8961,-0.2821222,2.080702,3.351554,2.362824,2.080702
281.0485,-0.3025629,2.024181,3.501728,2.326744,2.024181
281.2009,-0.3224962,1.974054,3.431733,2.296551,1.974054
281.3533,-0.3269295,1.955409,3.401721,2.282339,1.955409
281.5057,-0.3054836,1.979664,3.670326,2.285147,1.979664
281.6581,-0.2983616,1.971426,3.538582,2.269788,1.971426
281.8105,-0.2914276,1.94123,3.370438,2.232657,1.94123
281.9629,-0.3017711,1.906797,3.068424,2.208568,1.906797
282.1153,-0.3020342,1.898082,2.924624,2.200117,1.898082
282.2677,-0.2935805,1.929056,2.769897,2.222637,1.929056
282.4201,-0.2939331,1.939842,3.059717,2.233775,1.939842
282.5725,-0.3086916,1.939389,3.277162,2.24808,1.939389
282.7249,-0.295947,1.947697,3.464188,2.243644,1.947697
282.8773,-0.2928669,1.927669,3.185233,2.220536,1.927669
283.0297,-0.2960217,1.899492,3.113159,2.195513,1.899492
283.1821,-0.294257,1.894662,3.268182,2.188919,1.894662
283.3345,-0.2774211,1.916937,3.445385,2.194358,1.916937
283.4869,-0.2768116,1.9194,3.603697,2.196212,1.9194
283.6393,-0.2839746,1.898306,3.531496,2.182281,1.898306
283.7917,-0.2834867,1.916311,3.40879,2.199798,1.916311
283.9441,-0.2782397,1.951129,3.245282,2.229369,1.951129
284.0965,-0.2674575,2.000844,3.400036,2.268302,2.000844
284.2489,-0.2773992,1.999216,3.659837,2.276615,1.999216
284.4013,-0.2919816,1.987491,3.690599,2.279472,1.987491
284.5537,-0.3027463,1.980337,3.442936,2.283084,1.980337
284.7061,-0.3125933,1.975071,3.345638,2.287665,1.975071
284.8585,-0.3242932,1.954736,3.284499,2.279029,1.954736
285.0109,-0.3210168,1.952481,3.403197,2.273497,1.952481
285.1633,-0.3142603,1.952224,3.285978,2.266484,1.952224
285.3157,-0.2856157,1.973757,3.342165,2.259372,1.973757
285.4681,-0.2802571,1.975203,3.226893,2.25546,1.975203
285.6205,-0.2816778,1.969535,3.363344,2.251213,1.969535
285.7729,-0.287659,1.968801,3.257637,2.25646,1.968801
285.9253,-0.2921522,1.969686,3.17393,2.261838,1.969686
286.0777,-0.3197532,1.938607,3.002395,2.25836,1.938607
286.2301,-0.3194467,1.939667,3.013426,2.259113,1.939667
286.3825,-0.3086736,1.946689,3.113033,2.255362,1.946689
286.5349,-0.2948934,1.986133,3.112766,2.281026,1.986133
286.6873,-0.289826,2.018429,3.11752,2.308255,2.018429
286.8397,-0.2846339,2.0401,3.048257,2.324733,2.0401
286.9921,-0.2930063,2.021811,2.791295,2.314817,2.021811
287.1445,-0.3120199,1.983511,2.870562,2.295531,1.983511
287.2969,-0.3231867,1.945286,2.87157,2.268472,1.945286
287.4493,-0.3299141,1.922596,3.248943,2.252511,1.922596
287.6017,-0.3311788,1.895028,3.278996,2.226206,1.895028
287.7541,-0.2965904,1.868675,2.847464,2.165265,1.868675
287.9065,-0.2755218,1.807248,2.474968,2.082769,1.807248
288.0589,-0.2743835,1.744701,2.139907,2.019085,1.744701
288.2113,-0.2503122,1.764528,2.173264,2.01484,1.764528
288.3637,-0.228535,1.813027,2.414042,2.041562,1.813027
288.5161,-0.2544127,1.814744,2.685873,2.069157,1.814744
288.6685,-0.2924905,1.779804,2.613591,2.072294,1.779804
288.8209,-0.3059109,1.733244,2.327965,2.039155,1.733244
288.9733,-0.3112024,1.685827,2.208017,1.997029,1.685827
289.1257,-0.3217749,1.644059,2.270555,1.965834,1.644059
289.2781,-0.2780002,1.673222,2.506099,1.951222,1.673222
289.4305,-0.2329369,1.709494,2.71865,1.942431,1.709494
289.5829,-0.213297,1.73783,2.919712,1.951127,1.73783
289.7353,-0.1922836,1.739992,3.071307,1.932276,1.739992
289.8877,-0.1637496,1.704138,3.13604,1.867887,1.704138
290.0401,-0.1697362,1.596506,2.996423,1.766243,1.596506
290.1925,-0.1757404,1.517801,2.646616,1.693541,1.517801
290.3449,-0.1670499,1.522847,2.215609,1.689897,1.522847
290.4973,-0.1645932,1.583414,2.020335,1.748007,1.583414
290.6497,-0.1685289,1.693509,2.131821,1.862038,1.693509
290.8021,-0.1770313,1.801134,2.693858,1.978165,1.801134
290.9545,-0.1836205,1.863688,2.820855,2.047308,1.863688
291.1069,-0.1980712,1.834476,2.657038,2.032547,1.834476
291.2593,-0.1940995,1.796614,2.600241,1.990713,1.796614
291.4117,-0.1677315,1.779349,2.766182,1.947081,1.779349
291.5641,-0.1505919,1.746328,2.859753,1.896919,1.746328
291.7165,-0.1580827,1.693555,2.645503,1.851637,1.693555
291.8689,-0.1686601,1.678234,2.322423,1.846895,1.678234
292.0213,-0.180628,1.732777,2.154392,1.913405,1.732777
292.1737,-0.1885383,1.829969,2.197097,2.018507,1.829969
292.3261,-0.1877706,1.915407,2.308433,2.103177,1.915407
292.4785,-0.1925067,1.948662,2.506875,2.141168,1.948662
292.6309,-0.1937551,1.964824,2.693322,2.158579,1.964824
292.7833,-0.1798815,1.983753,2.62168,2.163635,1.983753
292.9357,-0.1778644,1.962093,2.422159,2.139957,1.962093
293.0881,-0.1968253,1.898474,2.386239,2.095299,1.898474
293.2405,-0.2047176,1.876651,2.646925,2.081369,1.876651
293.3929,-0.2062996,1.912104,2.952545,2.118403,1.912104
293.5453,-0.2206115,1.951281,2.918425,2.171892,1.951281
293.6977,-0.2461997,1.963904,2.688487,2.210104,1.963904
293.8501,-0.2791348,1.951741,2.557964,2.230876,1.951741
294.0025,-0.3018311,1.964285,2.699342,2.266116,1.964285
294.1549,-0.2995788,2.010211,3.077422,2.30979,2.010211
294.3073,-0.2836844,2.058187,3.492089,2.341871,2.058187
294.4597,-0.2753651,2.074132,3.795106,2.349498,2.074132
294.6121,-0.2716049,2.074977,3.706301,2.346582,2.074977
294.7645,-0.272916,2.061696,3.46163,2.334612,2.061696
294.9169,-0.2687533,2.065591,3.251955,2.334345,2.065591
295.0693,-0.2611726,2.075114,3.229017,2.336287,2.075114
295.2217,-0.252976,2.07217,3.323233,2.325146,2.07217
295.3741,-0.2362004,2.051603,3.201988,2.287803,2.051603
295.5265,-0.2122259,2.018119,2.885125,2.230345,2.018119
295.6789,-0.1925132,1.951643,2.383589,2.144156,1.951643
295.8313,-0.1866743,1.876376,2.014064,2.06305,1.876376
295.9837,-0.1729853,1.850047,1.842922,2.023032,1.850047
296.1361,-0.1572699,1.869445,2.017583,2.026715,1.869445
296.2885,-0.1596543,1.914152,2.385751,2.073806,1.914152
296.4409,-0.1708904,1.948902,2.679739,2.119793,1.948902
296.5933,-0.1673447,1.999287,2.813097,2.166631,1.999287
296.7457,-0.1695755,2.013209,2.993323,2.182784,2.013209
296.8981,-0.1772707,2.000403,3.348146,2.177674,2.000403
297.0505,-0.1572283,1.986787,3.274932,2.144016,1.986787
297.2029,-0.1347415,1.96723,3.095331,2.101971,1.96723
297.3553,-0.1178246,1.916182,2.878088,2.034006,1.916182
297.5077,-0.09930678,1.898854,2.771169,1.998161,1.898854
297.6601,-0.07958652,1.818939,2.352039,1.898525,1.818939
297.8125,-0.09133312,1.627336,1.910116,1.718669,1.627336
297.9649,-0.1239407,1.476931,1.601858,1.600872,1.476931
298.1173,-0.1440964,1.425065,1.346785,1.569161,1.425065
298.2697,-0.1387313,1.478897,1.310033,1.617629,1.478897
298.4221,-0.1578531,1.496401,1.306396,1.654254,1.496401
298.5745,-0.2115453,1.491704,1.342739,1.703249,1.491704
298.7269,-0.2250478,1.576639,1.498683,1.801687,1.576639
298.8793,-0.1871604,1.777815,1.944289,1.964975,1.777815
299.0317,-0.1322155,1.918092,2.323823,2.050308,1.918092
299.1841,-0.1026137,1.933,2.256812,2.035614,1.933
299.3365,-0.08929697,1.869564,2.286293,1.958861,1.869564
299.4889,-0.07781091,1.689754,2.105563,1.767564,1.689754
299.6413,-0.1327131,1.22858,1.972272,1.361293,1.22858
299.7937,-0.1467138,1.056359,1.913017,1.203073,1.056359
299.9461,-0.1579729,0.9511283,1.893116,1.109101,0.9511283
300.0985,-0.1304485,0.9677284,2.010454,1.098177,0.9677284
300.2509,-0.1233703,0.922088,2.015923,1.045458,0.922088
300.4033,-0.1184567,0.8960602,1.887672,1.014517,0.8960602
300.5557,-0.1410506,0.9777908,1.773376,1.118841,0.9777908
300.7081,-0.1216395,1.124726,1.747847,1.246366,1.124726
300.8605,-0.1173757,1.240411,1.939473,1.357786,1.240411
301.0129,-0.1526769,1.296223,1.97074,1.4489,1.296223
301.1653,-0.1534543,1.458004,1.949366,1.611458,1.458004
301.3177,-0.02384984,2.016149,2.05882,2.039645,2.015795
301.4701,-0.05143541,2.093489,2.216933,2.078287,2.026851
301.6225,-0.08206505,1.96907,2.402578,2.051135,1.96907
301.7749,-0.08905863,1.863813,2.365326,1.952871,1.863813
301.9273,-0.1015657,1.795166,2.272409,1.896732,1.795166
302.0797,-0.08672302,1.713779,1.819345,1.800502,1.713779
302.2321,-0.07302939,1.676279,1.866753,1.750406,1.677377
302.3845,-0.04029847,1.46968,1.950425,1.724397,1.684099
302.5369,-0.01102477,1.747065,2.366414,1.75809,1.747065
302.6893,-0.0000337,1.826741,2.496149,1.826775,1.826741
302.8417,-0.005781581,1.897557,2.335987,1.903339,1.897557
302.9941,0.001980566,1.978391,2.392138,1.975692,1.977673
303.1465,-0.02748513,2.138187,2.23587,2.031667,2.004181
303.2989,-0.07364643,1.934493,2.011237,2.00814,1.934493
303.4513,-0.06562231,1.949525,1.904988,2.015147,1.949525
303.6037,-0.06872895,1.947154,1.90091,2.015883,1.947154
303.7561,-0.09168726,1.958007,2.178792,2.049694,1.958007
303.9085,-0.1044459,1.986974,2.561527,2.09142,1.986974
304.0609,-0.1134893,2.031938,2.864828,2.145427,2.031938
304.2133,-0.1335845,2.059123,2.826365,2.192708,2.059123
304.3657,-0.1603225,2.042896,2.899365,2.203218,2.042896
304.5181,-0.165581,2.047161,2.856435,2.212742,2.047161
304.6705,-0.1487853,2.07585,3.071084,2.224635,2.07585
304.8229,-0.1383802,2.088856,3.165751,2.227236,2.088856
304.9753,-0.1258263,2.086024,3.175024,2.21185,2.086024
305.1277,-0.1112384,2.087761,3.095918,2.199,2.087761
305.2801,-0.1002634,2.091112,2.852806,2.191375,2.091112
305.4325,-0.0901363,2.07857,2.886748,2.168706,2.07857
305.5849,-0.09822311,2.051305,3.007494,2.149528,2.051305
305.7373,-0.1052868,2.048125,3.240993,2.153412,2.048125
305.8897,-0.06810334,2.036372,2.993757,2.104475,2.036372
306.0421,-0.08476838,1.913164,2.665617,1.997933,1.913164
306.1945,-0.1201054,1.818856,2.424252,1.938961,1.818856
306.3469,-0.1133005,1.821785,2.432468,1.935085,1.821785
306.4993,-0.0819585,1.890502,2.672282,1.972461,1.890502
306.6517,-0.1021519,1.8818,2.828578,1.983952,1.8818
306.8041,-0.0837212,1.900326,2.814783,1.984705,1.900984
306.9565,-0.04535683,1.801432,2.654709,1.979628,1.934271
307.1089,-0.02961134,1.772961,2.687154,1.940352,1.910741
307.2613,-0.02062158,1.903088,2.750741,1.935185,1.914563
307.4137,-0.03520796,1.842311,2.853844,1.951282,1.916074
307.5661,-0.05038154,1.922325,2.788017,1.997712,1.94733
307.7185,-0.07430492,1.946031,2.70272,2.020336,1.946031
307.8709,-0.1000846,1.924304,2.7074,2.024388,1.924304
308.0233,-0.1060439,1.922121,2.668952,2.028165,1.922121
308.1757,-0.1067348,1.91252,2.589264,2.019255,1.91252
308.3281,-0.0777282,1.851097,2.276424,1.928825,1.851097
308.4805,-0.09016921,1.644384,2.121252,1.734553,1.644384
308.6329,-0.07674009,1.51331,1.921637,1.590311,1.513571
308.7853,-0.0564035,1.434836,1.80199,1.54108,1.484677
308.9377,-0.044038,1.267921,1.614923,1.61391,1.569872
309.0901,-0.0679853,1.67435,1.710216,1.742335,1.67435
309.2425,-0.0719296,1.84273,1.976766,1.91466,1.84273
309.3949,-0.09683309,1.937339,2.580634,2.034172,1.937339
309.5473,-0.1194747,1.990871,2.693003,2.110346,1.990871
309.6997,-0.1110707,1.990396,2.435569,2.101466,1.990396
309.8521,-0.1006651,1.987872,2.24728,2.088537,1.987872
310.0045,-0.08196672,1.99833,2.081152,2.080296,1.99833
310.1569,-0.07791372,1.983495,2.251848,2.061409,1.983495
310.3093,-0.06974324,1.831504,1.958385,1.901247,1.831504
310.4617,-0.08230032,1.569348,1.764909,1.652754,1.570454
310.6141,-0.03747667,1.303031,1.593333,1.560311,1.522835
310.7665,0.006535223,1.538156,1.423822,1.531621,1.538156
310.9189,0.0638914,1.677749,1.399932,1.613857,1.677749
311.0713,0.05982871,1.684853,1.282832,1.625024,1.684853
311.2237,0.02258061,1.661348,1.455319,1.638767,1.661348
311.3761,0.05962299,1.679621,1.907809,1.619998,1.679621
311.5285,0.02557759,1.529905,2.013798,1.504327,1.529905
311.6809,0.007899724,1.419439,2.003464,1.411539,1.419439
311.8333,0.004959932,1.394724,1.71743,1.389764,1.394724
311.9857,0.00309843,1.482819,1.654776,1.479721,1.482819
312.1381,0.005779011,1.612409,1.562203,1.60663,1.612409
312.2905,-0.00230176,1.659248,1.47147,1.661549,1.659248
312.4429,-0.01907199,1.702166,1.421795,1.721238,1.702166
312.5953,-0.02184246,1.780863,1.310171,1.802705,1.780863
312.7477,0.00221573,1.945901,1.489442,1.943685,1.945901
312.9001,0.003859598,2.026588,1.495207,2.022729,2.026588
313.0525,-0.007891937,2.085089,1.834433,2.092981,2.085089
313.2049,0.02302706,2.168525,2.263689,2.145498,2.168525
313.3573,0.05059694,2.212409,2.612205,2.161812,2.212409
313.5097,0.03843173,2.156298,2.442823,2.117867,2.156298
313.6621,-0.02141488,2.060817,2.767411,2.082232,2.060817
313.8145,0.009247989,1.991283,3.001462,1.982035,1.991283
313.9669,0.001778757,1.87677,2.90898,1.874991,1.87677
314.1193,0.0331594,1.795306,2.405689,1.762147,1.795306
314.2717,0.04808966,1.789226,2.119741,1.741136,1.789226
314.4241,0.06371545,1.857226,2.204308,1.793511,1.857226
314.5765,0.04778678,1.951293,2.278891,1.903507,1.951293
314.7289,0.02811357,2.024632,2.423892,1.996518,2.024632
314.8813,0.02582868,2.046638,2.275464,2.020809,2.046638
315.0337,0.04868949,2.039079,2.765723,1.990389,2.039079
315.1861,0.04971987,1.935073,2.858613,1.885354,1.935073
315.3385,0.03757689,1.728054,2.845483,1.690477,1.728054
315.4909,0.03721279,1.600371,2.677397,1.563159,1.600371
315.6433,0.04356308,1.543643,2.486525,1.50008,1.543643
315.7957,0.0229892,1.647662,2.427058,1.624673,1.647662
315.9481,0.02242659,1.80745,2.624933,1.785024,1.80745
316.1005,0.01277836,1.963518,2.960113,1.95074,1.963518
316.2529,-0.05586714,1.83177,2.954273,1.887637,1.83177
316.4053,-0.1247073,1.726368,2.915897,1.851075,1.726368
316.5577,-0.1057969,1.760058,2.947769,1.865855,1.760058
316.7101,-0.1451885,1.754698,3.12003,1.899887,1.754698
316.8625,-0.1322318,1.886352,3.501138,2.018584,1.886352
317.0149,-0.09368162,2.066496,4.215603,2.160177,2.066496
317.1673,-0.06498938,2.20615,4.181639,2.271139,2.20615
317.3197,-0.08050276,2.20567,4.08209,2.286172,2.20567
317.4721,-0.08089375,2.221022,3.834756,2.301916,2.221022
317.6245,-0.07591996,2.241863,3.676947,2.317783,2.241863
317.7769,-0.0785803,2.235741,3.452082,2.314321,2.235741
317.9293,-0.07840072,2.21126,3.505951,2.289661,2.21126
318.0817,-0.05098495,2.178657,3.742762,2.229642,2.178657
318.2341,-0.0460745,2.078439,4.303099,2.124513,2.078439
318.3865,-0.03935127,1.97778,4.746094,2.017542,1.978191
318.5389,-0.03327029,1.85085,4.832628,1.966954,1.933684
318.6913,-0.01745258,1.857975,4.710219,2.013366,1.995913
318.8437,-0.01384508,2.047805,4.079761,2.091294,2.077449
318.9961,-0.0020183,2.259475,4.095458,2.161995,2.159976
319.1485,-0.006534917,2.276221,4.170341,2.128404,2.121869
319.3009,-0.00939799,2.08221,4.682399,2.071461,2.062063
319.4533,-0.003702919,1.992738,5.294862,1.99658,1.992877
319.6057,-0.009625688,1.864536,5.94945,1.90139,1.891765
319.7581,-0.01989304,1.722353,6.410638,1.819377,1.799484
319.9105,-0.03818694,1.764007,6.676162,1.765337,1.72715
320.0629,-0.04055397,1.740359,6.676285,1.758681,1.718127
320.2153,-0.03622024,1.74551,6.484258,1.792765,1.756545
320.3677,-0.02157546,1.790877,6.011516,1.831768,1.810192
320.5201,-0.01422493,1.863578,5.467934,1.857458,1.843233
320.6725,-0.01035553,1.857748,4.720692,1.900513,1.890157
320.8249,-0.004756004,1.971968,4.146906,1.976724,1.971968
320.9773,0.01179021,2.085258,3.784866,2.073468,2.085258
321.1297,0.01089319,2.13472,3.802955,2.124219,2.135112
321.2821,-0.004393865,2.075329,3.466143,2.154871,2.150477
321.4345,-0.01193695,2.112474,3.489122,2.207187,2.19525
321.5869,-0.01472786,2.306455,3.337898,2.221055,2.206328
321.7393,-0.0164084,2.408456,3.454823,2.217412,2.201003
321.8917,-0.01975217,2.18999,3.340085,2.191214,2.171462
322.0441,-0.006650423,2.055905,3.461688,2.198528,2.191878
322.1965,0.006222544,2.197182,3.798227,2.190959,2.197182
322.3489,0.01298617,2.189081,4.140295,2.176095,2.189081
322.5013,0.01814595,2.164423,4.944382,2.146277,2.164423
322.6537,0.007211974,2.122112,5.158422,2.115095,2.122307
322.8061,0.001443424,2.085155,5.395631,2.123234,2.124677
322.9585,0.009291951,2.136692,5.05778,2.1274,2.136692
323.1109,0.0187293,2.15977,5.082065,2.141041,2.15977
323.2633,0.005634172,2.123518,5.183589,2.117884,2.123518
323.4157,0.01269736,2.135457,4.986797,2.122759,2.135457
323.5681,0.003635948,2.131119,5.143669,2.127483,2.131119
323.7205,-0.002103326,2.103673,5.105141,2.105776,2.103673
323.8729,0.00375469,2.10253,5.215344,2.098775,2.10253
324.0253,0.00826129,2.119487,4.839322,2.111226,2.119487
324.1777,-0.001599789,2.170624,4.554657,2.172224,2.170624
324.3301,0.01687611,2.239155,4.544774,2.222268,2.239144
324.4825,0.006037314,2.258361,4.712932,2.249763,2.2558
324.6349,-0.002549639,2.370763,4.457632,2.295471,2.292921
324.7873,-0.005950057,2.383489,3.804781,2.342015,2.336065
324.9397,-0.004927297,2.405244,3.478528,2.387497,2.382569
325.0921,-0.0003201061,2.380775,3.718184,2.376533,2.376213
325.2445,-0.001213837,2.437647,4.044439,2.367778,2.366564
325.3969,-0.001181791,2.21584,4.287225,2.364255,2.363074
325.5493,-0.0000820,2.372281,4.152442,2.369864,2.369781
325.7017,0.002063269,2.419534,4.185642,2.357146,2.35921
325.8541,-0.002306911,2.39559,3.975304,2.357198,2.354892
326.0065,0.01724656,2.388738,4.170433,2.371001,2.388248
326.1589,0.03295694,2.415868,4.283858,2.382911,2.415868
326.3113,0.03831482,2.417018,4.517015,2.378704,2.417018
326.4637,0.03531865,2.39858,4.344147,2.363261,2.39858
326.6161,0.04025176,2.398096,4.000844,2.357844,2.398096
326.7685,0.04117224,2.39319,3.933137,2.352018,2.39319
326.9209,0.04215803,2.392841,4.074553,2.350682,2.392841
327.0733,0.03965209,2.382369,4.087278,2.342717,2.382369
327.2257,0.06035127,2.397378,3.862451,2.337027,2.397378
327.3781,0.07343245,2.390274,3.625411,2.316842,2.390274
327.5305,0.08178174,2.383527,3.746013,2.301745,2.383527
327.6829,0.09934121,2.351221,4.121216,2.25188,2.351221
327.8353,0.1227285,2.307437,4.545504,2.184708,2.307437
327.9877,0.09136015,2.215629,4.89375,2.124269,2.215629
328.1401,0.09676365,2.205029,4.902799,2.108265,2.205029
328.2925,0.1270345,2.245727,4.493443,2.118693,2.245727
328.4449,0.1394086,2.271206,4.200356,2.131798,2.271206
328.5973,0.1258758,2.254643,4.14242,2.128767,2.254643
328.7497,0.1322367,2.267239,4.20128,2.135002,2.267239
328.9021,0.1048577,2.260823,4.163331,2.155965,2.260823
329.0545,0.08767046,2.294585,4.30827,2.206915,2.294585
329.2069,0.06093452,2.27891,4.507743,2.217993,2.278928
329.3593,0.02345715,2.254221,4.866925,2.234817,2.258275
329.5117,-0.01313647,2.048408,4.891556,2.225631,2.212494
329.6641,-0.01584252,2.27232,5.19902,2.251103,2.235261
329.8165,-0.03408507,2.211897,5.160372,2.245982,2.211897
329.9689,-0.05241473,2.207968,4.832768,2.260382,2.207968
