#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,186.6724
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
74.9632,1.349632,1.323956,1.364349,1.359955,1.333301,1.376017,1.363915,1.339236,1.378975,1.365065,1.343372,1.378263,1.367258,1.347859,1.379103
75.1156,1.360415,1.33896,1.373188,1.373502,1.349086,1.389051,1.378342,1.354828,1.393604,1.379557,1.359066,1.392813,1.382238,1.364803,1.393553
75.2680,1.375074,1.354162,1.388352,1.386393,1.364326,1.401177,1.391175,1.370502,1.405262,1.390666,1.373993,1.401868,1.389204,1.377522,1.396891
75.4204,1.386528,1.362442,1.402771,1.397389,1.372368,1.415149,1.401976,1.378903,1.418588,1.401318,1.383142,1.414168,1.399621,1.387259,1.408146
75.5728,1.405173,1.387774,1.417652,1.414821,1.395177,1.429618,1.419208,1.401759,1.432507,1.416655,1.404498,1.425665,1.41081,1.403515,1.416006
75.7252,1.426456,1.409336,1.439902,1.431842,1.416147,1.444395,1.434485,1.422272,1.444247,1.43427,1.426232,1.4406,1.433028,1.428001,1.436929
75.8776,1.433906,1.418739,1.446123,1.440598,1.425823,1.452826,1.443306,1.432189,1.452494,1.441578,1.43567,1.44634,1.4383,1.436312,1.43986
76.0300,1.449756,1.435691,1.461827,1.454792,1.441455,1.466452,1.456586,1.446421,1.465437,1.454211,1.449507,1.458188,1.450209,1.450923,1.449625
76.1824,1.454435,1.444855,1.462684,1.461144,1.449462,1.471569,1.462731,1.453277,1.471154,1.460344,1.456724,1.463472,1.457712,1.460032,1.455768
76.3348,1.459337,1.447456,1.469868,1.465187,1.454321,1.475019,1.466686,1.458981,1.473619,1.464656,1.462333,1.46669,1.462472,1.465806,1.459636
76.4872,1.461679,1.45106,1.471139,1.468341,1.457814,1.477979,1.468757,1.461544,1.475291,1.465108,1.463978,1.466094,1.46232,1.467333,1.458083
76.6396,1.456486,1.441012,1.47022,1.465358,1.452579,1.477014,1.467299,1.458938,1.47486,1.46427,1.461577,1.466625,1.461767,1.464501,1.459444
76.7920,1.457432,1.440455,1.472648,1.462762,1.450277,1.474014,1.46374,1.455739,1.470861,1.461996,1.457796,1.465656,1.461062,1.459772,1.46217
76.9444,1.453089,1.437858,1.466403,1.456036,1.443985,1.466577,1.458081,1.449972,1.465132,1.456909,1.453657,1.459676,1.453354,1.454629,1.452301
77.0968,1.450303,1.43742,1.461337,1.453727,1.44256,1.463371,1.456764,1.448139,1.464236,1.458001,1.451289,1.463807,1.457409,1.451144,1.462806
77.2492,1.447902,1.438864,1.455461,1.447484,1.440067,1.453642,1.449524,1.444367,1.453809,1.446496,1.448646,1.444773,1.436914,1.449736,1.427345
77.4016,1.442303,1.433661,1.449355,1.4444,1.435655,1.451601,1.444602,1.439496,1.448758,1.443384,1.443738,1.443102,1.442084,1.446283,1.438801
77.5540,1.430465,1.42357,1.435791,1.43549,1.426666,1.442493,1.43723,1.430277,1.442754,1.438671,1.435657,1.44105,1.441634,1.44177,1.441526
77.7064,1.425821,1.41138,1.437032,1.428674,1.417271,1.437544,1.430967,1.421303,1.438514,1.434307,1.426494,1.440457,1.438684,1.433813,1.442551
77.8588,1.40707,1.394086,1.416332,1.417765,1.405033,1.427264,1.42126,1.410102,1.429666,1.420118,1.414711,1.4241,1.419508,1.423244,1.416838
78.0112,1.387629,1.368819,1.400178,1.4027,1.383095,1.416706,1.408812,1.389802,1.422734,1.411199,1.395089,1.423009,1.415673,1.404681,1.423756
78.1636,1.377317,1.352192,1.393628,1.393732,1.370147,1.410131,1.404014,1.380498,1.421122,1.409446,1.38725,1.425913,1.413608,1.395983,1.426727
78.3160,1.373324,1.345509,1.391197,1.389332,1.362441,1.407854,1.399063,1.37235,1.418269,1.405546,1.378601,1.425502,1.412107,1.386289,1.431721
78.4684,1.370772,1.337369,1.392339,1.383883,1.352339,1.405389,1.392815,1.364939,1.412377,1.398118,1.375323,1.414238,1.401752,1.384256,1.414119
78.6208,1.374805,1.340876,1.397158,1.387178,1.355072,1.409437,1.39364,1.367336,1.412076,1.39772,1.376687,1.412487,1.402665,1.383577,1.416278
78.7732,1.372159,1.343154,1.390762,1.385844,1.359953,1.403346,1.39676,1.373427,1.413189,1.401803,1.384427,1.414084,1.40214,1.394509,1.407386
78.9256,1.375884,1.346543,1.395044,1.392244,1.363843,1.412157,1.40489,1.377804,1.424903,1.410516,1.389506,1.426115,1.41075,1.400482,1.418128
79.0780,1.382357,1.349257,1.404876,1.398692,1.371443,1.418286,1.407434,1.386629,1.422665,1.410317,1.396572,1.420281,1.412452,1.406077,1.417012
79.2304,1.386624,1.355121,1.408368,1.402767,1.377099,1.421467,1.412183,1.392248,1.42704,1.415214,1.400959,1.425783,1.416317,1.407957,1.422431
79.3828,1.394242,1.366282,1.413994,1.407872,1.383122,1.42626,1.415834,1.396631,1.43034,1.417605,1.405565,1.426562,1.416834,1.41163,1.420613
79.5352,1.399896,1.371835,1.420235,1.409925,1.385134,1.428514,1.41874,1.398172,1.434547,1.422061,1.407535,1.433162,1.420107,1.412258,1.425931
79.6876,1.406266,1.387146,1.420118,1.414709,1.395439,1.429199,1.421804,1.407028,1.433092,1.426042,1.417553,1.432511,1.42732,1.42297,1.430609
79.8400,1.412373,1.395293,1.424997,1.419508,1.402704,1.432304,1.42499,1.413151,1.434071,1.426668,1.422624,1.429715,1.425112,1.427415,1.423422
79.9924,1.415691,1.395374,1.431085,1.420315,1.403144,1.433453,1.424396,1.412205,1.433733,1.427794,1.421291,1.432755,1.430305,1.42827,1.431852
80.1448,1.407292,1.389565,1.420135,1.417241,1.400666,1.429732,1.42284,1.409657,1.432903,1.423676,1.417127,1.428588,1.422547,1.423958,1.421518
80.2972,1.4074,1.386808,1.422463,1.415417,1.395785,1.430242,1.418301,1.402372,1.430334,1.418797,1.408968,1.426094,1.420347,1.416802,1.422946
80.4496,1.406369,1.384852,1.422084,1.412231,1.391668,1.427591,1.414735,1.39831,1.426973,1.41499,1.405053,1.422253,1.415163,1.411211,1.418001
80.6020,1.402038,1.384084,1.414762,1.410243,1.391196,1.424279,1.413937,1.397129,1.426433,1.414577,1.402659,1.423326,1.414955,1.408046,1.419957
80.7544,1.398489,1.380268,1.411215,1.404943,1.386777,1.41799,1.409627,1.393837,1.421113,1.409931,1.400136,1.416936,1.406791,1.404366,1.408466
80.9068,1.401579,1.378493,1.41817,1.405868,1.384854,1.421158,1.409011,1.392401,1.421093,1.407591,1.398577,1.413958,1.402429,1.401519,1.403044
81.0592,1.393053,1.374284,1.405876,1.399198,1.381877,1.411299,1.403427,1.389162,1.413483,1.40543,1.394419,1.413182,1.406017,1.397122,1.412255
81.2116,1.393054,1.37367,1.40632,1.39578,1.377941,1.408078,1.397939,1.383713,1.407733,1.398095,1.389644,1.40382,1.396443,1.39366,1.398286
81.3640,1.390917,1.374917,1.401658,1.393136,1.37838,1.403101,1.395173,1.38137,1.404551,1.395885,1.38405,1.403905,1.395176,1.386308,1.401115
81.5164,1.389937,1.371435,1.402396,1.391724,1.372783,1.404596,1.391776,1.376998,1.401697,1.390007,1.38248,1.39492,1.387621,1.38607,1.388607
81.6688,1.389274,1.372386,1.400559,1.389351,1.372314,1.400744,1.389696,1.375306,1.399261,1.389481,1.380192,1.39556,1.388306,1.383724,1.39125
81.8212,1.382562,1.369412,1.391005,1.386027,1.370468,1.396239,1.388024,1.372662,1.398188,1.386633,1.376151,1.393432,1.382755,1.379421,1.384841
81.9736,1.380027,1.359595,1.393271,1.38432,1.364633,1.397298,1.385835,1.369633,1.396479,1.381248,1.374397,1.385547,1.372882,1.378235,1.369741
82.1260,1.367614,1.349911,1.37839,1.375837,1.358517,1.38676,1.380483,1.364496,1.390736,1.380941,1.36901,1.388521,1.379435,1.373555,1.383085
82.2784,1.365873,1.343369,1.379644,1.373264,1.353532,1.38565,1.377316,1.360324,1.388093,1.380201,1.365077,1.389866,1.383647,1.369882,1.392542
82.4308,1.364471,1.337136,1.381319,1.372413,1.347612,1.388146,1.37515,1.354633,1.388167,1.372826,1.358708,1.381536,1.369288,1.362022,1.373622
82.5832,1.355989,1.332084,1.370029,1.366818,1.344473,1.380545,1.371956,1.352321,1.384206,1.372376,1.356955,1.381904,1.371803,1.361437,1.378105
82.7356,1.357118,1.335678,1.369693,1.366742,1.346042,1.379397,1.371858,1.353403,1.38333,1.373413,1.358634,1.38257,1.374064,1.363457,1.380582
82.8880,1.369496,1.333753,1.392598,1.371519,1.344244,1.388874,1.371744,1.352079,1.384003,1.371304,1.357154,1.379976,1.371599,1.360891,1.378109
83.0404,1.35726,1.338176,1.368392,1.368005,1.34839,1.380029,1.373633,1.355805,1.384783,1.372995,1.361628,1.379961,1.369437,1.367376,1.370651
83.1928,1.356124,1.335796,1.367958,1.366367,1.347379,1.377901,1.37158,1.355587,1.381442,1.371925,1.361304,1.37839,1.370647,1.366525,1.373099
83.3452,1.358982,1.336274,1.37246,1.368544,1.348678,1.38076,1.374142,1.35757,1.384494,1.374262,1.36376,1.380719,1.371538,1.369318,1.372858
83.4976,1.358723,1.337463,1.371278,1.370397,1.349053,1.383685,1.375049,1.35767,1.385974,1.373796,1.363515,1.3801,1.371403,1.368222,1.373297
83.6500,1.360833,1.341599,1.372238,1.372388,1.351738,1.385334,1.376293,1.358809,1.387348,1.377401,1.363954,1.385849,1.380427,1.36897,1.38768
83.8024,1.366908,1.344074,1.38096,1.374725,1.354306,1.387652,1.378009,1.362021,1.388151,1.378942,1.367418,1.386192,1.380353,1.371792,1.385729
83.9548,1.367388,1.346,1.380526,1.376945,1.354692,1.391248,1.379229,1.362079,1.390203,1.376165,1.369,1.380567,1.372952,1.375639,1.371365
84.1072,1.366827,1.346444,1.379283,1.375547,1.354683,1.388821,1.37942,1.362143,1.39049,1.378267,1.369484,1.383737,1.375303,1.376415,1.374637
84.2596,1.367651,1.344309,1.382085,1.377385,1.355339,1.391573,1.381625,1.36341,1.39344,1.381443,1.369071,1.389331,1.380494,1.373976,1.384567
84.4120,1.364155,1.343601,1.37657,1.37948,1.355753,1.39497,1.384985,1.362983,1.39963,1.383947,1.368387,1.394066,1.382914,1.375341,1.387709
84.5644,1.367495,1.345104,1.381295,1.377802,1.355757,1.392016,1.383313,1.363853,1.396075,1.385629,1.369652,1.396108,1.387454,1.374458,1.395974
84.7168,1.371591,1.34412,1.389088,1.379211,1.354847,1.395127,1.384155,1.365446,1.396444,1.389545,1.373579,1.400198,1.396019,1.378254,1.408278
84.8692,1.373269,1.350424,1.387736,1.383215,1.360305,1.398385,1.388531,1.368241,1.402181,1.389659,1.373622,1.400366,1.389353,1.377265,1.397323
85.0216,1.382156,1.361813,1.395463,1.389709,1.369214,1.403576,1.393097,1.375912,1.404784,1.391649,1.37933,1.399858,1.388175,1.3794,1.393877
85.1740,1.385947,1.371311,1.395524,1.392318,1.376375,1.403083,1.398823,1.381673,1.41078,1.399197,1.38359,1.410045,1.39305,1.381416,1.400833
85.3264,1.38842,1.376096,1.396519,1.396027,1.382129,1.405508,1.402145,1.387938,1.412104,1.404697,1.389681,1.415366,1.40389,1.38704,1.415888
85.4788,1.402758,1.391071,1.410909,1.404481,1.392465,1.412933,1.40558,1.395828,1.412425,1.404206,1.39755,1.408809,1.400714,1.39554,1.404225
85.6312,1.409145,1.40139,1.414637,1.409641,1.400563,1.416111,1.409476,1.402037,1.414748,1.407335,1.403785,1.4098,1.403726,1.403494,1.403883
85.7836,1.406391,1.403272,1.408545,1.411198,1.404745,1.415792,1.412722,1.407073,1.416759,1.410578,1.410752,1.410457,1.406997,1.414544,1.401925
85.9360,1.402261,1.396044,1.40652,1.409161,1.402126,1.414134,1.410877,1.405513,1.414677,1.410286,1.408605,1.411461,1.410884,1.413182,1.409291
86.0884,1.396289,1.378323,1.408707,1.403111,1.389986,1.41232,1.40344,1.394623,1.409556,1.401364,1.396186,1.404887,1.401842,1.400185,1.40296
86.2408,1.39065,1.37105,1.403932,1.400042,1.384682,1.410749,1.399271,1.387934,1.407055,1.395978,1.387189,1.401884,1.397837,1.390962,1.402467
86.3932,1.383348,1.362137,1.397333,1.392159,1.3716,1.406224,1.394746,1.375772,1.407812,1.392603,1.376493,1.403501,1.390249,1.377821,1.398483
86.5456,1.387299,1.365792,1.401742,1.394622,1.375517,1.407778,1.396354,1.380725,1.407085,1.394043,1.382044,1.402113,1.391853,1.382824,1.397818
86.6980,1.388363,1.369707,1.400844,1.394788,1.37778,1.406434,1.398015,1.382075,1.409049,1.396856,1.38353,1.405962,1.393656,1.384881,1.399493
86.8504,1.389085,1.371585,1.40079,1.393481,1.376317,1.405173,1.395954,1.382126,1.405381,1.395265,1.385217,1.40202,1.392547,1.384066,1.398159
87.0028,1.392221,1.379642,1.400628,1.396381,1.385074,1.404046,1.399346,1.392083,1.404274,1.396,1.394971,1.396677,1.387441,1.391789,1.384723
87.1552,1.386859,1.374994,1.394593,1.391829,1.380403,1.399428,1.396082,1.388645,1.401062,1.396078,1.395021,1.396774,1.391978,1.396226,1.389271
87.3076,1.380093,1.36567,1.389286,1.385772,1.373311,1.393869,1.3888,1.378714,1.395396,1.388278,1.381277,1.392806,1.385993,1.382326,1.388321
87.4600,1.378263,1.358913,1.39067,1.383376,1.365745,1.394881,1.384829,1.369621,1.394747,1.382793,1.371561,1.389973,1.38001,1.373561,1.384031
87.6124,1.374422,1.356357,1.385768,1.37864,1.362036,1.38922,1.380248,1.365761,1.38949,1.379778,1.368267,1.387046,1.378959,1.370665,1.384133
87.7648,1.366416,1.351681,1.375267,1.373321,1.358295,1.382633,1.375147,1.361453,1.383671,1.372478,1.364528,1.377295,1.369036,1.369877,1.368545
87.9172,1.365843,1.348249,1.376467,1.370448,1.354434,1.380274,1.372535,1.358232,1.381352,1.370912,1.360696,1.377096,1.367448,1.363293,1.369888
88.0696,1.360631,1.340342,1.372684,1.362734,1.346164,1.372574,1.362813,1.350109,1.370283,1.36244,1.351973,1.368549,1.362907,1.352817,1.368803
88.2220,1.352042,1.32807,1.365873,1.357488,1.33618,1.370002,1.360135,1.342264,1.37066,1.357799,1.344353,1.365546,1.352624,1.343565,1.357668
88.3744,1.345271,1.326345,1.35572,1.34828,1.330219,1.358367,1.351541,1.334097,1.361414,1.350397,1.336126,1.358368,1.344673,1.335757,1.349463
88.5268,1.344727,1.324904,1.35567,1.34501,1.327378,1.354701,1.346369,1.331314,1.354642,1.346262,1.333475,1.353246,1.343739,1.332073,1.350021
88.6792,1.343074,1.323851,1.353589,1.341003,1.325731,1.349198,1.341352,1.329126,1.347873,1.342123,1.331746,1.347653,1.34137,1.331738,1.346477
88.8316,1.334682,1.318601,1.343081,1.334464,1.3198,1.342089,1.335075,1.322195,1.341762,1.333498,1.324789,1.337943,1.329239,1.326017,1.330832
88.9840,1.32398,1.304421,1.333779,1.327827,1.309724,1.337029,1.32722,1.313331,1.334191,1.32382,1.315393,1.327932,1.320983,1.316773,1.322991
89.1364,1.313476,1.298095,1.320738,1.317978,1.302393,1.325499,1.320754,1.30533,1.328292,1.322023,1.307991,1.3289,1.322473,1.310925,1.328113
89.2888,1.303741,1.284975,1.312262,1.309231,1.290939,1.31775,1.311838,1.294511,1.319991,1.310711,1.297054,1.31705,1.307759,1.29997,1.311279
89.4412,1.296529,1.275363,1.305855,1.302033,1.281597,1.311269,1.304741,1.285157,1.313693,1.305641,1.288181,1.313619,1.306238,1.292272,1.31259
89.5936,1.286069,1.266111,1.294396,1.292254,1.271198,1.301336,1.294649,1.276019,1.302738,1.296018,1.280481,1.302765,1.298236,1.284027,1.304455
89.7460,1.281866,1.259612,1.291,1.287738,1.266227,1.296818,1.291539,1.271192,1.30027,1.292343,1.273557,1.30041,1.291113,1.274071,1.29836
89.8984,1.281942,1.259161,1.291306,1.288371,1.264929,1.298339,1.289427,1.269467,1.297896,1.285572,1.271469,1.291371,1.28071,1.271371,1.284422
90.0508,1.278919,1.25822,1.287262,1.284675,1.262987,1.293693,1.28764,1.26782,1.295973,1.287398,1.271749,1.293912,1.285484,1.273968,1.290192
90.2032,1.279783,1.260147,1.287714,1.285528,1.264256,1.294404,1.289884,1.269533,1.298545,1.291057,1.27629,1.297304,1.289421,1.282594,1.292239
90.3556,1.282093,1.265322,1.288908,1.289138,1.269849,1.297299,1.291379,1.274443,1.298589,1.290504,1.277455,1.29599,1.289385,1.278158,1.294062
90.5080,1.289562,1.272611,1.296714,1.29413,1.277886,1.301129,1.295434,1.280666,1.301818,1.294416,1.28279,1.299384,1.293194,1.285785,1.296314
90.6604,1.289189,1.273401,1.295822,1.298188,1.28111,1.305708,1.30038,1.285046,1.307178,1.298973,1.287007,1.304204,1.298407,1.289583,1.302229
90.8128,1.295465,1.275807,1.304053,1.302905,1.283719,1.311589,1.304833,1.288182,1.312398,1.30403,1.290658,1.310039,1.304046,1.293423,1.308792
90.9652,1.299029,1.280677,1.307165,1.30801,1.287825,1.317395,1.310471,1.29195,1.319152,1.308727,1.293973,1.315528,1.30707,1.295846,1.312164
91.1176,1.307515,1.290944,1.31514,1.314559,1.296852,1.323008,1.31583,1.300337,1.32323,1.312934,1.301363,1.318337,1.309889,1.301475,1.313735
91.2700,1.317924,1.301193,1.326018,1.322595,1.305372,1.331121,1.322366,1.30878,1.329029,1.316406,1.310914,1.318979,1.308691,1.311855,1.307287
91.4224,1.324637,1.309967,1.331926,1.330433,1.314857,1.3384,1.332027,1.320139,1.3381,1.328801,1.323431,1.331463,1.323762,1.32372,1.323783
91.5748,1.333142,1.317649,1.341165,1.335869,1.321537,1.343364,1.336403,1.32532,1.342168,1.334618,1.327643,1.338182,1.332037,1.32802,1.334051
91.7272,1.337924,1.326003,1.34418,1.342416,1.330109,1.349014,1.34263,1.333424,1.347533,1.339181,1.335498,1.341088,1.335243,1.336457,1.334633
91.8796,1.33986,1.328422,1.34591,1.344874,1.334195,1.350641,1.34484,1.336818,1.349143,1.340342,1.336421,1.342383,1.33533,1.335311,1.33534
92.0320,1.341362,1.331585,1.346548,1.344261,1.334646,1.349426,1.343932,1.336324,1.347993,1.341304,1.336456,1.343844,1.338726,1.335846,1.340211
92.1844,1.343342,1.331494,1.349713,1.344496,1.334492,1.349881,1.343318,1.335506,1.347477,1.339635,1.334607,1.342252,1.335472,1.333193,1.336628
92.3368,1.341731,1.329626,1.348197,1.343542,1.332084,1.349703,1.341657,1.333286,1.346087,1.336894,1.333373,1.338697,1.332318,1.333053,1.331953
92.4892,1.335569,1.32587,1.340578,1.341755,1.331702,1.347099,1.341778,1.334164,1.345803,1.337308,1.33601,1.337971,1.333012,1.339574,1.329784
92.6416,1.32454,1.30993,1.331794,1.332312,1.315919,1.340786,1.333922,1.319578,1.341357,1.331373,1.323123,1.335539,1.328922,1.327862,1.329443
92.7940,1.31281,1.294497,1.321487,1.322859,1.303518,1.332493,1.326614,1.307885,1.336095,1.328837,1.311266,1.3378,1.333087,1.316912,1.341475
92.9464,1.308018,1.288778,1.316946,1.317367,1.297633,1.326953,1.321166,1.301916,1.330676,1.321937,1.305022,1.33028,1.323056,1.310146,1.329398
93.0988,1.309602,1.284657,1.321418,1.317152,1.292788,1.329103,1.319251,1.296911,1.330268,1.322019,1.299592,1.333228,1.328258,1.303576,1.341032
93.2512,1.303915,1.278612,1.315582,1.312283,1.286912,1.32447,1.318774,1.29413,1.330965,1.321373,1.29828,1.332897,1.320593,1.299462,1.331051
93.4036,1.30843,1.284165,1.31984,1.313966,1.289865,1.325603,1.319647,1.296462,1.331124,1.319458,1.30006,1.328967,1.313037,1.299151,1.319558
93.5560,1.313398,1.290903,1.32419,1.316243,1.29548,1.326299,1.320333,1.301425,1.329631,1.31977,1.303913,1.327492,1.313566,1.301148,1.319393
93.7084,1.321766,1.300444,1.332381,1.322866,1.304739,1.331869,1.323782,1.308813,1.331194,1.320449,1.3093,1.325838,1.31339,1.30594,1.316846
93.8608,1.331954,1.317871,1.339182,1.330312,1.31787,1.336626,1.329536,1.320106,1.334271,1.326441,1.320366,1.329426,1.320717,1.316405,1.322772
94.0132,1.332935,1.318576,1.340343,1.329661,1.31813,1.335482,1.328646,1.319135,1.333403,1.326184,1.317751,1.330344,1.320981,1.312554,1.325039
94.1656,1.331738,1.320193,1.337623,1.329273,1.320097,1.333873,1.326201,1.320539,1.328977,1.323382,1.319476,1.325265,1.321426,1.316222,1.32392
94.3180,1.325133,1.311098,1.332112,1.324398,1.312113,1.330461,1.321412,1.312079,1.325924,1.322847,1.321047,1.323709,1.330079,1.339125,1.325709
94.4704,1.31372,1.301535,1.31944,1.315988,1.299798,1.323739,1.314069,1.297752,1.321812,1.321589,1.314712,1.3249,1.340674,1.350255,1.33583
94.6228,1.283683,1.255136,1.295667,1.304802,1.281934,1.315335,1.310768,1.292784,1.319199,1.31906,1.312108,1.322367,1.339917,1.352634,1.333553
94.7752,1.237072,1.175328,1.25861,1.304966,1.282298,1.31541,1.333891,1.33469,1.333491,1.340503,1.354288,1.333602,1.357266,1.391005,1.339894
94.9276,1.210245,1.106147,1.243809,1.290471,1.248787,1.309122,1.324948,1.314969,1.32986,1.329098,1.326488,1.330386,1.344889,1.357062,1.338656
95.0800,1.169598,0.9985087,1.217018,1.261225,1.168551,1.301162,1.307106,1.256862,1.332087,1.316663,1.277002,1.336805,1.336242,1.313015,1.348677
95.2324,1.167066,0.9587451,1.228909,1.254364,1.123869,1.314131,1.310114,1.231066,1.353299,1.327745,1.26657,1.362537,1.344489,1.301129,1.369948
95.3848,1.182666,0.9850752,1.247738,1.244779,1.091806,1.315185,1.287838,1.174839,1.348205,1.312356,1.223767,1.362795,1.334199,1.262116,1.378006
95.5372,1.228855,1.090697,1.283528,1.262812,1.143892,1.31835,1.295422,1.205204,1.342394,1.314516,1.246813,1.351155,1.316814,1.256283,1.349308
95.6896,1.267416,1.147906,1.324943,1.306719,1.224796,1.351032,1.35696,1.326036,1.375558,1.388422,1.394812,1.38443,1.384968,1.398942,1.376528
95.8420,1.291941,1.211967,1.33162,1.300113,1.223567,1.339449,1.322345,1.265316,1.353532,1.338819,1.301293,1.359921,1.33445,1.30017,1.353166
95.9944,1.319521,1.283425,1.337946,1.314242,1.270184,1.336595,1.332821,1.305151,1.347562,1.345576,1.337237,1.350067,1.330652,1.320243,1.335918
96.1468,1.361347,1.360415,1.361876,1.361088,1.358781,1.362399,1.37205,1.374857,1.370398,1.3745,1.384373,1.368733,1.359397,1.370849,1.353144
96.2992,1.385469,1.38214,1.387575,1.38702,1.38566,1.387882,1.388039,1.389567,1.387075,1.382377,1.384411,1.381125,1.371162,1.370041,1.371826
96.4516,1.394694,1.386298,1.400297,1.392369,1.383967,1.397922,1.3922,1.388074,1.394893,1.391013,1.390266,1.391493,1.387082,1.384639,1.388636
96.6040,1.421608,1.427599,1.417317,1.409354,1.39868,1.416989,1.397849,1.380378,1.40999,1.403767,1.399138,1.406944,1.426521,1.446801,1.412295
96.7564,1.405765,1.400586,1.409355,1.413211,1.399312,1.423419,1.407387,1.391252,1.419024,1.415365,1.412856,1.41716,1.446879,1.47033,1.429243
96.9088,1.347706,1.294313,1.380499,1.410812,1.389215,1.426901,1.432549,1.429826,1.434641,1.429861,1.438755,1.423332,1.43838,1.464933,1.419215
97.0612,1.283304,1.173018,1.340157,1.384912,1.345938,1.412248,1.430839,1.428141,1.432899,1.426271,1.43129,1.422598,1.428721,1.446325,1.416172
97.2136,1.2683,1.128889,1.340174,1.342663,1.259709,1.397359,1.372303,1.314438,1.413017,1.372302,1.323042,1.405965,1.384971,1.35736,1.403661
97.3660,1.227604,1.00077,1.349449,1.290769,1.123161,1.404724,1.327969,1.194373,1.427887,1.345749,1.230222,1.434523,1.370734,1.279399,1.443534
97.5184,1.314639,1.175722,1.411958,1.366116,1.264845,1.448461,1.42426,1.366514,1.476908,1.488164,1.47191,1.504729,1.55469,1.571476,1.535351
97.6708,1.321933,1.213854,1.391457,1.372853,1.303677,1.423714,1.413394,1.376227,1.442946,1.448537,1.43957,1.456053,1.487122,1.508385,1.468387
97.8232,1.293857,1.194013,1.346887,1.340687,1.266961,1.387287,1.372137,1.323343,1.405407,1.384897,1.353208,1.406613,1.39003,1.368772,1.404469
97.9756,1.261984,1.153207,1.311107,1.326617,1.273335,1.35608,1.369655,1.352673,1.380066,1.379632,1.374045,1.383101,1.376762,1.375285,1.377658
98.1280,1.231554,1.081029,1.29434,1.30675,1.221962,1.353012,1.34216,1.282891,1.378212,1.346893,1.285637,1.385288,1.359679,1.307007,1.393911
98.2804,1.2159,1.020347,1.299515,1.296294,1.181389,1.361292,1.349509,1.279878,1.394963,1.36441,1.303594,1.405973,1.37154,1.31626,1.409946
98.4328,1.224821,1.056301,1.29551,1.284362,1.168851,1.345278,1.321808,1.232228,1.375721,1.338075,1.258544,1.388631,1.353989,1.293207,1.393409
98.5852,1.239226,1.08718,1.306389,1.300736,1.200625,1.356101,1.342155,1.277938,1.381819,1.358532,1.307926,1.391027,1.367621,1.323218,1.396835
98.7376,1.252797,1.132732,1.305648,1.313659,1.238926,1.354745,1.347693,1.305576,1.372718,1.35728,1.333635,1.37124,1.36578,1.358592,1.370002
98.8900,1.264185,1.160541,1.310958,1.315731,1.251767,1.350204,1.350193,1.314695,1.371144,1.362962,1.345068,1.373636,1.367861,1.366785,1.368489
99.0424,1.254231,1.15402,1.296458,1.313519,1.255313,1.344049,1.341511,1.297031,1.367338,1.348082,1.309062,1.371109,1.360767,1.345469,1.369743
99.1948,1.257245,1.13714,1.311612,1.30893,1.232221,1.350288,1.347815,1.305577,1.372935,1.363434,1.33368,1.381811,1.365436,1.334309,1.384915
99.3472,1.26342,1.166952,1.305943,1.30771,1.239453,1.343411,1.332204,1.280199,1.36167,1.340245,1.291224,1.3689,1.346978,1.299709,1.375385
99.4996,1.276242,1.190957,1.315564,1.319638,1.262822,1.350266,1.34761,1.313295,1.367553,1.360258,1.335814,1.374919,1.368509,1.347475,1.381481
99.6520,1.282757,1.211104,1.315834,1.318912,1.26454,1.347923,1.338805,1.298134,1.361869,1.349219,1.320177,1.365983,1.3615,1.346296,1.370447
99.8044,1.285245,1.222532,1.313942,1.316142,1.262767,1.34415,1.335734,1.29739,1.357025,1.3485,1.326199,1.361104,1.360692,1.351427,1.366041
99.9568,1.266193,1.18074,1.303414,1.317423,1.258914,1.348756,1.346576,1.307054,1.369764,1.355269,1.329313,1.37055,1.36061,1.351089,1.366108
100.1092,1.2526,1.134015,1.304524,1.327538,1.265687,1.362745,1.373793,1.349855,1.389035,1.382485,1.373118,1.388434,1.38105,1.380609,1.381322
100.2616,1.249654,1.10615,1.31593,1.332142,1.261248,1.374606,1.383811,1.355773,1.402716,1.399104,1.387502,1.407068,1.410396,1.416618,1.406141
100.4140,1.2264,1.052983,1.301119,1.30135,1.191505,1.364299,1.343717,1.271276,1.390038,1.356437,1.299685,1.393212,1.371803,1.33367,1.396899
100.5664,1.228196,1.040775,1.313972,1.328445,1.219512,1.401531,1.394542,1.340805,1.4361,1.417044,1.388589,1.439341,1.435458,1.423509,1.445041
100.7188,1.221232,1.038432,1.299323,1.320305,1.216598,1.385314,1.38556,1.335166,1.422415,1.413705,1.384206,1.436561,1.44305,1.426649,1.456845
100.8712,1.212676,1.030888,1.285213,1.311304,1.205602,1.374624,1.374827,1.318903,1.414403,1.416915,1.390328,1.437602,1.479468,1.487248,1.4725
101.0236,1.165617,0.9258206,1.242298,1.256066,1.081404,1.350193,1.314748,1.18968,1.397136,1.353795,1.261924,1.420443,1.416925,1.369759,1.456547
