#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.7174
#BOTTOM:,720.8074
DEPTH_LSF,DTCO,DTSM,VCO,VSH
m,us/ft,us/ft,km/s,km/s
172.9294,175.95088,-999.25,1.7323,-999.25
173.0818,175.79193,-999.25,1.7339,-999.25
173.2342,175.71086,-999.25,1.7347,-999.25
173.3866,175.90999,-999.25,1.7327,-999.25
173.5390,175.96924,-999.25,1.7321,-999.25
173.6914,175.63817,-999.25,1.7354,-999.25
173.8438,175.10712,-999.25,1.7406,-999.25
173.9962,174.91194,-999.25,1.7426,-999.25
174.1486,175.08871,-999.25,1.7408,-999.25
174.3010,175.67615,-999.25,1.7350,-999.25
174.4534,176.54051,-999.25,1.7265,-999.25
174.6058,177.00890,-999.25,1.7219,-999.25
174.7582,176.66179,-999.25,1.7253,-999.25
174.9106,175.69899,-999.25,1.7348,-999.25
175.0630,174.67882,-999.25,1.7449,-999.25
175.2154,174.04045,-999.25,1.7513,-999.25
175.3678,173.48892,-999.25,1.7569,-999.25
175.5202,173.31863,-999.25,1.7586,-999.25
175.6726,173.33217,-999.25,1.7585,-999.25
175.8250,173.11612,-999.25,1.7607,-999.25
175.9774,172.87254,-999.25,1.7631,-999.25
176.1298,173.21881,-999.25,1.7596,-999.25
176.2822,173.95088,-999.25,1.7522,-999.25
176.4346,173.67372,-999.25,1.7550,-999.25
176.5870,173.00401,-999.25,1.7618,-999.25
176.7394,172.32466,-999.25,1.7688,-999.25
176.8918,171.77440,-999.25,1.7744,-999.25
177.0442,171.50819,-999.25,1.7772,-999.25
177.1966,171.23642,-999.25,1.7800,-999.25
177.3490,171.78651,-999.25,1.7743,-999.25
177.5014,173.00084,-999.25,1.7618,-999.25
177.6538,174.22217,-999.25,1.7495,-999.25
177.8062,174.90695,-999.25,1.7426,-999.25
177.9586,175.04504,-999.25,1.7413,-999.25
178.1110,174.91701,-999.25,1.7425,-999.25
178.2634,174.52226,-999.25,1.7465,-999.25
178.4158,174.81851,-999.25,1.7435,-999.25
178.5682,176.98219,-999.25,1.7222,-999.25
178.7206,180.65073,-999.25,1.6872,-999.25
178.8730,183.08423,-999.25,1.6648,-999.25
179.0254,184.33055,-999.25,1.6536,-999.25
179.1778,184.46509,-999.25,1.6523,-999.25
179.3302,183.65854,-999.25,1.6596,-999.25
179.4826,182.03587,-999.25,1.6744,-999.25
179.6350,180.80919,-999.25,1.6858,-999.25
179.7874,180.39011,-999.25,1.6897,-999.25
179.9398,179.79712,-999.25,1.6952,-999.25
180.0922,178.83153,-999.25,1.7044,-999.25
180.2446,177.36403,-999.25,1.7185,-999.25
180.3970,175.78835,-999.25,1.7339,-999.25
180.5494,174.37009,-999.25,1.7480,-999.25
180.7018,173.29288,-999.25,1.7589,-999.25
180.8542,173.28236,-999.25,1.7590,-999.25
181.0066,173.95757,-999.25,1.7522,-999.25
181.1590,173.81522,-999.25,1.7536,-999.25
181.3114,173.69128,-999.25,1.7548,-999.25
181.4638,173.79579,-999.25,1.7538,-999.25
181.6162,174.24124,-999.25,1.7493,-999.25
181.7686,174.60394,-999.25,1.7457,-999.25
181.9210,174.59839,-999.25,1.7457,-999.25
182.0734,174.27202,-999.25,1.7490,-999.25
182.2258,173.54094,-999.25,1.7564,-999.25
182.3782,172.12160,-999.25,1.7708,-999.25
182.5306,170.78389,-999.25,1.7847,-999.25
182.6830,170.25052,-999.25,1.7903,-999.25
182.8354,170.45032,-999.25,1.7882,-999.25
182.9878,171.25948,-999.25,1.7798,-999.25
183.1402,172.99744,-999.25,1.7619,-999.25
183.2926,174.62277,-999.25,1.7455,-999.25
183.4450,174.90273,-999.25,1.7427,-999.25
183.5974,174.51767,-999.25,1.7465,-999.25
183.7498,174.64963,-999.25,1.7452,-999.25
183.9022,175.46248,-999.25,1.7371,-999.25
184.0546,175.72865,-999.25,1.7345,-999.25
184.2070,175.75146,-999.25,1.7343,-999.25
184.3594,176.15381,-999.25,1.7303,-999.25
184.5118,177.51271,-999.25,1.7171,-999.25
184.6642,178.32094,-999.25,1.7093,-999.25
184.8166,178.46312,-999.25,1.7079,-999.25
184.9690,178.33536,-999.25,1.7091,-999.25
185.1214,177.93571,-999.25,1.7130,-999.25
185.2738,178.08153,-999.25,1.7116,-999.25
185.4262,179.28642,-999.25,1.7001,-999.25
185.5786,180.62370,-999.25,1.6875,-999.25
185.7310,179.94777,-999.25,1.6938,-999.25
185.8834,177.38683,-999.25,1.7183,-999.25
186.0358,175.51274,-999.25,1.7366,-999.25
186.1882,175.77220,-999.25,1.7341,-999.25
186.3406,178.33600,-999.25,1.7091,-999.25
186.4930,180.76523,-999.25,1.6862,-999.25
186.6454,181.57912,-999.25,1.6786,-999.25
186.7978,180.78299,-999.25,1.6860,-999.25
186.9502,178.75032,-999.25,1.7052,-999.25
187.1026,177.25792,-999.25,1.7195,-999.25
187.2550,176.43130,-999.25,1.7276,-999.25
187.4074,175.88087,-999.25,1.7330,-999.25
187.5598,175.73813,-999.25,1.7344,-999.25
187.7122,175.58713,-999.25,1.7359,-999.25
187.8646,174.78035,-999.25,1.7439,-999.25
188.0170,173.41611,-999.25,1.7576,-999.25
188.1694,172.87152,-999.25,1.7632,-999.25
188.3218,172.17879,-999.25,1.7703,-999.25
188.4742,171.09996,-999.25,1.7814,-999.25
188.6266,170.57101,-999.25,1.7869,-999.25
188.7790,171.38547,-999.25,1.7784,-999.25
188.9314,173.68784,-999.25,1.7549,-999.25
189.0838,176.12349,-999.25,1.7306,-999.25
189.2362,177.42397,-999.25,1.7179,-999.25
189.3886,177.42429,-999.25,1.7179,-999.25
189.5410,176.75621,-999.25,1.7244,-999.25
189.6934,175.19139,-999.25,1.7398,-999.25
189.8458,173.83920,-999.25,1.7533,-999.25
189.9982,173.14560,-999.25,1.7604,-999.25
190.1506,172.87103,-999.25,1.7632,-999.25
190.3030,172.45760,-999.25,1.7674,-999.25
190.4554,172.32437,-999.25,1.7688,-999.25
190.6078,172.31512,-999.25,1.7689,-999.25
190.7602,172.18260,-999.25,1.7702,-999.25
190.9126,171.77853,-999.25,1.7744,-999.25
191.0650,171.78696,-999.25,1.7743,-999.25
191.2174,172.47458,-999.25,1.7672,-999.25
191.3698,173.96756,-999.25,1.7521,-999.25
191.5222,176.27571,-999.25,1.7291,-999.25
191.6746,178.17709,-999.25,1.7107,-999.25
191.8270,179.00890,-999.25,1.7027,-999.25
191.9794,179.27965,-999.25,1.7001,-999.25
192.1318,179.42300,-999.25,1.6988,-999.25
192.2842,178.60648,-999.25,1.7065,-999.25
192.4366,177.93596,-999.25,1.7130,-999.25
192.5890,177.80255,-999.25,1.7143,-999.25
192.7414,178.06294,-999.25,1.7118,-999.25
192.8938,178.87108,-999.25,1.7040,-999.25
193.0462,178.86784,-999.25,1.7041,-999.25
193.1986,177.92239,-999.25,1.7131,-999.25
193.3510,177.10690,-999.25,1.7210,-999.25
193.5034,176.29016,-999.25,1.7290,-999.25
193.6558,175.33101,-999.25,1.7384,-999.25
193.8082,174.95427,-999.25,1.7422,-999.25
193.9606,174.70840,-999.25,1.7446,-999.25
194.1130,175.01392,-999.25,1.7416,-999.25
194.2654,175.50710,-999.25,1.7367,-999.25
194.4178,175.65367,-999.25,1.7352,-999.25
194.5702,175.32225,-999.25,1.7385,-999.25
194.7226,174.64250,-999.25,1.7453,-999.25
194.8750,174.20065,-999.25,1.7497,-999.25
195.0274,173.76671,-999.25,1.7541,-999.25
195.1798,172.67996,-999.25,1.7651,-999.25
195.3322,171.08850,-999.25,1.7815,-999.25
195.4846,169.42413,-999.25,1.7990,-999.25
195.6370,168.95218,-999.25,1.8041,-999.25
195.7894,169.95264,-999.25,1.7934,-999.25
195.9418,171.90933,-999.25,1.7730,-999.25
196.0942,173.13837,-999.25,1.7604,-999.25
196.2466,174.64754,-999.25,1.7452,-999.25
196.3990,176.82356,-999.25,1.7238,-999.25
196.5514,178.30225,-999.25,1.7095,-999.25
196.7038,178.59715,-999.25,1.7066,-999.25
196.8562,177.51891,-999.25,1.7170,-999.25
197.0086,177.25647,-999.25,1.7195,-999.25
197.1610,177.65115,-999.25,1.7157,-999.25
197.3134,177.78853,-999.25,1.7144,-999.25
197.4658,177.92590,-999.25,1.7131,-999.25
197.6182,178.33458,-999.25,1.7091,-999.25
197.7706,178.46327,-999.25,1.7079,-999.25
197.9230,178.32361,-999.25,1.7093,-999.25
198.0754,177.56639,-999.25,1.7165,-999.25
198.2278,176.11147,-999.25,1.7307,-999.25
198.3802,174.89734,-999.25,1.7427,-999.25
198.5326,174.73193,-999.25,1.7444,-999.25
198.6850,175.62756,-999.25,1.7355,-999.25
198.8374,176.73994,-999.25,1.7246,-999.25
198.9898,176.92828,-999.25,1.7227,-999.25
199.1422,176.47156,-999.25,1.7272,-999.25
199.2946,175.59489,-999.25,1.7358,-999.25
199.4470,174.63504,-999.25,1.7454,-999.25
199.5994,174.23793,-999.25,1.7493,-999.25
199.7518,173.67844,-999.25,1.7550,-999.25
199.9042,172.87096,-999.25,1.7632,-999.25
200.0566,171.89722,-999.25,1.7732,-999.25
200.2090,171.11995,-999.25,1.7812,-999.25
200.3614,169.48909,-999.25,1.7983,-999.25
200.5138,168.83057,-999.25,1.8054,-999.25
200.6662,169.20947,-999.25,1.8013,-999.25
200.8186,169.49391,-999.25,1.7983,-999.25
200.9710,169.84393,-999.25,1.7946,-999.25
201.1234,170.67197,-999.25,1.7859,-999.25
201.2758,170.80136,-999.25,1.7845,-999.25
201.4282,170.27873,-999.25,1.7900,-999.25
201.5806,170.02011,-999.25,1.7927,-999.25
201.7330,171.23941,-999.25,1.7800,-999.25
201.8854,173.40184,-999.25,1.7578,-999.25
202.0378,174.75888,-999.25,1.7441,-999.25
202.1902,175.04021,-999.25,1.7413,-999.25
202.3426,174.90799,-999.25,1.7426,-999.25
202.4950,174.23380,-999.25,1.7494,-999.25
202.6474,173.28894,-999.25,1.7589,-999.25
202.7998,173.15903,-999.25,1.7602,-999.25
202.9522,173.82796,-999.25,1.7535,-999.25
203.1046,174.91594,-999.25,1.7426,-999.25
203.2570,175.72838,-999.25,1.7345,-999.25
203.4094,176.27869,-999.25,1.7291,-999.25
203.5618,176.40771,-999.25,1.7278,-999.25
203.7142,176.14262,-999.25,1.7304,-999.25
203.8666,175.18309,-999.25,1.7399,-999.25
204.0190,174.24411,-999.25,1.7493,-999.25
204.1714,173.28395,-999.25,1.7590,-999.25
204.3238,173.01270,-999.25,1.7617,-999.25
204.4762,173.00330,-999.25,1.7618,-999.25
204.6286,173.00783,-999.25,1.7618,-999.25
204.7810,173.14041,-999.25,1.7604,-999.25
204.9334,173.55365,-999.25,1.7562,-999.25
205.0858,173.81949,-999.25,1.7535,-999.25
205.2382,174.22852,-999.25,1.7494,-999.25
205.3906,174.21967,-999.25,1.7495,-999.25
205.5430,173.54604,-999.25,1.7563,-999.25
205.6954,172.46422,-999.25,1.7673,-999.25
205.8478,171.83246,-999.25,1.7738,-999.25
206.0002,171.89648,-999.25,1.7732,-999.25
206.1526,172.28534,-999.25,1.7692,-999.25
206.3050,172.98976,-999.25,1.7620,-999.25
206.4574,173.69595,-999.25,1.7548,-999.25
206.6098,174.24628,-999.25,1.7492,-999.25
206.7622,174.96815,-999.25,1.7420,-999.25
206.9146,176.25874,-999.25,1.7293,-999.25
207.0670,178.01141,-999.25,1.7122,-999.25
207.2194,179.10274,-999.25,1.7018,-999.25
207.3718,179.31096,-999.25,1.6998,-999.25
207.5242,178.45085,-999.25,1.7080,-999.25
207.6766,177.17909,-999.25,1.7203,-999.25
207.8290,177.27924,-999.25,1.7193,-999.25
207.9814,176.96480,-999.25,1.7224,-999.25
208.1338,174.93486,-999.25,1.7424,-999.25
208.2862,173.01221,-999.25,1.7617,-999.25
208.4386,172.83005,-999.25,1.7636,-999.25
208.5910,173.58478,-999.25,1.7559,-999.25
208.7434,174.46568,-999.25,1.7470,-999.25
208.8958,175.09685,-999.25,1.7408,-999.25
209.0482,174.68918,-999.25,1.7448,-999.25
209.2006,172.84387,-999.25,1.7634,-999.25
209.3530,171.11751,-999.25,1.7812,-999.25
209.5054,170.16994,-999.25,1.7912,-999.25
209.6578,169.51285,-999.25,1.7981,-999.25
209.8102,169.07318,-999.25,1.8028,-999.25
209.9626,169.16644,-999.25,1.8018,-999.25
210.1150,169.90335,-999.25,1.7940,-999.25
210.2674,171.04504,-999.25,1.7820,-999.25
210.4198,172.06256,-999.25,1.7714,-999.25
210.5722,172.72661,-999.25,1.7646,-999.25
210.7246,173.35896,-999.25,1.7582,-999.25
210.8770,174.28082,-999.25,1.7489,-999.25
211.0294,175.08168,-999.25,1.7409,-999.25
211.1818,175.42075,-999.25,1.7375,-999.25
211.3342,175.19708,-999.25,1.7398,-999.25
211.4866,174.49535,-999.25,1.7468,-999.25
211.6390,173.66190,-999.25,1.7551,-999.25
211.7914,173.11790,-999.25,1.7606,-999.25
211.9438,172.90663,-999.25,1.7628,-999.25
212.0962,172.71446,-999.25,1.7648,-999.25
212.2486,172.29538,-999.25,1.7691,-999.25
212.4010,171.94357,-999.25,1.7727,-999.25
212.5534,171.55504,-999.25,1.7767,-999.25
212.7058,170.99031,-999.25,1.7826,-999.25
212.8582,170.77692,-999.25,1.7848,-999.25
213.0106,170.82492,-999.25,1.7843,-999.25
213.1630,170.67731,-999.25,1.7858,-999.25
213.3154,170.37766,-999.25,1.7890,-999.25
213.4678,169.74786,-999.25,1.7956,-999.25
213.6202,169.08372,-999.25,1.8027,-999.25
213.7726,168.88451,-999.25,1.8048,-999.25
213.9250,169.31374,-999.25,1.8002,-999.25
214.0774,169.65672,-999.25,1.7966,-999.25
214.2298,169.76001,-999.25,1.7955,-999.25
214.3822,169.62437,-999.25,1.7969,-999.25
214.5346,169.74477,-999.25,1.7956,-999.25
214.6870,170.46127,-999.25,1.7881,-999.25
214.8394,171.71317,-999.25,1.7751,-999.25
214.9918,172.58054,-999.25,1.7661,-999.25
215.1442,172.58888,-999.25,1.7660,-999.25
215.2966,172.18834,-999.25,1.7702,-999.25
215.4490,172.00473,-999.25,1.7720,-999.25
215.6014,171.74615,-999.25,1.7747,-999.25
215.7538,171.38567,-999.25,1.7784,-999.25
215.9062,171.23279,-999.25,1.7800,-999.25
216.0586,171.17456,-999.25,1.7806,-999.25
216.2110,171.07387,-999.25,1.7817,-999.25
216.3634,170.42575,-999.25,1.7885,-999.25
216.5158,169.20607,-999.25,1.8014,-999.25
216.6682,167.65013,-999.25,1.8181,-999.25
216.8206,166.17516,-999.25,1.8342,-999.25
216.9730,165.28287,-999.25,1.8441,-999.25
217.1254,165.04695,-999.25,1.8467,-999.25
217.2778,165.63847,-999.25,1.8402,-999.25
217.4302,167.10258,-999.25,1.8240,-999.25
217.5826,168.39952,-999.25,1.8100,-999.25
217.7350,168.75247,-999.25,1.8062,-999.25
217.8874,169.13168,-999.25,1.8021,-999.25
218.0398,170.59962,-999.25,1.7866,-999.25
218.1922,172.91451,-999.25,1.7627,-999.25
218.3446,174.96719,-999.25,1.7420,-999.25
218.4970,175.34132,-999.25,1.7383,-999.25
218.6494,174.27989,-999.25,1.7489,-999.25
218.8018,172.42552,-999.25,1.7677,-999.25
218.9542,170.78194,-999.25,1.7847,-999.25
219.1066,169.31717,-999.25,1.8002,-999.25
219.2590,167.26340,-999.25,1.8223,-999.25
219.4114,165.57535,-999.25,1.8409,-999.25
219.5638,164.79903,-999.25,1.8495,-999.25
219.7162,164.92947,-999.25,1.8481,-999.25
219.8686,165.40819,-999.25,1.8427,-999.25
220.0210,166.59389,-999.25,1.8296,-999.25
220.1734,170.20673,-999.25,1.7908,-999.25
220.3258,175.59462,-999.25,1.7358,-999.25
220.4782,178.74016,-999.25,1.7053,-999.25
220.6306,178.61266,-999.25,1.7065,-999.25
220.7830,176.46954,-999.25,1.7272,-999.25
220.9354,175.13510,-999.25,1.7404,-999.25
221.0878,174.73309,-999.25,1.7444,-999.25
221.2402,173.28474,-999.25,1.7590,-999.25
221.3926,171.23160,-999.25,1.7800,-999.25
221.5450,169.69107,-999.25,1.7962,-999.25
221.6974,168.84486,-999.25,1.8052,-999.25
221.8498,167.63004,-999.25,1.8183,-999.25
222.0022,166.38161,-999.25,1.8319,-999.25
222.1546,165.45743,-999.25,1.8422,-999.25
222.3070,165.13797,-999.25,1.8457,-999.25
222.4594,165.50433,-999.25,1.8416,-999.25
222.6118,166.10808,-999.25,1.8349,-999.25
222.7642,166.45222,-999.25,1.8312,-999.25
222.9166,166.79614,-999.25,1.8274,-999.25
223.0690,167.45265,-999.25,1.8202,-999.25
223.2214,167.87511,-999.25,1.8156,-999.25
223.3738,167.91931,-999.25,1.8152,-999.25
223.5262,167.19078,-999.25,1.8231,-999.25
223.6786,165.67574,-999.25,1.8397,-999.25
223.8310,164.13379,-999.25,1.8570,-999.25
223.9834,163.50357,-999.25,1.8642,-999.25
224.1358,164.34602,-999.25,1.8546,-999.25
224.2882,166.28534,-999.25,1.8330,-999.25
224.4406,168.40034,-999.25,1.8100,-999.25
224.5930,169.70795,-999.25,1.7960,-999.25
224.7454,169.64934,-999.25,1.7966,-999.25
224.8978,168.56464,-999.25,1.8082,-999.25
225.0502,167.27640,-999.25,1.8221,-999.25
225.2026,164.36736,-999.25,1.8544,-999.25
225.3550,160.29829,-999.25,1.9015,-999.25
225.5074,157.87869,-999.25,1.9306,-999.25
225.6598,159.04993,-999.25,1.9164,-999.25
225.8122,162.17067,-999.25,1.8795,-999.25
225.9646,164.57645,-999.25,1.8520,-999.25
226.1170,166.57256,-999.25,1.8298,-999.25
226.2694,169.59117,-999.25,1.7973,-999.25
226.4218,172.84099,-999.25,1.7635,-999.25
226.5742,175.29440,-999.25,1.7388,-999.25
226.7266,176.11397,-999.25,1.7307,-999.25
226.8790,175.46388,-999.25,1.7371,-999.25
227.0314,174.24155,-999.25,1.7493,-999.25
227.1838,174.23782,-999.25,1.7493,-999.25
227.3362,174.08710,-999.25,1.7508,-999.25
227.4886,173.14169,-999.25,1.7604,-999.25
227.6410,172.47112,-999.25,1.7673,-999.25
227.7934,172.50235,-999.25,1.7669,-999.25
227.9458,174.13562,-999.25,1.7504,-999.25
228.0982,179.01729,-999.25,1.7026,-999.25
228.2506,183.75632,-999.25,1.6587,-999.25
228.4030,185.66396,-999.25,1.6417,-999.25
228.5554,185.55807,-999.25,1.6426,-999.25
228.7078,183.93024,-999.25,1.6572,-999.25
228.8602,181.88818,-999.25,1.6758,-999.25
229.0126,179.69093,-999.25,1.6962,-999.25
229.1650,176.84831,-999.25,1.7235,-999.25
229.3174,173.23065,-999.25,1.7595,-999.25
229.4698,170.34924,-999.25,1.7893,-999.25
229.6222,170.38655,-999.25,1.7889,-999.25
229.7746,172.87196,-999.25,1.7632,-999.25
229.9270,174.18367,-999.25,1.7499,-999.25
230.0794,174.14757,-999.25,1.7502,-999.25
230.2318,174.83105,-999.25,1.7434,-999.25
230.3842,176.63739,-999.25,1.7256,-999.25
230.5366,177.57155,-999.25,1.7165,-999.25
230.6890,178.07303,-999.25,1.7117,-999.25
230.8414,178.07098,-999.25,1.7117,-999.25
230.9938,176.58179,-999.25,1.7261,-999.25
231.1462,174.28589,-999.25,1.7489,-999.25
231.2986,170.80191,-999.25,1.7845,-999.25
231.4510,167.55428,-999.25,1.8191,-999.25
231.6034,165.30978,-999.25,1.8438,-999.25
231.7558,163.80746,-999.25,1.8607,-999.25
231.9082,163.70120,-999.25,1.8619,-999.25
232.0606,164.21437,-999.25,1.8561,-999.25
232.2130,165.37874,-999.25,1.8430,-999.25
232.3654,168.19116,-999.25,1.8122,-999.25
232.5178,172.40353,-999.25,1.7679,-999.25
232.6702,175.43764,-999.25,1.7374,-999.25
232.8226,177.27737,-999.25,1.7193,-999.25
232.9750,177.60512,-999.25,1.7162,-999.25
233.1274,-999.25,-999.25,-999.25,-999.25
233.2798,-999.25,-999.25,-999.25,-999.25
233.4322,-999.25,-999.25,-999.25,-999.25
233.5846,-999.25,-999.25,-999.25,-999.25
233.7370,175.18079,-999.25,1.7399,-999.25
233.8894,172.46619,-999.25,1.7673,-999.25
234.0418,170.83565,-999.25,1.7842,-999.25
234.1942,170.09604,-999.25,1.7919,-999.25
234.3466,170.19167,-999.25,1.7909,-999.25
234.4990,170.54918,-999.25,1.7872,-999.25
234.6514,171.04823,-999.25,1.7820,-999.25
234.8038,171.06206,-999.25,1.7818,-999.25
234.9562,170.70439,-999.25,1.7855,-999.25
235.1086,169.94815,-999.25,1.7935,-999.25
235.2610,169.87962,-999.25,1.7942,-999.25
235.4134,170.97247,-999.25,1.7827,-999.25
235.5658,172.17355,-999.25,1.7703,-999.25
235.7182,171.98276,-999.25,1.7723,-999.25
235.8706,171.27313,-999.25,1.7796,-999.25
236.0230,172.14613,-999.25,1.7706,-999.25
236.1754,173.42357,-999.25,1.7575,-999.25
236.3278,173.70419,-999.25,1.7547,-999.25
236.4802,173.67365,-999.25,1.7550,-999.25
236.6326,174.49414,-999.25,1.7468,-999.25
236.7850,176.96181,-999.25,1.7224,-999.25
236.9374,177.76556,-999.25,1.7146,-999.25
237.0898,177.92584,-999.25,1.7131,-999.25
237.2422,178.34360,-999.25,1.7091,-999.25
237.3946,178.74667,-999.25,1.7052,-999.25
237.5470,179.69716,-999.25,1.6962,-999.25
237.6994,180.21783,-999.25,1.6913,-999.25
237.8518,179.31062,-999.25,1.6998,-999.25
238.0042,176.28497,-999.25,1.7290,-999.25
238.1566,172.22504,-999.25,1.7698,-999.25
238.3090,170.11311,-999.25,1.7917,-999.25
238.4614,169.53247,-999.25,1.7979,-999.25
238.6138,169.80829,-999.25,1.7950,-999.25
238.7662,170.05458,-999.25,1.7924,-999.25
238.9186,170.40913,-999.25,1.7886,-999.25
239.0710,171.04414,-999.25,1.7820,-999.25
239.2234,171.98055,-999.25,1.7723,-999.25
239.3758,173.23125,-999.25,1.7595,-999.25
239.5282,175.00310,-999.25,1.7417,-999.25
239.6806,176.24820,-999.25,1.7294,-999.25
239.8330,176.53474,-999.25,1.7266,-999.25
239.9854,176.67160,-999.25,1.7252,-999.25
240.1378,176.92023,-999.25,1.7228,-999.25
240.2902,176.42282,-999.25,1.7277,-999.25
240.4426,175.32411,-999.25,1.7385,-999.25
240.5950,173.28084,-999.25,1.7590,-999.25
240.7474,171.78398,-999.25,1.7743,-999.25
240.8998,170.82024,-999.25,1.7843,-999.25
241.0522,169.74716,-999.25,1.7956,-999.25
241.2046,169.60645,-999.25,1.7971,-999.25
241.3570,171.37582,-999.25,1.7785,-999.25
241.5094,173.06635,-999.25,1.7612,-999.25
241.6618,174.30090,-999.25,1.7487,-999.25
241.8142,174.69267,-999.25,1.7448,-999.25
241.9666,176.05251,-999.25,1.7313,-999.25
242.1190,176.62498,-999.25,1.7257,-999.25
242.2714,176.17885,-999.25,1.7301,-999.25
242.4238,174.13139,-999.25,1.7504,-999.25
242.5762,170.62918,-999.25,1.7863,-999.25
242.7286,168.49773,-999.25,1.8089,-999.25
242.8810,168.18753,-999.25,1.8123,-999.25
243.0334,169.79704,-999.25,1.7951,-999.25
243.1858,170.93280,-999.25,1.7832,-999.25
243.3382,170.26723,-999.25,1.7901,-999.25
243.4906,169.28076,-999.25,1.8006,-999.25
243.6430,169.24530,-999.25,1.8009,-999.25
243.7954,170.80873,-999.25,1.7845,-999.25
243.9478,173.41856,-999.25,1.7576,-999.25
244.1002,175.84235,-999.25,1.7334,-999.25
244.2526,177.40218,-999.25,1.7181,-999.25
244.4050,178.46693,-999.25,1.7079,-999.25
244.5574,178.71381,-999.25,1.7055,-999.25
244.7098,178.25533,-999.25,1.7099,-999.25
244.8622,177.15436,-999.25,1.7205,-999.25
245.0146,175.14030,-999.25,1.7403,-999.25
245.1670,172.55952,-999.25,1.7663,-999.25
245.3194,170.96259,-999.25,1.7828,-999.25
245.4718,171.45325,-999.25,1.7777,-999.25
245.6242,171.66866,-999.25,1.7755,-999.25
245.7766,169.59586,-999.25,1.7972,-999.25
245.9290,167.33525,-999.25,1.8215,-999.25
246.0814,168.36182,-999.25,1.8104,-999.25
246.2338,171.36739,-999.25,1.7786,-999.25
246.3862,172.56136,-999.25,1.7663,-999.25
246.5386,171.33267,-999.25,1.7790,-999.25
246.6910,169.32556,-999.25,1.8001,-999.25
246.8434,167.59727,-999.25,1.8186,-999.25
246.9958,165.37820,-999.25,1.8430,-999.25
247.1482,163.72295,-999.25,1.8617,-999.25
247.3006,163.95016,-999.25,1.8591,-999.25
247.4530,166.13129,-999.25,1.8347,-999.25
247.6054,168.90045,-999.25,1.8046,-999.25
247.7578,170.85222,-999.25,1.7840,-999.25
247.9102,171.42444,-999.25,1.7780,-999.25
248.0626,170.93681,-999.25,1.7831,-999.25
248.2150,170.02934,-999.25,1.7926,-999.25
248.3674,169.22224,-999.25,1.8012,-999.25
248.5198,168.98155,-999.25,1.8037,-999.25
248.6722,169.90936,-999.25,1.7939,-999.25
248.8246,170.38748,-999.25,1.7889,-999.25
248.9770,169.82349,-999.25,1.7948,-999.25
249.1294,169.07867,-999.25,1.8027,-999.25
249.2818,168.59851,-999.25,1.8078,-999.25
249.4342,167.06003,-999.25,1.8245,-999.25
249.5866,164.97810,-999.25,1.8475,-999.25
249.7390,165.15569,-999.25,1.8455,-999.25
249.8914,167.55774,-999.25,1.8191,-999.25
250.0438,170.70503,-999.25,1.7855,-999.25
250.1962,173.24036,-999.25,1.7594,-999.25
250.3486,173.08990,-999.25,1.7609,-999.25
250.5010,170.59174,-999.25,1.7867,-999.25
250.6534,167.52615,-999.25,1.8194,-999.25
250.8058,165.48491,-999.25,1.8419,-999.25
250.9582,164.41362,-999.25,1.8539,-999.25
251.1106,165.18755,-999.25,1.8452,-999.25
251.2630,168.56551,-999.25,1.8082,-999.25
251.4154,172.63194,-999.25,1.7656,-999.25
251.5678,174.53270,-999.25,1.7464,-999.25
251.7202,174.67857,-999.25,1.7449,-999.25
251.8726,173.77049,-999.25,1.7540,-999.25
252.0250,172.73579,-999.25,1.7645,-999.25
252.1774,172.42462,-999.25,1.7677,-999.25
252.3298,173.61510,-999.25,1.7556,-999.25
252.4822,175.08521,-999.25,1.7409,-999.25
252.6346,175.85530,-999.25,1.7332,-999.25
252.7870,175.13051,-999.25,1.7404,-999.25
252.9394,174.16228,-999.25,1.7501,-999.25
253.0918,173.27061,-999.25,1.7591,-999.25
253.2442,171.93048,-999.25,1.7728,-999.25
253.3966,170.40469,-999.25,1.7887,-999.25
253.5490,169.39764,-999.25,1.7993,-999.25
253.7014,168.74323,-999.25,1.8063,-999.25
253.8538,168.16833,-999.25,1.8125,-999.25
254.0062,167.67625,-999.25,1.8178,-999.25
254.1586,167.18474,-999.25,1.8231,-999.25
254.3110,167.01907,-999.25,1.8249,-999.25
254.4634,166.93716,-999.25,1.8258,-999.25
254.6158,166.84859,-999.25,1.8268,-999.25
254.7682,167.38370,-999.25,1.8210,-999.25
254.9206,168.65907,-999.25,1.8072,-999.25
255.0730,170.06931,-999.25,1.7922,-999.25
255.2254,171.33868,-999.25,1.7789,-999.25
255.3778,172.20470,-999.25,1.7700,-999.25
255.5302,171.99641,-999.25,1.7721,-999.25
255.6826,169.96309,-999.25,1.7933,-999.25
255.8350,167.31163,-999.25,1.8218,-999.25
255.9874,166.13200,-999.25,1.8347,-999.25
256.1398,165.74783,-999.25,1.8389,-999.25
256.2922,165.77733,-999.25,1.8386,-999.25
256.4446,166.71651,-999.25,1.8283,-999.25
256.5970,168.06680,-999.25,1.8136,-999.25
256.7494,169.24522,-999.25,1.8009,-999.25
256.9018,170.32553,-999.25,1.7895,-999.25
257.0542,171.37354,-999.25,1.7786,-999.25
257.2066,171.96956,-999.25,1.7724,-999.25
257.3590,171.31029,-999.25,1.7792,-999.25
257.5114,169.77151,-999.25,1.7954,-999.25
