#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.4396
#BOTTOM:,189.7204
DEPTH_LSF,GRMA
m,gAPI
127.4803,59.98971
127.5107,60.28567
127.5412,60.58164
127.5717,60.6725
127.6022,60.76331
127.6327,60.85436
127.6631,60.94518
127.6936,61.03588
127.7241,60.73787
127.7546,60.43941
127.7851,60.14141
127.8155,59.84354
127.8460,59.54552
127.8765,59.21565
127.9070,58.88526
127.9375,58.55539
127.9679,58.22566
127.9984,57.89581
128.0289,57.91052
128.0594,57.92524
128.0899,57.93995
128.1203,57.95465
128.1508,57.96935
128.1813,58.07965
128.2118,58.19014
128.2423,58.30045
128.2727,58.41071
128.3032,58.52102
128.3337,59.07241
128.3642,59.62476
128.3947,60.17624
128.4251,60.72749
128.4556,61.27897
128.4861,61.97753
128.5166,62.67444
128.5471,63.37165
128.5775,64.06857
128.6080,64.76582
128.6385,64.52238
128.6690,64.27904
128.6995,64.03561
128.7299,63.79227
128.7604,63.54853
128.7909,63.44722
128.8214,63.34597
128.8519,63.24466
128.8823,63.1432
128.9128,63.04142
128.9433,62.52757
128.9738,62.01395
129.0043,61.50011
129.0347,60.98546
129.0652,60.47235
129.0957,60.71308
129.1262,60.9537
129.1567,61.19442
129.1871,61.43553
129.2176,61.67598
129.2481,61.58286
129.2786,61.48978
129.3091,61.39666
129.3395,61.3034
129.3700,61.21053
129.4005,61.5007
129.4310,61.79074
129.4615,62.08149
129.4919,62.37153
129.5224,62.66154
129.5529,62.63177
129.5834,62.60202
129.6139,62.5722
129.6443,62.54244
129.6748,62.51266
129.7053,62.43263
129.7358,62.35248
129.7663,62.27246
129.7967,62.19247
129.8272,62.11238
129.8577,61.69102
129.8882,61.269
129.9187,60.84764
129.9491,60.42646
129.9796,60.00511
130.0101,59.86357
130.0406,59.72182
130.0711,59.58028
130.1015,59.43881
130.1320,59.29727
130.1625,59.05125
130.1930,58.80484
130.2235,58.5588
130.2539,58.31288
130.2844,58.06685
130.3149,57.8682
130.3454,57.67005
130.3759,57.47182
130.4063,57.27367
130.4368,57.07543
130.4673,57.08761
130.4978,57.09985
130.5283,57.1121
130.5587,57.12434
130.5892,57.1372
130.6197,57.56325
130.6502,57.98912
130.6807,58.41518
130.7111,58.84105
130.7416,59.26797
130.7721,59.71207
130.8026,60.15596
130.8331,60.60005
130.8635,61.04483
130.8940,61.48827
130.9245,61.34047
130.9550,61.19274
130.9855,61.04493
131.0159,60.8969
131.0464,60.74884
131.0769,60.31719
131.1074,59.88574
131.1379,59.4541
131.1683,59.02178
131.1988,58.59024
131.2293,58.29543
131.2598,58.00075
131.2903,57.70594
131.3207,57.41067
131.3512,57.11605
131.3817,57.13175
131.4122,57.14745
131.4427,57.16317
131.4731,57.17887
131.5036,57.19453
131.5341,57.1446
131.5646,57.09468
131.5951,57.04464
131.6255,56.99472
131.6560,56.94473
131.6865,56.69054
131.7170,56.43597
131.7475,56.18178
131.7779,55.92771
131.8084,55.67363
131.8389,56.12289
131.8694,56.57287
131.8999,57.02214
131.9303,57.47121
131.9608,57.92048
131.9913,57.94289
132.0218,57.96533
132.0523,57.98774
132.0827,58.01013
132.1132,58.03253
132.1437,58.43317
132.1742,58.8345
132.2047,59.23521
132.2351,59.63574
132.2656,60.03645
132.2961,59.69092
132.3266,59.34599
132.3571,59.00091
132.3875,58.65598
132.4180,58.3109
132.4485,58.60735
132.4790,58.90339
132.5095,59.19956
132.5399,59.4956
132.5704,59.7921
132.6009,59.89349
132.6314,59.99483
132.6619,60.09622
132.6923,60.19777
132.7228,60.29896
132.7533,60.23016
132.7838,60.16139
132.8143,60.09259
132.8447,60.02368
132.8752,59.95453
132.9057,59.55096
132.9362,59.14758
132.9667,58.74401
132.9971,58.33981
133.0276,57.93647
133.0581,57.7836
133.0886,57.63079
133.1191,57.47792
133.1495,57.3248
133.1800,57.17211
133.2105,57.27021
133.2410,57.36827
133.2715,57.46637
133.3019,57.56462
133.3324,57.66272
133.3629,57.74519
133.3934,57.82762
133.4239,57.91025
133.4543,57.99268
133.4848,58.07518
133.5153,58.22558
133.5458,58.37622
133.5763,58.52662
133.6067,58.67695
133.6372,58.82738
133.6677,59.0756
133.6982,59.3242
133.7287,59.57241
133.7591,59.82052
133.7896,60.06873
133.8201,60.27365
133.8506,60.4789
133.8811,60.68381
133.9115,60.88865
133.9420,61.09356
133.9725,61.05106
134.0030,61.00848
134.0335,60.96596
134.0639,60.92346
134.0944,60.88094
134.1249,60.65507
134.1554,60.42881
134.1859,60.2029
134.2163,59.97709
134.2468,59.75117
134.2773,59.42039
134.3078,59.09037
134.3383,58.76021
134.3687,58.43019
134.3992,58.09956
134.4297,57.90393
134.4602,57.70839
134.4907,57.51276
134.5211,57.31721
134.5516,57.12092
134.5821,56.71356
134.6126,56.30638
134.6431,55.89901
134.6735,55.49102
134.7040,55.08429
134.7345,55.22705
134.7650,55.36976
134.7955,55.51252
134.8259,55.65551
134.8564,55.79873
134.8869,56.40133
134.9174,57.00365
134.9479,57.60624
134.9783,58.20977
135.0088,58.8123
135.0393,59.33982
135.0698,59.86712
135.1003,60.39464
135.1307,60.92299
135.1612,61.45013
135.1917,61.39661
135.2222,61.34311
135.2527,61.28948
135.2831,61.23598
135.3136,61.18214
135.3441,60.48674
135.3746,59.79163
135.4051,59.09484
135.4355,58.39974
135.4660,57.70453
135.4965,57.54347
135.5270,57.38216
135.5575,57.2211
135.5879,57.0601
135.6184,56.89905
135.6489,56.76138
135.6794,56.62349
135.7099,56.48583
135.7403,56.34822
135.7708,56.21056
135.8013,56.28531
135.8318,56.36017
135.8623,56.43492
135.8927,56.50963
135.9232,56.58438
135.9537,56.57607
135.9842,56.56774
136.0147,56.55943
136.0451,56.55111
136.0756,56.5428
136.1061,56.7373
136.1366,56.93217
136.1671,57.12673
136.1975,57.3212
136.2280,57.51576
136.2585,57.67897
136.2890,57.84176
136.3195,58.00463
136.3499,58.16742
136.3804,58.32977
136.4109,57.89911
136.4414,57.46862
136.4719,57.03795
136.5023,56.60747
136.5328,56.17612
136.5633,55.8902
136.5938,55.60441
136.6243,55.31849
136.6547,55.03212
136.6852,54.74611
136.7157,54.38028
136.7462,54.01461
136.7767,53.64878
136.8071,53.28239
136.8376,52.9171
136.8681,53.12566
136.8986,53.33412
136.9291,53.54268
136.9595,53.75156
136.9900,53.96017
137.0205,54.23066
137.0510,54.50104
137.0815,54.77153
137.1119,55.04245
137.1424,55.31282
137.1729,55.39442
137.2034,55.47598
137.2339,55.55774
137.2643,55.63929
137.2948,55.72104
137.3253,56.11775
137.3558,56.51429
137.3863,56.9118
137.4167,57.30835
137.4472,57.70493
137.4777,57.67945
137.5082,57.65393
137.5387,57.62845
137.5691,57.60299
137.5996,57.57758
137.6301,58.05367
137.6606,58.5305
137.6911,59.00659
137.7215,59.48246
137.7520,59.95855
137.7825,60.1798
137.8130,60.40139
137.8435,60.62262
137.8739,60.84377
137.9044,61.06501
137.9349,61.1973
137.9654,61.32978
137.9959,61.46206
138.0263,61.59427
138.0568,61.72655
138.0873,61.2297
138.1178,60.73386
138.1483,60.23781
138.1787,59.74197
138.2092,59.24591
138.2397,58.92896
138.2702,58.61286
138.3007,58.29662
138.3311,57.98053
138.3616,57.66402
138.3921,57.61239
138.4226,57.56079
138.4531,57.50916
138.4835,57.45756
138.5140,57.40597
138.5445,57.47181
138.5750,57.53761
138.6055,57.60345
138.6359,57.66938
138.6664,57.73492
138.6969,57.5083
138.7274,57.28177
138.7579,57.05516
138.7883,56.82818
138.8188,56.6018
138.8493,56.64301
138.8798,56.6842
138.9103,56.72541
138.9407,56.76669
138.9712,56.80796
139.0017,56.93725
139.0322,57.06648
139.0627,57.19577
139.0931,57.32526
139.1236,57.45442
139.1541,57.36481
139.1846,57.27523
139.2151,57.18543
139.2455,57.09586
139.2760,57.00623
139.3065,56.88847
139.3370,56.77076
139.3675,56.65276
139.3979,56.53505
139.4284,56.41726
139.4589,56.18258
139.4894,55.94753
139.5199,55.71284
139.5503,55.47826
139.5808,55.24358
139.6113,55.08451
139.6418,54.92519
139.6723,54.76612
139.7027,54.60712
139.7332,54.44805
139.7637,54.18024
139.7942,53.91201
139.8247,53.64419
139.8551,53.37648
139.8856,53.10867
139.9161,52.9409
139.9466,52.77289
139.9771,52.60514
140.0075,52.43747
140.0380,52.26971
140.0685,52.50117
140.0990,52.73221
140.1295,52.96334
140.1599,53.19439
140.1904,53.42552
140.2209,53.58179
140.2514,53.73764
140.2819,53.89356
140.3123,54.0494
140.3428,54.2061
140.3733,54.71872
140.4038,55.2311
140.4343,55.74371
140.4647,56.25712
140.4952,56.76951
140.5257,57.08477
140.5562,57.3999
140.5867,57.71517
140.6171,58.03093
140.6476,58.34604
140.6781,58.50646
140.7086,58.66681
140.7391,58.82723
140.7695,58.9879
140.8000,59.14798
140.8305,58.91171
140.8610,58.67553
140.8915,58.43926
140.9219,58.20261
140.9524,57.96642
140.9829,57.85349
141.0134,57.74061
141.0439,57.62769
141.0743,57.51458
141.1048,57.40173
141.1353,57.44226
141.1658,57.48277
141.1963,57.52338
141.2267,57.56388
141.2572,57.60456
141.2877,58.0365
141.3182,58.46912
141.3487,58.90106
141.3791,59.33281
141.4096,59.76472
141.4401,60.01659
141.4706,60.26886
141.5011,60.52074
141.5315,60.7725
141.5620,61.02438
141.5925,61.36088
141.6230,61.69791
141.6535,62.03441
141.6839,62.37076
141.7144,62.70727
141.7449,62.81772
141.7754,62.92833
141.8059,63.03876
141.8363,63.14914
141.8668,63.25957
141.8973,63.08128
141.9278,62.90263
141.9583,62.72426
141.9887,62.54596
142.0192,62.36759
142.0497,62.21884
142.0802,62.07047
142.1107,61.92204
142.1411,61.77366
142.1716,61.62407
142.2021,60.87063
142.2326,60.11753
142.2631,59.36411
142.2935,58.611
142.3240,57.85679
142.3545,57.67458
142.3850,57.49245
142.4155,57.31024
142.4459,57.12775
142.4764,56.94549
142.5069,56.71703
142.5374,56.48867
142.5679,56.26021
142.5983,56.0314
142.6288,55.80358
142.6593,56.24722
142.6898,56.69068
142.7203,57.13432
142.7507,57.57866
142.7812,58.02203
142.8117,58.12246
142.8422,58.22285
142.8727,58.32327
142.9031,58.42386
142.9336,58.5243
142.9641,58.63998
142.9946,58.7556
143.0251,58.87151
143.0555,58.98714
143.0860,59.10252
143.1165,58.58164
143.1470,58.061
143.1775,57.53909
143.2079,57.01844
143.2384,56.4975
143.2689,55.75284
143.2994,55.00701
143.3299,54.26234
143.3603,53.51801
143.3908,52.77338
143.4213,52.1913
143.4518,51.60831
143.4823,51.02623
143.5127,50.4444
143.5432,49.86232
143.5737,50.0972
143.6042,50.33245
143.6347,50.56733
143.6651,50.8021
143.6956,51.03698
143.7261,51.54503
143.7566,52.05391
143.7871,52.562
143.8175,53.06987
143.8480,53.57796
143.8785,54.17078
143.9090,54.76455
143.9395,55.35741
143.9699,55.94999
144.0004,56.54284
144.0309,56.68111
144.0614,56.81883
144.0919,56.95661
144.1223,57.09433
144.1528,57.23242
144.1833,57.39563
144.2138,57.55876
144.2443,57.72196
144.2747,57.88509
144.3052,58.04831
144.3357,57.95638
144.3662,57.86448
144.3967,57.77254
144.4271,57.68046
144.4576,57.5893
144.4881,58.228
144.5186,58.86642
144.5491,59.50512
144.5795,60.14482
144.6100,60.78303
144.6405,60.87941
144.6710,60.97574
144.7015,61.07212
144.7319,61.16864
144.7624,61.26503
144.7929,61.38153
144.8234,61.49799
144.8539,61.61449
144.8843,61.73117
144.9148,61.84715
144.9453,61.06856
144.9758,60.29032
145.0063,59.51017
145.0367,58.73193
145.0672,57.95354
145.0977,57.63401
145.1282,57.31461
145.1587,56.99443
145.1891,56.67504
145.2196,56.35559
145.2501,56.36451
145.2806,56.37345
145.3111,56.38237
145.3415,56.39128
145.3720,56.4002
145.4025,56.3656
145.4330,56.33096
145.4635,56.29636
145.4939,56.26178
145.5244,56.22719
145.5549,56.58835
145.5854,56.95009
145.6159,57.31127
145.6463,57.67228
145.6768,58.03346
145.7073,58.16154
145.7378,58.28978
145.7683,58.41781
145.7987,58.54579
145.8292,58.67382
145.8597,59.06569
145.8902,59.45668
145.9207,59.84785
145.9511,60.23885
145.9816,60.63003
146.0121,61.04675
146.0426,61.46247
146.0731,61.87837
146.1035,62.29409
146.1340,62.7106
146.1645,62.95706
146.1950,63.20341
146.2255,63.44986
146.2559,63.69621
146.2864,63.9432
146.3169,64.22427
146.3474,64.50523
146.3779,64.78629
146.4083,65.06782
146.4388,65.34848
146.4693,65.22907
146.4998,65.1097
146.5303,64.99029
146.5607,64.87068
146.5912,64.75098
146.6217,64.29694
146.6522,63.84308
146.6827,63.38903
146.7131,62.93427
146.7436,62.48037
146.7741,62.25236
146.8046,62.02445
146.8351,61.79644
146.8655,61.56807
146.8960,61.33998
146.9265,60.94868
146.9570,60.55755
146.9875,60.16547
147.0179,59.77434
147.0484,59.38316
147.0789,59.32891
147.1094,59.27468
147.1399,59.22032
147.1703,59.1661
147.2008,59.11185
147.2313,59.08926
147.2618,59.06664
147.2923,59.04405
147.3227,59.02147
147.3532,58.99889
147.3837,59.13402
147.4142,59.26936
147.4447,59.40448
147.4751,59.53955
147.5056,59.67468
147.5361,59.80949
147.5666,59.94451
147.5971,60.07932
147.6275,60.21408
147.6580,60.34889
147.6885,60.26014
147.7190,60.1712
147.7495,60.08239
147.7799,59.99363
147.8104,59.90483
147.8409,59.72153
147.8714,59.53864
147.9019,59.35567
147.9323,59.17278
147.9628,58.98981
147.9933,59.07013
148.0238,59.15039
148.0543,59.23068
148.0847,59.31095
148.1152,59.39128
148.1457,59.37027
148.1762,59.34927
148.2067,59.32825
148.2371,59.30721
148.2676,59.28642
148.2981,59.46111
148.3286,59.63573
148.3591,59.81043
148.3895,59.9854
148.4200,60.16003
148.4505,60.25805
148.4810,60.35602
148.5115,60.45404
148.5419,60.55221
148.5724,60.65008
148.6029,60.56364
148.6334,60.47723
148.6639,60.39078
148.6943,60.3042
148.7248,60.21795
148.7553,60.43153
148.7858,60.64503
148.8163,60.85862
148.8467,61.07254
148.8772,61.28588
148.9077,60.99949
148.9382,60.71323
148.9687,60.42627
148.9991,60.14
149.0296,59.85376
149.0601,60.00969
149.0906,60.16586
149.1211,60.32179
149.1515,60.47765
149.1820,60.63348
149.2125,60.21348
149.2430,59.79282
149.2735,59.37282
149.3039,58.953
149.3344,58.53301
149.3649,58.8721
149.3954,59.21173
149.4259,59.55083
149.4563,59.88978
149.4868,60.22887
149.5173,59.89008
149.5478,59.55067
149.5783,59.21178
149.6087,58.87304
149.6392,58.53416
149.6697,58.53376
149.7002,58.53346
149.7307,58.53316
149.7611,58.53287
149.7916,58.53257
149.8221,58.33435
149.8526,58.13652
149.8831,57.93861
149.9135,57.74078
149.9440,57.54276
149.9745,57.55538
150.0050,57.568
150.0355,57.58063
150.0659,57.59326
150.0964,57.60542
150.1269,57.21983
150.1574,56.83442
150.1879,56.44883
150.2183,56.06264
150.2488,55.67684
150.2793,55.08926
150.3098,54.50195
150.3403,53.91437
150.3707,53.32587
150.4012,52.7389
150.4317,52.80573
150.4622,52.87255
150.4927,52.93938
150.5231,53.00633
150.5536,53.07337
150.5841,53.40504
150.6146,53.73657
150.6451,54.06824
150.6755,54.40044
150.7060,54.73155
150.7365,54.13086
150.7670,53.53043
150.7975,52.92974
150.8279,52.32811
150.8584,51.72758
150.8889,51.50198
150.9194,51.27649
150.9499,51.05044
150.9803,50.82494
151.0108,50.59937
151.0413,50.47982
151.0718,50.36008
151.1023,50.24053
151.1327,50.12103
151.1632,50.00153
151.1937,50.28798
151.2242,50.57488
151.2547,50.86133
151.2851,51.14766
151.3156,51.4341
151.3461,50.96559
151.3766,50.49632
151.4071,50.02778
151.4375,49.55945
151.4680,49.0909
151.4985,48.58875
151.5290,48.08579
151.5595,47.58363
151.5899,47.08168
151.6204,46.57952
151.6509,47.10622
151.6814,47.6341
151.7119,48.16115
151.7423,48.68798
151.7728,49.21504
151.8033,49.92386
151.8338,50.63104
151.8643,51.33854
151.8947,52.04572
151.9252,52.75472
151.9557,53.53004
151.9862,54.30502
152.0167,55.08034
152.0471,55.85532
152.0776,56.63134
152.1081,56.68774
152.1386,56.74411
152.1691,56.80051
152.1995,56.85699
152.2300,56.9132
152.2605,56.79072
152.2910,56.66829
152.3215,56.5458
152.3519,56.42313
152.3824,56.3008
152.4129,56.3677
152.4434,56.43458
152.4739,56.50148
152.5043,56.56849
152.5348,56.63512
152.5653,56.31412
152.5958,55.99327
152.6263,55.67227
152.6567,55.35077
152.6872,55.03003
152.7177,55.17431
152.7482,55.31853
152.7787,55.4631
152.8091,55.60732
152.8396,55.75156
152.8701,55.78492
152.9006,55.81826
152.9311,55.85168
152.9615,55.88502
152.9920,55.91848
153.0225,56.42426
153.0530,56.93082
153.0835,57.4366
153.1139,57.94215
153.1444,58.44788
153.1749,58.21397
153.2054,57.97971
153.2359,57.74582
153.2663,57.51202
153.2968,57.27812
153.3273,56.98232
153.3578,56.68604
153.3883,56.39023
153.4187,56.09455
153.4492,55.79874
153.4797,55.59053
153.5102,55.38202
153.5407,55.17382
153.5711,54.96572
153.6016,54.75753
153.6321,55.01542
153.6626,55.27285
153.6931,55.5304
153.7235,55.78784
153.7540,56.04539
153.7845,56.18108
153.8150,56.31638
153.8455,56.45174
153.8759,56.58703
153.9064,56.72221
153.9369,56.50896
153.9674,56.2958
153.9979,56.08254
154.0283,55.86938
154.0588,55.65594
154.0893,55.65573
154.1198,55.65552
154.1503,55.6553
154.1807,55.65509
154.2112,55.65475
154.2417,55.53371
154.2722,55.41273
154.3027,55.29169
154.3331,55.17046
154.3636,55.04987
154.3941,55.47839
154.4246,55.90671
154.4551,56.33523
154.4855,56.76442
154.5160,57.19277
154.5465,57.3818
154.5770,57.57074
154.6075,57.75976
154.6379,57.94909
154.6684,58.13818
154.6989,58.46656
154.7294,58.79481
154.7599,59.12386
154.7903,59.4521
154.8208,59.78036
154.8513,59.74338
154.8818,59.70641
154.9123,59.66935
154.9427,59.63239
154.9732,59.59537
155.0037,59.37543
155.0342,59.15514
155.0647,58.9352
155.0951,58.71536
155.1256,58.49542
155.1561,58.71711
155.1866,58.93915
155.2171,59.16084
155.2475,59.38243
155.2780,59.60412
155.3085,59.52107
155.3390,59.43784
155.3695,59.35474
155.3999,59.27169
155.4304,59.18859
155.4609,58.89238
155.4914,58.59565
155.5219,58.29939
155.5523,58.00325
155.5828,57.70698
155.6133,57.38237
155.6438,57.05854
155.6743,56.73456
155.7047,56.41073
155.7352,56.08675
155.7657,55.785
155.7962,55.484
155.8267,55.18287
155.8571,54.88186
155.8876,54.58017
155.9181,54.31509
155.9486,54.05013
155.9791,53.78504
156.0095,53.51955
156.0400,53.25446
156.0705,52.98375
156.1010,52.71315
156.1315,52.44244
156.1619,52.1713
156.1924,51.90082
156.2229,51.88231
156.2534,51.86381
156.2839,51.84531
156.3143,51.82677
156.3448,51.80878
156.3753,52.4666
156.4058,53.12413
156.4363,53.78194
156.4667,54.44079
156.4972,55.09841
156.5277,55.42236
156.5582,55.74616
156.5887,56.0701
156.6191,56.39455
156.6496,56.7187
156.6801,57.49957
156.7106,58.2801
156.7411,59.06254
156.7715,59.84306
156.8020,60.62368
156.8325,60.50856
156.8630,60.39325
156.8935,60.27813
156.9239,60.16306
156.9544,60.04792
156.9849,59.8059
157.0154,59.56351
157.0459,59.32149
157.0763,59.07958
157.1068,58.83756
157.1373,58.06132
157.1678,57.28384
157.1983,56.50758
157.2287,55.73166
157.2592,54.95539
157.2897,55.02475
157.3202,55.09437
157.3507,55.16388
157.3811,55.23336
157.4116,55.30288
157.4421,55.28429
157.4726,55.26565
157.5031,55.24703
157.5335,55.22842
157.5640,55.2098
157.5945,55.19489
157.6250,55.18001
157.6555,55.16513
157.6859,55.15025
157.7164,55.135
157.7469,54.87121
157.7774,54.60754
157.8079,54.34375
157.8383,54.08008
157.8688,53.81529
157.8993,53.14892
157.9298,52.48285
157.9603,51.81647
157.9907,51.14906
158.0212,50.48337
158.0517,50.47435
158.0822,50.46534
158.1127,50.45633
158.1431,50.4473
158.1736,50.438
158.2041,50.10041
158.2346,49.76297
158.2651,49.42538
158.2955,49.08727
158.3260,48.75023
158.3565,49.17664
158.3870,49.60286
158.4175,50.02927
158.4479,50.45635
158.4784,50.88246
158.5089,50.77014
158.5394,50.65787
158.5699,50.54555
158.6003,50.43305
158.6308,50.32097
158.6613,50.81201
158.6918,51.30283
158.7223,51.79485
158.7527,52.28567
158.7832,52.7765
158.8137,52.42895
158.8442,52.08084
158.8747,51.73328
158.9051,51.38588
158.9356,51.03836
158.9661,51.27128
158.9966,51.50455
159.0271,51.73747
159.0575,51.97028
159.0880,52.20319
159.1185,51.92238
159.1490,51.6411
159.1795,51.36026
159.2099,51.07954
159.2404,50.79869
159.2709,51.16268
159.3014,51.52738
159.3319,51.89153
159.3623,52.2555
159.3928,52.61964
159.4233,52.46927
159.4538,52.31847
159.4843,52.1679
159.5147,52.0174
159.5452,51.86683
159.5757,51.91428
159.6062,51.96172
159.6367,52.00919
159.6671,52.05664
159.6976,52.10453
159.7281,52.41452
159.7586,52.72437
159.7891,53.03435
159.8195,53.3442
159.8500,53.65454
159.8805,53.72741
159.9110,53.80025
159.9415,53.87312
159.9719,53.94611
160.0024,54.01863
160.0329,53.72477
160.0634,53.43105
160.0939,53.1372
160.1243,52.84288
160.1548,52.54838
160.1853,51.46485
160.2158,50.38179
160.2463,49.29826
160.2767,48.21303
160.3072,47.12999
160.3377,46.80398
160.3682,46.4781
160.3987,46.15208
160.4291,45.82555
160.4596,45.49979
160.4901,45.68655
160.5206,45.87324
160.5511,46.06038
160.5815,46.24706
160.6120,46.43408
160.6425,47.36745
160.6730,48.30042
160.7035,49.23567
160.7339,50.16864
160.7644,51.10183
160.7949,51.02243
160.8254,50.94292
160.8559,50.86353
160.8863,50.78417
160.9168,50.7048
160.9473,51.40694
160.9778,52.11017
161.0083,52.81231
161.0387,53.51414
161.0692,54.21627
161.0997,54.67675
161.1302,55.13792
161.1606,55.59838
161.1911,56.05862
161.2216,56.51907
161.2521,57.16502
161.2826,57.81203
161.3130,58.45803
161.3435,59.10374
161.3740,59.74974
161.4045,58.83503
161.4350,57.92186
161.4654,57.00829
161.4959,56.09512
161.5264,55.18155
161.5569,54.49363
161.5874,53.80753
161.6178,53.12113
161.6483,52.43503
161.6788,51.74761
161.7093,51.34403
161.7398,50.94063
161.7702,50.53706
161.8007,50.13365
161.8312,49.72949
161.8617,49.52871
161.8922,49.32801
161.9226,49.12722
161.9531,48.92612
161.9836,48.72549
162.0141,48.68548
162.0446,48.64548
162.0750,48.60547
162.1055,48.5654
162.1360,48.52555
162.1665,48.69807
162.1970,48.87051
162.2274,49.04303
162.2579,49.21581
162.2884,49.38837
162.3189,49.62178
162.3494,49.85509
162.3798,50.0885
162.4103,50.32228
162.4408,50.5555
162.4713,50.35585
162.5018,50.15628
162.5322,49.95623
162.5627,49.75666
162.5932,49.55693
162.6237,49.09929
162.6542,48.64184
162.6846,48.18328
162.7151,47.72583
162.7456,47.26825
162.7761,47.26049
162.8066,47.25271
162.8370,47.24495
162.8675,47.23719
162.8980,47.22942
162.9285,47.2171
162.9590,47.20476
162.9894,47.19244
163.0199,47.18013
163.0504,47.1678
163.0809,47.24151
163.1114,47.31535
163.1418,47.38907
163.1723,47.46276
163.2028,47.53648
163.2333,47.69501
163.2638,47.85381
163.2942,48.01237
163.3247,48.17086
163.3552,48.32942
163.3857,48.37121
163.4162,48.41284
163.4466,48.45449
163.4771,48.49612
163.5076,48.53777
163.5381,48.9807
163.5686,49.42282
163.5990,49.86512
163.6295,50.30724
163.6600,50.74997
163.6905,50.8075
163.7210,50.86499
163.7514,50.92251
163.7819,50.98012
163.8124,51.03765
163.8429,51.10519
163.8734,51.1727
163.9038,51.24023
163.9343,51.30787
163.9648,51.37527
163.9953,51.27965
164.0258,51.18407
164.0562,51.08845
164.0867,50.99269
164.1172,50.8972
164.1477,50.98566
164.1782,51.07409
164.2086,51.16254
164.2391,51.25115
164.2696,51.33963
164.3001,51.47758
164.3306,51.61546
164.3610,51.7534
164.3915,51.89156
164.4220,52.02936
164.4525,51.81636
164.4830,51.60344
164.5134,51.39001
164.5439,51.1771
164.5744,50.96416
164.6049,51.00585
164.6354,51.04762
164.6658,51.08931
164.6963,51.13099
164.7268,51.17272
164.7573,51.59259
164.7878,52.01312
164.8182,52.433
164.8487,52.85269
164.8792,53.27256
164.9097,53.85475
164.9402,54.43785
164.9706,55.02005
165.0011,55.60199
165.0316,56.18418
165.0621,56.57164
165.0926,56.95966
165.1230,57.34707
165.1535,57.73432
165.1840,58.12173
165.2145,58.47092
165.2450,58.82064
165.2754,59.16981
165.3059,59.51883
165.3364,59.868
165.3669,59.94208
165.3974,60.01584
165.4278,60.08962
165.4583,60.16338
165.4888,60.23631
165.5193,59.53803
165.5498,58.84006
165.5802,58.14178
165.6107,57.44381
165.6412,56.7436
165.6717,55.58517
165.7022,54.42725
165.7326,53.26882
165.7631,52.10858
165.7936,50.95045
165.8241,50.10113
165.8546,49.25218
165.8850,48.40287
165.9155,47.55222
165.9460,46.70356
165.9765,46.65336
166.0070,46.60319
166.0374,46.55299
166.0679,46.50272
166.0984,46.45287
166.1289,46.91479
166.1594,47.37651
166.1898,47.83844
166.2203,48.30108
166.2508,48.76324
166.2813,49.67952
166.3118,50.59541
166.3422,51.5117
166.3727,52.42942
166.4032,53.34559
166.4337,53.93922
166.4642,54.53258
166.4946,55.1274
166.5251,55.72076
166.5556,56.31431
166.5861,56.54288
166.6166,56.77181
166.6470,57.00037
166.6775,57.22884
166.7080,57.45737
166.7385,56.68404
166.7690,55.90949
166.7994,55.13615
166.8299,54.36315
166.8604,53.58981
166.8909,53.31085
166.9214,53.03151
166.9518,52.7526
166.9823,52.47382
167.0128,52.19491
167.0433,51.68111
167.0738,51.16645
167.1042,50.65259
167.1347,50.13895
167.1652,49.62509
167.1957,50.03088
167.2262,50.43771
167.2566,50.8439
167.2871,51.24991
167.3176,51.6561
167.3481,51.25069
167.3786,50.84579
167.4090,50.44072
167.4395,50.03583
167.4700,49.63071
167.5005,49.83354
167.5310,50.03629
167.5614,50.23913
167.5919,50.44188
167.6224,50.64505
167.6529,50.78079
167.6834,50.91648
167.7138,51.05223
167.7443,51.18819
167.7748,51.3242
167.8053,51.73882
167.8358,52.15327
167.8662,52.56789
167.8967,52.98317
167.9272,53.39798
167.9577,54.06077
167.9882,54.72327
168.0186,55.38606
168.0491,56.04989
168.0796,56.71229
168.1101,56.74483
168.1406,56.77736
168.1710,56.80991
168.2015,56.84249
168.2320,56.87513
168.2625,57.09224
168.2930,57.30925
168.3234,57.5268
168.3539,57.74382
168.3844,57.96086
168.4149,57.97291
168.4454,57.98495
168.4758,57.99702
168.5063,58.00906
168.5368,58.02113
168.5673,58.18191
168.5978,58.34295
168.6282,58.50374
168.6587,58.66446
168.6892,58.82524
168.7197,58.67905
168.7502,58.53263
168.7806,58.38644
168.8111,58.24031
168.8416,58.09411
168.8721,57.49655
168.9026,56.89798
168.9330,56.30033
168.9635,55.70296
168.9940,55.10532
169.0245,54.23674
169.0550,53.36671
169.0854,52.49805
169.1159,51.62976
169.1464,50.7611
169.1769,50.74495
169.2074,50.72926
169.2378,50.71355
169.2683,50.69786
169.2988,50.68216
169.3293,51.15393
169.3598,51.62487
169.3902,52.09602
169.4207,52.56695
169.4512,53.03926
169.4817,53.69661
169.5122,54.35367
169.5426,55.01101
169.5731,55.66807
169.6036,56.326
169.6341,56.28383
169.6646,56.24169
169.6950,56.19952
169.7255,56.15729
169.7560,56.11512
169.7865,56.07859
169.8170,56.04207
169.8474,56.00554
169.8779,55.96894
169.9084,55.93282
169.9389,56.44775
