#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0229
#BOTTOM:,332.5597
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
103.6549,2299.423,539.7568,1499.923
103.8073,2283.389,542.5283,1498.912
103.9597,2273.579,542.9175,1497.891
104.1121,2350.607,539.5798,1496.877
104.2645,2284.581,539.8575,1495.867
104.4169,2221.072,541.4669,1494.845
104.5693,2227.544,541.7905,1493.829
104.7217,2246.729,541.6961,1492.817
104.8741,2169.199,542.7356,1491.794
105.0265,2167.28,542.4301,1490.779
105.1789,2210.981,542.0102,1489.77
105.3313,2240.059,538.754,1488.75
105.4837,2370.721,532.5057,1487.736
105.6361,2393.703,534.6926,1486.726
105.7885,2235.473,542.5892,1485.698
105.9409,2119.543,543.7396,1484.664
106.0933,2061.656,545.0311,1483.654
106.2457,1982.653,545.4737,1482.652
106.3981,2044.184,544.6927,1481.638
106.5505,2252.595,543.4047,1480.634
106.7029,2290.665,544.1689,1479.624
106.8553,2275.824,542.9465,1478.61
107.0077,2387.368,537.1228,1477.599
107.1601,2363.429,537.4219,1476.581
107.3125,2274.089,540.9012,1475.568
107.4649,2190.603,543.527,1474.551
107.6173,2118.972,544.9824,1473.528
107.7697,2037.681,545.1064,1472.519
107.9221,2015.289,545.1627,1471.516
108.0745,2115.532,545.1076,1470.501
108.2269,2199.871,544.0308,1469.499
108.3793,2269.664,540.5994,1468.49
108.5317,2369.801,537.1365,1467.47
108.6841,2299.475,536.6797,1466.448
108.8365,2213.23,540.066,1465.432
108.9889,2169.049,542.801,1464.418
109.1413,2173.05,544.1868,1463.396
109.2937,2172.094,545.4623,1462.382
109.4461,2104.31,545.157,1461.378
109.5985,2083.925,544.7208,1460.367
109.7509,2196.387,544.7667,1459.353
109.9033,2316.93,543.7059,1458.349
110.0557,2365.64,541.6296,1457.344
110.2081,2304.697,541.3636,1456.332
110.3605,2253.171,541.9543,1455.311
110.5129,2273.856,543.1536,1454.29
110.6653,2308.025,542.8843,1453.283
110.8177,2205.402,542.8143,1452.281
110.9701,2186.985,543.0178,1451.266
111.1225,2301.388,542.8488,1450.254
111.2749,2293.057,543.1227,1449.233
111.4273,2285.974,542.6338,1448.219
111.5797,2346.848,541.3536,1447.215
111.7321,2330.977,540.7427,1446.203
111.8845,2277.134,540.6886,1445.183
112.0369,2281.793,541.2994,1444.168
112.1893,2243.696,541.7699,1443.155
112.3417,2210.879,542.0752,1442.141
112.4941,2242.022,542.8043,1441.129
112.6465,2262.375,543.3165,1440.116
112.7989,2280.563,543.2961,1439.104
112.9513,2261.572,543.1722,1438.083
113.1037,2311.896,542.4178,1437.069
113.2561,2335.385,542.0787,1436.057
113.4085,2276.653,542.384,1435.045
113.5609,2228.17,543.4161,1434.04
113.7133,2160.321,544.0809,1433.026
113.8657,2113.57,543.9096,1432.011
114.0181,2143.8,544.6557,1431.005
114.1705,2119.957,544.5496,1430
114.3229,2179.918,542.8744,1428.989
114.4753,2302.263,542.3802,1427.977
114.6277,2283.607,542.252,1426.965
114.7801,2298.727,541.33,1425.943
114.9325,2302.561,542.2233,1424.921
115.0849,2260.485,542.2513,1423.917
115.2373,2284.366,541.4745,1422.912
115.3897,2284.545,542.2386,1421.891
115.5421,2255.492,542.544,1420.869
115.6945,2228.396,543.3099,1419.864
115.8469,2140.898,544.8369,1418.859
115.9993,2117.006,543.5866,1417.846
116.1517,2213.381,541.4747,1416.834
116.3041,2324.125,541.3248,1415.823
116.4565,2367.233,541.7927,1414.81
116.6089,2339.578,542.8649,1413.788
116.7613,2285.876,543.1443,1412.774
116.9137,2248.447,542.691,1411.768
117.0661,2234.022,543.0187,1410.754
117.2185,2262.647,542.8231,1409.733
117.3709,2291.108,542.0798,1408.72
117.5233,2213.222,543.3736,1407.707
117.6757,2196.306,543.2341,1406.695
117.8281,2329.382,539.8414,1405.691
117.9805,2390.324,539.2647,1404.678
118.1329,2317.23,542.1932,1403.657
118.2853,2225.235,543.4379,1402.635
118.4377,2138.252,543.6434,1401.627
118.5901,2118.027,543.2493,1400.622
118.7425,2177.952,542.8725,1399.614
118.8949,2219.479,541.837,1398.6
119.0473,2288.167,540.3861,1397.581
119.1997,2358.723,540.1056,1396.572
119.3521,2333.112,539.6127,1395.562
119.5045,2282.29,539.8484,1394.552
119.6569,2230.812,541.7246,1393.539
119.8093,2220.558,542.5203,1392.518
119.9617,2278.34,542.2392,1391.497
120.1141,2290.444,543.2247,1390.487
120.2665,2268.767,543.5753,1389.485
120.4189,2264.922,543.1536,1388.484
120.5713,2307.641,542.1683,1387.473
120.7237,2340.693,541.3248,1386.463
120.8761,2323.003,540.8326,1385.451
121.0285,2354.062,540.5745,1384.431
121.1809,2348.476,541.6996,1383.42
121.3333,2286.166,542.3799,1382.409
121.4857,2232.245,542.5673,1381.39
121.6381,2196.39,543.5049,1380.371
121.7905,2177.699,544.068,1379.36
121.9429,2158.86,543.7402,1378.358
122.0953,2185.924,543.4584,1377.355
122.2477,2300.345,541.8209,1376.344
122.4001,2360.106,540.9017,1375.335
122.5525,2295.24,541.8164,1374.314
122.7049,2254.375,542.2392,1373.296
122.8573,2226.21,542.0754,1372.284
123.0097,2145.865,542.7535,1371.264
123.1621,2100.463,543.2946,1370.262
123.3145,2186.991,543.3173,1369.258
123.4669,2265.22,544.6033,1368.249
123.6193,2293.754,543.6295,1367.238
123.7717,2303.659,541.9344,1366.228
123.9241,2300.511,541.9344,1365.226
124.0765,2291.442,543.2426,1364.214
124.2289,2231.868,543.0648,1363.194
124.3813,2235.45,541.7709,1362.182
124.5337,2303.597,540.9752,1361.17
124.6861,2345.016,541.3912,1360.151
124.8385,2306.551,541.7491,1359.149
124.9909,2174.118,544.1014,1358.146
125.1433,2109.253,544.2198,1357.127
125.2957,2147.933,543.0557,1356.117
125.4481,2268.908,542.1301,1355.106
125.6005,2354.143,541.3683,1354.087
125.7529,2320.106,542.4243,1353.067
125.9053,2284.179,542.5223,1352.065
126.0577,2232.898,541.0972,1351.061
126.2101,2089.851,542.0617,1350.042
126.3625,1977.468,543.2742,1349.032
126.5149,2065.106,544.6432,1348.029
126.6673,2214.117,543.4288,1347.026
126.8197,2291.967,541.02,1346.014
126.9721,2323.351,555.0453,1344.994
127.1245,2330.14,556.1431,1343.974
127.2769,2318.09,545.528,1342.963
127.4293,2261.097,544.6776,1341.961
127.5817,2132.8,545.166,1340.958
127.7341,2108.947,544.4523,1339.946
127.8865,2216.35,541.5049,1338.937
128.0389,2306.919,539.8008,1337.926
128.1913,2333.592,540.6146,1336.906
128.3437,2306.106,539.2089,1335.904
128.4961,2269.9,540.7828,1334.899
128.6485,2197.294,543.7632,1333.871
128.8009,2255.378,542.6241,1332.854
128.9533,2305.724,542.1174,1331.844
129.1057,2272.868,541.731,1330.825
129.2581,2325.471,541.6703,1329.823
129.4105,2334.464,542.0766,1328.818
129.5629,2276.667,542.2595,1327.798
129.7153,2244.067,542.0563,1326.779
129.8677,2253.998,541.7921,1325.769
130.0201,2241.337,541.9344,1324.762
130.1725,2289.982,541.6094,1323.75
130.3249,2314.108,541.9744,1322.734
130.4773,2308.237,542.8688,1321.723
130.6297,2341.523,542.5042,1320.712
130.7821,2316.505,541.9344,1319.694
130.9345,2315.698,541.772,1318.684
131.0869,2321.358,542.1166,1317.681
131.2393,2301.272,542.544,1316.669
131.3917,2295.337,542.544,1315.658
131.5441,2256.256,542.544,1314.646
131.6965,2238.898,542.3818,1313.635
131.8489,2210.531,544.6699,1312.633
132.0013,2141.569,544.0564,1311.622
132.1537,2258.125,541.4676,1310.612
132.3061,2325.399,541.9729,1309.601
132.4585,2288.491,541.8954,1308.58
132.6109,2322.68,541.649,1307.561
132.7633,2324.575,542.0965,1306.551
132.9157,2316.318,541.1045,1305.548
133.0681,2275.299,542.0493,1304.536
133.2205,2156.416,545.5435,1303.516
133.3729,2139.035,543.5555,1302.506
133.5253,2224.818,540.8959,1301.495
133.6777,2293.447,539.8685,1300.494
133.8301,2313.976,538.7434,1299.491
133.9825,2297.507,541.1516,1298.463
134.1349,2268.769,543.4772,1297.444
134.2873,2262.169,543.4407,1296.435
134.4397,2225.573,544.0862,1295.435
134.5921,2129.118,545.4172,1294.462
134.7445,2151.942,543.6116,1293.502
134.8969,2284.153,541.0873,1292.531
135.0493,2300.054,541.5159,1291.547
135.2017,2267.655,541.2216,1290.562
135.3541,2298.383,541.2986,1289.579
135.5065,2282.083,541.9344,1288.603
135.6589,2286.891,542.0064,1287.629
135.8113,2272.409,542.3007,1286.658
135.9637,2203.064,542.2886,1285.677
136.1161,2265.677,541.1016,1284.705
136.2685,2283.801,541.6601,1283.72
136.4209,2293.956,541.8143,1282.736
136.5733,2333.411,540.0958,1281.767
136.7257,2255.201,539.8015,1280.783
136.8781,2301.263,539.8008,1279.798
137.0305,2297.428,540.3669,1278.815
137.1829,2256.731,540.9559,1277.831
137.3353,2319.98,541.02,1276.86
137.4877,2310.333,541.5239,1275.878
137.6401,2245.779,542.5957,1274.907
137.7925,2289.923,540.9992,1273.926
137.9449,2313.346,541.0727,1272.942
138.0973,2286.028,541.535,1271.957
138.2497,2294.644,540.83,1270.983
138.4021,2286.727,541.5474,1270.004
138.5545,2284.991,541.7018,1269.029
138.7069,2313.59,540.4811,1268.05
138.8593,2281.125,541.3843,1267.074
139.0117,2290.828,540.6293,1266.098
139.1641,2368.506,538.6895,1265.114
139.3165,2368.898,539.8268,1264.131
139.4689,2341.442,540.4821,1263.153
139.6213,2304.141,540.6366,1262.178
139.7737,2224,541.2465,1261.193
139.9261,2266.05,540.4104,1260.209
140.0785,2392.948,540.2604,1259.231
140.2309,2412.985,539.736,1258.253
140.3833,2242.386,540.2029,1257.269
140.5357,2117.188,543.2398,1256.288
140.6881,2187.289,541.6336,1255.317
140.8405,2226.267,539.1912,1254.333
140.9929,2377.125,539.1026,1253.348
141.1453,2379.199,537.1008,1252.371
141.2977,2270.007,542.9914,1251.394
141.4501,2243.526,543.4398,1250.409
141.6025,2178.635,544.0102,1249.424
141.7549,2147.635,543.8027,1248.439
141.9073,2235.99,543.2534,1247.468
142.0597,2268.435,543.6425,1246.5
142.2121,2262.015,541.1879,1245.532
142.3645,2403.676,538.8435,1244.552
142.5169,2383.884,539.5573,1243.568
142.6693,2312.36,539.9025,1242.582
142.8217,2237.687,541.9183,1241.602
142.9741,2147.467,543.1536,1240.624
143.1265,2093.358,543.8402,1239.653
143.2789,2131.058,543.5602,1238.672
143.4313,2203.405,543.649,1237.67
143.5837,2273.252,541.2805,1236.649
143.7361,2353.881,538.9125,1235.639
143.8885,2349.759,539.6953,1234.626
144.0409,2275.022,540.2762,1233.588
144.1933,2284.646,541.1036,1232.552
144.3457,2276.004,542.1576,1231.524
144.4981,2313.96,541.294,1230.505
144.6505,2320.365,539.6852,1229.493
144.8029,2280.542,540.2941,1228.472
144.9553,2299.915,541.7658,1227.444
145.1077,2279.772,542.2392,1226.416
145.2601,2261.402,542.8143,1225.399
145.4125,2364.066,541.5995,1224.378
145.5649,2371.232,541.5032,1223.355
145.7173,2300.765,542.3337,1222.335
145.8697,2286.626,542.7463,1221.32
146.0221,2288.312,542.4391,1220.297
146.1745,2218.903,542.2392,1219.28
146.3269,2176.655,542.029,1218.257
146.4793,2276.021,541.9344,1217.24
146.6317,2340.093,541.9344,1216.216
146.7841,2337.986,541.9344,1215.201
146.9365,2289.832,541.0516,1214.178
147.0889,2355.799,540.2685,1213.151
147.2413,2373.39,541.01,1212.135
147.3937,2299.265,541.5533,1211.11
147.5461,2296.485,540.7046,1210.094
147.6985,2253.123,541.1121,1209.069
147.8509,2270.583,540.8519,1208.041
148.0033,2341.171,539.998,1207.013
148.1557,2357.207,540.0426,1205.998
148.3081,2295.25,541.5722,1204.974
148.4605,2374.007,541.4404,1203.947
148.6129,2289.463,541.8243,1202.932
148.7653,2252.75,541.6819,1201.906
148.9177,2383.013,541.6296,1200.877
149.0701,2321.964,543.6901,1199.863
149.2225,2322.229,540.6835,1198.838
149.3749,2359.481,540.1056,1197.827
149.5273,2344.094,539.8401,1196.8
149.6797,2344.519,538.7284,1195.771
149.8321,2267.738,538.8523,1194.742
149.9845,2126.212,542.712,1193.728
150.1369,2208.815,542.6015,1192.701
150.2893,2284.877,543.9384,1191.673
150.4417,2306.687,540.693,1190.661
150.5941,2436.599,539.2743,1189.651
150.7465,2417.789,539.1912,1188.624
150.8989,2276.522,540.348,1187.58
151.0513,2266.128,542.1611,1186.565
151.2037,2184.813,543.4175,1185.552
151.3561,2069.967,542.2706,1184.525
151.5085,2214.514,540.4407,1183.496
151.6609,2322.14,540.7127,1182.495
151.8133,2298.052,540.4106,1181.476
151.9657,2451.443,541.0229,1180.448
152.1181,2394.126,541.3248,1179.421
152.2705,2399.909,541.3331,1178.391
152.4229,2358.622,541.6935,1177.363
152.5753,2292.469,543.8221,1176.335
152.7277,2284.475,551.3831,1175.339
152.8801,2348.65,545.6733,1174.312
153.0325,2364.721,542.2392,1173.284
153.1849,2244.81,542.152,1172.276
153.3373,2354.112,540.728,1171.28
153.4897,2288.109,540.9868,1170.285
153.6421,2294.467,539.7509,1169.298
153.7945,2487.599,535.8465,1168.311
153.9469,2377.868,540.3342,1167.29
154.0993,2243.289,543.363,1166.284
154.2517,2240.908,543.7492,1165.278
154.4041,2172.422,542.3315,1164.289
154.5565,2015.409,546.4674,1163.3
154.7089,2132.141,543.2076,1162.298
154.8613,2434.23,539.0278,1161.31
155.0137,2339.49,539.6547,1160.308
155.1661,2379.167,539.8008,1159.303
155.3185,2365.024,540.3195,1158.299
155.4709,2330.896,541.4299,1157.309
155.6233,2356.22,541.1288,1156.307
155.7757,2387.208,540.774,1155.303
155.9281,2305.845,541.6812,1154.298
156.0805,2295.443,541.6973,1153.293
156.2329,2361.57,541.397,1152.315
156.3853,2378.755,541.3248,1151.318
156.5377,2329.57,540.2065,1150.315
156.6901,2270.322,540.0198,1149.312
156.8425,2277.241,539.4616,1148.307
156.9949,2362.828,538.5609,1147.313
157.1473,2323.425,539.9227,1146.302
157.2997,2303.843,540.514,1145.314
157.4521,2352.003,540.2137,1144.322
157.6045,2346.885,540.1056,1143.317
157.7569,2265.71,540.4811,1142.313
157.9093,2184.111,540.8985,1141.308
158.0617,2234.441,540.8412,1140.313
158.2141,2314.17,538.9716,1139.315
158.3665,2392.643,537.4973,1138.319
158.5189,2413.404,537.197,1137.322
158.6713,2385.723,536.7359,1136.309
158.8237,2333.792,538.794,1135.296
158.9761,2263.577,543.2991,1134.29
159.1285,2163.064,547.655,1133.293
159.2809,2200.207,545.2864,1132.306
159.4333,2404.309,540.1056,1131.32
159.5857,2404.285,541.1774,1130.319
159.7381,2236.36,542.544,1129.309
159.8905,2169.309,541.9187,1128.317
160.0429,2198.87,542.3466,1127.325
160.1953,2194.9,544.2567,1126.326
160.3477,2121.993,544.6264,1125.333
160.5001,2137.148,542.4826,1124.336
160.6525,2318.708,537.3689,1123.344
160.8049,2389,538.6797,1122.34
160.9573,2368.697,539.449,1121.334
161.1097,2318.028,540.8043,1120.329
161.2621,2331.559,540.8506,1119.325
161.4145,2371.155,540.3302,1118.326
161.5669,2285.809,540.1056,1117.334
161.7193,2272.31,540.1769,1116.333
161.8717,2334.921,540.4772,1115.34
162.0241,2345.153,540.6528,1114.336
162.1765,2298.439,540.4683,1113.332
162.3289,2257.602,540.8756,1112.328
162.4813,2182.722,541.3846,1111.326
162.6337,2324.009,540.2391,1110.336
162.7861,2349.041,541.0997,1109.332
162.9385,2262.681,541.3506,1108.331
163.0909,2409.575,539.3829,1107.362
163.2433,2343.228,541.6406,1106.387
163.3957,2269.563,541.9321,1105.419
163.5481,2245.266,541.0663,1104.451
163.7005,2221.349,542.4008,1103.476
163.8529,2235.404,541.7545,1102.515
164.0053,2406.259,538.3773,1101.542
164.1577,2411.92,537.4304,1100.568
164.3101,2340.605,540.4948,1099.592
164.4625,2267.494,542.0823,1098.574
164.6149,2300.164,541.7687,1097.528
164.7673,2286.188,541.6296,1096.48
164.9197,2233.383,543.652,1095.445
165.0721,2356.978,539.8841,1094.4
165.2245,2368.355,538.6505,1093.351
165.3769,2312.984,538.5816,1092.317
165.5293,2375.073,538.0057,1091.268
165.6817,2330.304,540.0499,1090.218
165.8341,2315.23,539.7998,1089.168
165.9865,2386.641,539.5256,1088.121
166.1389,2345.453,540.3363,1087.09
166.2913,2345.816,539.1089,1086.043
166.4437,2427.657,538.6017,1084.993
166.5961,2363.557,541.02,1083.942
166.7485,2302.661,541.2884,1082.894
166.9009,2260.076,543.1068,1081.853
167.0533,2231.035,544.5748,1080.814
167.2057,2332.843,541.2782,1079.775
167.3581,2411.888,538.404,1078.733
167.5105,2367.176,537.4834,1077.683
167.6629,2322.522,538.1527,1076.639
167.8153,2285.839,541.9012,1075.601
167.9677,2324.193,541.856,1074.552
168.1201,2379.974,540.2775,1073.512
168.2725,2329.821,540.1056,1072.473
168.4249,2214.944,541.309,1071.423
168.5773,2123.24,543.1808,1070.374
168.7297,2272.354,539.5632,1069.334
168.8821,2421.498,537.027,1068.294
169.0345,2366.247,538.9662,1067.245
169.1869,2209.882,539.8008,1066.197
169.3393,2151.665,540.0039,1065.148
169.4917,2232.919,539.6815,1064.104
169.6441,2326.396,539.9376,1063.064
169.7965,2366.327,538.7279,1062.017
169.9489,2376.692,540.1835,1060.968
170.1013,2386.921,540.7152,1059.917
170.2537,2299.17,540.4593,1058.869
170.4061,2259.416,541.2047,1057.835
170.5585,2387.878,538.5903,1056.804
170.7109,2404.853,539.4061,1055.756
170.8633,2339.07,540.6609,1054.705
171.0157,2304.488,541.9158,1053.655
171.1681,2233.474,542.8328,1052.622
171.3205,2271.967,541.6425,1051.575
171.4729,2338.141,541.7381,1050.544
171.6253,2331.001,539.1302,1049.497
171.7777,2360.284,538.6997,1048.448
171.9301,2327.929,539.496,1047.401
172.0825,2387.289,539.5529,1046.365
172.2349,2324.545,540.0633,1045.317
172.3873,2229.474,540.871,1044.268
172.5397,2164.362,540.3272,1043.22
172.6921,2212.237,539.6454,1042.172
172.8445,2340.273,538.5816,1041.128
172.9969,2384.842,539.2391,1040.09
173.1493,2423.635,540.7654,1039.041
173.3017,2383.883,541.4521,1037.992
173.4541,2312.687,541.6296,1036.951
173.6065,2254.475,541.7744,1035.919
173.7589,2265.583,543.0096,1034.87
173.9113,2334.072,540.4954,1033.823
174.0637,2451.262,537.1913,1032.792
174.2161,2447.501,537.7775,1031.74
174.3685,2433.146,537.3333,1030.684
174.5209,2413.005,538.7281,1029.635
174.6733,2322.266,540.4196,1028.592
174.8257,2354.336,539.4246,1027.552
174.9781,2416.514,538.8864,1026.506
175.1305,2347.322,539.3517,1025.458
175.2829,2380.651,539.2545,1024.408
175.4353,2403.39,539.4415,1023.359
175.5877,2285.118,539.7551,1022.316
175.7401,2372.963,538.1937,1021.277
175.8925,2444.288,537.972,1020.231
176.0449,2300.187,538.5428,1019.183
176.1973,2418.519,537.1089,1018.133
176.3497,2426.979,537.3608,1017.067
176.5021,2307.947,541.281,1016.018
176.6545,2428.576,539.4001,1014.988
176.8069,2428.724,537.866,1013.939
176.9593,2308.929,540.1056,1012.89
177.1117,2276.418,539.9783,1011.841
177.2641,2295.668,539.2938,1010.791
177.4165,2371.896,539.8008,1009.744
177.5689,2336.154,539.5942,1008.708
177.7213,2303.073,538.6536,1007.661
177.8737,2316.985,538.0584,1006.613
178.0261,2350.098,537.801,1005.565
178.1785,2410.294,536.8568,1004.516
178.3309,2362.619,538.7485,1003.466
178.4833,2280.62,541.3865,1002.416
178.6357,2246.633,541.4109,1001.373
178.7881,2194.833,541.9344,1000.333
178.9405,2222.454,541.6387,999.3016
179.0929,2317.149,539.6002,998.2626
179.2453,2372.294,537.6409,997.2162
179.3977,2435.765,537.188,996.1656
179.5501,2433.351,537.6069,995.1086
179.7025,2385.592,537.7801,994.0588
179.8549,2327.798,538.6656,993.0125
180.0073,2245.403,540.8149,991.981
180.1597,2189.211,541.6296,990.9575
180.3121,2220.475,540.808,989.9461
180.4645,2296.939,540.2037,988.9287
180.6169,2366.007,540.1056,987.9053
180.7693,2414.146,538.8502,986.8818
180.9217,2433.216,538.0663,985.869
181.0741,2401.249,538.8194,984.8495
181.2265,2318.91,538.9782,983.8264
181.3789,2257.662,541.0292,982.8035
181.5313,2239.759,541.5035,981.7804
181.6837,2274.971,540.8914,980.7567
181.8361,2330.744,540.2794,979.7454
181.9885,2356.347,539.4482,978.7391
182.1409,2343.376,538.5303,977.7209
182.2933,2294.11,539.6063,976.6974
182.4457,2406.614,538.5464,975.674
182.5981,2459.145,538.868,974.6377
182.7505,2391.503,539.8672,973.6222
182.9029,2274.853,539.8791,972.6034
183.0553,2192.93,540.7119,971.5792
183.2077,2145.205,541.02,970.5554
183.3601,2235.535,540.5592,969.5433
183.5125,2397.18,540.4104,968.5367
183.6649,2457.866,540.6433,967.5167
183.8173,2367.25,540.2471,966.4932
183.9697,2263.882,541.5175,965.4697
184.1221,2165.969,543.8262,964.4465
184.2745,2322.63,548.4147,963.4231
184.4269,2455.3,568.189,962.4132
184.5793,2383.437,546.4274,961.4061
184.7317,2320.756,539.6743,960.3853
184.8841,2311.796,539.3155,959.3483
185.0365,2219.153,541.3868,958.3206
185.1889,2208.062,542.4246,957.3104
185.3413,2208.575,542.2976,956.2899
185.4937,2301.394,540.5065,955.2803
185.6461,2316.469,540.1056,954.2605
185.7985,2279.736,540.1056,953.2382
185.9509,2403.896,537.8442,952.2146
186.1033,2443.602,538.3728,951.1898
186.2557,2436.002,539.5974,950.1785
186.4081,2408.894,539.8008,949.157
186.5605,2319.047,540.5699,948.133
186.7129,2252.269,542.7769,947.1103
186.8653,2236.206,540.3063,946.0889
187.0177,2419.355,539.0204,945.0803
187.1701,2417.569,538.8864,944.0588
187.3225,2316.376,540.9871,943.0334
187.4749,2310.517,541.5885,942.0091
187.6273,2341.562,540.8346,940.9851
187.7797,2340.761,539.6506,939.9775
187.9321,2388.259,539.496,938.9577
188.0845,2373.853,538.9589,937.9506
188.2369,2372.771,538.3466,936.9288
188.3893,2380.113,538.2768,935.9051
188.5417,2329.183,538.5491,934.8807
188.6941,2391.233,539.1289,933.8567
188.8465,2444.975,538.3669,932.833
188.9989,2391.983,540.2109,931.8232
189.1513,2340.488,540.6879,930.801
189.3037,2224.423,542.109,929.7771
189.4561,2244.301,540.5599,928.7548
189.6085,2333.72,538.7233,927.731
189.7609,2373.417,538.2993,926.7234
189.9133,2317.376,537.9932,925.7013
190.0657,2419.496,537.6873,924.694
190.2181,2441.078,539.0975,923.6557
190.3705,2411.851,539.7655,922.6315
190.5229,2340.906,542.1087,921.6071
190.6753,2240.009,541.9493,920.5988
190.8277,2237.864,541.9344,919.5768
190.9801,2277.314,541.3499,918.5539
191.1325,2352.149,540.1513,917.5471
191.2849,2382.072,539.5162,916.5233
191.4373,2414.055,539.496,915.4996
191.5897,2402.327,538.9017,914.4918
191.7421,2364.789,539.7818,913.4682
191.8945,2331.541,540.7003,912.4442
192.0469,2347.783,540.4143,911.421
192.1993,2340.067,540.4104,910.397
192.3517,2285.264,539.8037,909.3739
192.5041,2406.949,537.9727,908.3665
192.6565,2430.578,539.1973,907.3425
192.8089,2324.379,540.7152,906.3193
192.9613,2242.151,540.7079,905.2953
193.1137,2171.627,540.1483,904.2724
193.2661,2150.69,542.7941,903.2646
193.4185,2283.824,540.0984,902.2409
193.5709,2319.06,539.7668,901.233
193.7233,2360.853,538.4952,900.2104
193.8757,2505.658,535.9915,899.1869
194.0281,2385.722,540.1537,898.1491
194.1805,2302.185,541.2847,897.1342
194.3329,2217.291,540.3959,896.118
194.4853,2189.385,540.0739,895.0925
194.6377,2308.908,539.4438,894.0684
194.7901,2362.035,538.6186,893.0623
194.9425,2434.085,539.2111,892.0403
195.0949,2346.46,539.5169,891.0313
195.2473,2306.235,539.823,889.991
195.3997,2234.226,540.0355,888.9673
195.5521,2256.043,539.1666,887.9448
195.7045,2337.777,538.9122,886.938
195.8569,2363.136,539.0828,885.9236
196.0093,2419.519,538.1131,884.908
196.1617,2349.604,539.496,883.8814
196.3141,2295.029,539.4347,882.8422
196.4665,2336.746,538.9504,881.8258
196.6189,2303.427,539.5293,880.8092
196.7713,2284.542,539.4565,879.787
196.9237,2484.441,536.7528,878.7651
197.0761,2411.414,536.9003,877.7432
197.2285,2343.611,538.2776,876.7164
197.3809,2295.225,540.4495,875.6791
197.5333,2238.262,540.6423,874.6809
197.6857,2356.055,540.2538,873.683
197.8381,2337.7,541.447,872.6873
197.9905,2339.305,539.1432,871.6934
198.1429,2432.284,538.3136,870.7137
198.2953,2345.086,539.4816,869.7165
198.4477,2355.84,537.6937,868.7188
198.6001,2446.606,538.2548,867.7368
198.7525,2361.562,539.1371,866.7249
198.9049,2326.587,540.592,865.7264
199.0573,2323.104,540.9883,864.7303
199.2097,2285.4,541.2866,863.7475
199.3621,2273.188,544.1797,862.7534
199.5145,2135.101,542.4016,861.7702
199.6669,2242.55,539.4752,860.7777
199.8193,2464.812,537.213,859.7822
199.9717,2442.324,539.0754,858.7864
200.1241,2341.337,540.0262,857.7896
200.2765,2273.8,540.1056,856.8036
200.4289,2171.796,540.1056,855.811
200.5813,2088.9,541.5418,854.8134
200.7337,2163.278,541.0495,853.8168
200.8861,2316.172,538.6866,852.8202
201.0385,2433.557,537.2979,851.8296
201.1909,2441.233,538.4808,850.8417
201.3433,2359.951,539.496,849.8483
201.4957,2290.904,539.496,848.8505
201.6481,2226.544,539.8109,847.8531
201.8005,2219.088,540.2562,846.8601
201.9529,2286.616,540.1227,845.8712
202.1053,2303.122,540.2118,844.8783
202.2577,2322.328,539.2817,843.8806
202.4101,2397.639,537.6094,842.8845
202.5625,2382.886,538.0887,841.8889
202.7149,2359.703,537.9471,840.8928
202.8673,2429.774,538.1194,839.8858
203.0197,2369.76,539.6136,838.8452
203.1721,2293.317,539.9309,837.776
203.3245,2243.715,540.2482,836.7037
203.4769,2176.118,542.7352,835.6505
203.6293,2299.01,540.6295,834.6071
203.7817,2432.164,537.4174,833.5544
203.9341,2411.087,537.2826,832.4837
204.0865,2444.73,537.0576,831.4169
204.2389,2397.979,537.275,830.3558
204.3913,2382.567,537.1327,829.2951
204.5437,2444.222,535.8464,828.2469
204.6961,2410.552,539.6072,827.1748
204.8485,2387.865,540.6773,826.1108
205.0009,2295.309,540.9944,825.0496
205.1533,2259.24,543.0624,823.9881
205.3057,2388.695,539.2004,822.9453
205.4581,2358.517,539.7534,821.8843
205.6105,2399.094,538.4849,820.8249
205.7629,2425.24,537.3992,819.7781
205.9153,2369.618,537.6181,818.7167
206.0677,2451.607,537.3008,817.6547
206.2201,2427.479,537.6509,816.5931
206.3725,2332.223,539.496,815.5303
206.5249,2263.285,540.0902,814.4603
206.6773,2238.141,540.5454,813.3936
206.8297,2393.125,538.6966,812.3433
206.9821,2454.732,537.972,811.3007
207.1345,2381.276,538.7146,810.2435
207.2869,2295.605,539.496,809.1734
207.4393,2197.507,539.496,808.1045
207.5917,2149.024,540.0536,807.043
207.7441,2214.854,539.8156,805.9926
207.8965,2426.44,537.8788,804.9778
208.0489,2510.081,538.6501,803.9753
208.2013,2398.354,539.3017,802.9615
208.3537,2312.354,539.9499,801.9507
208.5061,2276.159,540.9651,800.9559
208.6585,2283.883,542.2261,799.9575
208.8109,2374.442,541.0935,798.9632
208.9633,2430,539.1173,797.9667
209.1157,2403.29,538.4155,796.9641
209.2681,2338.091,538.1153,795.9614
209.4205,2255.256,538.2855,794.9582
209.5729,2301.306,538.2775,793.9629
209.7253,2414.175,538.1194,792.9591
209.8777,2396.938,539.1328,791.9456
210.0301,2346.641,540.7961,790.9404
210.1825,2338.435,541.4962,789.9365
210.3349,2259.906,541.4535,788.9406
