#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,186.8248
DEPTH_LSF,P16B,P16H,P16L,P22B,P22H,P22L,P28B,P28H,P28L,P34B,P34H,P34L,P40B,P40H,P40L
51.3412,1.438631,1.423089,1.45142,1.454917,1.440999,1.467118,1.465956,1.452143,1.478637,1.471671,1.456195,1.486322,1.476854,1.460014,1.493245
51.4936,1.436936,1.418447,1.452197,1.449054,1.433358,1.462564,1.458999,1.443876,1.472548,1.465122,1.448072,1.480919,1.469315,1.450359,1.487334
51.6460,1.450444,1.437931,1.461152,1.462765,1.45491,1.469723,1.471177,1.463911,1.477826,1.475314,1.465753,1.484292,1.478959,1.468485,1.488981
51.7984,1.434374,1.420884,1.4452,1.449774,1.438876,1.459021,1.461571,1.450229,1.471699,1.466759,1.455451,1.477076,1.468767,1.461298,1.475541
51.9508,1.449701,1.444173,1.454303,1.460126,1.455966,1.463724,1.468627,1.465795,1.47115,1.475562,1.471825,1.478998,1.482388,1.475993,1.488495
52.1032,1.439162,1.432434,1.444547,1.450562,1.444189,1.455902,1.45895,1.454113,1.463122,1.465477,1.460387,1.46999,1.472554,1.464814,1.479689
52.2556,1.425787,1.41688,1.432577,1.437152,1.427749,1.444681,1.445536,1.43575,1.453661,1.451014,1.439572,1.460792,1.455998,1.442055,1.468278
52.4080,1.412139,1.399927,1.42102,1.422919,1.408916,1.43364,1.429944,1.414478,1.442206,1.434473,1.417397,1.448352,1.439651,1.421082,1.455164
52.5604,1.411685,1.397022,1.422409,1.420656,1.405399,1.432272,1.427843,1.411464,1.440751,1.432298,1.414543,1.446628,1.43541,1.416909,1.450584
52.7128,1.42035,1.40904,1.428842,1.427911,1.416111,1.437073,1.436319,1.423726,1.446478,1.442644,1.428331,1.454572,1.445689,1.4293,1.459629
52.8652,1.426589,1.418368,1.432863,1.436459,1.427844,1.44332,1.44592,1.43699,1.453324,1.45167,1.442731,1.459261,1.453737,1.445328,1.460928
53.0176,1.433296,1.427819,1.437558,1.443137,1.439293,1.446235,1.452469,1.448398,1.455879,1.45934,1.452999,1.464848,1.46396,1.455432,1.471571
53.1700,1.429589,1.421905,1.435517,1.444231,1.438301,1.449064,1.455346,1.449516,1.460318,1.461137,1.452434,1.468817,1.464657,1.452273,1.475902
53.3224,1.426178,1.413046,1.436345,1.440991,1.430562,1.449507,1.451175,1.442269,1.458723,1.456427,1.445252,1.466186,1.460848,1.445381,1.474833
53.4748,1.431009,1.420988,1.438845,1.445456,1.436257,1.453077,1.456245,1.448061,1.46331,1.463055,1.452285,1.472709,1.468796,1.452391,1.484196
53.6272,1.408968,1.390343,1.422599,1.427362,1.409031,1.441876,1.439379,1.422222,1.453624,1.447247,1.429506,1.462513,1.456562,1.436519,1.474672
53.7796,1.42725,1.405798,1.444409,1.446314,1.430694,1.459598,1.458526,1.446814,1.468865,1.464638,1.454634,1.47364,1.471321,1.463263,1.478721
53.9320,1.422355,1.411459,1.430595,1.44157,1.425977,1.454565,1.453663,1.436689,1.468632,1.462478,1.443086,1.480408,1.473677,1.449011,1.498162
54.0844,1.428307,1.415199,1.438546,1.446001,1.428472,1.460992,1.457881,1.438619,1.475332,1.465448,1.44448,1.485212,1.473333,1.449189,1.497208
54.2368,1.445599,1.428043,1.46059,1.45958,1.437019,1.480443,1.470398,1.445501,1.49478,1.47727,1.450024,1.505075,1.482252,1.451014,1.515487
54.3892,1.480286,1.470526,1.48965,1.491264,1.476672,1.506224,1.501247,1.483818,1.520139,1.508322,1.487909,1.531478,1.512407,1.487873,1.541367
54.5416,1.520253,1.509112,1.532966,1.535402,1.52473,1.548358,1.54725,1.535008,1.563022,1.551972,1.539191,1.568834,1.552707,1.542734,1.565696
54.6940,1.584106,1.581196,1.588263,1.590031,1.58422,1.598697,1.598715,1.591727,1.609626,1.605019,1.597546,1.617059,1.605695,1.597048,1.61979
54.8464,1.648626,1.649158,1.647647,1.65534,1.655651,1.654749,1.663135,1.6629,1.663596,1.668238,1.667288,1.670168,1.669359,1.667949,1.67225
54.9988,1.708813,1.713827,1.697266,1.714757,1.719306,1.70394,1.721877,1.725049,1.713958,1.727003,1.728627,1.722767,1.728827,1.729669,1.726587
55.1512,1.767493,1.769826,1.7601,1.777736,1.780291,1.769222,1.782893,1.78654,1.77064,1.783341,1.787731,1.768748,1.783864,1.787973,1.770103
55.3036,1.8048,1.807955,1.792733,1.813906,1.817219,1.800606,1.817986,1.821809,1.802457,1.818296,1.822629,1.80087,1.819605,1.824246,1.800932
55.4560,1.835544,1.837467,1.826395,1.845109,1.848169,1.830154,1.848756,1.853011,1.82824,1.848436,1.853538,1.824474,1.849918,1.855493,1.823847
55.6084,1.879288,1.882297,1.860701,1.888198,1.891587,1.866251,1.893829,1.898113,1.866111,1.897041,1.902206,1.864177,1.90097,1.906522,1.865304
55.7608,1.89241,1.894074,1.880187,1.901778,1.904114,1.883982,1.908233,1.911637,1.882631,1.910526,1.914446,1.881395,1.911437,1.914929,1.884657
55.9132,1.895731,1.897619,1.881665,1.906963,1.909285,1.888464,1.913583,1.916909,1.887371,1.916795,1.920452,1.887846,1.921005,1.923833,1.896505
56.0656,1.904446,1.906307,1.889466,1.914137,1.916774,1.892291,1.921044,1.924211,1.894259,1.924374,1.926719,1.902632,1.926409,1.927198,1.917619
56.2180,1.910205,1.912583,1.890805,1.91832,1.921072,1.89489,1.924014,1.927195,1.896468,1.926889,1.930622,1.895055,1.929224,1.933604,1.892761
56.3704,1.899491,1.90123,1.885977,1.90939,1.911821,1.889768,1.917167,1.920509,1.890097,1.920414,1.924725,1.886679,1.921109,1.926233,1.882595
56.5228,1.889432,1.890766,1.879681,1.899803,1.90185,1.884176,1.907637,1.910564,1.885091,1.910782,1.914048,1.885522,1.911614,1.914533,1.88838
56.6752,1.877434,1.87914,1.86637,1.889293,1.891898,1.871613,1.897335,1.900656,1.87425,1.901187,1.90518,1.873595,1.904534,1.909354,1.871764
56.8276,1.867791,1.869886,1.855398,1.880392,1.88334,1.861979,1.887503,1.891249,1.863753,1.890931,1.894683,1.866565,1.895951,1.899077,1.874223
56.9800,1.833563,1.834092,1.830962,1.85055,1.852142,1.842058,1.860782,1.863429,1.846218,1.866659,1.869579,1.850101,1.874768,1.877314,1.859231
57.1324,1.838933,1.83944,1.836343,1.854061,1.855707,1.84508,1.863491,1.866027,1.849208,1.868852,1.871581,1.853014,1.875696,1.878246,1.860028
57.2848,1.86247,1.864149,1.852751,1.876377,1.878748,1.861612,1.885379,1.888561,1.864995,1.889558,1.892505,1.869861,1.893479,1.895247,1.880458
57.4372,1.832493,1.831562,1.837286,1.849319,1.850046,1.845345,1.859855,1.861537,1.850302,1.864606,1.866579,1.853146,1.869806,1.872103,1.856137
57.5896,1.816104,1.816149,1.815901,1.83263,1.833711,1.827449,1.842615,1.844093,1.835129,1.849471,1.850337,1.844758,1.859506,1.859607,1.858896
57.7420,1.782699,1.780227,1.792119,1.801904,1.800418,1.808167,1.813944,1.813751,1.81479,1.822369,1.822295,1.822712,1.833997,1.832952,1.839465
57.8944,1.768085,1.764363,1.781385,1.788543,1.786171,1.797906,1.801452,1.799941,1.807804,1.811133,1.809424,1.818858,1.824954,1.822794,1.835961
58.0468,1.751205,1.746252,1.767558,1.773296,1.769944,1.785577,1.787216,1.784888,1.796318,1.796257,1.793798,1.806509,1.808438,1.805576,1.821623
58.1992,1.720241,1.711633,1.745449,1.743502,1.736385,1.766923,1.760304,1.754532,1.780871,1.771385,1.76606,1.791611,1.78301,1.777738,1.804741
58.3516,1.712177,1.703272,1.73715,1.733035,1.725231,1.7574,1.748364,1.741617,1.771092,1.758978,1.752755,1.781195,1.770175,1.764335,1.792476
58.5040,1.691031,1.679373,1.721189,1.711912,1.701205,1.742842,1.728499,1.718615,1.759758,1.738993,1.729788,1.769768,1.747451,1.739224,1.775941
58.6564,1.687995,1.677145,1.715247,1.707321,1.695994,1.739471,1.723277,1.712646,1.756263,1.733807,1.723536,1.767767,1.741549,1.73083,1.779427
58.8088,1.691691,1.681911,1.716397,1.705005,1.695098,1.732074,1.718581,1.709049,1.746675,1.728203,1.719163,1.756253,1.733196,1.724541,1.760712
58.9612,1.691088,1.682246,1.713061,1.70313,1.694332,1.726498,1.716623,1.708496,1.739719,1.724084,1.716251,1.747242,1.723626,1.71531,1.748357
59.1136,1.676438,1.666548,1.699454,1.688552,1.681137,1.706392,1.702499,1.696588,1.717511,1.70673,1.70017,1.723933,1.699324,1.690854,1.721238
59.2660,1.67757,1.670953,1.692468,1.68127,1.676446,1.692114,1.689104,1.685525,1.69735,1.689738,1.685901,1.698633,1.679126,1.673862,1.690892
59.4184,1.679778,1.676571,1.686811,1.672372,1.671209,1.674785,1.674086,1.673658,1.674976,1.675992,1.67418,1.679841,1.669348,1.664942,1.678653
59.5708,1.656151,1.655899,1.656633,1.650128,1.651346,1.647886,1.651202,1.653218,1.647499,1.653606,1.655315,1.650427,1.650529,1.651169,1.649343
59.7232,1.634675,1.641811,1.622889,1.633182,1.643818,1.616113,1.635581,1.647047,1.617103,1.639108,1.648756,1.623155,1.640031,1.647647,1.627217
59.8756,1.594687,1.606239,1.578811,1.603767,1.618227,1.583508,1.608,1.624091,1.585289,1.608651,1.625839,1.584474,1.610416,1.629604,1.583532
60.0280,1.476321,1.475099,1.477437,1.495596,1.496911,1.49431,1.501997,1.503564,1.500427,1.50509,1.505277,1.504899,1.516934,1.517054,1.516806
60.1804,1.400059,1.383785,1.411435,1.413892,1.39739,1.426145,1.418146,1.399602,1.432263,1.420818,1.398476,1.438246,1.430647,1.405442,1.451385
60.3328,1.360233,1.341394,1.371361,1.370587,1.350347,1.383159,1.37573,1.353725,1.389787,1.378689,1.353598,1.395076,1.383983,1.355523,1.403212
60.4852,1.344659,1.32672,1.354511,1.353854,1.334361,1.365062,1.360344,1.339041,1.373019,1.363515,1.34093,1.377192,1.365591,1.34296,1.379427
60.6376,1.325127,1.3101,1.332615,1.333589,1.317794,1.341792,1.344233,1.32506,1.354775,1.352662,1.32997,1.365748,1.35646,1.332894,1.370319
60.7900,1.322757,1.306834,1.330621,1.330032,1.314409,1.338009,1.341319,1.323389,1.351017,1.349962,1.329275,1.361684,1.3518,1.330551,1.363959
60.9424,1.324624,1.312683,1.330519,1.332502,1.320561,1.338615,1.342821,1.32855,1.350524,1.350985,1.333499,1.360858,1.354304,1.335219,1.365287
61.0948,1.329224,1.319702,1.333999,1.336897,1.328535,1.341228,1.34517,1.336089,1.350062,1.350752,1.340696,1.356318,1.352803,1.343596,1.357935
61.2472,1.324613,1.312479,1.330605,1.332908,1.321493,1.338756,1.339872,1.328138,1.346083,1.345144,1.33155,1.352546,1.349645,1.334073,1.358341
61.3996,1.323146,1.313055,1.328073,1.33193,1.320624,1.337695,1.339508,1.327105,1.346072,1.345988,1.330166,1.354684,1.351951,1.330839,1.364035
61.5520,1.330326,1.321579,1.334727,1.338442,1.329209,1.343269,1.344676,1.33548,1.34962,1.348853,1.338881,1.354325,1.352372,1.34072,1.358894
61.7044,1.331825,1.321121,1.337273,1.339385,1.327863,1.345467,1.345738,1.334008,1.352113,1.350413,1.338482,1.357038,1.354176,1.341832,1.361155
61.8568,1.328452,1.317427,1.33398,1.336789,1.325321,1.342771,1.344311,1.331897,1.351026,1.350047,1.335532,1.358147,1.354361,1.337495,1.364014
62.0092,1.327795,1.318158,1.332598,1.338169,1.327627,1.34369,1.346424,1.33458,1.352883,1.351807,1.338064,1.359522,1.355908,1.34057,1.364713
62.1616,1.329035,1.317024,1.335089,1.337195,1.324184,1.344019,1.343724,1.33084,1.350682,1.347883,1.335368,1.354764,1.350823,1.338215,1.357849
62.3140,1.337559,1.325551,1.343851,1.34199,1.331123,1.347785,1.347653,1.339965,1.351825,1.352177,1.346225,1.355459,1.354022,1.346476,1.358233
62.4664,1.33448,1.319401,1.342329,1.342023,1.32851,1.349276,1.348049,1.336439,1.354422,1.352885,1.340671,1.359748,1.357605,1.342334,1.366438
62.6188,1.339762,1.328504,1.345711,1.344096,1.334753,1.349107,1.349781,1.340537,1.354866,1.354488,1.343597,1.360631,1.356711,1.344326,1.363793
62.7712,1.339059,1.329168,1.344251,1.344522,1.335857,1.349171,1.349704,1.342498,1.353646,1.353174,1.347407,1.356367,1.354956,1.350569,1.357396
62.9236,1.334059,1.327744,1.337273,1.341427,1.336081,1.344234,1.347982,1.342696,1.350839,1.351989,1.345562,1.355534,1.353932,1.346352,1.358161
63.0760,1.32504,1.320705,1.327148,1.332536,1.328879,1.334373,1.337711,1.334666,1.339274,1.342928,1.337836,1.345617,1.349978,1.340749,1.355059
63.2284,1.302823,1.294632,1.306443,1.313828,1.304584,1.318141,1.320654,1.312279,1.324681,1.325009,1.316322,1.329274,1.330362,1.318949,1.33614
63.3808,1.287438,1.27835,1.291171,1.297121,1.285526,1.302141,1.304458,1.291406,1.310331,1.310761,1.295005,1.318112,1.317661,1.29758,1.327437
63.5332,1.267756,1.253829,1.272985,1.279067,1.262072,1.285871,1.286554,1.268635,1.294016,1.294177,1.273826,1.303025,1.304859,1.279335,1.316689
63.6856,1.260997,1.247562,1.265862,1.271352,1.25438,1.277882,1.279482,1.260276,1.28722,1.28793,1.268444,1.296128,1.298308,1.279918,1.306433
63.8380,1.256777,1.241024,1.262381,1.272069,1.254943,1.278686,1.282403,1.265009,1.28949,1.291499,1.273098,1.299362,1.303509,1.283258,1.312723
63.9904,1.256646,1.235095,1.264391,1.27658,1.259596,1.283293,1.290778,1.275446,1.297263,1.297403,1.281728,1.304257,1.301772,1.287563,1.308099
64.1428,1.262339,1.243472,1.269292,1.285124,1.272195,1.290416,1.300021,1.289997,1.304408,1.304811,1.294725,1.309328,1.307011,1.297933,1.31111
64.2952,1.285725,1.264082,1.294771,1.306499,1.294504,1.311936,1.320826,1.314479,1.323866,1.327427,1.32013,1.331037,1.332501,1.322559,1.337567
64.4476,1.270641,1.242765,1.281566,1.295621,1.276137,1.304137,1.311991,1.298296,1.318388,1.318033,1.305081,1.324248,1.322091,1.308553,1.32872
64.6000,1.246402,1.189576,1.267112,1.274896,1.221105,1.297696,1.295436,1.247092,1.317975,1.309593,1.268096,1.330034,1.3249,1.290828,1.342661
64.7524,1.283977,1.235927,1.305071,1.312784,1.282359,1.327608,1.325848,1.297241,1.340626,1.334935,1.307944,1.349432,1.357489,1.349341,1.362115
64.9048,1.295104,1.271113,1.305666,1.306382,1.28125,1.318105,1.317287,1.296597,1.327356,1.326679,1.31082,1.334655,1.334146,1.318494,1.342292
65.0572,1.304668,1.29346,1.309697,1.312739,1.301525,1.317968,1.319648,1.311478,1.323556,1.324907,1.318365,1.328101,1.329116,1.320174,1.333592
65.2096,1.301082,1.296328,1.30315,1.310895,1.301294,1.315316,1.320664,1.310652,1.325496,1.327796,1.318701,1.332322,1.331536,1.320872,1.336955
65.3620,1.29128,1.278903,1.296497,1.298456,1.286626,1.303614,1.309971,1.300231,1.314438,1.320708,1.312004,1.324896,1.325834,1.315791,1.330798
65.5144,1.289963,1.279065,1.294512,1.299015,1.288444,1.303624,1.308933,1.299064,1.313438,1.317072,1.306561,1.322066,1.322073,1.309597,1.328167
65.6668,1.288829,1.276974,1.293761,1.297111,1.287037,1.301459,1.305407,1.295084,1.310046,1.311837,1.299497,1.317581,1.316058,1.302274,1.322623
65.8192,1.286573,1.275553,1.291098,1.295625,1.284353,1.300466,1.302881,1.290849,1.308242,1.306859,1.293262,1.313056,1.308896,1.293864,1.315835
65.9716,1.289704,1.279302,1.294037,1.296963,1.286906,1.3013,1.304022,1.292467,1.309194,1.310977,1.294833,1.318524,1.317567,1.296009,1.328094
66.1240,1.295927,1.285239,1.300519,1.302054,1.291932,1.306528,1.307745,1.297409,1.312441,1.311629,1.30016,1.316952,1.313829,1.301348,1.319695
66.2764,1.301802,1.28676,1.308512,1.306793,1.295044,1.312124,1.3115,1.30259,1.315609,1.318081,1.307992,1.322892,1.32644,1.311952,1.333696
66.4288,1.302224,1.294806,1.305487,1.310378,1.304278,1.31316,1.317757,1.312053,1.320446,1.322343,1.316694,1.325063,1.324578,1.319873,1.326863
66.5812,1.297727,1.290765,1.300721,1.306813,1.300023,1.309862,1.314866,1.307067,1.318511,1.321292,1.310472,1.326539,1.32664,1.312427,1.333761
66.7336,1.293495,1.284906,1.297126,1.301386,1.292033,1.305501,1.306826,1.296971,1.31128,1.310454,1.300152,1.315195,1.314247,1.303746,1.31917
66.8860,1.292293,1.281494,1.296852,1.297462,1.288538,1.301311,1.302763,1.294644,1.306348,1.30947,1.297918,1.314777,1.317015,1.29924,1.325597
67.0384,1.286981,1.277421,1.290903,1.294711,1.285668,1.29856,1.301995,1.292018,1.306402,1.309146,1.294933,1.315703,1.316104,1.296274,1.325681
67.1908,1.285973,1.274772,1.290561,1.295202,1.282874,1.300497,1.301198,1.290387,1.305963,1.304409,1.294418,1.308874,1.30745,1.295496,1.312894
67.3432,1.283752,1.273508,1.287893,1.291163,1.281226,1.295327,1.297417,1.287436,1.30173,1.301258,1.290249,1.306115,1.303447,1.291127,1.308955
67.4956,1.280534,1.271342,1.284183,1.286901,1.277747,1.290652,1.292975,1.282958,1.297211,1.299059,1.285851,1.304851,1.305009,1.287573,1.312952
67.6480,1.277578,1.269277,1.280819,1.28401,1.276064,1.287212,1.289352,1.28144,1.292624,1.297086,1.284028,1.302756,1.307595,1.285195,1.318042
67.8004,1.278762,1.271784,1.281496,1.287534,1.279275,1.290923,1.294677,1.285113,1.298752,1.300886,1.288104,1.306536,1.307184,1.289864,1.315155
67.9528,1.275496,1.269307,1.277878,1.28405,1.277618,1.286634,1.290774,1.283085,1.293975,1.295549,1.285615,1.299803,1.299741,1.288035,1.304875
68.1052,1.272527,1.263242,1.276068,1.282053,1.27052,1.286689,1.289445,1.27685,1.294707,1.293765,1.279781,1.299751,1.29654,1.280202,1.303664
68.2576,1.266001,1.250231,1.27189,1.27404,1.258192,1.28021,1.281433,1.265037,1.288067,1.288861,1.269417,1.297078,1.29643,1.272417,1.307071
68.4100,1.276267,1.266058,1.280242,1.283505,1.271769,1.288258,1.289108,1.277647,1.293877,1.294291,1.281103,1.299941,1.30007,1.281895,1.308166
68.5624,1.284963,1.27783,1.287846,1.292892,1.284359,1.296488,1.299186,1.290333,1.303035,1.304471,1.294013,1.309151,1.309803,1.295892,1.316236
68.7148,1.292235,1.28525,1.295161,1.299901,1.292102,1.303296,1.306605,1.297241,1.310828,1.312155,1.300101,1.317769,1.317053,1.302358,1.324099
68.8672,1.29556,1.283995,1.30053,1.304245,1.29385,1.30889,1.313587,1.302205,1.318916,1.320732,1.306953,1.327441,1.324701,1.309566,1.332232
69.0196,1.300193,1.291697,1.303902,1.310346,1.298997,1.315578,1.317852,1.304876,1.324072,1.323175,1.308671,1.330329,1.328285,1.311766,1.33667
69.1720,1.312083,1.301163,1.317156,1.320572,1.308892,1.326227,1.326867,1.315018,1.332777,1.33136,1.317286,1.338564,1.335658,1.317247,1.345371
69.3244,1.324007,1.313693,1.329067,1.332213,1.321042,1.337915,1.338807,1.32707,1.344988,1.342187,1.330038,1.348691,1.343531,1.331213,1.350169
69.4768,1.332695,1.324945,1.336628,1.341011,1.331773,1.345897,1.348923,1.337789,1.355052,1.354268,1.341138,1.361708,1.357021,1.34257,1.36534
69.6292,1.341349,1.332649,1.345951,1.348419,1.33977,1.353141,1.355241,1.345918,1.360497,1.361834,1.349322,1.369156,1.367976,1.350898,1.378372
69.7816,1.355327,1.349672,1.358487,1.362609,1.356955,1.365871,1.36863,1.362992,1.371969,1.372664,1.365973,1.376708,1.375568,1.367083,1.380786
69.9340,1.359761,1.35555,1.362152,1.367261,1.36227,1.370195,1.373581,1.367666,1.377163,1.377583,1.370288,1.382094,1.380043,1.371405,1.385461
70.0864,1.361072,1.352902,1.365784,1.366764,1.359872,1.370825,1.371989,1.365518,1.375886,1.375911,1.368003,1.380773,1.378709,1.368592,1.385043
70.2388,1.358697,1.353946,1.361387,1.366194,1.3599,1.369889,1.372049,1.364643,1.376522,1.376017,1.367241,1.381428,1.379267,1.368849,1.38581
70.3912,1.35698,1.352083,1.359731,1.363114,1.356816,1.366762,1.369533,1.36108,1.374597,1.37424,1.364233,1.380383,1.376658,1.366688,1.382843
70.5436,1.35378,1.348,1.356989,1.359944,1.352606,1.364146,1.365141,1.356997,1.369923,1.369106,1.36007,1.374516,1.372383,1.361977,1.378726
70.6960,1.349125,1.34244,1.352768,1.356652,1.350083,1.360353,1.36404,1.355013,1.369327,1.369782,1.357313,1.377339,1.373745,1.359664,1.382466
70.8484,1.33953,1.333187,1.342839,1.346804,1.338945,1.351055,1.352626,1.343422,1.357753,1.357574,1.34638,1.36398,1.362606,1.349051,1.370588
71.0008,1.340549,1.327385,1.347561,1.346978,1.335979,1.352978,1.351758,1.342076,1.357137,1.356228,1.344802,1.362731,1.361642,1.346621,1.370482
71.1532,1.330209,1.319899,1.335412,1.337758,1.326781,1.343502,1.342486,1.333306,1.347372,1.346274,1.338225,1.350619,1.3514,1.341845,1.356697
71.3056,1.321646,1.311923,1.326356,1.329482,1.319806,1.334342,1.335665,1.325584,1.340878,1.339813,1.328188,1.345962,1.343151,1.329684,1.350416
71.4580,1.315865,1.307721,1.319692,1.323747,1.31413,1.32845,1.329972,1.319131,1.335444,1.333968,1.321682,1.340306,1.336913,1.32314,1.34414
71.6104,1.311925,1.300584,1.317194,1.317565,1.306925,1.322633,1.323267,1.312392,1.328589,1.328093,1.314871,1.334747,1.331648,1.315171,1.340141
71.7628,1.30847,1.2986,1.312965,1.314616,1.303568,1.31981,1.319979,1.307902,1.325816,1.324771,1.310628,1.331793,1.329327,1.312322,1.33801
71.9152,1.308137,1.300738,1.311485,1.315146,1.305625,1.319619,1.321669,1.310454,1.327122,1.326448,1.312446,1.333452,1.32947,1.311583,1.338628
72.0676,1.305383,1.298648,1.308386,1.31335,1.305588,1.316952,1.320074,1.311201,1.324333,1.325445,1.315014,1.330597,1.330233,1.318315,1.336271
72.2200,1.296526,1.289555,1.299506,1.306489,1.297408,1.31058,1.313943,1.302822,1.319156,1.319051,1.306439,1.325126,1.32375,1.310688,1.330189
72.3724,1.285357,1.275634,1.289316,1.296577,1.285121,1.301522,1.304754,1.290873,1.311021,1.310615,1.293211,1.318758,1.316547,1.295873,1.326572
72.5248,1.279475,1.263967,1.285677,1.289584,1.272175,1.296937,1.297042,1.278062,1.305386,1.303227,1.280955,1.313393,1.310084,1.283155,1.322927
72.6772,1.288556,1.275251,1.294099,1.297018,1.281973,1.303576,1.303918,1.28767,1.311261,1.308934,1.290773,1.317378,1.313075,1.292255,1.323009
72.8296,1.302808,1.294496,1.306481,1.310194,1.301605,1.314128,1.317106,1.307374,1.321722,1.322201,1.310012,1.328155,1.325551,1.310805,1.33291
72.9820,1.302364,1.293523,1.306267,1.308753,1.299298,1.313062,1.316658,1.30576,1.32183,1.324254,1.310493,1.331064,1.329643,1.312733,1.338288
73.1344,1.313619,1.304958,1.317651,1.319838,1.312395,1.323396,1.326942,1.319167,1.330785,1.33275,1.322792,1.33783,1.336096,1.323869,1.342465
73.2868,1.312404,1.304351,1.316126,1.319077,1.31067,1.32309,1.325033,1.316349,1.329298,1.329634,1.319954,1.3345,1.333197,1.322069,1.338901
73.4392,1.311434,1.302846,1.31539,1.319326,1.31072,1.32344,1.326993,1.317605,1.331652,1.331507,1.321236,1.336722,1.33275,1.322546,1.337959
73.5916,1.309945,1.302531,1.313329,1.317709,1.309155,1.321768,1.322204,1.313911,1.32622,1.324661,1.316694,1.328559,1.327824,1.319333,1.332044
73.7440,1.305478,1.296926,1.309308,1.312972,1.304061,1.317111,1.31783,1.309494,1.321785,1.321703,1.312708,1.326054,1.326706,1.315369,1.33235
73.8964,1.303273,1.292668,1.307993,1.309758,1.299785,1.31433,1.312899,1.304114,1.316976,1.314879,1.306513,1.318793,1.318612,1.309751,1.322837
74.0488,1.29386,1.281157,1.299286,1.300915,1.288154,1.306556,1.3062,1.293914,1.311765,1.311056,1.297306,1.317451,1.316741,1.29952,1.325034
74.2012,1.288904,1.277821,1.293508,1.297027,1.285169,1.302161,1.302534,1.29083,1.307737,1.307696,1.292896,1.314486,1.314434,1.293003,1.324741
74.3536,1.289885,1.277976,1.294864,1.295758,1.28359,1.300998,1.301434,1.289113,1.306889,1.306455,1.29223,1.312934,1.310605,1.292959,1.318866
74.5060,1.290984,1.283796,1.293976,1.298912,1.28925,1.303114,1.306691,1.29512,1.311937,1.313872,1.298722,1.321036,1.319984,1.29956,1.330045
74.6584,1.296535,1.289085,1.299724,1.304724,1.295188,1.308988,1.311804,1.300425,1.317087,1.317141,1.30336,1.323739,1.321312,1.3048,1.329423
74.8108,1.303638,1.29574,1.307139,1.313339,1.301948,1.318667,1.320539,1.307464,1.326889,1.325132,1.310584,1.332374,1.328927,1.311939,1.337584
74.9632,1.306341,1.29916,1.309561,1.315607,1.304546,1.320832,1.323723,1.309287,1.330861,1.330317,1.312277,1.339593,1.335876,1.314104,1.34747
75.1156,1.318741,1.306892,1.324432,1.328283,1.312879,1.336081,1.335657,1.317241,1.345373,1.341096,1.31923,1.353027,1.34608,1.32042,1.360548
75.2680,1.336589,1.3257,1.342254,1.344195,1.330141,1.351824,1.350016,1.334943,1.358438,1.353498,1.337078,1.362849,1.355817,1.336104,1.367258
75.4204,1.351166,1.341514,1.356514,1.359258,1.344848,1.367636,1.366395,1.349066,1.376876,1.371726,1.351677,1.384237,1.375519,1.351717,1.390787
75.5728,1.385834,1.377482,1.3912,1.391481,1.381184,1.398297,1.397442,1.385182,1.405815,1.403034,1.386992,1.414385,1.407464,1.386248,1.423019
75.7252,1.408364,1.403321,1.411897,1.415118,1.406743,1.421212,1.421316,1.410467,1.429483,1.426536,1.412036,1.437828,1.43072,1.411086,1.446563
75.8776,1.415281,1.408058,1.420522,1.422744,1.413662,1.429584,1.429022,1.417693,1.437846,1.434353,1.418145,1.44748,1.439291,1.416533,1.458565
76.0300,1.432045,1.424188,1.438172,1.438325,1.428503,1.44624,1.443447,1.431397,1.453444,1.447615,1.431422,1.461491,1.451462,1.429947,1.470585
76.1824,1.442278,1.435224,1.448002,1.44897,1.440166,1.45636,1.453315,1.442362,1.462749,1.457202,1.442187,1.470546,1.4624,1.44234,1.480992
76.3348,1.450452,1.44391,1.455934,1.455424,1.44764,1.462111,1.459835,1.450011,1.468494,1.464208,1.45104,1.476178,1.468751,1.452045,1.48445
76.4872,1.447152,1.442513,1.450963,1.454644,1.447338,1.46089,1.459985,1.450373,1.468456,1.463648,1.451892,1.474254,1.467291,1.453645,1.479882
76.6396,1.439396,1.429672,1.447264,1.448083,1.436868,1.457543,1.454286,1.441929,1.465027,1.459977,1.445289,1.473168,1.467039,1.44905,1.483907
76.7920,1.43231,1.420783,1.44142,1.440879,1.428578,1.450984,1.447346,1.433005,1.459539,1.451456,1.434581,1.466195,1.454948,1.436635,1.471271
76.9444,1.428225,1.417373,1.436636,1.434997,1.422227,1.445247,1.441307,1.42668,1.453441,1.444897,1.428989,1.45836,1.445898,1.429494,1.459865
77.0968,1.429307,1.417454,1.438566,1.43463,1.42202,1.444731,1.440229,1.427266,1.450872,1.444843,1.430324,1.457065,1.447846,1.43044,1.462844
77.2492,1.433565,1.424834,1.440438,1.436849,1.427977,1.443931,1.441174,1.431438,1.449112,1.445481,1.433043,1.455902,1.448501,1.432422,1.462328
77.4016,1.433203,1.428704,1.43669,1.435124,1.429818,1.439281,1.439684,1.433154,1.444919,1.444323,1.435686,1.451431,1.446287,1.435137,1.455619
77.5540,1.424451,1.422516,1.425887,1.426852,1.42259,1.430068,1.429702,1.424435,1.433736,1.436015,1.428009,1.442366,1.444838,1.431518,1.456004
