#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,749.0018
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
538.2325,1.227908,1.230899,1.227029,1.227427,1.231614,1.226202,1.227129,1.230888,1.226031,1.22676,1.231483,1.225386,1.22606,1.234219,1.223708
538.3849,1.215933,1.217501,1.215502,1.221477,1.223013,1.221041,1.224092,1.22661,1.223367,1.227492,1.229522,1.226896,1.232537,1.232703,1.232487
538.5373,1.201247,1.192508,1.203478,1.209247,1.202006,1.211185,1.211283,1.204451,1.213134,1.214007,1.20646,1.216087,1.220519,1.213376,1.222564
538.6897,1.188916,1.160438,1.195852,1.199644,1.17665,1.205595,1.203867,1.182492,1.209533,1.20826,1.185417,1.214498,1.21614,1.193463,1.222634
538.8421,1.188115,1.169889,1.192459,1.200019,1.183589,1.204235,1.206699,1.191242,1.210829,1.211381,1.197138,1.215288,1.216417,1.205441,1.219504
538.9945,1.183406,1.159642,1.188942,1.190364,1.163787,1.196879,1.196351,1.169495,1.2032,1.199948,1.173294,1.206902,1.200657,1.17315,1.207875
539.1469,1.183289,1.164374,1.187659,1.189951,1.169941,1.194792,1.196644,1.177557,1.20146,1.200564,1.183228,1.205035,1.200561,1.18431,1.204745
539.2993,1.178331,1.165023,1.181277,1.187673,1.172684,1.191217,1.197858,1.180435,1.202276,1.204048,1.185743,1.208881,1.204259,1.187624,1.208645
539.4517,1.19079,1.166118,1.196836,1.196295,1.173773,1.201996,1.204368,1.183684,1.209861,1.209901,1.19161,1.214908,1.209915,1.194486,1.214119
539.6041,1.193959,1.177398,1.198048,1.200319,1.185566,1.204103,1.209084,1.195291,1.212813,1.215303,1.202471,1.2189,1.215975,1.204688,1.219142
539.7565,1.202705,1.196274,1.204356,1.208618,1.201417,1.210539,1.213511,1.20494,1.215871,1.217573,1.207758,1.220347,1.220394,1.210587,1.223212
539.9089,1.212692,1.204149,1.215032,1.215015,1.208112,1.216927,1.219347,1.211017,1.22172,1.22156,1.212728,1.22411,1.219789,1.213594,1.221553
540.0613,1.215125,1.206415,1.217546,1.217326,1.210453,1.219256,1.219082,1.214123,1.220485,1.219983,1.215824,1.221164,1.219844,1.215318,1.221129
540.2137,1.216241,1.207289,1.218747,1.218452,1.212392,1.220163,1.221675,1.217086,1.222992,1.223625,1.219545,1.224808,1.223041,1.219478,1.22407
540.3661,1.214176,1.207276,1.216077,1.217665,1.210812,1.219593,1.221804,1.214082,1.224033,1.224369,1.217911,1.226258,1.224238,1.22182,1.22494
540.5185,1.214849,1.20447,1.217739,1.216694,1.207954,1.219147,1.219533,1.211619,1.221788,1.22145,1.214748,1.223378,1.221198,1.216533,1.222533
540.6709,1.211821,1.20089,1.214811,1.214789,1.205684,1.217317,1.217917,1.209724,1.220231,1.220386,1.21227,1.222712,1.221359,1.213327,1.223673
540.8233,1.207299,1.195746,1.210377,1.209632,1.201805,1.211734,1.213065,1.205868,1.215037,1.217512,1.207367,1.220379,1.221141,1.207425,1.225126
540.9757,1.20233,1.188221,1.20599,1.205808,1.193613,1.209031,1.208348,1.197729,1.211191,1.212202,1.200706,1.215357,1.216895,1.202952,1.220846
541.1281,1.193473,1.176678,1.19761,1.199556,1.181822,1.204103,1.204088,1.18739,1.208487,1.208944,1.193064,1.213248,1.213807,1.197607,1.218332
541.2805,1.190353,1.173181,1.1945,1.196237,1.181825,1.199837,1.201554,1.18893,1.204805,1.205593,1.194857,1.208419,1.207757,1.199962,1.209827
541.4329,1.191528,1.169642,1.196893,1.20038,1.179994,1.205658,1.208114,1.186862,1.213897,1.206281,1.18869,1.210985,1.195812,1.187786,1.197791
541.5853,1.211516,1.190467,1.217361,1.205097,1.192429,1.208432,1.207832,1.195846,1.211038,1.20722,1.194455,1.210626,1.197526,1.186816,1.200207
541.7377,1.207347,1.194151,1.210874,1.206341,1.192836,1.20993,1.209975,1.197912,1.213244,1.207233,1.198585,1.209525,1.195375,1.18913,1.196907
541.8901,1.209425,1.198923,1.212254,1.20667,1.197762,1.209024,1.210075,1.201149,1.212483,1.21132,1.201913,1.21388,1.205971,1.195857,1.208638
542.0425,1.221547,1.219571,1.222111,1.212477,1.21156,1.212725,1.210184,1.21144,1.20985,1.209034,1.210564,1.208631,1.204571,1.202247,1.205171
542.1949,1.217568,1.222853,1.216111,1.208944,1.21275,1.207945,1.209421,1.212277,1.208668,1.211789,1.213355,1.21137,1.209406,1.207698,1.20986
542.3473,1.216023,1.222324,1.214304,1.20961,1.215597,1.208037,1.210713,1.215716,1.209388,1.213587,1.218182,1.212348,1.212563,1.216831,1.211419
542.4997,1.206836,1.217996,1.203976,1.206836,1.217092,1.204204,1.208743,1.218565,1.206192,1.211418,1.222392,1.208527,1.21282,1.225943,1.209346
542.6521,1.193519,1.196012,1.192922,1.200308,1.202076,1.199867,1.202713,1.204785,1.202187,1.205189,1.207748,1.204531,1.20976,1.213146,1.208866
542.8045,1.179804,1.178696,1.180047,1.191182,1.186872,1.192207,1.194142,1.189497,1.195269,1.19631,1.193203,1.197072,1.202327,1.201966,1.202418
542.9569,1.15565,1.144734,1.157694,1.1619,1.141762,1.165906,1.171664,1.138871,1.178805,1.174422,1.138468,1.182445,1.167369,1.140308,1.173031
543.1093,1.150207,1.139403,1.152146,1.16162,1.142729,1.165363,1.169081,1.143431,1.174503,1.175083,1.143228,1.182179,1.180455,1.143997,1.188949
543.2617,1.16065,1.142907,1.164134,1.162084,1.140039,1.166488,1.171104,1.14354,1.177033,1.178554,1.147921,1.185532,1.177926,1.147222,1.18489
543.4141,1.169078,1.15495,1.172012,1.169561,1.155882,1.17241,1.176268,1.161743,1.179444,1.180339,1.167223,1.183283,1.176797,1.167358,1.178853
543.5665,1.173371,1.158878,1.176477,1.173346,1.16393,1.175348,1.178258,1.17069,1.179918,1.180268,1.175539,1.181315,1.175701,1.17621,1.175593
543.7189,1.174999,1.163616,1.177455,1.175976,1.169809,1.177305,1.183124,1.176901,1.184532,1.185281,1.179082,1.186704,1.178044,1.174986,1.17871
543.8713,1.184699,1.180224,1.185721,1.180424,1.180955,1.180307,1.182364,1.182025,1.18244,1.181205,1.179867,1.181502,1.173189,1.174075,1.173004
544.0237,1.165271,1.186801,1.161135,1.165648,1.175933,1.163635,1.16548,1.174522,1.16371,1.1653,1.177333,1.162958,1.164897,1.176142,1.162711
544.1761,1.163805,1.172065,1.162205,1.164405,1.166496,1.163994,1.1651,1.163586,1.1654,1.1674,1.162004,1.168494,1.170291,1.159484,1.172545
544.3285,1.171453,1.172617,1.171214,1.168676,1.166917,1.169034,1.169285,1.162624,1.170656,1.172379,1.15794,1.175452,1.174801,1.15194,1.179814
544.4809,1.143437,1.167659,1.139509,1.14774,1.152065,1.146994,1.149918,1.144568,1.150868,1.155103,1.144977,1.156988,1.162743,1.146638,1.165947
544.6333,1.128918,1.142858,1.126892,1.135197,1.129848,1.136039,1.135345,1.121034,1.137629,1.140324,1.119789,1.143772,1.152,1.122793,1.157459
544.7857,1.111932,1.119976,1.110929,1.123388,1.108652,1.125503,1.129681,1.099599,1.134349,1.136402,1.096889,1.142995,1.144597,1.098897,1.152842
544.9381,1.114884,1.119465,1.114293,1.123415,1.107066,1.125767,1.129112,1.099574,1.13367,1.13621,1.096966,1.142745,1.144184,1.095483,1.15298
545.0905,1.114752,1.110692,1.115281,1.121345,1.099779,1.124409,1.12913,1.093382,1.134694,1.13675,1.09048,1.14457,1.141399,1.08764,1.150957
545.2429,1.124852,1.119745,1.125585,1.130645,1.113837,1.133228,1.137794,1.110376,1.142345,1.144364,1.108145,1.150796,1.147764,1.105206,1.155607
545.3953,1.147912,1.141253,1.149078,1.153362,1.144217,1.155041,1.162018,1.146712,1.165043,1.167928,1.148292,1.172007,1.167791,1.148878,1.171711
545.5477,1.156124,1.155733,1.156196,1.166576,1.165207,1.166849,1.176561,1.169919,1.177999,1.182462,1.171859,1.184867,1.183368,1.174428,1.185402
545.7001,1.1807,1.179732,1.180913,1.192591,1.189872,1.193242,1.199122,1.191453,1.201052,1.199065,1.190494,1.201224,1.195765,1.193807,1.196243
545.8525,1.215484,1.211985,1.21645,1.223439,1.218284,1.224935,1.226673,1.215782,1.229925,1.224153,1.210252,1.228265,1.21928,1.209084,1.222193
546.0049,1.230925,1.227662,1.23191,1.233678,1.228866,1.235158,1.232198,1.226364,1.23398,1.228706,1.223276,1.23033,1.226268,1.222605,1.227345
546.1573,1.246863,1.245277,1.247385,1.24792,1.246214,1.248484,1.24824,1.246597,1.248784,1.246439,1.245381,1.246786,1.243029,1.242775,1.243111
546.3097,1.254497,1.250685,1.255807,1.253284,1.252185,1.253657,1.251704,1.253397,1.251137,1.24959,1.253143,1.248415,1.247299,1.251316,1.245988
546.4621,1.261376,1.256407,1.26315,1.260966,1.25951,1.261482,1.261065,1.263663,1.260152,1.25947,1.265877,1.257251,1.255887,1.264671,1.252913
546.6145,1.261346,1.255313,1.263505,1.258827,1.258881,1.258809,1.258786,1.261822,1.257733,1.258153,1.262254,1.256737,1.255269,1.260263,1.253572
546.7669,1.252998,1.245954,1.255415,1.250499,1.251061,1.250311,1.250327,1.253951,1.249124,1.250125,1.25296,1.249183,1.248268,1.249617,1.247823
546.9193,1.24247,1.234581,1.245031,1.237896,1.235702,1.238584,1.237942,1.237032,1.238227,1.238616,1.236015,1.239434,1.236616,1.232202,1.237995
547.0717,1.234794,1.227029,1.237209,1.229865,1.225203,1.231267,1.229365,1.226158,1.230324,1.230414,1.226986,1.231447,1.229677,1.224968,1.231092
547.2241,1.216966,1.212396,1.218242,1.21114,1.206001,1.212527,1.211164,1.206465,1.212432,1.214037,1.208301,1.215613,1.215025,1.205385,1.217708
547.3765,1.199496,1.196036,1.200362,1.19661,1.190443,1.198133,1.198169,1.190699,1.200037,1.20243,1.192776,1.204919,1.205267,1.191379,1.208935
547.5289,1.175848,1.173608,1.176327,1.174386,1.167068,1.175948,1.177746,1.1668,1.18015,1.182984,1.169721,1.186014,1.185616,1.170162,1.189222
547.6813,1.14447,1.127728,1.147364,1.144552,1.122317,1.148427,1.147428,1.120451,1.152274,1.15048,1.120527,1.156017,1.151036,1.119454,1.156914
547.8337,1.136045,1.136466,1.135979,1.138124,1.133302,1.138901,1.144169,1.132719,1.146128,1.147331,1.132591,1.149931,1.144316,1.130578,1.146677
547.9861,1.129857,1.126297,1.130391,1.131481,1.122997,1.13278,1.137824,1.122091,1.140393,1.139495,1.121352,1.142511,1.133116,1.11867,1.135378
548.1385,1.118415,1.100193,1.120922,1.115381,1.100689,1.117334,1.120269,1.100888,1.122988,1.120553,1.100286,1.123407,1.111331,1.098959,1.112906
548.2909,1.119599,1.107144,1.121319,1.112645,1.108457,1.113179,1.115789,1.1109,1.116434,1.113225,1.11071,1.113547,1.099255,1.106714,1.09844
548.4433,1.116587,1.106138,1.117985,1.109046,1.109559,1.108983,1.110328,1.111503,1.110183,1.106515,1.108065,1.10633,1.093031,1.100543,1.092268
548.5957,1.116093,1.108647,1.117081,1.102389,1.114453,1.101033,1.102687,1.117603,1.101012,1.100838,1.112051,1.099598,1.088745,1.100296,1.087636
548.7481,1.1058,1.110472,1.105251,1.086978,1.103574,1.085428,1.082832,1.101188,1.081209,1.079357,1.094418,1.078081,1.068441,1.08023,1.067587
548.9005,1.083365,1.10222,1.081688,1.061231,1.084568,1.059749,1.054707,1.07821,1.053382,1.056752,1.072902,1.055798,1.057408,1.060227,1.057237
549.0529,1.061377,1.095655,1.059219,1.044332,1.075816,1.04292,1.038711,1.070225,1.037483,1.041048,1.065799,1.040015,1.043835,1.051731,1.043476
549.2053,1.017136,1.067678,1.016296,1.00699,1.039928,1.006764,1.003061,1.029564,1.002981,1.00724,1.021223,1.007139,1.014706,1.002566,1.01489
549.3577,0.9815502,1.031251,0.9815501,0.9834946,1.007608,0.9834946,0.9839658,0.9964355,0.9839658,0.9870432,0.9863082,0.9870432,0.9931765,0.9692593,0.9931765
549.5101,0.9648795,1.014947,0.9648794,0.9685602,0.9957653,0.9685602,0.9709824,0.9863755,0.9709824,0.9728083,0.9770895,0.9728083,0.974473,0.9627041,0.974473
549.6625,0.9559609,1.010005,0.9559602,0.9623059,0.989587,0.9623058,0.9675031,0.9779084,0.967503,0.9689624,0.9676502,0.9689624,0.9670677,0.9538529,0.9670677
549.8149,0.9926279,1.051627,0.9926278,0.9789476,1.036416,0.9789476,0.9781975,1.01952,0.9781975,0.9728994,0.9990433,0.9728993,0.9556534,0.9805498,0.9556534
549.9673,0.9985681,1.074804,0.998568,0.9845396,1.060857,0.9845396,0.9844281,1.043601,0.9844281,0.9791638,1.019084,0.9791638,0.9607098,0.9936584,0.9607098
550.1197,1.003036,1.080626,1.002817,0.9875628,1.063676,0.9875625,0.9862836,1.045075,0.9862835,0.9807144,1.02206,0.9807144,0.9633609,0.9988707,0.9633609
550.2721,1.033312,1.098069,1.031224,1.005416,1.081126,1.005033,0.998372,1.061507,0.9983709,0.9948257,1.042059,0.9948251,0.985287,1.026999,0.9852865
550.4245,1.057984,1.132828,1.053734,1.030993,1.110735,1.028641,1.015677,1.08544,1.014641,1.010023,1.069918,1.009451,1.008205,1.068197,1.007737
550.5769,1.051509,1.132879,1.047456,1.034515,1.108406,1.032067,1.019799,1.085957,1.018549,1.015355,1.079334,1.014419,1.020605,1.087796,1.019284
550.7293,1.014645,1.097287,1.013512,1.023507,1.089985,1.02201,1.014452,1.076411,1.013598,1.011521,1.07606,1.010815,1.025674,1.094192,1.023989
550.8817,0.9886675,1.022953,0.988667,1.005008,1.036293,1.004854,0.9996778,1.031658,0.9996777,0.99494,1.029365,0.9949399,1.003664,1.044197,1.00352
551.0341,0.9543858,0.9387881,0.9543857,0.9765048,0.958617,0.9765043,0.9802647,0.9616324,0.9802642,0.9773152,0.957361,0.9773148,0.9804814,0.9608974,0.9804814
551.1865,0.9408785,0.9073378,0.9408784,0.9471735,0.8991577,0.9471735,0.9519246,0.8949016,0.9519246,0.9516969,0.8877501,0.9516969,0.9474235,0.8748513,0.9474235
551.3389,0.9504045,0.9265026,0.9504045,0.9429631,0.9091966,0.9429631,0.9473302,0.9051622,0.9473302,0.9491563,0.8987238,0.9491563,0.9401473,0.8792027,0.9401473
551.4913,0.9734285,0.9941065,0.9734285,0.9504562,0.9661183,0.9504562,0.9520827,0.9639898,0.9520826,0.9539855,0.9620417,0.9539854,0.9396611,0.9384699,0.9396611
551.6437,0.9730783,1.004304,0.9730783,0.9434819,0.9792985,0.9434819,0.9423157,0.9784346,0.9423157,0.9438118,0.9803264,0.9438118,0.9292287,0.9646876,0.9292287
551.7961,0.9682723,1.025751,0.9682721,0.94124,0.9985355,0.94124,0.9383856,0.9937267,0.9383856,0.9413839,0.9938263,0.9413839,0.9339349,0.9837031,0.9339349
551.9485,0.9508949,1.017701,0.9508948,0.934379,1.004534,0.934379,0.9334701,0.9963469,0.9334701,0.9365535,0.9927281,0.9365535,0.9327459,0.9906029,0.9327459
552.1009,0.9339055,0.9883525,0.9339052,0.9258907,0.9840336,0.9258906,0.9220459,0.973074,0.9220458,0.924359,0.9650338,0.9243589,0.9296277,0.9661896,0.9296277
552.2533,0.9007716,0.938705,0.900771,0.9057081,0.9405211,0.9057078,0.9034171,0.9291219,0.9034168,0.9068318,0.922468,0.9068316,0.9201257,0.9323693,0.9201257
552.4057,0.8679556,0.887962,0.8679553,0.8800473,0.8787935,0.8800471,0.8791155,0.8664261,0.8791153,0.8853858,0.8677649,0.8853856,0.9065921,0.885866,0.9065921
552.5581,0.8458712,0.8573009,0.8458712,0.8617222,0.843967,0.8617222,0.8632606,0.831648,0.8632606,0.8693505,0.8360062,0.8693505,0.8885618,0.8565093,0.8885618
552.7105,0.8241523,0.8208067,0.8241522,0.8478823,0.8253501,0.8478823,0.8551927,0.8254727,0.8551927,0.8617808,0.8291889,0.8617808,0.8775555,0.8400771,0.8775555
552.8629,0.8136227,0.7935667,0.8136226,0.8408698,0.8172024,0.8408698,0.8539394,0.830528,0.8539394,0.8584383,0.8312033,0.8584383,0.8630176,0.8281688,0.8630176
553.0153,0.8191085,0.7836388,0.8191081,0.8359754,0.8045543,0.8359752,0.8501367,0.8167343,0.8501363,0.8563545,0.8130659,0.8563541,0.8550467,0.8014591,0.8550467
553.1677,0.8423803,0.8029145,0.8423787,0.8566911,0.8322725,0.8566899,0.8734504,0.8493801,0.8734493,0.8809676,0.8476772,0.8809661,0.8758619,0.838205,0.8758619
553.3201,0.8845682,0.8278058,0.8845681,0.8937111,0.8733014,0.893711,0.9099898,0.9035012,0.9099898,0.922198,0.9178436,0.922198,0.9228911,0.9298797,0.9228911
553.4725,0.9069898,0.8582526,0.9069896,0.9107726,0.8738427,0.9107726,0.9229433,0.8939118,0.9229433,0.9315626,0.9120145,0.9315626,0.9291009,0.9225613,0.9291009
553.6249,0.926225,0.9376029,0.9262244,0.9212979,0.9189253,0.9212971,0.923786,0.9145613,0.9237855,0.9262922,0.9146607,0.9262918,0.9232948,0.9069586,0.9232948
553.7773,0.9595126,1.030066,0.9595124,0.9581216,1.027959,0.9581212,0.9544995,1.020449,0.954499,0.9498813,1.010394,0.9498807,0.9464852,1.003127,0.9464852
553.9297,0.9741104,1.028244,0.9741104,0.9824184,1.042548,0.9824184,0.9799863,1.039991,0.9799863,0.977025,1.034597,0.977025,0.9811585,1.040422,0.9811586
554.0821,0.9728433,0.9739385,0.9728429,0.9871057,0.9794365,0.9871053,0.9908161,0.9866247,0.9908158,0.995519,0.9961165,0.9955188,1.009238,1.00647,1.009263
554.2345,1.008573,1.0178,1.008494,1.02693,1.025016,1.026983,1.025388,1.024675,1.025407,1.023159,1.021838,1.02319,1.032302,1.022813,1.032622
554.3869,1.018119,1.025089,1.017991,1.031474,1.027313,1.03161,1.026497,1.02426,1.026558,1.022006,1.019382,1.022066,1.02957,1.017352,1.029947
554.5393,1.021474,1.011628,1.021692,1.037765,1.021333,1.038421,1.039743,1.02484,1.04037,1.039763,1.02646,1.040322,1.046265,1.030998,1.047018
554.6917,1.02671,1.011865,1.027123,1.047371,1.025309,1.048495,1.056168,1.036243,1.057381,1.059931,1.043834,1.060976,1.064885,1.04923,1.065991
554.8441,1.055637,1.047895,1.056097,1.070737,1.061682,1.071433,1.084362,1.076556,1.085088,1.093026,1.086499,1.093701,1.095612,1.089278,1.096287
554.9965,1.080177,1.062322,1.081766,1.084095,1.062915,1.086089,1.090347,1.065568,1.092884,1.093872,1.065777,1.096885,1.092345,1.061665,1.095587
555.1489,1.107517,1.10479,1.107845,1.11242,1.104272,1.113462,1.115342,1.103557,1.116902,1.113715,1.102465,1.115179,1.108871,1.101048,1.109836
555.3013,1.131367,1.136126,1.130652,1.135583,1.13658,1.135427,1.139783,1.139233,1.139872,1.142498,1.140912,1.142762,1.142843,1.139349,1.143427
555.4537,1.152271,1.160221,1.150859,1.155941,1.158599,1.155452,1.159552,1.16073,1.159328,1.160747,1.163815,1.160162,1.158945,1.16417,1.157965
555.6061,1.163397,1.174828,1.161201,1.169951,1.176199,1.168683,1.17073,1.176025,1.169648,1.169346,1.176611,1.16788,1.169317,1.178874,1.167395
555.7585,1.179128,1.183993,1.178074,1.184936,1.189764,1.183848,1.183663,1.188827,1.18251,1.181079,1.187366,1.179702,1.181905,1.190718,1.179971
555.9109,1.184351,1.179707,1.185408,1.19047,1.188997,1.190817,1.190118,1.190361,1.190061,1.187297,1.188407,1.187042,1.186488,1.189494,1.185802
556.0633,1.18503,1.179079,1.186394,1.193002,1.186414,1.194594,1.194738,1.189429,1.196032,1.190132,1.188788,1.190448,1.183793,1.187746,1.182908
556.2157,1.19498,1.179748,1.198759,1.194808,1.182808,1.197767,1.193729,1.184757,1.195915,1.193465,1.185318,1.195445,1.19436,1.185006,1.19665
556.3681,1.198392,1.190531,1.200361,1.197708,1.187225,1.200334,1.198804,1.187386,1.201689,1.197902,1.189265,1.200062,1.19372,1.189542,1.19473
556.5205,1.198229,1.192969,1.19954,1.193955,1.190001,1.194913,1.194425,1.192202,1.194964,1.193733,1.194809,1.193475,1.188718,1.192978,1.187734
556.6729,1.197512,1.194256,1.198317,1.192291,1.193724,1.191951,1.192933,1.196137,1.192171,1.189675,1.197753,1.187807,1.179253,1.195637,1.175759
556.8253,1.184432,1.179495,1.185556,1.168581,1.178702,1.166558,1.162888,1.178275,1.159958,1.155808,1.170924,1.153076,1.142404,1.156829,1.140054
556.9777,1.160146,1.161126,1.15996,1.138808,1.141493,1.138377,1.131824,1.134966,1.131349,1.130977,1.128895,1.131291,1.127366,1.11338,1.129446
557.1301,1.157939,1.163524,1.1569,1.132588,1.139694,1.131512,1.128814,1.131325,1.128443,1.131825,1.12549,1.132796,1.127697,1.110483,1.130276
557.2825,1.147331,1.159096,1.14533,1.121587,1.131079,1.120289,1.114633,1.120158,1.113923,1.117649,1.116879,1.117752,1.118371,1.108059,1.119774
557.4349,1.121175,1.143813,1.118142,1.103259,1.114356,1.101999,1.098447,1.103107,1.097941,1.104781,1.104786,1.10478,1.112693,1.1049,1.113693
557.5873,1.085157,1.138256,1.080505,1.085196,1.124938,1.08166,1.088966,1.12082,1.085968,1.097606,1.124301,1.094808,1.106622,1.127507,1.104191
557.7397,1.039422,1.064678,1.038412,1.050828,1.057769,1.050459,1.056332,1.053574,1.056497,1.064591,1.053348,1.065377,1.076833,1.054883,1.078707
557.8921,1.011512,1.02194,1.011392,1.029023,1.02045,1.029282,1.03551,1.014764,1.036291,1.043215,1.010643,1.044741,1.056532,1.011846,1.059352
558.0445,1.002957,0.9977314,1.002973,1.019001,0.9912429,1.019554,1.025942,0.9830895,1.027138,1.030387,0.9769615,1.032162,1.036427,0.9747545,1.038925
558.1969,1.019347,1.017745,1.019378,1.028623,1.009911,1.029185,1.03886,1.007529,1.040171,1.046153,1.004254,1.048277,1.048182,0.9965155,1.050955
558.3493,1.041063,1.056802,1.040401,1.044768,1.051671,1.044446,1.056985,1.053703,1.057184,1.066026,1.052727,1.06698,1.064771,1.042948,1.066321
558.5017,1.072467,1.077702,1.07206,1.075882,1.079537,1.075583,1.08543,1.080745,1.085869,1.088349,1.080559,1.089111,1.080399,1.079308,1.080494
558.6541,1.105402,1.1421,1.101267,1.115466,1.147376,1.111463,1.124714,1.143346,1.122122,1.129402,1.138817,1.12802,1.129206,1.141526,1.127407
558.8065,1.132981,1.156762,1.129445,1.137568,1.162162,1.13377,1.140185,1.157416,1.137439,1.140128,1.15278,1.138101,1.138633,1.156685,1.135796
558.9589,1.149293,1.173599,1.145166,1.157899,1.179227,1.154016,1.157954,1.174302,1.154956,1.154993,1.168704,1.152526,1.154696,1.171269,1.151732
559.1113,1.172871,1.188674,1.169642,1.180869,1.194288,1.177964,1.177082,1.189384,1.174482,1.171479,1.18412,1.16891,1.172225,1.187279,1.16916
559.2637,1.189671,1.196365,1.18812,1.195953,1.202672,1.194333,1.192451,1.20073,1.190503,1.188612,1.197146,1.186653,1.191037,1.198696,1.189249
559.4161,1.206764,1.201193,1.208229,1.209594,1.204669,1.21091,1.205935,1.206108,1.205891,1.202641,1.205981,1.201796,1.204117,1.205621,1.203732
559.5685,1.213631,1.206067,1.215711,1.214533,1.207474,1.216483,1.212942,1.209974,1.213749,1.211293,1.211262,1.211301,1.211117,1.209949,1.21143
559.7209,1.217993,1.209739,1.220326,1.215538,1.207884,1.217667,1.213973,1.209567,1.215181,1.214509,1.21225,1.215128,1.216073,1.212428,1.217084
559.8733,1.217473,1.214055,1.218429,1.217566,1.212505,1.218985,1.218482,1.214804,1.219516,1.218809,1.219243,1.218687,1.217588,1.221902,1.216397
560.0257,1.211519,1.203238,1.21377,1.213505,1.207597,1.215124,1.215347,1.211259,1.216476,1.21767,1.21472,1.218494,1.219866,1.217876,1.220429
560.1781,1.194118,1.175488,1.198739,1.201152,1.182349,1.206031,1.202015,1.18749,1.205778,1.201903,1.191151,1.204669,1.204432,1.194046,1.207146
560.3305,1.189189,1.17823,1.191789,1.193473,1.184021,1.195774,1.201003,1.187432,1.204491,1.207149,1.188613,1.212141,1.208583,1.189049,1.213898
560.4829,1.189784,1.164969,1.195827,1.191404,1.167693,1.197229,1.194578,1.171237,1.200429,1.199172,1.174429,1.205575,1.202975,1.175949,1.210166
560.6353,1.18855,1.170796,1.192791,1.191572,1.173066,1.196086,1.196992,1.176973,1.202062,1.202748,1.180036,1.20874,1.205842,1.180257,1.212757
560.7877,1.187234,1.179579,1.189019,1.191825,1.180811,1.194484,1.198517,1.184967,1.201946,1.204388,1.19008,1.208149,1.206603,1.19291,1.210248
560.9401,1.186759,1.177003,1.189033,1.193636,1.182175,1.196437,1.200606,1.18806,1.203818,1.206563,1.194155,1.209858,1.209985,1.198941,1.212973
561.0925,1.184458,1.174662,1.186707,1.194521,1.183634,1.197196,1.203505,1.191587,1.206608,1.210471,1.197754,1.213931,1.214475,1.202012,1.217948
561.2449,1.189122,1.174654,1.192573,1.198705,1.184317,1.202356,1.205225,1.190581,1.209097,1.210595,1.194571,1.214983,1.215465,1.198363,1.220297
561.3973,1.193228,1.177992,1.196965,1.205096,1.18721,1.209846,1.211923,1.191461,1.217614,1.217238,1.193964,1.223954,1.222933,1.198251,1.230319
561.5497,1.199784,1.181903,1.204377,1.208882,1.190544,1.213871,1.215214,1.196656,1.220463,1.219889,1.200414,1.225561,1.223479,1.20318,1.229526
561.7021,1.204041,1.189915,1.207744,1.213744,1.196412,1.218592,1.22105,1.202249,1.226557,1.22665,1.206728,1.232691,1.230596,1.209589,1.237126
561.8545,1.216758,1.202624,1.220762,1.224725,1.207016,1.230015,1.229871,1.212948,1.235072,1.233812,1.218316,1.238669,1.237101,1.220946,1.242267
562.0069,1.217365,1.209143,1.21968,1.226609,1.214755,1.230153,1.232674,1.220721,1.236373,1.235779,1.225341,1.239058,1.236931,1.227485,1.239913
562.1593,1.229613,1.22033,1.232424,1.237558,1.226502,1.241069,1.243109,1.232898,1.246448,1.24842,1.238681,1.251696,1.253596,1.24274,1.257358
562.3117,1.231254,1.22371,1.233553,1.242204,1.231618,1.245651,1.250786,1.238296,1.255062,1.257099,1.244109,1.261703,1.261152,1.249162,1.265485
562.4641,1.242297,1.229757,1.246397,1.251893,1.238395,1.25655,1.257967,1.243804,1.263022,1.261275,1.248208,1.266011,1.263268,1.253527,1.266812
562.6165,1.247931,1.233739,1.252731,1.259284,1.243365,1.265023,1.265996,1.24981,1.272045,1.270231,1.255,1.276038,1.273946,1.260745,1.279056
562.7689,1.252567,1.236941,1.258001,1.26459,1.249057,1.270345,1.271922,1.256942,1.27768,1.27465,1.261806,1.279636,1.275154,1.26634,1.278557
562.9213,1.261042,1.244078,1.267229,1.269723,1.254496,1.275514,1.277439,1.263402,1.282979,1.281663,1.268647,1.286899,1.282031,1.270566,1.286637
563.0737,1.271136,1.255093,1.277291,1.277056,1.263092,1.282555,1.282196,1.270774,1.286788,1.283839,1.274751,1.287506,1.281926,1.274472,1.284895
563.2261,1.287863,1.275332,1.293058,1.287258,1.279608,1.290388,1.292347,1.286756,1.294682,1.292601,1.289566,1.293864,1.284051,1.284919,1.283707
563.3785,1.300775,1.300345,1.30096,1.29289,1.297134,1.291147,1.294644,1.299867,1.292485,1.295071,1.301363,1.292471,1.287591,1.296172,1.284185
563.5309,1.304737,1.309318,1.302748,1.295065,1.304533,1.291175,1.295375,1.305699,1.291135,1.293503,1.306196,1.28836,1.283099,1.300704,1.276375
