#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,84.3753
#BOTTOM:,332.3301
DEPTH_WMSF,RHOM,DRH,PEFL,NRHB
m,g/cm3,g/cm3,barns/e-,g/cm3
324.7101,2.070444,-0.2761821,3.996829,2.070444
324.8625,2.080391,-0.2840366,3.899767,2.080391
325.0149,2.08097,-0.2930923,4.105191,2.08097
325.1673,2.07606,-0.2964097,4.246204,2.07606
325.3197,2.076193,-0.2947379,4.234684,2.076193
325.4721,2.08211,-0.2924795,4.229029,2.08211
325.6245,2.073277,-0.303361,4.215939,2.073277
325.7769,2.062528,-0.3076049,4.116953,2.062528
325.9293,2.055369,-0.3044942,4.027767,2.055369
326.0817,2.053275,-0.299696,4.246325,2.053275
326.2341,2.059706,-0.2922867,4.465398,2.059706
326.3865,2.072613,-0.2821096,4.62001,2.072613
326.5389,2.077466,-0.2765997,4.480962,2.077466
326.6913,2.064772,-0.2764685,4.239669,2.064772
326.8437,2.021849,-0.2750997,4.547503,2.021849
326.9961,1.920022,-0.275624,5.07039,1.920022
327.1485,1.818816,-0.2745838,5.747385,1.818816
327.3009,1.763769,-0.2644014,5.86272,1.763769
327.4533,1.764441,-0.2451021,5.524242,1.764441
327.6057,1.766356,-0.2375002,5.292689,1.766356
327.7581,1.760404,-0.2420245,5.256554,1.760404
327.9105,1.779479,-0.252691,5.194964,1.779479
328.0629,1.853027,-0.2464471,4.987388,1.853027
328.2153,1.903963,-0.2400883,4.946873,1.903963
328.3677,1.908397,-0.244064,5.104559,1.908397
328.5201,1.887039,-0.246726,5.470923,1.887039
328.6725,1.912849,-0.2240687,5.487836,1.912849
328.8249,1.938103,-0.2139094,5.269559,1.938103
328.9773,1.961867,-0.217609,4.862185,1.961867
329.1297,1.971965,-0.2134327,4.749704,1.971965
329.2821,1.930801,-0.2389934,4.888284,1.930801
329.4345,1.892918,-0.2700538,5.144154,1.892918
329.5869,1.908117,-0.2789545,4.949186,1.908117
329.7393,1.971619,-0.268525,4.752118,1.971619
329.8917,1.995114,-0.2829632,4.319753,1.995114
330.0441,2.026675,-0.2848007,4.077151,2.026675
330.1965,2.040227,-0.2784343,4.009137,2.040227
330.3489,2.037654,-0.2756805,4.039865,2.037654
330.5013,2.021238,-0.2853124,4.205267,2.021238
330.6537,2.030474,-0.2801848,4.194216,2.030474
330.8061,2.041543,-0.272188,4.143875,2.041543
330.9585,2.030709,-0.2768387,4.204189,2.030709
331.1109,2.01565,-0.2799509,4.513649,2.01565
331.2633,1.9784,-0.2733246,5.53563,1.9784
331.4157,1.787567,-0.3037774,6.409545,1.787567
331.5681,1.609443,-0.3310966,6.295201,1.609443
331.7205,1.518597,-0.3372692,5.87113,1.518597
331.8729,1.52405,-0.324212,5.372838,1.52405
332.0253,1.568555,-0.3070464,5.245999,1.568555
332.1777,1.606565,-0.2982737,5.057331,1.606565
332.3301,1.648158,-0.2883926,4.774994,1.648158

